hire_id,employee_id,job_id,requisition_id,hire_date,offer_date,start_date,hire_source,recruiter_employee_id,starting_salary,bonus_eligible,probation_end_date,hire_status
HIR0787,EMP0787,JOB0787,JR0787,2018-01-02,2017-11-21,2018-01-02,campus,EMP0035,177907.29,true,2018-04-02,completed
HIR0788,EMP0788,JOB0788,JR0788,2015-08-26,2015-07-27,2015-08-26,linkedin,EMP0025,109403.26,true,2015-11-24,completed
HIR0789,EMP0789,JOB0789,JR0789,2023-03-04,2023-02-16,2023-03-04,linkedin,EMP0046,21394.29,true,2023-06-02,completed
HIR0790,EMP0790,JOB0790,JR0790,2015-04-07,2015-03-10,2015-04-07,campus,EMP0041,178457.49,true,2015-07-06,completed
HIR0791,EMP0791,JOB0791,JR0791,2017-02-18,2017-01-29,2017-02-18,agency,EMP0037,68290.74,false,2017-05-19,completed
HIR0792,EMP0792,JOB0792,JR0792,2025-05-23,2025-05-14,2025-05-23,internal,EMP0017,71853.64,true,2025-08-21,completed
HIR0793,EMP0793,JOB0793,JR0793,2016-03-26,2016-03-04,2016-03-26,campus,EMP0018,139869.65,true,2016-06-24,completed
HIR0794,EMP0794,JOB0794,JR0794,2023-08-25,2023-07-27,2023-08-25,agency,EMP0026,94586.62,false,2023-11-23,completed
HIR0795,EMP0795,JOB0795,JR0795,2022-01-19,2022-01-06,2022-01-19,internal,EMP0043,54633.61,true,2022-04-19,completed
HIR0796,EMP0796,JOB0796,JR0796,2025-06-26,2025-06-03,2025-06-26,careers_site,EMP0040,152078.76,true,2025-09-24,completed
HIR0797,EMP0797,JOB0797,JR0797,2017-03-18,2017-02-14,2017-03-18,agency,EMP0031,203527.12,true,2017-06-16,completed
HIR0798,EMP0798,JOB0798,JR0798,2018-08-16,2018-08-03,2018-08-16,linkedin,EMP0001,201120.94,true,2018-11-14,completed
HIR0799,EMP0799,JOB0799,JR0799,2016-07-11,2016-06-10,2016-07-11,linkedin,EMP0036,206522.19,false,2016-10-09,completed
HIR0800,EMP0800,JOB0800,JR0800,2025-11-06,2025-09-22,2025-11-06,referral,EMP0033,151442.16,true,2026-02-04,completed
HIR0801,EMP0801,JOB0801,JR0801,2015-09-02,2015-08-08,2015-09-02,careers_site,EMP0013,21372.42,true,2015-12-01,completed
HIR0802,EMP0802,JOB0802,JR0802,2016-04-22,2016-03-19,2016-04-22,campus,EMP0019,135612.63,false,2016-07-21,completed
HIR0803,EMP0803,JOB0803,JR0803,2017-04-29,2017-04-15,2017-04-29,internal,EMP0029,65958.36,false,2017-07-28,completed
HIR0804,EMP0804,JOB0804,JR0804,2014-07-23,2014-07-12,2014-07-23,linkedin,EMP0011,73713.48,true,2014-10-21,completed
HIR0805,EMP0805,JOB0805,JR0805,2019-10-29,2019-09-21,2019-10-29,internal,EMP0019,74195.13,true,2020-01-27,completed
HIR0806,EMP0806,JOB0806,JR0806,2025-08-17,2025-07-10,2025-08-17,linkedin,EMP0007,166606.14,true,2025-11-15,completed
HIR0807,EMP0807,JOB0807,JR0807,2016-03-28,2016-02-27,2016-03-28,referral,EMP0009,87564.54,true,2016-06-26,completed
HIR0808,EMP0808,JOB0808,JR0808,2014-01-16,2014-01-02,2014-01-16,referral,EMP0010,24817.18,true,2014-04-16,completed
HIR0809,EMP0809,JOB0809,JR0809,2019-07-03,2019-05-23,2019-07-03,linkedin,EMP0032,83643.16,false,2019-10-01,completed
HIR0810,EMP0810,JOB0810,JR0810,2025-03-15,2025-03-05,2025-03-15,agency,EMP0005,163323.20,false,2025-06-13,completed
HIR0811,EMP0811,JOB0811,JR0811,2023-09-02,2023-08-05,2023-09-02,linkedin,EMP0017,125286.75,true,2023-12-01,completed
HIR0812,EMP0812,JOB0812,JR0812,2025-05-05,2025-04-06,2025-05-05,careers_site,EMP0004,162142.80,true,2025-08-03,completed
HIR0813,EMP0813,JOB0813,JR0813,2022-12-23,2022-11-13,2022-12-23,linkedin,EMP0011,114259.75,true,2023-03-23,completed
HIR0814,EMP0814,JOB0814,JR0814,2019-10-28,2019-10-17,2019-10-28,careers_site,EMP0029,68154.12,false,2020-01-26,completed
HIR0815,EMP0815,JOB0815,JR0815,2014-11-17,2014-10-22,2014-11-17,campus,EMP0043,100105.97,true,2015-02-15,completed
HIR0816,EMP0816,JOB0816,JR0816,2017-11-06,2017-10-26,2017-11-06,agency,EMP0033,135322.64,true,2018-02-04,completed
HIR0817,EMP0817,JOB0817,JR0817,2022-01-29,2022-01-13,2022-01-29,careers_site,EMP0047,178132.87,false,2022-04-29,completed
HIR0818,EMP0818,JOB0818,JR0818,2019-03-16,2019-02-20,2019-03-16,linkedin,EMP0049,141195.15,false,2019-06-14,completed
HIR0819,EMP0819,JOB0819,JR0819,2021-10-05,2021-08-24,2021-10-05,campus,EMP0034,177600.04,true,2022-01-03,completed
HIR0820,EMP0820,JOB0820,JR0820,2020-01-13,2019-12-03,2020-01-13,agency,EMP0021,85448.55,true,2020-04-12,completed
HIR0821,EMP0821,JOB0821,JR0821,2015-07-11,2015-06-08,2015-07-11,linkedin,EMP0001,25412.68,false,2015-10-09,completed
HIR0822,EMP0822,JOB0822,JR0822,2022-10-06,2022-09-05,2022-10-06,linkedin,EMP0022,136896.50,true,2023-01-04,completed
HIR0823,EMP0823,JOB0823,JR0823,2016-07-16,2016-07-09,2016-07-16,internal,EMP0015,94509.11,true,2016-10-14,completed
HIR0824,EMP0824,JOB0824,JR0824,2024-06-04,2024-05-10,2024-06-04,campus,EMP0044,171917.38,true,2024-09-02,completed
HIR0825,EMP0825,JOB0825,JR0825,2026-02-15,2026-01-22,2026-02-15,linkedin,EMP0015,69097.87,true,2026-05-16,completed
HIR0826,EMP0826,JOB0826,JR0826,2025-07-03,2025-05-20,2025-07-03,agency,EMP0016,105986.03,true,2025-10-01,completed
HIR0827,EMP0827,JOB0827,JR0827,2017-08-15,2017-08-04,2017-08-15,careers_site,EMP0005,30552.63,true,2017-11-13,completed
HIR0828,EMP0828,JOB0828,JR0828,2016-09-24,2016-09-16,2016-09-24,agency,EMP0029,54782.53,true,2016-12-23,completed
HIR0829,EMP0829,JOB0829,JR0829,2019-10-30,2019-09-20,2019-10-30,referral,EMP0038,147540.92,false,2020-01-28,completed
HIR0830,EMP0830,JOB0830,JR0830,2018-10-03,2018-09-01,2018-10-03,internal,EMP0008,152404.04,false,2019-01-01,completed
HIR0831,EMP0831,JOB0831,JR0831,2019-09-14,2019-08-21,2019-09-14,linkedin,EMP0032,121862.29,false,2019-12-13,completed
HIR0832,EMP0832,JOB0832,JR0832,2022-03-12,2022-02-21,2022-03-12,careers_site,EMP0018,110809.87,true,2022-06-10,completed
HIR0833,EMP0833,JOB0833,JR0833,2021-01-24,2021-01-06,2021-01-24,campus,EMP0004,17578.47,false,2021-04-24,completed
HIR0834,EMP0834,JOB0834,JR0834,2025-08-19,2025-07-29,2025-08-19,careers_site,EMP0043,69288.81,true,2025-11-17,completed
HIR0835,EMP0835,JOB0835,JR0835,2017-12-26,2017-12-17,2017-12-26,careers_site,EMP0008,205139.93,true,2018-03-26,completed
HIR0836,EMP0836,JOB0836,JR0836,2022-12-14,2022-11-04,2022-12-14,campus,EMP0001,110076.10,true,2023-03-14,completed
HIR0837,EMP0837,JOB0837,JR0837,2014-04-02,2014-02-27,2014-04-02,careers_site,EMP0010,126365.52,true,2014-07-01,completed
HIR0838,EMP0838,JOB0838,JR0838,2023-04-12,2023-03-10,2023-04-12,referral,EMP0010,61481.16,true,2023-07-11,completed
HIR0839,EMP0839,JOB0839,JR0839,2015-02-03,2015-01-01,2015-02-03,referral,EMP0036,61998.13,true,2015-05-04,completed
HIR0840,EMP0840,JOB0840,JR0840,2019-09-28,2019-08-18,2019-09-28,referral,EMP0038,83240.67,true,2019-12-27,completed
HIR0841,EMP0841,JOB0841,JR0841,2023-10-18,2023-09-21,2023-10-18,agency,EMP0034,55765.38,false,2024-01-16,completed
HIR0842,EMP0842,JOB0842,JR0842,2022-06-06,2022-05-28,2022-06-06,internal,EMP0039,121234.40,false,2022-09-04,completed
HIR0843,EMP0843,JOB0843,JR0843,2016-01-10,2015-12-04,2016-01-10,linkedin,EMP0049,135174.22,false,2016-04-09,completed
HIR0844,EMP0844,JOB0844,JR0844,2016-10-17,2016-09-08,2016-10-17,linkedin,EMP0016,124951.88,true,2017-01-15,completed
HIR0845,EMP0845,JOB0845,JR0845,2020-05-01,2020-04-12,2020-05-01,internal,EMP0044,73621.58,true,2020-07-30,completed
HIR0846,EMP0846,JOB0846,JR0846,2022-09-15,2022-09-03,2022-09-15,agency,EMP0011,201559.32,true,2022-12-14,completed
HIR0847,EMP0847,JOB0847,JR0847,2024-05-13,2024-04-16,2024-05-13,internal,EMP0011,97276.99,true,2024-08-11,completed
HIR0848,EMP0848,JOB0848,JR0848,2019-01-22,2018-12-26,2019-01-22,agency,EMP0010,100272.78,false,2019-04-22,completed
HIR0849,EMP0849,JOB0849,JR0849,2020-07-17,2020-06-16,2020-07-17,referral,EMP0040,99327.84,true,2020-10-15,completed
HIR0850,EMP0850,JOB0850,JR0850,2017-04-18,2017-04-03,2017-04-18,linkedin,EMP0006,34268.35,true,2017-07-17,completed
HIR0851,EMP0851,JOB0851,JR0851,2016-12-07,2016-11-08,2016-12-07,referral,EMP0006,59149.05,true,2017-03-07,completed
HIR0852,EMP0852,JOB0852,JR0852,2022-03-29,2022-02-28,2022-03-29,linkedin,EMP0035,124024.61,true,2022-06-27,completed
HIR0853,EMP0853,JOB0853,JR0853,2020-12-24,2020-11-24,2020-12-24,linkedin,EMP0020,147902.66,true,2021-03-24,completed
HIR0854,EMP0854,JOB0854,JR0854,2014-11-28,2014-11-19,2014-11-28,linkedin,EMP0021,94464.50,true,2015-02-26,completed
HIR0855,EMP0855,JOB0855,JR0855,2018-01-27,2018-01-03,2018-01-27,agency,EMP0014,109909.57,true,2018-04-27,completed
HIR0856,EMP0856,JOB0856,JR0856,2018-08-11,2018-07-21,2018-08-11,careers_site,EMP0013,168082.13,false,2018-11-09,completed
HIR0857,EMP0857,JOB0857,JR0857,2025-07-23,2025-07-11,2025-07-23,careers_site,EMP0013,144662.92,true,2025-10-21,completed
HIR0858,EMP0858,JOB0858,JR0858,2026-05-05,2026-04-25,2026-05-05,linkedin,EMP0037,32979.46,false,2026-08-03,completed
HIR0859,EMP0859,JOB0859,JR0859,2018-12-19,2018-11-06,2018-12-19,referral,EMP0024,99273.53,false,2019-03-19,completed
HIR0860,EMP0860,JOB0860,JR0860,2021-12-13,2021-12-03,2021-12-13,internal,EMP0034,110705.47,true,2022-03-13,completed
HIR0861,EMP0861,JOB0861,JR0861,2024-10-11,2024-08-28,2024-10-11,linkedin,EMP0040,21241.94,true,2025-01-09,completed
HIR0862,EMP0862,JOB0862,JR0862,2020-07-06,2020-06-07,2020-07-06,campus,EMP0010,46779.47,false,2020-10-04,completed
HIR0863,EMP0863,JOB0863,JR0863,2024-05-04,2024-03-24,2024-05-04,careers_site,EMP0002,110003.34,true,2024-08-02,completed
HIR0864,EMP0864,JOB0864,JR0864,2016-06-13,2016-05-15,2016-06-13,careers_site,EMP0006,177994.94,false,2016-09-11,completed
HIR0865,EMP0865,JOB0865,JR0865,2025-04-25,2025-03-20,2025-04-25,campus,EMP0045,71493.20,true,2025-07-24,completed
HIR0866,EMP0866,JOB0866,JR0866,2020-06-12,2020-05-18,2020-06-12,campus,EMP0002,18494.48,true,2020-09-10,completed
HIR0867,EMP0867,JOB0867,JR0867,2024-03-23,2024-03-02,2024-03-23,linkedin,EMP0021,52530.45,true,2024-06-21,completed
HIR0868,EMP0868,JOB0868,JR0868,2023-12-17,2023-11-04,2023-12-17,internal,EMP0044,30206.49,false,2024-03-16,completed
HIR0869,EMP0869,JOB0869,JR0869,2017-11-13,2017-10-14,2017-11-13,agency,EMP0036,144882.88,true,2018-02-11,completed
HIR0870,EMP0870,JOB0870,JR0870,2015-04-29,2015-04-19,2015-04-29,internal,EMP0021,110691.67,false,2015-07-28,completed
HIR0871,EMP0871,JOB0871,JR0871,2017-02-09,2017-01-17,2017-02-09,linkedin,EMP0025,200878.45,false,2017-05-10,completed
HIR0872,EMP0872,JOB0872,JR0872,2017-10-22,2017-09-18,2017-10-22,careers_site,EMP0033,113585.38,true,2018-01-20,completed
HIR0873,EMP0873,JOB0873,JR0873,2025-12-30,2025-12-02,2025-12-30,campus,EMP0014,203816.96,true,2026-03-30,completed
HIR0874,EMP0874,JOB0874,JR0874,2025-02-25,2025-01-29,2025-02-25,internal,EMP0034,61184.03,true,2025-05-26,completed
HIR0875,EMP0875,JOB0875,JR0875,2016-10-25,2016-09-19,2016-10-25,linkedin,EMP0003,148871.71,true,2017-01-23,completed
HIR0876,EMP0876,JOB0876,JR0876,2015-09-03,2015-08-17,2015-09-03,agency,EMP0001,72769.97,true,2015-12-02,completed
HIR0877,EMP0877,JOB0877,JR0877,2016-09-09,2016-07-27,2016-09-09,campus,EMP0022,58934.99,true,2016-12-08,completed
HIR0878,EMP0878,JOB0878,JR0878,2016-08-13,2016-08-03,2016-08-13,linkedin,EMP0002,201378.58,true,2016-11-11,completed
HIR0879,EMP0879,JOB0879,JR0879,2022-11-12,2022-10-06,2022-11-12,linkedin,EMP0038,95566.66,false,2023-02-10,completed
HIR0880,EMP0880,JOB0880,JR0880,2020-01-04,2019-12-17,2020-01-04,internal,EMP0045,192215.46,false,2020-04-03,completed
HIR0881,EMP0881,JOB0881,JR0881,2024-04-23,2024-04-04,2024-04-23,campus,EMP0026,46251.96,true,2024-07-22,completed
HIR0882,EMP0882,JOB0882,JR0882,2022-01-10,2021-11-26,2022-01-10,referral,EMP0017,123027.77,false,2022-04-10,completed
HIR0883,EMP0883,JOB0883,JR0883,2014-01-16,2013-12-26,2014-01-16,campus,EMP0028,56203.85,true,2014-04-16,completed
HIR0884,EMP0884,JOB0884,JR0884,2022-07-14,2022-06-11,2022-07-14,linkedin,EMP0041,171182.75,false,2022-10-12,completed
HIR0885,EMP0885,JOB0885,JR0885,2015-03-17,2015-02-25,2015-03-17,agency,EMP0027,178073.03,true,2015-06-15,completed
HIR0886,EMP0886,JOB0886,JR0886,2024-07-20,2024-06-15,2024-07-20,campus,EMP0006,76054.05,true,2024-10-18,completed
HIR0887,EMP0887,JOB0887,JR0887,2014-04-30,2014-04-19,2014-04-30,agency,EMP0033,151651.06,true,2014-07-29,completed
HIR0888,EMP0888,JOB0888,JR0888,2024-02-01,2024-01-11,2024-02-01,internal,EMP0014,81564.07,false,2024-05-01,completed
HIR0889,EMP0889,JOB0889,JR0889,2019-07-15,2019-07-07,2019-07-15,campus,EMP0030,86197.21,true,2019-10-13,completed
HIR0890,EMP0890,JOB0890,JR0890,2021-06-04,2021-04-25,2021-06-04,internal,EMP0046,54628.92,false,2021-09-02,completed
HIR0891,EMP0891,JOB0891,JR0891,2017-01-04,2016-12-15,2017-01-04,agency,EMP0024,33123.60,true,2017-04-04,completed
HIR0892,EMP0892,JOB0892,JR0892,2025-04-17,2025-03-04,2025-04-17,agency,EMP0041,56455.69,true,2025-07-16,completed
HIR0893,EMP0893,JOB0893,JR0893,2022-11-21,2022-11-04,2022-11-21,internal,EMP0019,87087.59,true,2023-02-19,completed
HIR0894,EMP0894,JOB0894,JR0894,2017-12-05,2017-11-10,2017-12-05,careers_site,EMP0046,99290.35,true,2018-03-05,completed
HIR0895,EMP0895,JOB0895,JR0895,2016-08-17,2016-08-05,2016-08-17,internal,EMP0001,125123.36,true,2016-11-15,completed
HIR0896,EMP0896,JOB0896,JR0896,2020-03-16,2020-02-12,2020-03-16,linkedin,EMP0016,17543.94,true,2020-06-14,completed
HIR0897,EMP0897,JOB0897,JR0897,2017-12-02,2017-11-21,2017-12-02,careers_site,EMP0045,73839.82,false,2018-03-02,completed
HIR0898,EMP0898,JOB0898,JR0898,2026-02-16,2026-01-30,2026-02-16,campus,EMP0039,187319.88,true,2026-05-17,completed
HIR0899,EMP0899,JOB0899,JR0899,2024-09-26,2024-09-02,2024-09-26,campus,EMP0045,163853.66,true,2024-12-25,completed
HIR0900,EMP0900,JOB0900,JR0900,2024-08-15,2024-07-08,2024-08-15,internal,EMP0016,167036.55,true,2024-11-13,completed
HIR0901,EMP0901,JOB0901,JR0901,2021-01-09,2020-12-27,2021-01-09,linkedin,EMP0028,100976.92,true,2021-04-09,completed
HIR0902,EMP0902,JOB0902,JR0902,2023-05-17,2023-04-30,2023-05-17,referral,EMP0045,138640.52,false,2023-08-15,completed
HIR0903,EMP0903,JOB0903,JR0903,2020-12-17,2020-12-01,2020-12-17,referral,EMP0045,156739.55,true,2021-03-17,completed
HIR0904,EMP0904,JOB0904,JR0904,2018-03-02,2018-02-13,2018-03-02,agency,EMP0011,140008.87,true,2018-05-31,completed
HIR0905,EMP0905,JOB0905,JR0905,2020-12-10,2020-11-09,2020-12-10,careers_site,EMP0034,203800.38,true,2021-03-10,completed
HIR0906,EMP0906,JOB0906,JR0906,2019-12-13,2019-11-01,2019-12-13,campus,EMP0020,53371.08,true,2020-03-12,completed
HIR0907,EMP0907,JOB0907,JR0907,2021-03-13,2021-02-26,2021-03-13,agency,EMP0040,33867.59,false,2021-06-11,completed
HIR0908,EMP0908,JOB0908,JR0908,2021-05-13,2021-05-06,2021-05-13,campus,EMP0023,111850.66,false,2021-08-11,completed
HIR0909,EMP0909,JOB0909,JR0909,2022-03-21,2022-02-05,2022-03-21,linkedin,EMP0026,29383.99,true,2022-06-19,completed
HIR0910,EMP0910,JOB0910,JR0910,2020-09-11,2020-08-13,2020-09-11,campus,EMP0030,82073.44,false,2020-12-10,completed
HIR0911,EMP0911,JOB0911,JR0911,2022-07-17,2022-06-15,2022-07-17,careers_site,EMP0043,50771.36,false,2022-10-15,completed
HIR0912,EMP0912,JOB0912,JR0912,2026-06-10,2026-05-14,2026-06-10,campus,EMP0022,178387.51,true,2026-09-08,completed
HIR0913,EMP0913,JOB0913,JR0913,2022-02-15,2022-01-03,2022-02-15,campus,EMP0041,150316.18,false,2022-05-16,completed
HIR0914,EMP0914,JOB0914,JR0914,2025-03-23,2025-03-15,2025-03-23,internal,EMP0026,51051.78,false,2025-06-21,completed
HIR0915,EMP0915,JOB0915,JR0915,2016-11-19,2016-11-02,2016-11-19,campus,EMP0023,204645.14,false,2017-02-17,completed
HIR0916,EMP0916,JOB0916,JR0916,2015-09-04,2015-08-05,2015-09-04,referral,EMP0027,56657.54,false,2015-12-03,completed
HIR0917,EMP0917,JOB0917,JR0917,2023-01-25,2023-01-05,2023-01-25,careers_site,EMP0016,125154.46,true,2023-04-25,completed
HIR0918,EMP0918,JOB0918,JR0918,2016-03-24,2016-03-16,2016-03-24,linkedin,EMP0036,94861.94,true,2016-06-22,completed
HIR0919,EMP0919,JOB0919,JR0919,2020-03-08,2020-02-24,2020-03-08,referral,EMP0050,82521.13,true,2020-06-06,completed
HIR0920,EMP0920,JOB0920,JR0920,2022-05-09,2022-04-26,2022-05-09,campus,EMP0007,188833.94,false,2022-08-07,completed
HIR0921,EMP0921,JOB0921,JR0921,2016-08-04,2016-07-14,2016-08-04,careers_site,EMP0008,108428.47,true,2016-11-02,completed
HIR0922,EMP0922,JOB0922,JR0922,2025-12-11,2025-11-20,2025-12-11,internal,EMP0029,108570.58,true,2026-03-11,completed
HIR0923,EMP0923,JOB0923,JR0923,2024-03-21,2024-02-23,2024-03-21,linkedin,EMP0029,87594.75,false,2024-06-19,completed
HIR0924,EMP0924,JOB0924,JR0924,2020-05-11,2020-04-20,2020-05-11,referral,EMP0028,58970.40,true,2020-08-09,completed
HIR0925,EMP0925,JOB0925,JR0925,2015-03-01,2015-02-18,2015-03-01,internal,EMP0043,85203.28,true,2015-05-30,completed
HIR0926,EMP0926,JOB0926,JR0926,2018-11-08,2018-10-19,2018-11-08,referral,EMP0038,136101.95,true,2019-02-06,completed
HIR0927,EMP0927,JOB0927,JR0927,2025-08-26,2025-07-24,2025-08-26,campus,EMP0018,147308.33,true,2025-11-24,completed
HIR0928,EMP0928,JOB0928,JR0928,2024-07-06,2024-05-26,2024-07-06,linkedin,EMP0008,152055.03,true,2024-10-04,completed
HIR0929,EMP0929,JOB0929,JR0929,2025-12-10,2025-11-07,2025-12-10,campus,EMP0039,61168.72,true,2026-03-10,completed
HIR0930,EMP0930,JOB0930,JR0930,2014-03-17,2014-03-09,2014-03-17,referral,EMP0036,53457.78,false,2014-06-15,completed
HIR0931,EMP0931,JOB0931,JR0931,2018-04-23,2018-03-21,2018-04-23,agency,EMP0019,143558.98,true,2018-07-22,completed
HIR0932,EMP0932,JOB0932,JR0932,2024-08-12,2024-07-31,2024-08-12,referral,EMP0048,53228.90,true,2024-11-10,completed
HIR0933,EMP0933,JOB0933,JR0933,2026-01-20,2025-12-13,2026-01-20,internal,EMP0049,99592.30,true,2026-04-20,completed
HIR0934,EMP0934,JOB0934,JR0934,2026-01-02,2025-12-06,2026-01-02,careers_site,EMP0043,201299.69,false,2026-04-02,completed
HIR0935,EMP0935,JOB0935,JR0935,2021-12-23,2021-11-12,2021-12-23,agency,EMP0001,86795.31,true,2022-03-23,completed
HIR0936,EMP0936,JOB0936,JR0936,2024-07-22,2024-07-02,2024-07-22,careers_site,EMP0010,86439.90,true,2024-10-20,completed
HIR0937,EMP0937,JOB0937,JR0937,2026-02-14,2026-02-03,2026-02-14,referral,EMP0037,30102.02,false,2026-05-15,completed
HIR0938,EMP0938,JOB0938,JR0938,2025-02-02,2024-12-28,2025-02-02,internal,EMP0004,162579.06,true,2025-05-03,completed
HIR0939,EMP0939,JOB0939,JR0939,2021-06-17,2021-06-06,2021-06-17,linkedin,EMP0021,111082.50,true,2021-09-15,completed
HIR0940,EMP0940,JOB0940,JR0940,2020-05-14,2020-04-01,2020-05-14,internal,EMP0050,175016.70,true,2020-08-12,completed
HIR0941,EMP0941,JOB0941,JR0941,2014-10-22,2014-09-16,2014-10-22,campus,EMP0013,183297.46,true,2015-01-20,completed
HIR0942,EMP0942,JOB0942,JR0942,2017-01-22,2016-12-13,2017-01-22,referral,EMP0011,204913.20,true,2017-04-22,completed
HIR0943,EMP0943,JOB0943,JR0943,2021-02-19,2021-02-01,2021-02-19,referral,EMP0037,55016.32,true,2021-05-20,completed
HIR0944,EMP0944,JOB0944,JR0944,2020-03-02,2020-02-13,2020-03-02,internal,EMP0001,112089.65,true,2020-05-31,completed
HIR0945,EMP0945,JOB0945,JR0945,2018-03-03,2018-02-09,2018-03-03,internal,EMP0013,135819.80,true,2018-06-01,completed
HIR0946,EMP0946,JOB0946,JR0946,2017-03-12,2017-02-27,2017-03-12,careers_site,EMP0004,109314.44,true,2017-06-10,completed
HIR0947,EMP0947,JOB0947,JR0947,2021-02-06,2021-01-04,2021-02-06,careers_site,EMP0031,166943.55,true,2021-05-07,completed
HIR0948,EMP0948,JOB0948,JR0948,2022-08-29,2022-07-31,2022-08-29,internal,EMP0014,165554.50,true,2022-11-27,completed
HIR0949,EMP0949,JOB0949,JR0949,2019-09-21,2019-08-21,2019-09-21,campus,EMP0039,70571.33,true,2019-12-20,completed
HIR0950,EMP0950,JOB0950,JR0950,2018-11-14,2018-10-07,2018-11-14,referral,EMP0032,161373.90,true,2019-02-12,completed
HIR0951,EMP0951,JOB0951,JR0951,2019-06-19,2019-05-27,2019-06-19,agency,EMP0038,147973.56,true,2019-09-17,completed
HIR0952,EMP0952,JOB0952,JR0952,2018-12-29,2018-12-19,2018-12-29,agency,EMP0038,150960.80,true,2019-03-29,completed
HIR0953,EMP0953,JOB0953,JR0953,2016-09-27,2016-09-06,2016-09-27,careers_site,EMP0036,121640.68,false,2016-12-26,completed
HIR0954,EMP0954,JOB0954,JR0954,2023-07-04,2023-06-27,2023-07-04,careers_site,EMP0016,203131.06,true,2023-10-02,completed
HIR0955,EMP0955,JOB0955,JR0955,2022-08-21,2022-07-19,2022-08-21,internal,EMP0015,26627.53,false,2022-11-19,completed
HIR0956,EMP0956,JOB0956,JR0956,2020-04-04,2020-03-21,2020-04-04,linkedin,EMP0028,137816.98,true,2020-07-03,completed
HIR0957,EMP0957,JOB0957,JR0957,2022-08-22,2022-08-12,2022-08-22,linkedin,EMP0027,66474.19,true,2022-11-20,completed
HIR0958,EMP0958,JOB0958,JR0958,2025-09-25,2025-08-17,2025-09-25,internal,EMP0042,68572.28,true,2025-12-24,completed
HIR0959,EMP0959,JOB0959,JR0959,2023-04-19,2023-03-16,2023-04-19,linkedin,EMP0043,54923.51,true,2023-07-18,completed
HIR0960,EMP0960,JOB0960,JR0960,2015-04-11,2015-02-26,2015-04-11,agency,EMP0009,74406.56,true,2015-07-10,completed
HIR0961,EMP0961,JOB0961,JR0961,2020-06-07,2020-05-12,2020-06-07,agency,EMP0009,175803.12,false,2020-09-05,completed
HIR0962,EMP0962,JOB0962,JR0962,2026-01-13,2025-12-01,2026-01-13,careers_site,EMP0038,162030.55,true,2026-04-13,completed
HIR0963,EMP0963,JOB0963,JR0963,2018-03-12,2018-02-01,2018-03-12,agency,EMP0018,70824.75,true,2018-06-10,completed
HIR0964,EMP0964,JOB0964,JR0964,2021-10-08,2021-09-09,2021-10-08,agency,EMP0047,37688.49,false,2022-01-06,completed
HIR0965,EMP0965,JOB0965,JR0965,2014-11-06,2014-10-03,2014-11-06,internal,EMP0013,98740.25,true,2015-02-04,completed
HIR0966,EMP0966,JOB0966,JR0966,2014-08-17,2014-07-24,2014-08-17,campus,EMP0037,111580.70,true,2014-11-15,completed
HIR0967,EMP0967,JOB0967,JR0967,2025-07-28,2025-07-20,2025-07-28,campus,EMP0020,49777.47,false,2025-10-26,completed
HIR0968,EMP0968,JOB0968,JR0968,2019-12-16,2019-12-03,2019-12-16,referral,EMP0044,42010.50,false,2020-03-15,completed
HIR0969,EMP0969,JOB0969,JR0969,2021-06-06,2021-05-24,2021-06-06,referral,EMP0032,20798.20,true,2021-09-04,completed
HIR0970,EMP0970,JOB0970,JR0970,2018-03-17,2018-02-06,2018-03-17,careers_site,EMP0015,153580.91,true,2018-06-15,completed
HIR0971,EMP0971,JOB0971,JR0971,2025-12-14,2025-10-31,2025-12-14,agency,EMP0016,165346.89,false,2026-03-14,completed
HIR0972,EMP0972,JOB0972,JR0972,2018-02-25,2018-01-27,2018-02-25,agency,EMP0047,112189.68,false,2018-05-26,completed
HIR0973,EMP0973,JOB0973,JR0973,2025-02-11,2025-01-01,2025-02-11,linkedin,EMP0046,58304.61,true,2025-05-12,completed
HIR0974,EMP0974,JOB0974,JR0974,2020-02-18,2020-01-25,2020-02-18,linkedin,EMP0032,174332.19,true,2020-05-18,completed
HIR0975,EMP0975,JOB0975,JR0975,2025-08-31,2025-08-15,2025-08-31,agency,EMP0021,75322.91,true,2025-11-29,completed
HIR0976,EMP0976,JOB0976,JR0976,2014-01-18,2014-01-02,2014-01-18,careers_site,EMP0003,85966.14,true,2014-04-18,completed
HIR0977,EMP0977,JOB0977,JR0977,2016-09-27,2016-08-13,2016-09-27,campus,EMP0011,87506.09,false,2016-12-26,completed
HIR0978,EMP0978,JOB0978,JR0978,2016-09-28,2016-09-19,2016-09-28,referral,EMP0018,138028.15,false,2016-12-27,completed
HIR0979,EMP0979,JOB0979,JR0979,2022-12-24,2022-11-27,2022-12-24,agency,EMP0050,76046.02,true,2023-03-24,completed
HIR0980,EMP0980,JOB0980,JR0980,2014-03-10,2014-02-08,2014-03-10,campus,EMP0007,84067.63,true,2014-06-08,completed
HIR0981,EMP0981,JOB0981,JR0981,2024-07-07,2024-06-10,2024-07-07,campus,EMP0016,37208.85,true,2024-10-05,completed
HIR0982,EMP0982,JOB0982,JR0982,2017-01-16,2016-12-29,2017-01-16,careers_site,EMP0004,192970.85,false,2017-04-16,completed
