termination_id,employee_id,job_id,termination_date,last_working_day,notice_date,termination_type,termination_reason,rehire_eligible,exit_interview_completed,initiated_by,department
TRM0921,EMP0921,JOB0921,2024-10-15,2024-10-15,2024-09-27,contract_end,end_of_contract,false,false,employee,Operations
TRM0922,EMP0922,JOB0922,2026-07-24,2026-07-24,2026-07-06,involuntary,relocation,false,false,hr,Data
TRM0923,EMP0923,JOB0923,2025-07-26,2025-07-26,2025-07-03,involuntary,retirement,false,false,hr,Sales
TRM0924,EMP0924,JOB0924,2020-12-26,2020-12-26,2020-12-16,retirement,voluntary_resignation,false,false,system,Security
TRM0925,EMP0925,JOB0925,2018-11-08,2018-11-08,2018-11-01,retirement,mutual_agreement,true,false,system,IT
TRM0926,EMP0926,JOB0926,2023-08-10,2023-08-10,2023-07-20,retirement,restructuring,true,true,system,Facilities
TRM0927,EMP0927,JOB0927,2026-04-04,2026-04-04,2026-03-21,involuntary,better_opportunity,true,true,system,Security
TRM0928,EMP0928,JOB0928,2026-03-13,2026-03-13,2026-03-01,contract_end,mutual_agreement,true,true,manager,HR
TRM0929,EMP0929,JOB0929,2026-05-24,2026-05-24,2026-05-04,voluntary,end_of_contract,true,false,system,Customer Success
TRM0930,EMP0930,JOB0930,2025-09-15,2025-09-15,2025-09-15,contract_end,mutual_agreement,true,true,manager,IT
TRM0931,EMP0931,JOB0931,2025-11-23,2025-11-23,2025-11-19,retirement,relocation,false,false,manager,Engineering
TRM0932,EMP0932,JOB0932,2026-05-23,2026-05-23,2026-04-28,retirement,performance,true,true,system,Marketing
TRM0933,EMP0933,JOB0933,2026-07-20,2026-07-20,2026-06-24,retirement,voluntary_resignation,false,true,system,Marketing
TRM0934,EMP0934,JOB0934,2026-07-22,2026-07-22,2026-06-26,involuntary,restructuring,false,false,system,Legal
TRM0935,EMP0935,JOB0935,2024-03-02,2024-03-02,2024-02-21,contract_end,end_of_contract,false,true,manager,Engineering
TRM0936,EMP0936,JOB0936,2024-10-30,2024-10-30,2024-10-11,voluntary,retirement,true,false,hr,Customer Success
TRM0937,EMP0937,JOB0937,2026-05-29,2026-05-29,2026-05-04,retirement,end_of_contract,true,false,manager,Supply Chain
TRM0938,EMP0938,JOB0938,2026-08-04,2026-08-04,2026-07-27,contract_end,better_opportunity,true,true,system,IT
TRM0939,EMP0939,JOB0939,2024-07-29,2024-07-29,2024-07-23,retirement,attendance,true,false,employee,Marketing
TRM0940,EMP0940,JOB0940,2021-02-08,2021-02-08,2021-01-25,voluntary,relocation,false,true,system,Engineering
TRM0941,EMP0941,JOB0941,2026-02-03,2026-02-03,2026-01-20,contract_end,end_of_contract,false,true,system,Engineering
TRM0942,EMP0942,JOB0942,2022-04-05,2022-04-05,2022-04-04,contract_end,better_opportunity,false,false,system,IT
TRM0943,EMP0943,JOB0943,2026-01-09,2026-01-09,2026-01-08,retirement,retirement,true,true,employee,Legal
TRM0944,EMP0944,JOB0944,2024-03-02,2024-03-02,2024-02-24,contract_end,mutual_agreement,true,true,employee,Supply Chain
TRM0945,EMP0945,JOB0945,2025-01-23,2025-01-23,2025-01-20,voluntary,performance,true,false,system,Operations
TRM0946,EMP0946,JOB0946,2022-04-16,2022-04-16,2022-03-31,retirement,mutual_agreement,true,true,hr,Facilities
TRM0947,EMP0947,JOB0947,2026-05-20,2026-05-20,2026-04-26,involuntary,restructuring,false,true,manager,Legal
TRM0948,EMP0948,JOB0948,2024-07-31,2024-07-31,2024-07-02,retirement,mutual_agreement,false,false,hr,IT
TRM0949,EMP0949,JOB0949,2025-03-03,2025-03-03,2025-02-12,involuntary,restructuring,true,true,manager,Security
TRM0950,EMP0950,JOB0950,2023-02-14,2023-02-14,2023-01-15,involuntary,restructuring,true,true,manager,Supply Chain
TRM0951,EMP0951,JOB0951,2020-08-06,2020-08-06,2020-08-02,contract_end,relocation,true,true,system,Legal
TRM0952,EMP0952,JOB0952,2020-12-11,2020-12-11,2020-12-04,voluntary,mutual_agreement,false,false,employee,Product
TRM0953,EMP0953,JOB0953,2019-03-27,2019-03-27,2019-03-11,voluntary,voluntary_resignation,false,true,manager,Customer Success
TRM0954,EMP0954,JOB0954,2024-03-07,2024-03-07,2024-02-08,voluntary,end_of_contract,false,false,manager,Supply Chain
TRM0955,EMP0955,JOB0955,2023-02-05,2023-02-05,2023-01-23,involuntary,restructuring,false,true,manager,HR
TRM0956,EMP0956,JOB0956,2022-06-12,2022-06-12,2022-05-19,voluntary,mutual_agreement,false,true,hr,Security
TRM0957,EMP0957,JOB0957,2024-12-21,2024-12-21,2024-12-01,contract_end,restructuring,false,false,system,Engineering
TRM0958,EMP0958,JOB0958,2026-02-08,2026-02-08,2026-01-16,contract_end,better_opportunity,false,true,hr,Customer Success
TRM0959,EMP0959,JOB0959,2025-08-26,2025-08-26,2025-08-23,voluntary,end_of_contract,false,false,employee,Operations
TRM0960,EMP0960,JOB0960,2026-06-29,2026-06-29,2026-06-04,retirement,retirement,true,true,system,Marketing
TRM0961,EMP0961,JOB0961,2025-04-16,2025-04-16,2025-04-08,contract_end,end_of_contract,false,true,system,Sales
TRM0962,EMP0962,JOB0962,2026-06-26,2026-06-26,2026-06-03,voluntary,retirement,true,false,hr,Data
TRM0963,EMP0963,JOB0963,2024-06-09,2024-06-09,2024-05-18,retirement,relocation,true,false,employee,IT
TRM0964,EMP0964,JOB0964,2023-07-26,2023-07-26,2023-07-19,voluntary,relocation,false,true,system,Security
TRM0965,EMP0965,JOB0965,2024-05-24,2024-05-24,2024-04-25,involuntary,attendance,false,true,hr,Engineering
TRM0966,EMP0966,JOB0966,2026-08-03,2026-08-03,2026-07-12,involuntary,relocation,true,false,hr,Supply Chain
TRM0967,EMP0967,JOB0967,2025-12-27,2025-12-27,2025-12-18,retirement,attendance,true,false,system,Sales
TRM0968,EMP0968,JOB0968,2023-06-05,2023-06-05,2023-06-03,contract_end,mutual_agreement,false,true,system,Legal
TRM0969,EMP0969,JOB0969,2023-03-08,2023-03-08,2023-02-16,involuntary,better_opportunity,true,true,system,Marketing
TRM0970,EMP0970,JOB0970,2021-04-13,2021-04-13,2021-03-28,retirement,mutual_agreement,true,false,system,Facilities
TRM0971,EMP0971,JOB0971,2026-07-21,2026-07-21,2026-07-08,contract_end,restructuring,false,false,manager,Marketing
TRM0972,EMP0972,JOB0972,2026-04-22,2026-04-22,2026-04-09,voluntary,restructuring,true,true,system,Customer Success
TRM0973,EMP0973,JOB0973,2025-10-24,2025-10-24,2025-10-12,retirement,mutual_agreement,false,true,hr,Operations
TRM0974,EMP0974,JOB0974,2022-05-12,2022-05-12,2022-04-15,involuntary,mutual_agreement,false,false,system,Data
TRM0975,EMP0975,JOB0975,2026-01-10,2026-01-10,2025-12-28,retirement,mutual_agreement,true,true,system,IT
TRM0976,EMP0976,JOB0976,2014-07-16,2014-07-16,2014-07-06,contract_end,voluntary_resignation,true,true,manager,HR
TRM0977,EMP0977,JOB0977,2023-11-28,2023-11-28,2023-11-02,involuntary,retirement,true,true,hr,Product
TRM0978,EMP0978,JOB0978,2017-09-01,2017-09-01,2017-08-05,retirement,voluntary_resignation,true,true,manager,Facilities
TRM0979,EMP0979,JOB0979,2023-05-23,2023-05-23,2023-05-13,retirement,end_of_contract,true,true,manager,HR
TRM0980,EMP0980,JOB0980,2016-07-13,2016-07-13,2016-06-15,voluntary,restructuring,false,true,manager,Sales
TRM0981,EMP0981,JOB0981,2025-05-21,2025-05-21,2025-04-24,voluntary,relocation,true,false,hr,IT
TRM0982,EMP0982,JOB0982,2018-06-08,2018-06-08,2018-06-02,retirement,voluntary_resignation,true,true,manager,Sales
TRM0983,EMP0983,JOB0983,2026-02-23,2026-02-23,2026-01-28,contract_end,end_of_contract,false,false,manager,HR
TRM0984,EMP0984,JOB0984,2026-04-01,2026-04-01,2026-03-22,voluntary,relocation,false,true,system,Security
TRM0985,EMP0985,JOB0985,2022-03-23,2022-03-23,2022-03-17,voluntary,better_opportunity,false,true,manager,Marketing
TRM0986,EMP0986,JOB0986,2019-02-02,2019-02-02,2019-01-26,voluntary,voluntary_resignation,false,false,manager,Finance
TRM0987,EMP0987,JOB0987,2026-06-12,2026-06-12,2026-06-12,retirement,mutual_agreement,false,false,manager,Facilities
TRM0988,EMP0988,JOB0988,2023-01-23,2023-01-23,2023-01-01,contract_end,retirement,false,false,hr,Supply Chain
TRM0989,EMP0989,JOB0989,2020-09-06,2020-09-06,2020-08-19,retirement,better_opportunity,false,true,employee,IT
TRM0990,EMP0990,JOB0990,2018-08-02,2018-08-02,2018-07-22,voluntary,better_opportunity,false,true,manager,Engineering
TRM0991,EMP0991,JOB0991,2026-05-19,2026-05-19,2026-04-20,retirement,performance,false,true,manager,Finance
TRM0992,EMP0992,JOB0992,2023-11-22,2023-11-22,2023-10-24,involuntary,restructuring,true,false,system,Security
TRM0993,EMP0993,JOB0993,2026-04-11,2026-04-11,2026-03-22,retirement,mutual_agreement,false,true,system,Security
TRM0994,EMP0994,JOB0994,2026-07-27,2026-07-27,2026-07-16,retirement,attendance,false,true,system,Customer Success
TRM0995,EMP0995,JOB0995,2016-03-03,2016-03-03,2016-02-21,retirement,voluntary_resignation,false,false,employee,Supply Chain
TRM0996,EMP0996,JOB0996,2020-11-22,2020-11-22,2020-11-02,contract_end,relocation,false,false,hr,Supply Chain
TRM0997,EMP0997,JOB0997,2026-08-04,2026-08-04,2026-07-22,contract_end,retirement,true,true,manager,HR
TRM0998,EMP0998,JOB0998,2024-11-22,2024-11-22,2024-11-03,voluntary,voluntary_resignation,true,true,hr,Product
TRM0999,EMP0999,JOB0999,2026-07-30,2026-07-30,2026-07-24,voluntary,mutual_agreement,true,false,employee,Legal
TRM1000,EMP1000,JOB1000,2023-01-18,2023-01-18,2023-01-09,voluntary,performance,true,true,system,IT
