job_id,job_code,job_title,job_family,department,grade_id,grade_code,employment_type,flsa_status,location_city,location_region,location_country,is_people_manager,headcount_budgeted
JOB0880,SAL-11-0880,SDR,Sales,Marketing,GRD0880,G11,intern,exempt,Seattle,WA,US,true,1
JOB0881,LEG-08-0881,Legal Counsel,Legal,Legal,GRD0561,G08,intern,exempt,Hyderabad,TS,IN,true,5
JOB0882,DAT-06-0882,ML Engineer,Data Science,Supply Chain,GRD0402,G06,intern,exempt,Atlanta,GA,US,false,1
JOB0883,CUS-01-0883,Support Agent,Customer Support,HR,GRD0003,G01,intern,non_exempt,New York,NY,US,false,2
JOB0884,IT -11-0884,IT Manager,IT Operations,HR,GRD0804,G11,contract,exempt,London,ENG,UK,true,1
JOB0885,PRO-10-0885,Product Manager,Product Management,Customer Success,GRD0725,G10,contract,exempt,Austin,TX,US,true,5
JOB0886,SOF-03-0886,Staff Engineer,Software Engineering,Customer Success,GRD0166,G03,intern,exempt,Toronto,ON,CA,false,1
JOB0887,SAL-08-0887,Sales Manager,Sales,Operations,GRD0567,G08,full_time,exempt,Dallas,TX,US,true,3
JOB0888,FIN-03-0888,Financial Analyst,Finance & Accounting,Product,GRD0168,G03,intern,exempt,Seattle,WA,US,false,2
JOB0889,CUS-04-0889,Support Agent,Customer Support,Security,GRD0249,G04,full_time,exempt,Toronto,ON,CA,false,2
JOB0890,SOF-10-0890,Software Engineer,Software Engineering,Product,GRD0730,G10,part_time,non_exempt,Hyderabad,TS,IN,true,1
JOB0891,PEO-05-0891,Recruiter,People Operations,Engineering,GRD0331,G05,intern,exempt,Bengaluru,KA,IN,false,4
JOB0892,FIN-01-0892,Finance Manager,Finance & Accounting,Supply Chain,GRD0012,G01,contract,non_exempt,New York,NY,US,true,5
JOB0893,PRO-03-0893,Group PM,Product Management,Supply Chain,GRD0173,G03,intern,non_exempt,Atlanta,GA,US,false,3
JOB0894,PEO-04-0894,Recruiter,People Operations,HR,GRD0254,G04,part_time,non_exempt,Seattle,WA,US,false,3
JOB0895,IT -06-0895,IT Manager,IT Operations,Sales,GRD0415,G06,contract,non_exempt,Atlanta,GA,US,true,3
JOB0896,PRO-01-0896,Group PM,Product Management,Operations,GRD0016,G01,part_time,non_exempt,Hyderabad,TS,IN,false,5
JOB0897,PEO-02-0897,Recruiter,People Operations,HR,GRD0097,G02,contract,non_exempt,Denver,CO,US,false,2
JOB0898,IT -11-0898,IT Manager,IT Operations,Legal,GRD0818,G11,intern,non_exempt,Dallas,TX,US,true,2
JOB0899,PRO-09-0899,Group PM,Product Management,Supply Chain,GRD0659,G09,part_time,non_exempt,Atlanta,GA,US,true,1
JOB0900,MAR-11-0900,Marketing Specialist,Marketing,Finance,GRD0820,G11,part_time,non_exempt,Toronto,ON,CA,false,5
JOB0901,PEO-04-0901,People Manager,People Operations,Finance,GRD0261,G04,contract,non_exempt,New York,NY,US,true,3
JOB0902,SOF-08-0902,Engineering Manager,Software Engineering,Operations,GRD0582,G08,part_time,exempt,London,ENG,UK,true,1
JOB0903,IT -10-0903,Systems Admin,IT Operations,Customer Success,GRD0743,G10,full_time,non_exempt,Toronto,ON,CA,true,3
JOB0904,SAL-07-0904,Sales Manager,Sales,Customer Success,GRD0504,G07,intern,non_exempt,San Francisco,CA,US,true,2
JOB0905,CUS-12-0905,Support Agent,Customer Support,Customer Success,GRD0905,G12,contract,non_exempt,San Francisco,CA,US,true,2
JOB0906,PEO-10-0906,People Manager,People Operations,Customer Success,GRD0746,G10,full_time,exempt,Hyderabad,TS,IN,true,2
JOB0907,MAR-05-0907,Demand Gen Manager,Marketing,Customer Success,GRD0347,G05,full_time,exempt,Bengaluru,KA,IN,true,2
JOB0908,IT -05-0908,Systems Admin,IT Operations,Facilities,GRD0348,G05,part_time,exempt,Seattle,WA,US,false,4
JOB0909,DAT-04-0909,Data Scientist,Data Science,Finance,GRD0269,G04,intern,exempt,Hyderabad,TS,IN,false,3
JOB0910,FIN-03-0910,Financial Analyst,Finance & Accounting,Legal,GRD0190,G03,part_time,non_exempt,Denver,CO,US,false,2
JOB0911,SAL-01-0911,Account Executive,Sales,Customer Success,GRD0031,G01,part_time,non_exempt,London,ENG,UK,false,2
JOB0912,SAL-10-0912,Account Executive,Sales,Product,GRD0752,G10,part_time,non_exempt,Denver,CO,US,false,2
JOB0913,IT -08-0913,Cloud Engineer,IT Operations,Customer Success,GRD0593,G08,part_time,exempt,Chicago,IL,US,false,2
JOB0914,MAR-01-0914,Content Manager,Marketing,Security,GRD0034,G01,full_time,non_exempt,Toronto,ON,CA,true,5
JOB0915,SAL-12-0915,Sales Manager,Sales,Marketing,GRD0915,G12,intern,non_exempt,Denver,CO,US,true,4
JOB0916,SAL-01-0916,Account Executive,Sales,Facilities,GRD0036,G01,contract,non_exempt,Dallas,TX,US,false,3
JOB0917,PEO-07-0917,HRBP,People Operations,Sales,GRD0517,G07,part_time,exempt,London,ENG,UK,false,4
JOB0918,MAR-04-0918,Marketing Director,Marketing,Engineering,GRD0278,G04,part_time,exempt,Chicago,IL,US,true,4
JOB0919,IT -04-0919,Cloud Engineer,IT Operations,Engineering,GRD0279,G04,part_time,non_exempt,Toronto,ON,CA,false,4
JOB0920,SOF-11-0920,Senior Software Engineer,Software Engineering,Data,GRD0840,G11,part_time,non_exempt,New York,NY,US,true,1
JOB0921,SAL-06-0921,Account Executive,Sales,Operations,GRD0441,G06,contract,exempt,Toronto,ON,CA,false,5
JOB0922,SOF-05-0922,Staff Engineer,Software Engineering,Data,GRD0362,G05,full_time,non_exempt,Denver,CO,US,false,4
JOB0923,PRO-03-0923,Associate PM,Product Management,Sales,GRD0203,G03,part_time,exempt,San Francisco,CA,US,false,5
JOB0924,CUS-01-0924,Support Lead,Customer Support,Security,GRD0044,G01,intern,non_exempt,New York,NY,US,false,4
JOB0925,FIN-03-0925,Accountant,Finance & Accounting,IT,GRD0205,G03,part_time,non_exempt,Seattle,WA,US,false,3
JOB0926,SOF-07-0926,Senior Software Engineer,Software Engineering,Facilities,GRD0526,G07,contract,non_exempt,New York,NY,US,false,2
JOB0927,IT -09-0927,IT Support,IT Operations,Security,GRD0687,G09,full_time,exempt,London,ENG,UK,false,3
JOB0928,PRO-08-0928,Associate PM,Product Management,HR,GRD0608,G08,part_time,non_exempt,San Francisco,CA,US,true,3
JOB0929,DAT-12-0929,Data Analyst,Data Science,Customer Success,GRD0929,G12,intern,non_exempt,Hyderabad,TS,IN,false,4
JOB0930,DAT-10-0930,ML Engineer,Data Science,IT,GRD0770,G10,part_time,non_exempt,Bengaluru,KA,IN,true,1
JOB0931,MAR-09-0931,Marketing Specialist,Marketing,Engineering,GRD0691,G09,full_time,non_exempt,Toronto,ON,CA,false,2
JOB0932,IT -10-0932,IT Manager,IT Operations,Marketing,GRD0772,G10,contract,non_exempt,Hyderabad,TS,IN,true,1
JOB0933,DAT-05-0933,Analytics Manager,Data Science,Marketing,GRD0373,G05,intern,exempt,London,ENG,UK,true,5
JOB0934,CUS-12-0934,Support Agent,Customer Support,Legal,GRD0934,G12,contract,non_exempt,Denver,CO,US,true,5
JOB0935,PEO-04-0935,People Manager,People Operations,Engineering,GRD0295,G04,intern,exempt,London,ENG,UK,true,2
JOB0936,LEG-03-0936,Compliance Analyst,Legal,Customer Success,GRD0216,G03,part_time,non_exempt,San Francisco,CA,US,false,1
JOB0937,PEO-04-0937,Recruiter,People Operations,Supply Chain,GRD0297,G04,intern,exempt,Bengaluru,KA,IN,false,2
JOB0938,SOF-09-0938,Staff Engineer,Software Engineering,IT,GRD0698,G09,intern,non_exempt,San Francisco,CA,US,true,3
JOB0939,MAR-05-0939,Demand Gen Manager,Marketing,Marketing,GRD0379,G05,intern,non_exempt,Atlanta,GA,US,true,1
JOB0940,SAL-12-0940,Sales Manager,Sales,Engineering,GRD0940,G12,contract,exempt,Toronto,ON,CA,true,1
JOB0941,LEG-12-0941,Compliance Analyst,Legal,Engineering,GRD0941,G12,full_time,exempt,London,ENG,UK,false,3
JOB0942,IT -12-0942,IT Support,IT Operations,IT,GRD0942,G12,intern,non_exempt,Chicago,IL,US,true,3
JOB0943,CUS-01-0943,Support Agent,Customer Support,Legal,GRD0063,G01,intern,non_exempt,Austin,TX,US,false,3
JOB0944,SAL-05-0944,SDR,Sales,Supply Chain,GRD0384,G05,part_time,non_exempt,New York,NY,US,false,4
JOB0945,LEG-07-0945,Compliance Analyst,Legal,Operations,GRD0545,G07,contract,exempt,San Francisco,CA,US,false,3
JOB0946,MAR-05-0946,Demand Gen Manager,Marketing,Facilities,GRD0386,G05,full_time,non_exempt,New York,NY,US,true,3
JOB0947,FIN-09-0947,Accountant,Finance & Accounting,Legal,GRD0707,G09,intern,non_exempt,Dallas,TX,US,true,3
JOB0948,LEG-09-0948,Privacy Counsel,Legal,IT,GRD0708,G09,contract,non_exempt,San Francisco,CA,US,false,1
JOB0949,FIN-02-0949,Financial Analyst,Finance & Accounting,Security,GRD0149,G02,part_time,non_exempt,Seattle,WA,US,false,3
JOB0950,SAL-09-0950,Enterprise AE,Sales,Supply Chain,GRD0710,G09,full_time,exempt,Austin,TX,US,false,4
JOB0951,SOF-08-0951,Senior Software Engineer,Software Engineering,Legal,GRD0631,G08,full_time,non_exempt,San Francisco,CA,US,false,4
JOB0952,PRO-08-0952,Associate PM,Product Management,Product,GRD0632,G08,part_time,non_exempt,San Francisco,CA,US,true,1
JOB0953,PRO-06-0953,Product Manager,Product Management,Customer Success,GRD0473,G06,part_time,non_exempt,Atlanta,GA,US,true,3
JOB0954,SOF-12-0954,Engineering Manager,Software Engineering,Supply Chain,GRD0954,G12,part_time,non_exempt,Dallas,TX,US,true,3
JOB0955,IT -03-0955,IT Manager,IT Operations,HR,GRD0235,G03,contract,non_exempt,Bengaluru,KA,IN,true,3
JOB0956,PEO-07-0956,Recruiter,People Operations,Security,GRD0556,G07,intern,non_exempt,Dallas,TX,US,false,3
JOB0957,SAL-02-0957,SDR,Sales,Engineering,GRD0157,G02,part_time,non_exempt,London,ENG,UK,false,3
JOB0958,MAR-02-0958,Demand Gen Manager,Marketing,Customer Success,GRD0158,G02,intern,non_exempt,San Francisco,CA,US,true,5
JOB0959,IT -01-0959,IT Manager,IT Operations,Operations,GRD0079,G01,contract,exempt,London,ENG,UK,true,2
JOB0960,SAL-02-0960,Account Executive,Sales,Marketing,GRD0160,G02,full_time,exempt,Dallas,TX,US,false,5
JOB0961,PEO-10-0961,HR Generalist,People Operations,Sales,GRD0721,G10,intern,non_exempt,Dallas,TX,US,true,4
JOB0962,MAR-09-0962,Marketing Specialist,Marketing,Data,GRD0642,G09,intern,non_exempt,Seattle,WA,US,true,3
JOB0963,SOF-02-0963,Engineering Manager,Software Engineering,IT,GRD0083,G02,intern,exempt,Seattle,WA,US,true,4
JOB0964,MAR-06-0964,Marketing Director,Marketing,Security,GRD0404,G06,part_time,non_exempt,Hyderabad,TS,IN,true,3
JOB0965,DAT-04-0965,Data Scientist,Data Science,Engineering,GRD0245,G04,contract,exempt,San Francisco,CA,US,false,2
JOB0966,DAT-05-0966,Data Scientist,Data Science,Supply Chain,GRD0326,G05,intern,non_exempt,San Francisco,CA,US,false,5
JOB0967,DAT-01-0967,Data Scientist,Data Science,Sales,GRD0007,G01,full_time,exempt,Toronto,ON,CA,false,3
JOB0968,MAR-07-0968,Marketing Specialist,Marketing,Legal,GRD0488,G07,contract,non_exempt,Bengaluru,KA,IN,false,4
JOB0969,SAL-02-0969,Enterprise AE,Sales,Marketing,GRD0089,G02,intern,exempt,Hyderabad,TS,IN,false,5
JOB0970,CUS-08-0970,CS Manager,Customer Support,Facilities,GRD0570,G08,part_time,non_exempt,Atlanta,GA,US,true,3
JOB0971,CUS-09-0971,Support Lead,Customer Support,Marketing,GRD0651,G09,part_time,non_exempt,Seattle,WA,US,true,2
JOB0972,PEO-05-0972,Recruiter,People Operations,Customer Success,GRD0332,G05,full_time,exempt,Atlanta,GA,US,false,2
JOB0973,SAL-01-0973,SDR,Sales,Operations,GRD0013,G01,full_time,non_exempt,New York,NY,US,false,1
JOB0974,LEG-10-0974,Legal Counsel,Legal,Data,GRD0734,G10,full_time,non_exempt,Austin,TX,US,true,4
JOB0975,MAR-03-0975,Demand Gen Manager,Marketing,IT,GRD0175,G03,intern,non_exempt,London,ENG,UK,true,1
JOB0976,FIN-04-0976,Controller,Finance & Accounting,HR,GRD0256,G04,full_time,non_exempt,Toronto,ON,CA,false,2
JOB0977,MAR-03-0977,Marketing Director,Marketing,Product,GRD0177,G03,part_time,non_exempt,Austin,TX,US,true,5
JOB0978,SAL-07-0978,SDR,Sales,Facilities,GRD0498,G07,intern,non_exempt,Seattle,WA,US,false,3
JOB0979,SOF-03-0979,Software Engineer,Software Engineering,HR,GRD0179,G03,contract,exempt,London,ENG,UK,false,1
JOB0980,SAL-03-0980,SDR,Sales,Sales,GRD0180,G03,intern,exempt,Seattle,WA,US,false,3
JOB0981,DAT-06-0981,Data Scientist,Data Science,IT,GRD0421,G06,contract,non_exempt,Hyderabad,TS,IN,false,4
JOB0982,PRO-11-0982,Associate PM,Product Management,Sales,GRD0822,G11,full_time,non_exempt,Dallas,TX,US,false,5
JOB0983,SAL-07-0983,Enterprise AE,Sales,HR,GRD0503,G07,intern,non_exempt,San Francisco,CA,US,false,1
JOB0984,MAR-09-0984,Demand Gen Manager,Marketing,Security,GRD0664,G09,part_time,exempt,San Francisco,CA,US,true,3
JOB0985,SAL-02-0985,SDR,Sales,Marketing,GRD0105,G02,contract,exempt,Hyderabad,TS,IN,false,4
JOB0986,CUS-06-0986,Support Lead,Customer Support,Finance,GRD0426,G06,part_time,non_exempt,Chicago,IL,US,false,3
JOB0987,SAL-04-0987,Account Executive,Sales,Facilities,GRD0267,G04,full_time,exempt,Denver,CO,US,false,5
JOB0988,SAL-08-0988,Account Executive,Sales,Supply Chain,GRD0588,G08,full_time,exempt,Dallas,TX,US,true,5
JOB0989,SOF-07-0989,Senior Software Engineer,Software Engineering,IT,GRD0509,G07,intern,non_exempt,Toronto,ON,CA,false,5
JOB0990,PRO-04-0990,Senior PM,Product Management,Engineering,GRD0270,G04,intern,non_exempt,Dallas,TX,US,false,4
JOB0991,IT -08-0991,Systems Admin,IT Operations,Finance,GRD0591,G08,part_time,exempt,Toronto,ON,CA,false,4
JOB0992,LEG-10-0992,Legal Counsel,Legal,Security,GRD0752,G10,contract,non_exempt,Dallas,TX,US,false,4
JOB0993,MAR-05-0993,Demand Gen Manager,Marketing,Security,GRD0353,G05,part_time,exempt,Denver,CO,US,true,3
JOB0994,LEG-08-0994,Compliance Analyst,Legal,Customer Success,GRD0594,G08,intern,non_exempt,Toronto,ON,CA,true,5
JOB0995,MAR-05-0995,Content Manager,Marketing,Supply Chain,GRD0355,G05,full_time,non_exempt,Toronto,ON,CA,true,5
JOB0996,IT -07-0996,IT Manager,IT Operations,Supply Chain,GRD0516,G07,part_time,exempt,Toronto,ON,CA,true,3
JOB0997,PEO-01-0997,HRBP,People Operations,HR,GRD0037,G01,full_time,non_exempt,San Francisco,CA,US,false,2
JOB0998,SOF-01-0998,Engineering Manager,Software Engineering,Product,GRD0038,G01,contract,non_exempt,Seattle,WA,US,true,5
JOB0999,PRO-03-0999,Product Manager,Product Management,Legal,GRD0199,G03,intern,non_exempt,Hyderabad,TS,IN,true,2
JOB1000,DAT-06-1000,Data Analyst,Data Science,IT,GRD0440,G06,intern,exempt,Dallas,TX,US,false,1
