promotion_id,employee_id,from_job_id,to_job_id,from_grade_code,to_grade_code,from_salary,to_salary,salary_increase_pct,effective_date,promotion_reason,approved_by,status
PRM0846,EMP0890,JOB0754,JOB0217,G09,G10,51489.79,59060.55,14.70,2022-09-17,retention,EMP0804,approved
PRM0847,EMP0990,JOB0841,JOB0777,G02,G04,87640.01,104977.39,19.78,2022-11-07,retention,EMP0655,rescinded
PRM0848,EMP0618,JOB0460,JOB0216,G03,G05,27268.32,33177.95,21.67,2026-07-16,performance,EMP0520,rescinded
PRM0849,EMP0267,JOB0319,JOB0653,G10,G11,44429.55,50624.76,13.94,2017-08-12,market_adjustment,EMP0630,completed
PRM0850,EMP0063,JOB0061,JOB0520,G03,G04,67128.48,77651.18,15.68,2025-09-19,performance,EMP0441,rescinded
PRM0851,EMP0340,JOB0969,JOB0222,G09,G10,163112.09,182148.06,11.67,2026-01-04,performance,EMP0117,approved
PRM0852,EMP0783,JOB0632,JOB0112,G01,G03,69957.95,76789.37,9.77,2025-11-27,performance,EMP0785,approved
PRM0853,EMP0854,JOB0659,JOB0234,G02,G03,84280.62,100267.46,18.97,2025-07-29,role_expansion,EMP0481,approved
PRM0854,EMP0301,JOB0811,JOB0151,G03,G04,30068.11,32449.68,7.92,2026-12-21,role_expansion,EMP0482,approved
PRM0855,EMP0307,JOB0113,JOB0425,G06,G08,136320.89,163572.03,19.99,2025-10-31,role_expansion,EMP0652,rescinded
PRM0856,EMP0047,JOB0610,JOB0439,G01,G02,50383.66,56244.36,11.63,2025-10-12,role_expansion,EMP0939,completed
PRM0857,EMP0443,JOB0859,JOB0442,G10,G11,178114.67,194555.49,9.23,2024-11-19,critical_skill,EMP0654,rescinded
PRM0858,EMP0719,JOB0357,JOB0722,G08,G10,137681.98,159498.95,15.85,2024-01-08,market_adjustment,EMP0976,completed
PRM0859,EMP0003,JOB0207,JOB0773,G01,G03,48402.08,54398.98,12.39,2024-10-29,performance,EMP0717,rescinded
PRM0860,EMP0536,JOB0229,JOB0189,G12,G12,139351.70,159601.15,14.53,2026-06-14,market_adjustment,EMP0841,completed
PRM0861,EMP0598,JOB0489,JOB0736,G01,G03,41488.25,46030.01,10.95,2021-02-18,retention,EMP0789,completed
PRM0862,EMP0198,JOB0675,JOB0827,G03,G04,72750.53,85530.00,17.57,2026-01-09,critical_skill,EMP0737,approved
PRM0863,EMP0728,JOB0501,JOB0083,G02,G03,76808.33,81709.28,6.38,2025-08-24,critical_skill,EMP0880,rescinded
PRM0864,EMP0062,JOB0897,JOB0062,G08,G09,139118.70,167326.26,20.28,2015-12-16,critical_skill,EMP0485,rescinded
PRM0865,EMP0495,JOB0586,JOB0539,G09,G11,137123.26,145448.81,6.07,2024-10-13,critical_skill,EMP0203,rescinded
PRM0866,EMP0408,JOB0649,JOB0608,G06,G07,34476.15,41978.42,21.76,2022-12-22,performance,EMP0769,completed
PRM0867,EMP0393,JOB0680,JOB0222,G01,G03,53476.21,61875.17,15.71,2024-09-08,critical_skill,EMP0379,approved
PRM0868,EMP0758,JOB0714,JOB0971,G04,G05,86629.16,104625.31,20.77,2022-07-31,critical_skill,EMP0780,completed
PRM0869,EMP0574,JOB0163,JOB0220,G11,G12,143608.24,156670.71,9.10,2025-05-17,role_expansion,EMP0178,completed
PRM0870,EMP0680,JOB0934,JOB0223,G09,G10,146924.17,158468.04,7.86,2014-10-05,market_adjustment,EMP0022,rescinded
PRM0871,EMP0327,JOB0290,JOB0672,G10,G11,174439.91,208607.09,19.59,2026-11-27,performance,EMP0243,completed
PRM0872,EMP0971,JOB0418,JOB0039,G07,G08,124780.85,151247.05,21.21,2026-07-29,critical_skill,EMP0463,completed
PRM0873,EMP0918,JOB0375,JOB0841,G03,G04,88141.59,99961.99,13.41,2022-08-27,role_expansion,EMP0344,approved
PRM0874,EMP0834,JOB0639,JOB0392,G02,G04,59880.90,72617.04,21.27,2026-06-15,performance,EMP0087,completed
PRM0875,EMP0712,JOB0215,JOB0876,G01,G02,68573.44,78387.70,14.31,2022-04-12,performance,EMP0592,completed
PRM0876,EMP0016,JOB0181,JOB0714,G01,G02,19376.86,22652.60,16.91,2016-02-20,market_adjustment,EMP0923,completed
PRM0877,EMP0780,JOB0821,JOB0763,G05,G06,101352.75,119993.78,18.39,2026-08-30,retention,EMP0004,approved
PRM0878,EMP0481,JOB0311,JOB0440,G09,G11,43288.88,52504.84,21.29,2025-07-20,critical_skill,EMP0389,completed
PRM0879,EMP0152,JOB0482,JOB0144,G05,G07,120457.62,141615.11,17.56,2024-09-06,role_expansion,EMP0740,approved
PRM0880,EMP0113,JOB0521,JOB0694,G12,G12,182876.70,212145.72,16.00,2024-02-13,critical_skill,EMP0808,rescinded
PRM0881,EMP0715,JOB0226,JOB0445,G03,G05,90778.39,109958.70,21.13,2017-01-22,critical_skill,EMP0005,completed
PRM0882,EMP0868,JOB0040,JOB0820,G04,G05,27180.35,32361.09,19.06,2026-07-18,market_adjustment,EMP0131,completed
PRM0883,EMP0820,JOB0027,JOB0354,G02,G03,79406.59,94299.56,18.76,2022-02-22,critical_skill,EMP0961,completed
PRM0884,EMP0718,JOB0082,JOB0395,G04,G05,83807.36,88974.14,6.17,2026-07-14,role_expansion,EMP0395,approved
PRM0885,EMP0611,JOB0175,JOB0480,G10,G11,45595.26,54789.24,20.16,2023-11-09,market_adjustment,EMP0088,approved
PRM0886,EMP0410,JOB0072,JOB0358,G05,G06,109701.66,125831.06,14.70,2023-07-21,critical_skill,EMP0222,completed
PRM0887,EMP0966,JOB0092,JOB0270,G04,G06,100627.15,118252.47,17.52,2019-05-09,retention,EMP0321,approved
PRM0888,EMP0633,JOB0670,JOB0260,G01,G02,61552.95,74401.84,20.87,2024-04-22,retention,EMP0302,rescinded
PRM0889,EMP0765,JOB0001,JOB0385,G11,G12,157462.89,168914.19,7.27,2026-10-18,retention,EMP0428,completed
PRM0890,EMP0319,JOB0611,JOB0867,G01,G03,14834.18,17502.88,17.99,2026-05-22,retention,EMP0703,completed
PRM0891,EMP0656,JOB0194,JOB0656,G01,G03,44131.35,50692.46,14.87,2024-12-24,retention,EMP0132,completed
PRM0892,EMP0927,JOB0825,JOB0191,G07,G08,118327.57,143896.78,21.61,2026-06-08,market_adjustment,EMP0072,completed
PRM0893,EMP0455,JOB0686,JOB0793,G04,G06,89526.28,108409.89,21.09,2026-01-26,retention,EMP0821,completed
PRM0894,EMP0797,JOB0236,JOB0181,G12,G12,178828.76,211018.88,18.00,2026-02-27,role_expansion,EMP0818,approved
PRM0895,EMP0201,JOB0753,JOB0538,G11,G12,52059.76,62715.56,20.47,2025-03-01,retention,EMP0589,rescinded
PRM0896,EMP0164,JOB0537,JOB0994,G06,G07,117618.51,142311.31,20.99,2020-05-08,critical_skill,EMP0800,approved
PRM0897,EMP0778,JOB0024,JOB0363,G06,G07,34634.62,39347.13,13.61,2024-03-19,performance,EMP0489,approved
PRM0898,EMP0670,JOB0910,JOB0902,G01,G02,54539.26,66163.92,21.31,2020-08-15,critical_skill,EMP0706,approved
PRM0899,EMP0141,JOB0426,JOB0561,G09,G11,142123.52,169163.87,19.03,2024-01-11,performance,EMP0210,rescinded
PRM0900,EMP0844,JOB0502,JOB0092,G05,G07,116281.27,123690.65,6.37,2023-10-12,role_expansion,EMP0789,approved
PRM0901,EMP0987,JOB0732,JOB0277,G02,G04,76391.04,88368.51,15.68,2024-12-28,market_adjustment,EMP0191,completed
PRM0902,EMP0694,JOB0291,JOB0742,G09,G10,153697.50,168275.94,9.49,2023-11-06,retention,EMP0880,completed
PRM0903,EMP0253,JOB0173,JOB0859,G07,G08,39214.50,47590.38,21.36,2025-02-26,performance,EMP0994,completed
PRM0904,EMP0697,JOB0704,JOB0168,G12,G12,186047.56,211224.17,13.53,2026-04-22,role_expansion,EMP0656,rescinded
PRM0905,EMP0113,JOB0097,JOB0998,G12,G12,180553.85,206676.94,14.47,2023-02-05,performance,EMP0561,rescinded
PRM0906,EMP0001,JOB0651,JOB0970,G07,G09,140631.74,156884.08,11.56,2019-12-05,performance,EMP0070,completed
PRM0907,EMP0919,JOB0045,JOB0304,G04,G06,64145.60,73735.25,14.95,2026-03-28,market_adjustment,EMP0925,completed
PRM0908,EMP0078,JOB0988,JOB0455,G11,G12,148027.61,180154.37,21.70,2022-12-29,critical_skill,EMP0340,completed
PRM0909,EMP0337,JOB0054,JOB0593,G04,G05,117542.78,135582.05,15.35,2023-07-11,role_expansion,EMP0592,completed
PRM0910,EMP0633,JOB0052,JOB0252,G01,G02,66593.24,72050.70,8.20,2024-07-07,performance,EMP0519,approved
PRM0911,EMP0687,JOB0918,JOB0231,G03,G05,75803.92,82414.13,8.72,2026-06-05,critical_skill,EMP0255,completed
PRM0912,EMP0605,JOB0694,JOB0591,G11,G12,180164.05,198010.05,9.91,2022-11-05,retention,EMP0180,approved
PRM0913,EMP0517,JOB0166,JOB0553,G12,G12,171462.30,203093.53,18.45,2025-12-29,performance,EMP0901,completed
PRM0914,EMP0984,JOB0775,JOB0434,G08,G10,136890.14,146262.17,6.85,2025-11-08,retention,EMP0717,rescinded
PRM0915,EMP0338,JOB0930,JOB0336,G08,G09,134001.76,147333.30,9.95,2026-04-30,critical_skill,EMP0614,rescinded
PRM0916,EMP0898,JOB0543,JOB0243,G10,G12,168061.74,196576.47,16.97,2026-08-15,performance,EMP0539,approved
PRM0917,EMP0492,JOB0974,JOB0383,G01,G02,44075.55,50270.90,14.06,2024-04-07,critical_skill,EMP0674,completed
PRM0918,EMP0242,JOB0343,JOB0357,G02,G04,76796.86,82468.41,7.39,2021-09-21,critical_skill,EMP0322,completed
PRM0919,EMP0735,JOB0926,JOB0982,G04,G05,26254.72,28834.81,9.83,2020-02-17,performance,EMP0063,rescinded
PRM0920,EMP0089,JOB0815,JOB0595,G09,G10,153399.27,163614.69,6.66,2023-08-28,retention,EMP0700,approved
PRM0921,EMP0609,JOB0097,JOB0916,G10,G12,162650.04,184702.67,13.56,2023-05-11,performance,EMP0095,completed
PRM0922,EMP0835,JOB0450,JOB0014,G11,G12,181828.76,203808.98,12.09,2018-12-03,role_expansion,EMP0777,rescinded
PRM0923,EMP0868,JOB0319,JOB0749,G02,G03,26963.91,31137.37,15.48,2026-06-14,retention,EMP0801,completed
PRM0924,EMP0324,JOB0086,JOB0862,G01,G02,50499.87,57070.05,13.01,2023-03-11,role_expansion,EMP0866,rescinded
PRM0925,EMP0151,JOB0015,JOB0887,G06,G07,117502.17,127571.10,8.57,2021-01-29,retention,EMP0387,approved
PRM0926,EMP0569,JOB0750,JOB0088,G09,G11,167609.21,201353.14,20.13,2026-06-15,critical_skill,EMP0468,approved
PRM0927,EMP0875,JOB0393,JOB0008,G07,G09,120155.71,132479.26,10.26,2026-02-10,critical_skill,EMP0298,completed
PRM0928,EMP0962,JOB0203,JOB0374,G09,G10,150812.21,162720.64,7.90,2026-07-19,performance,EMP0035,approved
PRM0929,EMP0128,JOB0188,JOB0835,G07,G09,146522.92,167512.58,14.33,2021-12-04,retention,EMP0045,completed
PRM0930,EMP0228,JOB0313,JOB0576,G02,G04,59097.20,66474.64,12.48,2024-06-09,critical_skill,EMP0728,rescinded
PRM0931,EMP0687,JOB0176,JOB0276,G02,G03,74332.60,84071.69,13.10,2026-03-18,role_expansion,EMP0336,completed
PRM0932,EMP0943,JOB0158,JOB0349,G01,G03,50703.43,61486.09,21.27,2024-12-08,role_expansion,EMP0982,approved
PRM0933,EMP0477,JOB0644,JOB0780,G06,G08,116324.83,123674.42,6.32,2023-03-29,critical_skill,EMP0841,rescinded
PRM0934,EMP0327,JOB0665,JOB0970,G09,G10,152396.55,175402.34,15.10,2026-11-27,market_adjustment,EMP0212,completed
PRM0935,EMP0918,JOB0200,JOB0263,G04,G06,78158.02,91661.76,17.28,2020-10-03,critical_skill,EMP0537,completed
PRM0936,EMP0551,JOB0772,JOB0221,G08,G10,129520.04,146056.49,12.77,2026-07-07,role_expansion,EMP0013,approved
PRM0937,EMP0145,JOB0351,JOB0001,G05,G06,99852.27,114991.51,15.16,2024-11-27,role_expansion,EMP0301,completed
PRM0938,EMP0354,JOB0355,JOB0129,G03,G04,91700.28,111402.91,21.49,2021-12-13,critical_skill,EMP0309,approved
PRM0939,EMP0220,JOB0537,JOB0380,G04,G05,98532.16,112636.14,14.31,2021-09-10,role_expansion,EMP0124,approved
PRM0940,EMP0441,JOB0138,JOB0226,G05,G07,96550.63,113199.56,17.24,2025-11-20,performance,EMP0224,approved
PRM0941,EMP0194,JOB0359,JOB0979,G02,G03,64072.08,73833.46,15.23,2020-02-10,retention,EMP0251,completed
PRM0942,EMP0739,JOB0938,JOB0508,G05,G06,88380.06,100280.09,13.46,2023-05-23,performance,EMP0902,rescinded
PRM0943,EMP0771,JOB0303,JOB0692,G08,G10,142074.49,157544.33,10.89,2021-06-07,retention,EMP0545,rescinded
PRM0944,EMP0564,JOB0194,JOB0847,G05,G06,95155.11,111688.16,17.37,2021-02-22,critical_skill,EMP0715,completed
PRM0945,EMP0279,JOB0171,JOB0906,G12,G12,57958.21,67756.64,16.91,2020-07-23,critical_skill,EMP0364,completed
PRM0946,EMP0126,JOB0493,JOB0050,G09,G10,148469.23,172117.08,15.93,2022-12-31,retention,EMP0784,rescinded
PRM0947,EMP0091,JOB0745,JOB0509,G01,G02,12844.60,14980.23,16.63,2025-08-03,performance,EMP0786,completed
PRM0948,EMP0100,JOB0213,JOB0570,G11,G12,179606.39,208273.37,15.96,2024-06-04,role_expansion,EMP0059,approved
PRM0949,EMP0553,JOB0208,JOB0839,G05,G07,114443.24,129908.02,13.51,2021-02-27,performance,EMP0094,approved
PRM0950,EMP0517,JOB0120,JOB0139,G10,G11,158349.71,175005.99,10.52,2026-07-08,market_adjustment,EMP0724,approved
PRM0951,EMP0607,JOB0697,JOB0651,G01,G02,49331.43,52591.43,6.61,2026-10-02,role_expansion,EMP0479,completed
PRM0952,EMP0958,JOB0365,JOB0204,G01,G02,64899.45,71418.89,10.05,2026-05-31,performance,EMP0111,approved
PRM0953,EMP0762,JOB0129,JOB0621,G06,G08,101233.95,110993.50,9.64,2021-07-19,critical_skill,EMP0519,approved
PRM0954,EMP0216,JOB0736,JOB0013,G05,G06,104230.47,125620.39,20.52,2023-07-18,performance,EMP0475,approved
PRM0955,EMP0853,JOB0930,JOB0630,G07,G08,118679.58,141693.56,19.39,2026-07-31,critical_skill,EMP0855,completed
PRM0956,EMP0625,JOB0870,JOB0935,G01,G03,45518.85,50848.27,11.71,2026-04-18,role_expansion,EMP0254,completed
PRM0957,EMP0615,JOB0185,JOB0540,G05,G06,108899.89,120478.37,10.63,2020-11-17,market_adjustment,EMP0350,completed
PRM0958,EMP0704,JOB0990,JOB0508,G02,G03,65665.70,76961.46,17.20,2026-07-14,retention,EMP0412,approved
PRM0959,EMP0412,JOB0598,JOB0367,G09,G10,167231.82,194721.77,16.44,2016-09-06,retention,EMP0171,completed
PRM0960,EMP0617,JOB0667,JOB0322,G03,G05,70567.59,76124.01,7.87,2026-06-12,performance,EMP0114,rescinded
PRM0961,EMP0805,JOB0483,JOB0984,G01,G02,56981.74,69262.30,21.55,2022-01-07,performance,EMP0461,rescinded
PRM0962,EMP0814,JOB0225,JOB0871,G01,G03,51173.45,61550.13,20.28,2021-02-24,critical_skill,EMP0925,completed
PRM0963,EMP0793,JOB0628,JOB0315,G07,G08,107107.87,121438.30,13.38,2019-06-25,retention,EMP0358,completed
PRM0964,EMP0559,JOB0867,JOB0801,G02,G03,21305.61,25382.43,19.14,2020-01-22,performance,EMP0067,rescinded
PRM0965,EMP0798,JOB0808,JOB0476,G11,G12,164059.08,186453.72,13.65,2021-08-16,retention,EMP0457,completed
PRM0966,EMP0906,JOB0413,JOB0879,G10,G11,43448.10,49807.05,14.64,2025-01-01,performance,EMP0225,rescinded
PRM0967,EMP0431,JOB0321,JOB0327,G04,G06,106830.11,113729.33,6.46,2024-09-13,market_adjustment,EMP0726,approved
PRM0968,EMP0627,JOB0539,JOB0974,G08,G10,133729.31,147751.86,10.49,2022-12-20,retention,EMP0987,rescinded
PRM0969,EMP0249,JOB0935,JOB0842,G05,G07,97236.97,110791.80,13.94,2025-11-26,role_expansion,EMP0489,completed
PRM0970,EMP0875,JOB0780,JOB0694,G08,G10,138010.03,152314.24,10.36,2025-08-08,critical_skill,EMP0636,approved
PRM0971,EMP0453,JOB0279,JOB0794,G01,G03,47206.21,53250.72,12.80,2026-04-29,market_adjustment,EMP0784,completed
PRM0972,EMP0728,JOB0348,JOB0530,G02,G04,72399.25,86017.99,18.81,2023-03-03,market_adjustment,EMP0673,approved
PRM0973,EMP0191,JOB0510,JOB0725,G04,G06,71778.04,79980.49,11.43,2024-03-06,role_expansion,EMP0353,rescinded
PRM0974,EMP0185,JOB0704,JOB0006,G02,G03,79913.94,92508.38,15.76,2026-09-01,critical_skill,EMP0208,completed
PRM0975,EMP0594,JOB0795,JOB0828,G08,G10,136147.18,152334.47,11.89,2019-02-25,performance,EMP0883,completed
PRM0976,EMP0375,JOB0217,JOB0199,G07,G08,126256.97,146957.59,16.40,2021-12-03,performance,EMP0028,completed
PRM0977,EMP0264,JOB0162,JOB0261,G02,G03,23664.84,28254.39,19.39,2021-08-12,retention,EMP0068,completed
PRM0978,EMP0363,JOB0114,JOB0276,G08,G09,139326.63,168115.62,20.66,2024-02-23,performance,EMP0262,approved
PRM0979,EMP0133,JOB0613,JOB0714,G03,G05,87087.23,93624.97,7.51,2020-09-21,critical_skill,EMP0040,completed
PRM0980,EMP0642,JOB0306,JOB0925,G07,G08,107955.97,124109.29,14.96,2026-06-09,role_expansion,EMP0557,approved
PRM0981,EMP0675,JOB0791,JOB0065,G08,G09,50545.27,59590.88,17.90,2024-10-29,market_adjustment,EMP0514,rescinded
PRM0982,EMP0059,JOB0947,JOB0116,G03,G05,81676.30,92381.63,13.11,2023-12-22,market_adjustment,EMP0212,completed
PRM0983,EMP0414,JOB0692,JOB0086,G04,G05,97332.69,106214.49,9.13,2022-01-08,critical_skill,EMP0900,completed
PRM0984,EMP0609,JOB0175,JOB0127,G10,G12,140895.17,166783.70,18.37,2025-12-02,role_expansion,EMP0375,completed
PRM0985,EMP0148,JOB0746,JOB0667,G01,G03,71098.77,77482.22,8.98,2025-09-10,performance,EMP0886,rescinded
PRM0986,EMP0757,JOB0789,JOB0634,G11,G12,168608.33,193419.22,14.72,2026-07-22,critical_skill,EMP0060,approved
PRM0987,EMP0230,JOB0673,JOB0381,G01,G03,61802.95,74154.51,19.99,2024-12-01,market_adjustment,EMP0126,approved
PRM0988,EMP0056,JOB0483,JOB0225,G01,G03,64238.96,68233.60,6.22,2024-07-23,critical_skill,EMP0234,completed
PRM0989,EMP0994,JOB0272,JOB0606,G06,G07,101248.59,115899.39,14.47,2025-04-28,performance,EMP0055,rescinded
PRM0990,EMP0245,JOB0116,JOB0467,G11,G12,153453.65,164822.02,7.41,2025-03-09,market_adjustment,EMP0050,approved
PRM0991,EMP0370,JOB0963,JOB0409,G10,G12,132512.36,146714.80,10.72,2026-04-19,role_expansion,EMP0931,approved
PRM0992,EMP0816,JOB0122,JOB0847,G05,G07,115712.26,133115.18,15.04,2020-08-30,retention,EMP0204,completed
PRM0993,EMP0193,JOB0814,JOB0015,G01,G03,16006.64,17291.11,8.02,2023-09-12,role_expansion,EMP0923,completed
PRM0994,EMP0744,JOB0275,JOB0541,G02,G04,77589.64,94348.17,21.60,2023-02-25,role_expansion,EMP0425,completed
PRM0995,EMP0402,JOB0392,JOB0407,G04,G05,86406.41,91822.22,6.27,2022-03-13,market_adjustment,EMP0229,completed
PRM0996,EMP0040,JOB0138,JOB0926,G03,G05,59435.43,69224.92,16.47,2025-10-28,retention,EMP0972,rescinded
PRM0997,EMP0253,JOB0391,JOB0981,G07,G09,37491.33,40743.05,8.67,2025-03-03,critical_skill,EMP0629,completed
PRM0998,EMP0248,JOB0128,JOB0081,G07,G09,124768.90,134738.96,7.99,2019-12-17,market_adjustment,EMP0054,rescinded
PRM0999,EMP0336,JOB0066,JOB0790,G02,G03,59605.20,70836.36,18.84,2025-08-17,performance,EMP0220,completed
PRM1000,EMP0109,JOB0367,JOB0929,G09,G10,143608.05,161693.42,12.59,2025-11-29,retention,EMP0810,completed
