transfer_id,employee_id,transfer_type,from_job_id,to_job_id,from_department,to_department,from_location,to_location,from_manager_id,to_manager_id,effective_date,reason,status
XFR0714,EMP0852,temporary,JOB0317,JOB0918,Legal,Engineering,"Toronto, CA","Chicago, US",EMP0497,EMP0766,2024-05-12,backfill,completed
XFR0715,EMP0506,department,JOB0901,JOB0928,Finance,HR,"New York, US","San Francisco, US",EMP0190,EMP0767,2021-10-13,career_growth,completed
XFR0716,EMP0482,department,JOB0229,JOB0905,Operations,Customer Success,"Chicago, US","San Francisco, US",EMP0343,EMP0086,2024-07-31,backfill,approved
XFR0717,EMP0620,entity,JOB0161,JOB0879,Supply Chain,Product,"Denver, US","Toronto, CA",EMP0529,EMP0148,2022-08-03,org_redesign,completed
XFR0718,EMP0129,department,JOB0167,JOB0425,Facilities,IT,"Hyderabad, IN","New York, US",EMP0071,EMP0300,2022-03-09,backfill,approved
XFR0719,EMP0241,entity,JOB0371,JOB0111,Finance,Security,"Hyderabad, IN","London, UK",EMP0100,EMP0682,2022-06-09,business_need,approved
XFR0720,EMP0848,location,JOB0936,JOB0151,Customer Success,Product,"San Francisco, US","New York, US",EMP0249,EMP0661,2022-06-18,career_growth,completed
XFR0721,EMP0378,manager,JOB0962,JOB0356,Data,HR,"Seattle, US","Chicago, US",EMP0195,EMP0888,2017-09-29,employee_request,cancelled
XFR0722,EMP0720,location,JOB0388,JOB0616,Data,Supply Chain,"Atlanta, US","New York, US",EMP0964,EMP0272,2025-09-13,business_need,approved
XFR0723,EMP0787,location,JOB0818,JOB0334,IT,Data,"Toronto, CA","Bengaluru, IN",EMP0389,EMP0667,2021-03-16,backfill,approved
XFR0724,EMP0284,location,JOB0485,JOB0177,Marketing,Data,"Dallas, US","Dallas, US",EMP0451,EMP0037,2024-06-15,employee_request,pending
XFR0725,EMP0568,location,JOB0165,JOB0839,Customer Success,Supply Chain,"London, UK","Hyderabad, IN",EMP0803,EMP0860,2024-09-15,employee_request,pending
XFR0726,EMP0760,manager,JOB0802,JOB0424,Engineering,HR,"London, UK","Chicago, US",EMP0751,EMP0839,2023-06-28,backfill,pending
XFR0727,EMP0215,department,JOB0563,JOB0397,Marketing,Marketing,"San Francisco, US","Bengaluru, IN",EMP0276,EMP0033,2020-07-03,employee_request,pending
XFR0728,EMP0580,department,JOB0915,JOB0522,Marketing,Marketing,"Denver, US","Toronto, CA",EMP0444,EMP0486,2018-06-02,org_redesign,completed
XFR0729,EMP0182,manager,JOB0379,JOB0945,Finance,Operations,"Chicago, US","San Francisco, US",EMP0591,EMP0441,2025-02-02,backfill,approved
XFR0730,EMP0466,department,JOB0167,JOB0825,Facilities,IT,"Hyderabad, IN","New York, US",EMP0738,EMP0880,2023-07-06,career_growth,approved
XFR0731,EMP0916,temporary,JOB0963,JOB0814,IT,Customer Success,"Seattle, US","Denver, US",EMP0661,EMP0368,2023-04-10,backfill,approved
XFR0732,EMP0834,manager,JOB0604,JOB0024,IT,Supply Chain,"Dallas, US","Austin, US",EMP0939,EMP0224,2025-11-23,backfill,pending
XFR0733,EMP0386,manager,JOB0982,JOB0893,Sales,Supply Chain,"Dallas, US","Atlanta, US",EMP0130,EMP0620,2026-02-11,business_need,completed
XFR0734,EMP0231,temporary,JOB0758,JOB0347,HR,Sales,"Seattle, US","Chicago, US",EMP0750,EMP0706,2025-06-08,employee_request,pending
XFR0735,EMP0980,entity,JOB0806,JOB0944,Finance,Supply Chain,"Seattle, US","New York, US",EMP0098,EMP0809,2019-05-31,business_need,completed
XFR0736,EMP0366,manager,JOB0123,JOB0824,Legal,HR,"New York, US","London, UK",EMP0570,EMP0113,2025-11-18,org_redesign,completed
XFR0737,EMP0105,department,JOB0623,JOB1000,Engineering,IT,"Atlanta, US","Dallas, US",EMP0821,EMP0686,2024-11-22,career_growth,pending
XFR0738,EMP0394,temporary,JOB0520,JOB0373,Security,Operations,"London, UK","Austin, US",EMP0553,EMP0547,2025-07-02,employee_request,completed
XFR0739,EMP0531,manager,JOB0036,JOB0758,Data,HR,"Dallas, US","Seattle, US",EMP0145,EMP0289,2025-05-08,backfill,pending
XFR0740,EMP0589,temporary,JOB0472,JOB0300,Legal,Security,"London, UK","Seattle, US",EMP0728,EMP0389,2023-11-26,business_need,pending
XFR0741,EMP0432,department,JOB0322,JOB0508,IT,Data,"Seattle, US","San Francisco, US",EMP0879,EMP0638,2025-11-05,career_growth,cancelled
XFR0742,EMP0694,temporary,JOB0290,JOB0521,HR,HR,"Dallas, US","Chicago, US",EMP0684,EMP0033,2022-11-17,employee_request,pending
XFR0743,EMP0477,temporary,JOB0043,JOB0480,Operations,Operations,"Austin, US","London, UK",EMP0268,EMP0565,2022-07-11,business_need,pending
XFR0744,EMP0849,temporary,JOB0325,JOB0145,HR,Marketing,"Bengaluru, IN","San Francisco, US",EMP0977,EMP0483,2021-04-05,employee_request,pending
XFR0745,EMP0703,department,JOB0316,JOB0232,HR,IT,"Seattle, US","Austin, US",EMP0324,EMP0111,2019-03-02,org_redesign,cancelled
XFR0746,EMP0869,manager,JOB0223,JOB0586,Sales,Finance,"Denver, US","Chicago, US",EMP0503,EMP0808,2019-04-25,employee_request,approved
XFR0747,EMP0653,location,JOB0511,JOB0154,Legal,IT,"Bengaluru, IN","Toronto, CA",EMP0866,EMP0803,2024-08-22,backfill,approved
XFR0748,EMP0872,temporary,JOB0385,JOB0707,Customer Success,Sales,"Toronto, CA","Dallas, US",EMP0651,EMP0116,2025-09-21,backfill,pending
XFR0749,EMP0027,department,JOB0978,JOB0720,Facilities,Security,"Seattle, US","San Francisco, US",EMP0085,EMP0493,2016-12-19,org_redesign,pending
XFR0750,EMP0366,temporary,JOB0227,JOB0514,Sales,Product,"Dallas, US","Denver, US",EMP0219,EMP0019,2026-02-09,business_need,cancelled
XFR0751,EMP0919,location,JOB0474,JOB0530,Engineering,Marketing,"Chicago, US","Atlanta, US",EMP0060,EMP0666,2024-04-07,org_redesign,pending
XFR0752,EMP0469,entity,JOB0278,JOB0228,Facilities,Legal,"New York, US","Austin, US",EMP0370,EMP0006,2018-08-23,business_need,approved
XFR0753,EMP0163,temporary,JOB0002,JOB0222,Sales,Facilities,"Dallas, US","Hyderabad, IN",EMP0935,EMP0598,2024-10-25,employee_request,cancelled
XFR0754,EMP0575,manager,JOB0528,JOB0360,Data,Sales,"Denver, US","New York, US",EMP0854,EMP0626,2019-10-31,career_growth,cancelled
XFR0755,EMP0286,location,JOB0156,JOB0174,Security,Operations,"New York, US","Atlanta, US",EMP0185,EMP0971,2022-04-19,business_need,approved
XFR0756,EMP0376,location,JOB0310,JOB0227,HR,Sales,"Chicago, US","Dallas, US",EMP0036,EMP0849,2026-07-29,business_need,approved
XFR0757,EMP0632,temporary,JOB0399,JOB0266,Finance,Customer Success,"Denver, US","Hyderabad, IN",EMP0109,EMP0915,2026-08-01,business_need,approved
XFR0758,EMP0229,department,JOB0562,JOB0848,Legal,Sales,"Hyderabad, IN","Denver, US",EMP0252,EMP0243,2022-02-14,career_growth,approved
XFR0759,EMP0548,entity,JOB0771,JOB0208,Operations,Data,"Toronto, CA","Hyderabad, IN",EMP0091,EMP0357,2023-02-26,backfill,pending
XFR0760,EMP0538,location,JOB0390,JOB0507,Sales,Sales,"Denver, US","Hyderabad, IN",EMP0463,EMP0055,2022-05-26,org_redesign,cancelled
XFR0761,EMP0239,temporary,JOB0115,JOB0275,Sales,Legal,"Austin, US","Denver, US",EMP0437,EMP0824,2017-07-11,backfill,approved
XFR0762,EMP0204,entity,JOB0192,JOB0633,Operations,Product,"San Francisco, US","Chicago, US",EMP0054,EMP0680,2025-05-29,business_need,cancelled
XFR0763,EMP0013,manager,JOB0400,JOB0087,Facilities,Product,"Bengaluru, IN","Chicago, US",EMP0217,EMP0641,2017-02-15,career_growth,cancelled
XFR0764,EMP0793,temporary,JOB0517,JOB0758,IT,HR,"San Francisco, US","Seattle, US",EMP0138,EMP0833,2024-08-30,backfill,pending
XFR0765,EMP0643,entity,JOB0345,JOB0088,IT,Engineering,"Dallas, US","Austin, US",EMP0332,EMP0068,2026-02-27,backfill,approved
XFR0766,EMP0421,department,JOB0443,JOB0906,Security,Customer Success,"Seattle, US","Hyderabad, IN",EMP0034,EMP0813,2020-07-19,org_redesign,approved
XFR0767,EMP0650,entity,JOB0430,JOB0369,IT,Legal,"Denver, US","Chicago, US",EMP0157,EMP0878,2022-10-13,career_growth,completed
XFR0768,EMP0650,department,JOB0274,JOB0604,HR,IT,"London, UK","Dallas, US",EMP0558,EMP0650,2026-07-17,org_redesign,completed
XFR0769,EMP0916,department,JOB0750,JOB0284,Supply Chain,Product,"Seattle, US","Denver, US",EMP0925,EMP0428,2024-09-18,org_redesign,pending
XFR0770,EMP0940,entity,JOB0733,JOB0549,Legal,Data,"Atlanta, US","Dallas, US",EMP0999,EMP0903,2026-05-17,employee_request,approved
XFR0771,EMP0355,entity,JOB0662,JOB0819,Customer Success,HR,"Austin, US","Seattle, US",EMP0958,EMP0895,2021-03-26,backfill,cancelled
XFR0772,EMP0977,manager,JOB0951,JOB0418,Legal,Finance,"San Francisco, US","Dallas, US",EMP0173,EMP0044,2023-11-19,business_need,pending
XFR0773,EMP0090,department,JOB0597,JOB0304,HR,Customer Success,"Atlanta, US","San Francisco, US",EMP0768,EMP0188,2025-04-09,career_growth,approved
XFR0774,EMP0362,manager,JOB0348,JOB0994,HR,Customer Success,"New York, US","Toronto, CA",EMP0605,EMP0297,2023-10-21,employee_request,cancelled
XFR0775,EMP0474,location,JOB0615,JOB0238,Customer Success,Customer Success,"Toronto, CA","Bengaluru, IN",EMP0411,EMP0433,2026-06-18,business_need,pending
XFR0776,EMP0854,department,JOB0457,JOB0585,Customer Success,Finance,"Dallas, US","Dallas, US",EMP0759,EMP0508,2016-06-05,career_growth,cancelled
XFR0777,EMP0300,location,JOB0631,JOB0196,HR,HR,"Denver, US","London, UK",EMP0528,EMP0893,2016-01-25,backfill,approved
XFR0778,EMP0882,department,JOB0735,JOB0002,Legal,Sales,"Bengaluru, IN","Dallas, US",EMP0463,EMP0306,2025-03-30,career_growth,approved
XFR0779,EMP0487,manager,JOB0083,JOB0210,Data,Facilities,"Seattle, US","London, UK",EMP0587,EMP0739,2024-05-02,career_growth,approved
XFR0780,EMP0985,department,JOB0776,JOB0219,Finance,Supply Chain,"London, UK","Toronto, CA",EMP0835,EMP0303,2015-04-25,employee_request,pending
XFR0781,EMP0073,manager,JOB0771,JOB0785,Operations,IT,"Toronto, CA","London, UK",EMP0739,EMP0650,2023-04-06,org_redesign,approved
XFR0782,EMP0616,entity,JOB0474,JOB0724,Engineering,Facilities,"Chicago, US","Toronto, CA",EMP0736,EMP0606,2016-01-24,employee_request,pending
XFR0783,EMP0592,manager,JOB0982,JOB0084,Sales,HR,"Dallas, US","Toronto, CA",EMP0989,EMP0556,2026-05-25,org_redesign,approved
XFR0784,EMP0508,manager,JOB0327,JOB0571,Operations,IT,"Dallas, US","Austin, US",EMP0656,EMP0389,2026-08-02,career_growth,approved
XFR0785,EMP0264,manager,JOB0067,JOB0129,Sales,Security,"London, UK","Bengaluru, IN",EMP0251,EMP0026,2025-08-28,employee_request,cancelled
XFR0786,EMP0222,entity,JOB0890,JOB0067,Product,Sales,"Hyderabad, IN","London, UK",EMP0104,EMP0460,2023-11-05,org_redesign,approved
XFR0787,EMP0935,manager,JOB0004,JOB0374,Sales,Supply Chain,"Hyderabad, IN","Toronto, CA",EMP0114,EMP0633,2022-08-11,career_growth,completed
XFR0788,EMP0070,department,JOB0489,JOB0449,Engineering,Engineering,"Seattle, US","Chicago, US",EMP0334,EMP0434,2023-06-12,career_growth,completed
XFR0789,EMP0740,department,JOB0478,JOB0920,Finance,Data,"Denver, US","New York, US",EMP0928,EMP0864,2025-04-29,org_redesign,completed
XFR0790,EMP0568,entity,JOB0181,JOB0287,Sales,Marketing,"Austin, US","Bengaluru, IN",EMP0022,EMP0564,2023-10-01,backfill,approved
XFR0791,EMP0006,department,JOB0659,JOB0925,Product,IT,"Dallas, US","Seattle, US",EMP0498,EMP0123,2023-02-28,employee_request,pending
XFR0792,EMP0233,entity,JOB0545,JOB0408,Product,Supply Chain,"London, UK","Bengaluru, IN",EMP0668,EMP0526,2023-07-06,backfill,pending
XFR0793,EMP0351,entity,JOB0754,JOB0338,Marketing,Facilities,"New York, US","Dallas, US",EMP0396,EMP0719,2026-02-25,business_need,cancelled
XFR0794,EMP0769,manager,JOB0974,JOB0418,Data,Finance,"Austin, US","Dallas, US",EMP0602,EMP0038,2023-12-26,employee_request,cancelled
XFR0795,EMP0946,department,JOB0940,JOB0525,Engineering,HR,"Toronto, CA","San Francisco, US",EMP0987,EMP0483,2023-02-07,employee_request,approved
XFR0796,EMP0127,department,JOB0746,JOB0947,Facilities,Legal,"Chicago, US","Dallas, US",EMP0294,EMP0599,2024-10-10,business_need,cancelled
XFR0797,EMP0590,manager,JOB0050,JOB0505,IT,Security,"Atlanta, US","Chicago, US",EMP0026,EMP0658,2023-11-22,business_need,cancelled
XFR0798,EMP0643,location,JOB0234,JOB0995,Operations,Supply Chain,"Seattle, US","Toronto, CA",EMP0805,EMP0757,2026-07-18,employee_request,cancelled
XFR0799,EMP0060,manager,JOB0031,JOB0076,Product,Security,"Toronto, CA","Chicago, US",EMP0683,EMP0565,2023-03-20,business_need,completed
XFR0800,EMP0479,entity,JOB0675,JOB0352,Operations,Sales,"Bengaluru, IN","Denver, US",EMP0392,EMP0306,2019-05-25,career_growth,approved
XFR0801,EMP0796,manager,JOB0620,JOB0499,Supply Chain,HR,"Denver, US","Toronto, CA",EMP0982,EMP0795,2025-11-05,employee_request,approved
XFR0802,EMP0149,department,JOB0947,JOB0793,Legal,HR,"Dallas, US","Seattle, US",EMP0534,EMP0743,2018-01-26,career_growth,cancelled
XFR0803,EMP0037,department,JOB0538,JOB0624,Engineering,Facilities,"Atlanta, US","Atlanta, US",EMP0292,EMP0361,2022-11-13,business_need,approved
XFR0804,EMP0788,location,JOB0413,JOB0348,Operations,HR,"Chicago, US","New York, US",EMP0140,EMP0628,2025-02-27,backfill,cancelled
XFR0805,EMP0687,temporary,JOB0357,JOB0252,Sales,Security,"Hyderabad, IN","New York, US",EMP0251,EMP0804,2022-12-04,backfill,pending
XFR0806,EMP0004,temporary,JOB0151,JOB0752,Product,Legal,"New York, US","Hyderabad, IN",EMP0880,EMP0840,2026-02-21,org_redesign,approved
XFR0807,EMP0950,location,JOB0177,JOB0652,Data,Supply Chain,"Dallas, US","Austin, US",EMP0695,EMP0902,2021-07-18,business_need,approved
XFR0808,EMP0344,temporary,JOB0006,JOB0611,Security,Marketing,"Bengaluru, IN","Hyderabad, IN",EMP0332,EMP0190,2017-10-24,org_redesign,cancelled
XFR0809,EMP0506,location,JOB0995,JOB0041,Supply Chain,IT,"Toronto, CA","Chicago, US",EMP0363,EMP0119,2024-06-02,backfill,pending
XFR0810,EMP0852,location,JOB0280,JOB0049,Operations,Product,"Denver, US","Dallas, US",EMP0805,EMP0740,2026-07-10,business_need,pending
XFR0811,EMP1000,entity,JOB0080,JOB0939,Product,Marketing,"Dallas, US","Atlanta, US",EMP0750,EMP0280,2022-03-25,org_redesign,cancelled
XFR0812,EMP0711,location,JOB0298,JOB0518,Marketing,Product,"London, UK","Hyderabad, IN",EMP0360,EMP0924,2021-09-19,employee_request,approved
XFR0813,EMP0716,temporary,JOB0555,JOB0283,Facilities,IT,"Bengaluru, IN","Denver, US",EMP0946,EMP0503,2022-02-03,backfill,pending
XFR0814,EMP0539,location,JOB0793,JOB0407,HR,Security,"Seattle, US","Dallas, US",EMP0085,EMP0720,2026-07-22,business_need,cancelled
XFR0815,EMP0058,department,JOB0823,JOB0931,IT,Engineering,"Atlanta, US","Toronto, CA",EMP0256,EMP0809,2026-06-05,backfill,approved
XFR0816,EMP0977,department,JOB0991,JOB0333,Finance,Supply Chain,"Toronto, CA","New York, US",EMP0545,EMP0225,2024-12-07,career_growth,pending
XFR0817,EMP0324,location,JOB0816,JOB0087,Sales,Product,"Denver, US","Chicago, US",EMP0361,EMP0218,2025-09-11,business_need,cancelled
XFR0818,EMP0067,department,JOB0805,JOB0145,Finance,Marketing,"London, UK","San Francisco, US",EMP0989,EMP0633,2019-02-16,business_need,approved
XFR0819,EMP0254,location,JOB0652,JOB0052,Supply Chain,Supply Chain,"Austin, US","Hyderabad, IN",EMP0650,EMP0028,2025-08-01,business_need,approved
XFR0820,EMP0401,entity,JOB0263,JOB0008,Data,Sales,"Dallas, US","Toronto, CA",EMP0719,EMP0235,2022-12-22,employee_request,pending
XFR0821,EMP0742,location,JOB0581,JOB0647,Marketing,Operations,"Chicago, US","Austin, US",EMP0442,EMP0906,2022-11-06,org_redesign,approved
XFR0822,EMP0786,temporary,JOB0708,JOB0137,HR,HR,"Toronto, CA","Toronto, CA",EMP0597,EMP0697,2021-08-28,business_need,pending
XFR0823,EMP0009,temporary,JOB0689,JOB0781,Supply Chain,Data,"Bengaluru, IN","Austin, US",EMP0130,EMP0053,2022-05-19,career_growth,approved
XFR0824,EMP0897,manager,JOB0642,JOB0025,Product,Facilities,"Toronto, CA","Austin, US",EMP0321,EMP0090,2020-10-23,org_redesign,approved
XFR0825,EMP0385,entity,JOB0754,JOB0220,Marketing,Engineering,"New York, US","Atlanta, US",EMP0037,EMP0093,2026-02-13,backfill,approved
XFR0826,EMP0017,entity,JOB0733,JOB0218,Legal,Legal,"Atlanta, US","Denver, US",EMP0619,EMP0091,2017-05-04,org_redesign,pending
XFR0827,EMP0142,entity,JOB0833,JOB0899,Engineering,Supply Chain,"Bengaluru, IN","Atlanta, US",EMP0505,EMP0533,2025-06-24,career_growth,pending
XFR0828,EMP0762,location,JOB0399,JOB0635,Finance,Facilities,"Denver, US","Chicago, US",EMP0434,EMP0164,2018-02-28,employee_request,cancelled
XFR0829,EMP0964,temporary,JOB0659,JOB0753,Product,Product,"Dallas, US","Austin, US",EMP0137,EMP0378,2022-05-31,org_redesign,approved
XFR0830,EMP0104,manager,JOB0307,JOB0963,Facilities,IT,"San Francisco, US","Seattle, US",EMP0646,EMP0929,2017-12-17,org_redesign,completed
XFR0831,EMP0409,department,JOB0436,JOB0505,Supply Chain,Security,"Austin, US","Chicago, US",EMP0845,EMP0870,2023-09-12,employee_request,completed
XFR0832,EMP0349,location,JOB0427,JOB0633,Sales,Product,"Bengaluru, IN","Chicago, US",EMP0672,EMP0061,2016-04-07,career_growth,cancelled
XFR0833,EMP0602,location,JOB0804,JOB0386,Data,IT,"San Francisco, US","San Francisco, US",EMP0303,EMP0476,2026-04-11,backfill,pending
XFR0834,EMP0334,department,JOB0874,JOB0178,Sales,Finance,"San Francisco, US","Austin, US",EMP0459,EMP0298,2022-04-17,org_redesign,pending
XFR0835,EMP0563,entity,JOB0033,JOB0375,HR,Legal,"Seattle, US","Atlanta, US",EMP0877,EMP0729,2024-03-20,employee_request,pending
XFR0836,EMP0295,department,JOB0612,JOB0297,Data,Product,"Dallas, US","San Francisco, US",EMP0686,EMP0432,2022-11-22,career_growth,completed
XFR0837,EMP0830,temporary,JOB0554,JOB0203,HR,Product,"Hyderabad, IN","Chicago, US",EMP0186,EMP0446,2023-10-11,backfill,approved
XFR0838,EMP0692,temporary,JOB0592,JOB0884,Marketing,HR,"Chicago, US","London, UK",EMP0820,EMP0829,2025-08-25,backfill,approved
XFR0839,EMP0583,department,JOB0952,JOB0701,Product,Customer Success,"San Francisco, US","San Francisco, US",EMP0143,EMP0988,2026-03-01,business_need,cancelled
XFR0840,EMP0693,department,JOB0484,JOB0525,IT,HR,"London, UK","San Francisco, US",EMP0119,EMP0132,2026-07-06,org_redesign,pending
XFR0841,EMP0239,entity,JOB0663,JOB0858,Finance,Security,"New York, US","Hyderabad, IN",EMP0488,EMP0070,2016-11-23,business_need,cancelled
XFR0842,EMP0117,location,JOB0624,JOB0658,Facilities,Finance,"Atlanta, US","London, UK",EMP0026,EMP0191,2023-02-01,org_redesign,cancelled
XFR0843,EMP0626,department,JOB0428,JOB0615,Engineering,Customer Success,"Austin, US","Toronto, CA",EMP0959,EMP0706,2025-02-21,business_need,approved
XFR0844,EMP0631,entity,JOB0135,JOB0550,Operations,Customer Success,"Atlanta, US","Chicago, US",EMP0067,EMP0549,2021-10-05,org_redesign,pending
XFR0845,EMP0064,temporary,JOB0719,JOB0094,HR,Product,"San Francisco, US","Hyderabad, IN",EMP0046,EMP0200,2015-08-26,org_redesign,approved
XFR0846,EMP0066,temporary,JOB0504,JOB0514,Legal,Product,"Seattle, US","Denver, US",EMP0962,EMP0417,2017-02-15,backfill,completed
XFR0847,EMP0569,department,JOB0133,JOB0151,IT,Product,"New York, US","New York, US",EMP0787,EMP0014,2022-12-19,business_need,pending
XFR0848,EMP0365,location,JOB0476,JOB0058,Engineering,Marketing,"Austin, US","Chicago, US",EMP0068,EMP0825,2026-03-29,career_growth,completed
XFR0849,EMP0562,manager,JOB0686,JOB0142,Security,Operations,"Hyderabad, IN","Atlanta, US",EMP0123,EMP0548,2025-05-29,business_need,cancelled
XFR0850,EMP0354,manager,JOB0957,JOB0871,Engineering,Facilities,"London, UK","Chicago, US",EMP0895,EMP0097,2022-08-31,employee_request,approved
XFR0851,EMP0781,department,JOB0425,JOB0971,IT,Marketing,"New York, US","Seattle, US",EMP0081,EMP0162,2024-06-09,org_redesign,approved
XFR0852,EMP0421,entity,JOB0965,JOB0829,Engineering,HR,"San Francisco, US","London, UK",EMP0787,EMP0964,2022-04-25,backfill,completed
XFR0853,EMP0765,location,JOB0008,JOB0398,Sales,Sales,"Toronto, CA","Chicago, US",EMP0259,EMP0448,2026-04-26,career_growth,cancelled
XFR0854,EMP0674,location,JOB0759,JOB0952,Data,Product,"Bengaluru, IN","San Francisco, US",EMP0123,EMP0378,2026-07-07,org_redesign,pending
XFR0855,EMP0872,department,JOB0798,JOB0543,Customer Success,Security,"Seattle, US","Chicago, US",EMP0212,EMP0666,2020-12-16,org_redesign,cancelled
XFR0856,EMP0759,manager,JOB0348,JOB0922,HR,Data,"New York, US","Denver, US",EMP0130,EMP0554,2025-05-28,employee_request,approved
XFR0857,EMP0222,department,JOB0698,JOB0281,Engineering,Product,"Dallas, US","Hyderabad, IN",EMP0578,EMP0142,2024-01-07,career_growth,pending
XFR0858,EMP0509,department,JOB0382,JOB0963,Product,IT,"Seattle, US","Seattle, US",EMP0527,EMP0795,2026-02-18,career_growth,cancelled
XFR0859,EMP0393,location,JOB0790,JOB0652,Security,Supply Chain,"Atlanta, US","Austin, US",EMP0460,EMP0024,2017-12-20,employee_request,completed
XFR0860,EMP0298,entity,JOB0052,JOB0996,Supply Chain,Supply Chain,"Hyderabad, IN","Toronto, CA",EMP0681,EMP0150,2026-04-12,business_need,approved
XFR0861,EMP0863,temporary,JOB0264,JOB0506,Facilities,Marketing,"Hyderabad, IN","London, UK",EMP0116,EMP0593,2025-12-01,career_growth,cancelled
XFR0862,EMP0348,manager,JOB0182,JOB0317,Product,Legal,"Hyderabad, IN","Toronto, CA",EMP0915,EMP0683,2026-04-16,backfill,pending
XFR0863,EMP0343,entity,JOB0373,JOB0599,Operations,Facilities,"Austin, US","Hyderabad, IN",EMP0019,EMP0611,2024-08-19,org_redesign,cancelled
XFR0864,EMP0979,location,JOB0043,JOB0053,Operations,Legal,"Austin, US","Hyderabad, IN",EMP0886,EMP0462,2025-11-12,backfill,approved
XFR0865,EMP0020,temporary,JOB0414,JOB0886,Finance,Customer Success,"Dallas, US","Toronto, CA",EMP0320,EMP0729,2025-04-12,career_growth,completed
XFR0866,EMP0914,temporary,JOB0475,JOB0254,Security,Customer Success,"Hyderabad, IN","Hyderabad, IN",EMP0477,EMP0833,2026-07-18,backfill,approved
XFR0867,EMP0900,department,JOB0717,JOB0107,Facilities,Facilities,"Toronto, CA","Chicago, US",EMP0592,EMP0785,2026-07-23,career_growth,approved
XFR0868,EMP0037,temporary,JOB0639,JOB0540,Engineering,Marketing,"New York, US","New York, US",EMP0407,EMP0392,2019-05-30,employee_request,completed
XFR0869,EMP0363,temporary,JOB0073,JOB0127,Engineering,Security,"Dallas, US","San Francisco, US",EMP0931,EMP0778,2024-12-22,employee_request,pending
XFR0870,EMP0919,manager,JOB0471,JOB0806,Security,Finance,"New York, US","Seattle, US",EMP0813,EMP0464,2021-12-28,career_growth,pending
XFR0871,EMP0055,temporary,JOB0885,JOB0944,Customer Success,Supply Chain,"Austin, US","New York, US",EMP0856,EMP0290,2025-10-18,employee_request,approved
XFR0872,EMP0401,entity,JOB0494,JOB0547,Product,Product,"Denver, US","San Francisco, US",EMP0679,EMP0173,2026-05-01,employee_request,cancelled
XFR0873,EMP0944,department,JOB0105,JOB0707,Security,Sales,"Toronto, CA","Dallas, US",EMP0074,EMP0726,2025-12-26,career_growth,completed
XFR0874,EMP0002,manager,JOB0645,JOB0174,IT,Operations,"San Francisco, US","Atlanta, US",EMP0052,EMP0227,2025-05-23,career_growth,completed
XFR0875,EMP0905,location,JOB0349,JOB0588,Operations,Customer Success,"San Francisco, US","San Francisco, US",EMP0699,EMP0202,2023-12-12,employee_request,approved
XFR0876,EMP0962,manager,JOB0916,JOB0759,Facilities,Data,"Dallas, US","Bengaluru, IN",EMP0158,EMP0231,2026-06-19,backfill,completed
XFR0877,EMP0336,manager,JOB0327,JOB0641,Operations,Sales,"Dallas, US","Dallas, US",EMP0884,EMP0196,2023-06-12,backfill,cancelled
XFR0878,EMP0142,temporary,JOB0390,JOB0236,Sales,Customer Success,"Denver, US","San Francisco, US",EMP0193,EMP0251,2024-07-21,backfill,completed
XFR0879,EMP0776,location,JOB0767,JOB0820,Facilities,Customer Success,"Chicago, US","Toronto, CA",EMP0623,EMP0755,2021-03-20,org_redesign,completed
XFR0880,EMP0637,location,JOB0619,JOB0359,Facilities,Product,"Atlanta, US","London, UK",EMP0912,EMP0253,2024-12-31,career_growth,cancelled
XFR0881,EMP0108,manager,JOB0238,JOB0874,Customer Success,Sales,"Bengaluru, IN","San Francisco, US",EMP0828,EMP0503,2021-07-12,career_growth,approved
XFR0882,EMP0999,manager,JOB0404,JOB0953,Data,Customer Success,"Denver, US","Atlanta, US",EMP0027,EMP0866,2026-07-07,employee_request,pending
XFR0883,EMP0196,manager,JOB0904,JOB0167,Customer Success,Facilities,"San Francisco, US","Hyderabad, IN",EMP0095,EMP0863,2026-06-15,career_growth,approved
XFR0884,EMP0829,location,JOB0190,JOB0692,HR,Security,"Atlanta, US","Atlanta, US",EMP0117,EMP0177,2020-01-24,org_redesign,approved
XFR0885,EMP0024,location,JOB0657,JOB0607,Facilities,Facilities,"Denver, US","Chicago, US",EMP0043,EMP0804,2017-03-17,career_growth,completed
XFR0886,EMP0061,location,JOB0777,JOB0594,HR,IT,"Austin, US","Chicago, US",EMP0206,EMP0168,2020-02-17,org_redesign,cancelled
XFR0887,EMP0131,location,JOB0924,JOB0948,Security,IT,"New York, US","San Francisco, US",EMP0449,EMP0335,2022-09-20,career_growth,cancelled
XFR0888,EMP0408,department,JOB0497,JOB0999,Data,Legal,"Hyderabad, IN","Hyderabad, IN",EMP0632,EMP0656,2020-08-10,org_redesign,cancelled
XFR0889,EMP0851,entity,JOB0737,JOB0246,Product,Security,"New York, US","Atlanta, US",EMP0289,EMP0485,2017-02-06,org_redesign,approved
XFR0890,EMP0644,department,JOB0700,JOB0291,IT,Engineering,"Seattle, US","Dallas, US",EMP0850,EMP0215,2023-03-15,backfill,approved
XFR0891,EMP0793,location,JOB0678,JOB0900,HR,Finance,"Seattle, US","Toronto, CA",EMP0194,EMP0586,2025-08-04,career_growth,approved
XFR0892,EMP0478,department,JOB0294,JOB0395,Facilities,IT,"Austin, US","San Francisco, US",EMP0480,EMP0743,2026-02-14,employee_request,cancelled
