grade_id,grade_code,grade_name,grade_level,step,job_family,min_salary,mid_salary,max_salary,currency,is_executive,effective_from
GRD0983,G11,Grade 11 Step 2,11,2,Software Engineering,163560.20,193508.25,236435.04,USD,true,2014-11-27
GRD0984,G12,Grade 12 Step 2,12,2,Marketing,170503.66,203397.35,251278.54,USD,true,2014-12-27
GRD0985,G01,Grade 1 Step 3,1,3,Customer Support,52115.51,60699.68,73608.74,USD,false,2014-01-31
GRD0986,G02,Grade 2 Step 3,2,3,Sales,59676.45,69160.41,88287.31,USD,false,2014-03-02
GRD0987,G03,Grade 3 Step 3,3,3,Marketing,73368.55,81602.51,109083.94,USD,false,2014-04-01
GRD0988,G04,Grade 4 Step 3,4,3,Software Engineering,82727.47,95664.16,123944.74,USD,false,2014-05-01
GRD0989,G05,Grade 5 Step 3,5,3,Sales,95931.75,108913.10,140922.82,USD,false,2014-05-31
GRD0990,G06,Grade 6 Step 3,6,3,Marketing,107022.48,127293.31,158872.02,USD,false,2014-06-30
GRD0991,G07,Grade 7 Step 3,7,3,Legal,118098.69,134407.83,169242.40,USD,false,2014-07-30
GRD0992,G08,Grade 8 Step 3,8,3,Software Engineering,130019.99,151626.85,190446.05,USD,false,2014-08-29
GRD0993,G09,Grade 9 Step 3,9,3,IT Operations,137908.39,162877.13,201942.71,USD,false,2014-09-28
GRD0994,G10,Grade 10 Step 3,10,3,Finance & Accounting,153417.46,175759.66,217444.09,USD,true,2014-10-28
GRD0995,G11,Grade 11 Step 3,11,3,Product Management,162898.34,189780.03,233847.19,USD,true,2014-11-27
GRD0996,G12,Grade 12 Step 3,12,3,Customer Support,174616.98,202466.27,257526.34,USD,true,2014-12-27
GRD0997,G01,Grade 1 Step 4,1,4,Finance & Accounting,50991.12,57876.71,76824.93,USD,false,2014-01-31
GRD0998,G02,Grade 2 Step 4,2,4,Finance & Accounting,62333.70,71136.07,91901.49,USD,false,2014-03-02
GRD0999,G03,Grade 3 Step 4,3,4,Product Management,73898.81,84720.28,103510.67,USD,false,2014-04-01
GRD1000,G04,Grade 4 Step 4,4,4,People Operations,81382.48,96038.39,118058.01,USD,false,2014-05-01
