salary_hike_id,employee_id,effective_date,previous_salary,new_salary,increase_amount,increase_pct,currency,hike_reason,review_cycle,approved_by,status
SLH0927,EMP0548,2024-02-25,87525.81,98028.91,10503.10,12.00,USD,spot_adjustment,H2,EMP0879,pending
SLH0928,EMP0613,2025-01-30,89648.19,95027.08,5378.89,6.00,USD,market_correction,H2,EMP0515,approved
SLH0929,EMP0933,2026-08-02,86239.57,91413.94,5174.37,6.00,GBP,promotion,H2,EMP0631,paid
SLH0930,EMP0584,2019-05-17,164870.37,173113.89,8243.52,5.00,USD,spot_adjustment,Off-cycle,EMP0693,rejected
SLH0931,EMP0874,2025-09-23,59841.01,63431.47,3590.46,6.00,USD,annual_cycle,H1,EMP0821,paid
SLH0932,EMP0867,2025-04-28,48349.78,53184.76,4834.98,10.00,GBP,spot_adjustment,H1,EMP0852,paid
SLH0933,EMP0682,2026-06-03,119222.43,125183.56,5961.12,5.00,USD,retention,Off-cycle,EMP0013,pending
SLH0934,EMP0439,2026-05-18,155888.37,168359.44,12471.07,8.00,USD,spot_adjustment,Annual,EMP0175,approved
SLH0935,EMP0832,2023-06-05,100254.69,110280.15,10025.47,10.00,USD,market_correction,Off-cycle,EMP0407,paid
SLH0936,EMP0543,2026-05-22,76473.50,80749.03,4275.54,5.59,USD,market_correction,H2,EMP0342,rejected
SLH0937,EMP0057,2026-02-11,72089.50,77709.61,5620.11,7.80,USD,retention,Annual,EMP0826,approved
SLH0938,EMP0792,2025-10-19,62632.63,64511.61,1878.98,3.00,USD,market_correction,H1,EMP0222,paid
SLH0939,EMP0564,2024-01-21,112128.87,115492.74,3363.87,3.00,USD,promotion,Annual,EMP0649,approved
SLH0940,EMP0564,2024-06-25,117403.90,129144.29,11740.39,10.00,USD,annual_cycle,H1,EMP0708,approved
SLH0941,EMP0132,2026-10-07,87934.42,91451.79,3517.38,4.00,USD,market_correction,Off-cycle,EMP0729,approved
SLH0942,EMP0245,2023-01-15,155780.69,168243.15,12462.46,8.00,GBP,retention,H1,EMP0411,approved
SLH0943,EMP0555,2022-02-05,16228.28,17039.70,811.41,5.00,INR,annual_cycle,Annual,EMP0419,approved
SLH0944,EMP0878,2024-12-14,196861.19,216547.31,19686.12,10.00,USD,spot_adjustment,Annual,EMP0304,approved
SLH0945,EMP0348,2026-03-08,197629.96,207511.45,9881.50,5.00,USD,promotion,H1,EMP0652,paid
SLH0946,EMP0314,2024-11-05,84309.74,91054.52,6744.78,8.00,USD,promotion,Off-cycle,EMP0402,approved
SLH0947,EMP0028,2025-11-14,179070.62,185338.10,6267.47,3.50,USD,spot_adjustment,H2,EMP0020,pending
SLH0948,EMP0250,2026-06-07,53288.13,54886.78,1598.64,3.00,USD,spot_adjustment,H1,EMP0649,pending
SLH0949,EMP0571,2026-02-18,175006.63,183756.96,8750.33,5.00,USD,market_correction,H1,EMP0192,pending
SLH0950,EMP0891,2020-10-20,31693.82,34790.13,3096.31,9.77,INR,promotion,Annual,EMP0589,pending
SLH0951,EMP0665,2025-06-21,32073.86,35281.25,3207.39,10.00,INR,annual_cycle,Off-cycle,EMP0948,paid
SLH0952,EMP0790,2019-05-29,167382.28,173240.66,5858.38,3.50,USD,annual_cycle,Off-cycle,EMP0432,paid
SLH0953,EMP0812,2026-05-12,153782.39,174932.38,21149.98,13.75,USD,promotion,Annual,EMP0548,approved
SLH0954,EMP0838,2023-08-29,57215.41,59504.03,2288.62,4.00,INR,retention,Annual,EMP0942,approved
SLH0955,EMP0933,2026-07-30,93071.16,100516.86,7445.69,8.00,GBP,market_correction,Off-cycle,EMP0188,approved
SLH0956,EMP0634,2024-11-25,140177.44,144382.76,4205.32,3.00,USD,promotion,Off-cycle,EMP0911,pending
SLH0957,EMP0276,2024-06-03,25012.68,25512.93,500.25,2.00,INR,market_correction,Off-cycle,EMP0898,paid
SLH0958,EMP0997,2026-09-03,47975.53,48935.05,959.51,2.00,USD,spot_adjustment,H1,EMP0499,approved
SLH0959,EMP0773,2026-04-06,50459.47,53487.03,3027.57,6.00,USD,retention,Annual,EMP0185,pending
SLH0960,EMP0283,2025-08-01,172766.91,176222.25,3455.34,2.00,USD,spot_adjustment,H1,EMP0224,rejected
SLH0961,EMP0988,2024-07-31,131640.54,136247.96,4607.42,3.50,USD,spot_adjustment,Annual,EMP0713,pending
SLH0962,EMP0584,2022-03-21,173226.72,178423.52,5196.80,3.00,USD,market_correction,Annual,EMP0498,paid
SLH0963,EMP0475,2024-02-10,48372.16,50790.76,2418.61,5.00,INR,spot_adjustment,Off-cycle,EMP0296,pending
SLH0964,EMP0076,2024-05-25,168069.00,188237.28,20168.28,12.00,USD,promotion,H2,EMP0115,approved
SLH0965,EMP0284,2024-12-02,130795.54,138643.28,7847.73,6.00,USD,retention,H1,EMP0941,paid
SLH0966,EMP0301,2026-10-22,31024.95,32265.95,1241.00,4.00,INR,market_correction,Off-cycle,EMP0053,approved
SLH0967,EMP0087,2022-04-04,152417.53,170707.64,18290.10,12.00,USD,retention,H1,EMP0357,paid
SLH0968,EMP0403,2026-02-26,139187.47,155889.96,16702.50,12.00,USD,market_correction,H1,EMP0948,paid
SLH0969,EMP0133,2024-08-21,102424.58,108570.05,6145.47,6.00,USD,retention,Annual,EMP0876,pending
SLH0970,EMP0419,2016-04-05,56013.00,58317.07,2304.08,4.11,USD,annual_cycle,Annual,EMP0509,rejected
SLH0971,EMP0600,2025-10-31,114377.75,120096.64,5718.89,5.00,GBP,annual_cycle,H1,EMP0777,rejected
SLH0972,EMP0413,2021-02-13,178713.07,185861.59,7148.52,4.00,USD,promotion,Off-cycle,EMP0690,approved
SLH0973,EMP0129,2023-12-30,56604.60,58868.78,2264.18,4.00,INR,annual_cycle,H1,EMP0597,rejected
SLH0974,EMP0197,2020-11-03,146550.20,164136.23,17586.02,12.00,USD,annual_cycle,H2,EMP0655,approved
SLH0975,EMP0843,2020-12-10,130309.52,136824.99,6515.48,5.00,USD,spot_adjustment,Annual,EMP0826,paid
SLH0976,EMP0588,2026-03-10,143230.30,154688.72,11458.42,8.00,USD,market_correction,H1,EMP0410,paid
SLH0977,EMP0307,2025-12-01,128945.83,133458.94,4513.10,3.50,USD,retention,Off-cycle,EMP0032,pending
SLH0978,EMP0430,2024-01-21,73732.64,81105.91,7373.26,10.00,USD,spot_adjustment,Annual,EMP0375,rejected
SLH0979,EMP0487,2024-04-30,86681.87,97083.69,10401.82,12.00,USD,retention,Annual,EMP0298,approved
SLH0980,EMP0412,2025-09-28,160116.34,168122.16,8005.82,5.00,USD,market_correction,H1,EMP0316,paid
SLH0981,EMP0589,2024-07-10,140851.33,147893.90,7042.57,5.00,USD,spot_adjustment,H2,EMP0917,paid
SLH0982,EMP0843,2022-05-03,134095.16,147717.47,13622.31,10.16,USD,annual_cycle,H1,EMP0114,paid
SLH0983,EMP0607,2026-08-04,55525.69,61078.26,5552.57,10.00,USD,spot_adjustment,H1,EMP0066,paid
SLH0984,EMP0443,2023-12-03,177226.49,186087.81,8861.32,5.00,USD,retention,H2,EMP0673,pending
SLH0985,EMP0438,2026-05-07,72510.77,74686.10,2175.32,3.00,USD,retention,Annual,EMP0152,rejected
SLH0986,EMP0419,2025-07-30,54175.82,56884.61,2708.79,5.00,USD,annual_cycle,H1,EMP0709,approved
SLH0987,EMP0617,2026-07-13,65725.02,69668.52,3943.50,6.00,USD,market_correction,Annual,EMP0940,paid
SLH0988,EMP0823,2017-08-04,93013.56,101779.56,8766.00,9.42,USD,promotion,H1,EMP0817,paid
SLH0989,EMP0574,2026-02-10,162862.75,173267.58,10404.83,6.39,GBP,annual_cycle,Off-cycle,EMP0048,approved
SLH0990,EMP0362,2023-04-23,103311.66,105784.98,2473.33,2.39,USD,spot_adjustment,H2,EMP0123,approved
SLH0991,EMP0862,2022-04-20,42239.79,43506.98,1267.19,3.00,INR,market_correction,H1,EMP0125,rejected
SLH0992,EMP0676,2020-06-06,108341.55,111112.30,2770.75,2.56,GBP,market_correction,Off-cycle,EMP0459,rejected
SLH0993,EMP0359,2026-03-15,96613.11,110383.94,13770.82,14.25,GBP,annual_cycle,H2,EMP0400,rejected
SLH0994,EMP0227,2022-04-24,101561.27,104608.11,3046.84,3.00,USD,promotion,H1,EMP0735,paid
SLH0995,EMP0089,2023-12-21,165045.38,171588.01,6542.63,3.96,USD,promotion,Off-cycle,EMP0022,paid
SLH0996,EMP0175,2015-06-15,124089.27,131534.62,7445.36,6.00,USD,retention,Off-cycle,EMP0427,paid
SLH0997,EMP0982,2020-12-15,188620.91,203710.59,15089.67,8.00,USD,spot_adjustment,H2,EMP0152,approved
SLH0998,EMP0465,2024-08-16,80709.22,87165.96,6456.74,8.00,GBP,retention,Annual,EMP0267,paid
SLH0999,EMP0839,2019-11-24,61141.33,63281.28,2139.95,3.50,INR,market_correction,H1,EMP0817,approved
SLH1000,EMP0884,2026-02-12,160057.04,165659.04,5602.00,3.50,GBP,market_correction,H2,EMP0515,approved
