jr_id,jr_number,job_id,job_title,department,grade_code,hiring_manager_id,recruiter_id,headcount,jr_status,priority,opened_date,target_fill_date,filled_date,location_city,location_country
JR0726,REQ-2022726,JOB0407,Sales Manager,Security,G02,EMP0910,EMP0064,3,filled,medium,2023-03-23,2023-05-07,2024-12-13,Dallas,US
JR0727,REQ-2022727,JOB0793,IT Manager,HR,G07,EMP0024,EMP0065,3,filled,medium,2024-10-26,2024-12-31,2025-09-04,Seattle,US
JR0728,REQ-2022728,JOB0091,Controller,Finance,G01,EMP0104,EMP0027,2,cancelled,high,2025-04-24,2025-06-13,,Bengaluru,IN
JR0729,REQ-2022729,JOB0341,Recruiter,Operations,G11,EMP0769,EMP0009,3,open,high,2022-01-23,2022-02-25,,Bengaluru,IN
JR0730,REQ-2022730,JOB0674,Sales Manager,HR,G08,EMP0885,EMP0067,1,on_hold,medium,2025-12-29,2026-03-10,,Chicago,US
JR0731,REQ-2022731,JOB0618,Senior Software Engineer,Legal,G04,EMP0316,EMP0023,3,cancelled,medium,2022-07-06,2022-10-20,,Hyderabad,IN
JR0732,REQ-2022732,JOB0701,Software Engineer,Customer Success,G11,EMP0058,EMP0075,3,filled,critical,2026-06-01,2026-08-03,2026-07-05,San Francisco,US
JR0733,REQ-2022733,JOB0220,Financial Analyst,Engineering,G05,EMP0719,EMP0038,1,open,critical,2024-12-09,2025-03-08,,Atlanta,US
JR0734,REQ-2022734,JOB0487,Senior Software Engineer,HR,G04,EMP0358,EMP0080,2,open,low,2025-03-01,2025-04-24,,San Francisco,US
JR0735,REQ-2022735,JOB0910,Financial Analyst,Legal,G03,EMP0797,EMP0055,1,cancelled,medium,2023-05-14,2023-07-16,,Denver,US
JR0736,REQ-2022736,JOB0840,Marketing Director,Sales,G03,EMP0329,EMP0030,3,on_hold,high,2024-08-04,2024-10-10,,New York,US
JR0737,REQ-2022737,JOB0716,Support Agent,Legal,G04,EMP0835,EMP0024,2,draft,medium,2024-04-12,2024-06-27,,Dallas,US
JR0738,REQ-2022738,JOB0631,Support Specialist,HR,G01,EMP0264,EMP0069,2,on_hold,critical,2022-05-23,2022-08-05,,Denver,US
JR0739,REQ-2022739,JOB0468,Finance Manager,Marketing,G01,EMP0993,EMP0041,2,draft,high,2024-04-11,2024-07-01,,Seattle,US
JR0740,REQ-2022740,JOB0178,Recruiter,Finance,G06,EMP0168,EMP0066,2,open,high,2025-10-20,2026-02-05,,Austin,US
JR0741,REQ-2022741,JOB0294,HRBP,Facilities,G10,EMP0418,EMP0024,2,on_hold,low,2022-07-29,2022-11-08,,Austin,US
JR0742,REQ-2022742,JOB0069,Cloud Engineer,Security,G11,EMP0045,EMP0016,1,on_hold,low,2026-03-08,2026-05-29,,Dallas,US
JR0743,REQ-2022743,JOB0513,Sales Manager,Marketing,G05,EMP0142,EMP0051,3,cancelled,medium,2025-05-22,2025-08-14,,Chicago,US
JR0744,REQ-2022744,JOB0235,Data Analyst,Engineering,G03,EMP0470,EMP0048,3,draft,medium,2025-10-13,2026-01-07,,San Francisco,US
JR0745,REQ-2022745,JOB0809,Engineering Manager,Engineering,G03,EMP0507,EMP0048,1,cancelled,medium,2023-11-08,2024-02-14,,Denver,US
JR0746,REQ-2022746,JOB0024,Enterprise AE,Supply Chain,G06,EMP0541,EMP0055,2,cancelled,high,2023-10-26,2024-01-20,,Austin,US
JR0747,REQ-2022747,JOB0830,Marketing Director,Engineering,G08,EMP0392,EMP0038,3,cancelled,critical,2022-06-04,2022-07-27,,Atlanta,US
JR0748,REQ-2022748,JOB0245,Product Manager,Facilities,G11,EMP0288,EMP0061,2,open,critical,2025-07-26,2025-10-04,,London,UK
JR0749,REQ-2022749,JOB0975,Demand Gen Manager,IT,G03,EMP0474,EMP0040,2,open,critical,2026-03-17,2026-07-09,,London,UK
JR0750,REQ-2022750,JOB0228,Compliance Analyst,Legal,G02,EMP0815,EMP0038,2,on_hold,high,2022-04-13,2022-06-19,,Austin,US
JR0751,REQ-2022751,JOB0599,Accountant,Facilities,G06,EMP0518,EMP0029,1,on_hold,medium,2025-07-06,2025-09-29,,Hyderabad,IN
JR0752,REQ-2022752,JOB0089,Sales Manager,Data,G10,EMP0018,EMP0058,1,cancelled,medium,2022-12-25,2023-03-29,,Chicago,US
JR0753,REQ-2022753,JOB0230,Senior Software Engineer,HR,G02,EMP0077,EMP0024,1,open,high,2022-09-11,2023-01-03,,San Francisco,US
JR0754,REQ-2022754,JOB0589,Legal Counsel,Sales,G08,EMP0221,EMP0005,3,filled,high,2022-01-22,2022-04-24,2024-11-18,Dallas,US
JR0755,REQ-2022755,JOB0191,Recruiter,Sales,G04,EMP0214,EMP0020,3,open,medium,2023-03-06,2023-04-10,,Austin,US
JR0756,REQ-2022756,JOB0679,Marketing Director,Marketing,G04,EMP0202,EMP0080,1,on_hold,low,2022-12-07,2023-02-13,,Toronto,CA
JR0757,REQ-2022757,JOB0569,HRBP,Data,G11,EMP0009,EMP0015,3,draft,high,2026-01-16,2026-04-22,,New York,US
JR0758,REQ-2022758,JOB0309,HR Generalist,HR,G07,EMP0264,EMP0061,1,draft,medium,2023-08-04,2023-11-02,,Chicago,US
JR0759,REQ-2022759,JOB0366,HRBP,Sales,G06,EMP0308,EMP0064,2,on_hold,high,2025-06-03,2025-07-08,,Atlanta,US
JR0760,REQ-2022760,JOB0067,Cloud Engineer,Sales,G09,EMP0400,EMP0027,3,draft,high,2023-01-04,2023-03-21,,London,UK
JR0761,REQ-2022761,JOB0540,HRBP,Marketing,G08,EMP0345,EMP0040,2,on_hold,low,2023-09-12,2023-10-26,,New York,US
JR0762,REQ-2022762,JOB0477,SDR,Product,G08,EMP0336,EMP0072,1,draft,medium,2024-04-19,2024-06-20,,Chicago,US
JR0763,REQ-2022763,JOB0822,HR Generalist,Customer Success,G08,EMP0735,EMP0002,1,draft,medium,2025-11-29,2026-01-31,,London,UK
JR0764,REQ-2022764,JOB0184,Legal Counsel,Finance,G09,EMP0645,EMP0055,2,open,high,2024-07-12,2024-09-01,,Denver,US
JR0765,REQ-2022765,JOB0178,Recruiter,Finance,G06,EMP0110,EMP0077,2,cancelled,medium,2023-01-18,2023-03-30,,Austin,US
JR0766,REQ-2022766,JOB0752,Staff Engineer,Legal,G07,EMP0554,EMP0044,3,filled,critical,2024-01-28,2024-05-17,2024-02-08,Hyderabad,IN
JR0767,REQ-2022767,JOB0366,HRBP,Sales,G06,EMP0605,EMP0050,2,draft,critical,2022-06-22,2022-09-25,,Atlanta,US
JR0768,REQ-2022768,JOB0435,People Manager,Finance,G03,EMP0720,EMP0061,3,open,high,2025-08-30,2025-11-17,,Austin,US
JR0769,REQ-2022769,JOB0578,Senior PM,Legal,G05,EMP0717,EMP0047,1,draft,low,2023-12-12,2024-01-13,,Dallas,US
JR0770,REQ-2022770,JOB0915,Sales Manager,Marketing,G12,EMP0360,EMP0017,2,draft,low,2025-01-25,2025-03-25,,Denver,US
JR0771,REQ-2022771,JOB0235,Data Analyst,Engineering,G03,EMP0187,EMP0028,3,cancelled,medium,2022-01-09,2022-04-21,,San Francisco,US
JR0772,REQ-2022772,JOB0973,SDR,Operations,G01,EMP0478,EMP0069,3,on_hold,high,2026-02-15,2026-05-04,,New York,US
JR0773,REQ-2022773,JOB0469,Legal Counsel,Security,G04,EMP0729,EMP0079,2,cancelled,low,2026-04-25,2026-07-06,,London,UK
JR0774,REQ-2022774,JOB0715,Financial Analyst,Facilities,G05,EMP0494,EMP0016,1,on_hold,critical,2025-06-15,2025-09-22,,New York,US
JR0775,REQ-2022775,JOB0830,Marketing Director,Engineering,G08,EMP0535,EMP0025,3,cancelled,high,2024-08-10,2024-12-07,,Atlanta,US
JR0776,REQ-2022776,JOB0315,Demand Gen Manager,Finance,G01,EMP0413,EMP0064,3,cancelled,critical,2025-08-01,2025-11-09,,London,UK
JR0777,REQ-2022777,JOB0686,ML Engineer,Security,G07,EMP0463,EMP0022,2,on_hold,low,2025-11-02,2026-02-05,,Hyderabad,IN
JR0778,REQ-2022778,JOB0199,Support Agent,Engineering,G04,EMP0023,EMP0023,1,cancelled,low,2024-12-31,2025-04-27,,Atlanta,US
JR0779,REQ-2022779,JOB0077,Content Manager,Operations,G02,EMP0188,EMP0019,1,cancelled,medium,2025-03-18,2025-07-12,,Bengaluru,IN
JR0780,REQ-2022780,JOB0987,Account Executive,Facilities,G04,EMP0803,EMP0051,2,cancelled,high,2025-07-11,2025-09-30,,Denver,US
JR0781,REQ-2022781,JOB0169,Sales Manager,Security,G10,EMP0164,EMP0074,2,draft,high,2023-06-27,2023-07-30,,Atlanta,US
JR0782,REQ-2022782,JOB0841,Senior PM,Supply Chain,G01,EMP0924,EMP0014,1,on_hold,low,2026-05-11,2026-07-10,,Austin,US
JR0783,REQ-2022783,JOB0503,Finance Manager,Marketing,G03,EMP0673,EMP0004,1,open,medium,2025-11-06,2026-02-20,,Atlanta,US
JR0784,REQ-2022784,JOB0789,ML Engineer,Finance,G02,EMP0034,EMP0015,1,on_hold,high,2023-03-27,2023-04-29,,Hyderabad,IN
JR0785,REQ-2022785,JOB0795,Marketing Specialist,Supply Chain,G10,EMP0038,EMP0075,3,open,medium,2025-07-18,2025-08-23,,Bengaluru,IN
JR0786,REQ-2022786,JOB0617,SDR,Facilities,G03,EMP0802,EMP0055,2,filled,medium,2022-01-20,2022-02-26,2022-12-30,Toronto,CA
JR0787,REQ-2022787,JOB0757,Support Specialist,Finance,G12,EMP0594,EMP0011,1,on_hold,critical,2025-04-17,2025-07-13,,Atlanta,US
JR0788,REQ-2022788,JOB0606,Data Analyst,Supply Chain,G02,EMP0058,EMP0029,3,filled,low,2026-05-01,2026-08-04,2026-07-08,Denver,US
JR0789,REQ-2022789,JOB0177,ML Engineer,Data,G07,EMP0168,EMP0074,2,draft,critical,2022-10-13,2023-01-06,,Dallas,US
JR0790,REQ-2022790,JOB0634,Associate PM,Engineering,G09,EMP0390,EMP0008,1,filled,low,2025-08-22,2025-10-16,2025-08-27,New York,US
JR0791,REQ-2022791,JOB0705,SDR,Sales,G09,EMP0001,EMP0078,2,open,critical,2023-05-19,2023-06-23,,Dallas,US
JR0792,REQ-2022792,JOB0565,IT Manager,Supply Chain,G06,EMP0062,EMP0077,2,on_hold,medium,2025-05-22,2025-08-08,,Chicago,US
JR0793,REQ-2022793,JOB0678,HR Generalist,HR,G12,EMP0856,EMP0056,3,draft,low,2025-12-11,2026-03-24,,Seattle,US
JR0794,REQ-2022794,JOB0612,Cloud Engineer,Data,G01,EMP0127,EMP0068,1,cancelled,medium,2025-03-09,2025-06-12,,Dallas,US
JR0795,REQ-2022795,JOB0187,Accountant,HR,G01,EMP0335,EMP0045,2,draft,critical,2022-09-08,2022-10-16,,Austin,US
JR0796,REQ-2022796,JOB0856,Support Agent,Finance,G11,EMP0437,EMP0012,1,filled,low,2024-06-27,2024-09-09,2026-03-04,Toronto,CA
JR0797,REQ-2022797,JOB0990,Senior PM,Engineering,G04,EMP0459,EMP0057,2,open,medium,2026-04-27,2026-07-13,,Dallas,US
JR0798,REQ-2022798,JOB0896,Group PM,Operations,G01,EMP0244,EMP0077,3,filled,low,2022-04-19,2022-06-19,2025-09-21,Hyderabad,IN
JR0799,REQ-2022799,JOB0683,Financial Analyst,Operations,G11,EMP0082,EMP0004,1,cancelled,critical,2025-05-10,2025-07-18,,Atlanta,US
JR0800,REQ-2022800,JOB0245,Product Manager,Facilities,G11,EMP0718,EMP0050,1,cancelled,low,2026-03-31,2026-07-18,,London,UK
JR0801,REQ-2022801,JOB0420,Content Manager,Marketing,G09,EMP0896,EMP0066,1,open,medium,2026-07-07,2026-10-21,,Seattle,US
JR0802,REQ-2022802,JOB0485,Controller,Marketing,G02,EMP0708,EMP0075,3,on_hold,critical,2023-03-14,2023-05-14,,Dallas,US
JR0803,REQ-2022803,JOB0219,Finance Manager,Supply Chain,G02,EMP0525,EMP0018,1,open,high,2025-12-22,2026-03-15,,Toronto,CA
JR0804,REQ-2022804,JOB0735,Staff Engineer,Legal,G04,EMP0699,EMP0023,1,draft,critical,2025-01-15,2025-05-06,,Bengaluru,IN
JR0805,REQ-2022805,JOB0505,Associate PM,Security,G02,EMP0881,EMP0022,3,on_hold,medium,2022-08-15,2022-11-03,,Chicago,US
JR0806,REQ-2022806,JOB0743,Cloud Engineer,Supply Chain,G02,EMP0192,EMP0044,3,filled,high,2025-02-28,2025-05-05,2025-04-28,Austin,US
JR0807,REQ-2022807,JOB0453,Systems Admin,Operations,G01,EMP0392,EMP0069,3,open,medium,2025-10-24,2025-12-13,,San Francisco,US
JR0808,REQ-2022808,JOB0159,Content Manager,Facilities,G11,EMP0883,EMP0036,2,draft,critical,2022-12-13,2023-01-14,,Bengaluru,IN
JR0809,REQ-2022809,JOB0793,IT Manager,HR,G07,EMP0192,EMP0068,3,cancelled,critical,2023-04-23,2023-06-04,,Seattle,US
JR0810,REQ-2022810,JOB0500,HR Generalist,Product,G02,EMP0113,EMP0049,1,on_hold,low,2024-03-12,2024-06-01,,Dallas,US
JR0811,REQ-2022811,JOB0507,Support Agent,Sales,G05,EMP0081,EMP0061,3,draft,low,2023-03-05,2023-05-26,,Hyderabad,IN
JR0812,REQ-2022812,JOB0059,Engineering Manager,HR,G03,EMP0406,EMP0075,2,on_hold,low,2022-11-12,2023-02-28,,San Francisco,US
JR0813,REQ-2022813,JOB0852,Support Agent,Data,G06,EMP0255,EMP0055,1,draft,high,2023-10-13,2023-12-14,,Dallas,US
JR0814,REQ-2022814,JOB0198,IT Manager,IT,G03,EMP0611,EMP0045,2,open,low,2023-12-19,2024-01-29,,Chicago,US
JR0815,REQ-2022815,JOB0824,Marketing Director,HR,G11,EMP0498,EMP0070,1,open,medium,2022-05-09,2022-06-17,,London,UK
JR0816,REQ-2022816,JOB0360,Privacy Counsel,Sales,G11,EMP0942,EMP0039,1,filled,medium,2024-11-27,2025-02-08,2026-03-06,New York,US
JR0817,REQ-2022817,JOB0587,SDR,IT,G11,EMP0179,EMP0020,2,draft,low,2024-12-31,2025-03-09,,Toronto,CA
JR0818,REQ-2022818,JOB0308,Systems Admin,Marketing,G06,EMP0727,EMP0007,2,filled,critical,2026-07-01,2026-09-11,2026-07-31,Seattle,US
JR0819,REQ-2022819,JOB0292,Data Scientist,Product,G10,EMP0121,EMP0034,3,draft,medium,2026-06-04,2026-08-18,,London,UK
JR0820,REQ-2022820,JOB0864,Data Analyst,Customer Success,G10,EMP0538,EMP0025,3,filled,critical,2026-01-07,2026-05-06,2026-04-04,Seattle,US
JR0821,REQ-2022821,JOB0391,Support Lead,Customer Success,G04,EMP0834,EMP0005,2,filled,low,2024-04-21,2024-07-18,2024-11-29,London,UK
JR0822,REQ-2022822,JOB0634,Associate PM,Engineering,G09,EMP0474,EMP0033,1,on_hold,low,2024-07-29,2024-10-13,,New York,US
JR0823,REQ-2022823,JOB0124,ML Engineer,Sales,G01,EMP0805,EMP0071,3,draft,low,2024-03-13,2024-06-02,,Austin,US
JR0824,REQ-2022824,JOB0339,Account Executive,Engineering,G05,EMP0601,EMP0051,1,filled,critical,2023-05-14,2023-07-22,2023-12-11,Chicago,US
JR0825,REQ-2022825,JOB0529,Paralegal,Engineering,G06,EMP0292,EMP0041,2,filled,medium,2024-09-18,2024-11-20,2025-09-16,Toronto,CA
JR0826,REQ-2022826,JOB0230,Senior Software Engineer,HR,G02,EMP0374,EMP0007,1,filled,medium,2022-05-29,2022-08-24,2023-01-16,San Francisco,US
JR0827,REQ-2022827,JOB0257,Data Scientist,Operations,G08,EMP0889,EMP0066,3,open,critical,2025-05-14,2025-08-26,,San Francisco,US
JR0828,REQ-2022828,JOB0113,Support Specialist,Security,G12,EMP0324,EMP0054,3,on_hold,low,2026-02-04,2026-03-14,,Chicago,US
JR0829,REQ-2022829,JOB0365,Recruiter,Product,G02,EMP0826,EMP0015,2,open,critical,2024-09-14,2024-11-24,,Austin,US
JR0830,REQ-2022830,JOB0872,Data Analyst,Supply Chain,G05,EMP0203,EMP0032,3,filled,medium,2025-02-06,2025-04-14,2026-07-11,Denver,US
JR0831,REQ-2022831,JOB0572,Privacy Counsel,Product,G06,EMP0662,EMP0040,3,filled,critical,2022-04-11,2022-07-17,2026-05-09,Atlanta,US
JR0832,REQ-2022832,JOB0580,Financial Analyst,Marketing,G08,EMP0408,EMP0011,2,draft,low,2023-07-01,2023-08-11,,Chicago,US
JR0833,REQ-2022833,JOB0474,Compliance Analyst,Engineering,G07,EMP0236,EMP0040,1,open,medium,2023-06-13,2023-09-02,,Chicago,US
JR0834,REQ-2022834,JOB0249,Senior Software Engineer,Data,G05,EMP0306,EMP0033,2,on_hold,low,2022-02-09,2022-03-25,,Dallas,US
JR0835,REQ-2022835,JOB0688,Account Executive,Marketing,G01,EMP0336,EMP0056,1,on_hold,high,2022-06-08,2022-07-24,,Dallas,US
JR0836,REQ-2022836,JOB0338,IT Support,Facilities,G10,EMP0497,EMP0023,3,on_hold,critical,2024-05-22,2024-06-22,,Dallas,US
JR0837,REQ-2022837,JOB0877,CS Manager,Security,G01,EMP0331,EMP0069,2,open,low,2022-08-23,2022-10-05,,Dallas,US
JR0838,REQ-2022838,JOB0146,Software Engineer,Engineering,G04,EMP0826,EMP0037,2,on_hold,critical,2023-09-06,2023-11-01,,Chicago,US
JR0839,REQ-2022839,JOB0734,Engineering Manager,Legal,G02,EMP0200,EMP0003,3,on_hold,high,2024-03-13,2024-06-13,,New York,US
JR0840,REQ-2022840,JOB0314,Recruiter,Security,G04,EMP0618,EMP0004,3,draft,medium,2022-01-03,2022-03-25,,Dallas,US
JR0841,REQ-2022841,JOB0417,Paralegal,Sales,G08,EMP0929,EMP0003,2,open,critical,2026-02-07,2026-04-07,,San Francisco,US
JR0842,REQ-2022842,JOB0922,Staff Engineer,Data,G05,EMP0531,EMP0012,3,open,low,2022-11-09,2023-01-29,,Denver,US
JR0843,REQ-2022843,JOB0800,Senior Software Engineer,Product,G08,EMP0756,EMP0071,1,filled,critical,2022-10-14,2022-12-08,2023-06-19,San Francisco,US
JR0844,REQ-2022844,JOB0096,Finance Manager,Legal,G12,EMP0739,EMP0078,2,on_hold,low,2023-11-20,2024-03-02,,San Francisco,US
JR0845,REQ-2022845,JOB0199,Support Agent,Engineering,G04,EMP0613,EMP0004,3,filled,high,2022-09-13,2022-12-07,2024-05-05,Atlanta,US
JR0846,REQ-2022846,JOB0275,Analytics Manager,Legal,G11,EMP0077,EMP0034,1,open,low,2025-07-01,2025-08-08,,Denver,US
JR0847,REQ-2022847,JOB0856,Support Agent,Finance,G11,EMP0542,EMP0002,1,on_hold,low,2022-12-02,2023-02-10,,Toronto,CA
JR0848,REQ-2022848,JOB0707,IT Support,Sales,G07,EMP0217,EMP0036,1,cancelled,low,2026-05-02,2026-07-27,,Dallas,US
JR0849,REQ-2022849,JOB0301,Associate PM,Supply Chain,G05,EMP0452,EMP0015,2,on_hold,critical,2022-04-25,2022-06-05,,Hyderabad,IN
JR0850,REQ-2022850,JOB0829,Privacy Counsel,HR,G09,EMP0271,EMP0011,1,filled,critical,2026-06-06,2026-07-07,2026-07-28,London,UK
JR0851,REQ-2022851,JOB0743,Cloud Engineer,Supply Chain,G02,EMP0893,EMP0049,3,draft,medium,2022-02-05,2022-04-06,,Austin,US
JR0852,REQ-2022852,JOB0851,Content Manager,Finance,G01,EMP0215,EMP0078,1,cancelled,low,2025-10-20,2026-01-22,,New York,US
JR0853,REQ-2022853,JOB0980,SDR,Sales,G03,EMP0659,EMP0054,1,open,medium,2023-11-12,2023-12-27,,Seattle,US
JR0854,REQ-2022854,JOB0294,HRBP,Facilities,G10,EMP0320,EMP0048,1,open,high,2022-11-20,2023-01-24,,Austin,US
JR0855,REQ-2022855,JOB0949,Financial Analyst,Security,G02,EMP0403,EMP0049,3,draft,critical,2025-08-14,2025-10-11,,Seattle,US
JR0856,REQ-2022856,JOB0081,Accountant,Finance,G09,EMP0648,EMP0007,3,filled,critical,2022-01-16,2022-04-16,2025-06-07,San Francisco,US
JR0857,REQ-2022857,JOB0158,Finance Manager,Data,G10,EMP0436,EMP0007,2,on_hold,medium,2025-12-13,2026-01-15,,Bengaluru,IN
JR0858,REQ-2022858,JOB0500,HR Generalist,Product,G02,EMP0632,EMP0073,2,open,low,2024-03-02,2024-04-13,,Dallas,US
JR0859,REQ-2022859,JOB0371,Content Manager,Finance,G12,EMP0612,EMP0024,1,cancelled,critical,2025-08-07,2025-09-17,,Hyderabad,IN
JR0860,REQ-2022860,JOB0143,Controller,Product,G11,EMP0132,EMP0074,2,on_hold,medium,2025-04-22,2025-07-07,,Atlanta,US
JR0861,REQ-2022861,JOB0191,Recruiter,Sales,G04,EMP0950,EMP0071,3,draft,medium,2022-04-06,2022-06-27,,Austin,US
JR0862,REQ-2022862,JOB0105,Controller,Security,G03,EMP0491,EMP0023,1,filled,low,2022-07-08,2022-10-08,2023-08-13,Toronto,CA
JR0863,REQ-2022863,JOB0679,Marketing Director,Marketing,G04,EMP0919,EMP0057,1,cancelled,critical,2023-11-20,2024-01-24,,Toronto,CA
JR0864,REQ-2022864,JOB0841,Senior PM,Supply Chain,G01,EMP0560,EMP0009,2,filled,low,2024-08-28,2024-11-18,2026-05-12,Austin,US
JR0865,REQ-2022865,JOB0181,SDR,Sales,G07,EMP0103,EMP0044,2,on_hold,high,2025-11-22,2025-12-27,,Austin,US
JR0866,REQ-2022866,JOB0786,People Manager,HR,G06,EMP0898,EMP0026,3,open,medium,2026-01-03,2026-02-20,,Chicago,US
JR0867,REQ-2022867,JOB0926,Senior Software Engineer,Facilities,G07,EMP0419,EMP0016,1,on_hold,high,2024-05-31,2024-09-17,,New York,US
JR0868,REQ-2022868,JOB0368,Data Scientist,IT,G05,EMP0732,EMP0053,1,filled,low,2025-12-10,2026-03-17,2026-06-13,San Francisco,US
JR0869,REQ-2022869,JOB0067,Cloud Engineer,Sales,G09,EMP0006,EMP0064,3,filled,critical,2024-08-12,2024-11-22,2024-09-26,London,UK
JR0870,REQ-2022870,JOB0121,Senior Software Engineer,HR,G06,EMP0572,EMP0039,1,draft,low,2024-10-13,2024-12-11,,Toronto,CA
JR0871,REQ-2022871,JOB0705,SDR,Sales,G09,EMP0490,EMP0068,3,on_hold,critical,2023-09-30,2023-12-11,,Dallas,US
JR0872,REQ-2022872,JOB0734,Engineering Manager,Legal,G02,EMP0362,EMP0026,2,cancelled,medium,2026-06-04,2026-08-15,,New York,US
JR0873,REQ-2022873,JOB0602,ML Engineer,Data,G02,EMP0800,EMP0080,1,cancelled,critical,2024-10-15,2024-12-23,,Atlanta,US
JR0874,REQ-2022874,JOB0486,Support Specialist,Product,G01,EMP0291,EMP0040,3,open,high,2025-05-28,2025-07-05,,Denver,US
JR0875,REQ-2022875,JOB0386,CS Manager,IT,G08,EMP0455,EMP0063,3,on_hold,critical,2024-10-22,2025-02-07,,San Francisco,US
JR0876,REQ-2022876,JOB0076,Systems Admin,Security,G11,EMP0923,EMP0025,3,on_hold,high,2024-01-18,2024-04-23,,Chicago,US
JR0877,REQ-2022877,JOB0801,Support Specialist,Finance,G02,EMP0104,EMP0038,2,filled,medium,2024-08-04,2024-09-17,2026-01-15,Bengaluru,IN
JR0878,REQ-2022878,JOB0497,Staff Engineer,Data,G07,EMP0497,EMP0032,2,draft,high,2026-07-04,2026-08-20,,Hyderabad,IN
JR0879,REQ-2022879,JOB0528,Sales Manager,Data,G06,EMP0976,EMP0069,1,on_hold,critical,2023-11-15,2024-01-16,,Denver,US
JR0880,REQ-2022880,JOB0734,Engineering Manager,Legal,G02,EMP0517,EMP0014,2,cancelled,critical,2022-07-06,2022-08-24,,New York,US
JR0881,REQ-2022881,JOB0783,Controller,Customer Success,G03,EMP0929,EMP0047,1,draft,high,2026-05-13,2026-08-28,,Austin,US
JR0882,REQ-2022882,JOB0826,Support Agent,Engineering,G06,EMP0699,EMP0034,1,on_hold,low,2023-04-14,2023-06-08,,Toronto,CA
JR0883,REQ-2022883,JOB0283,Financial Analyst,IT,G10,EMP0961,EMP0038,3,on_hold,high,2022-05-27,2022-09-21,,Denver,US
JR0884,REQ-2022884,JOB0140,HRBP,IT,G10,EMP0510,EMP0043,1,on_hold,high,2025-11-12,2026-02-05,,Bengaluru,IN
JR0885,REQ-2022885,JOB0782,People Manager,Product,G04,EMP0161,EMP0063,2,filled,high,2023-10-16,2024-01-21,2024-10-12,Seattle,US
JR0886,REQ-2022886,JOB0344,Group PM,Finance,G02,EMP0244,EMP0014,1,open,medium,2023-01-11,2023-05-08,,Dallas,US
JR0887,REQ-2022887,JOB0291,Financial Analyst,Engineering,G08,EMP0593,EMP0048,1,draft,low,2023-04-28,2023-07-30,,Dallas,US
JR0888,REQ-2022888,JOB0291,Financial Analyst,Engineering,G08,EMP0828,EMP0023,1,open,high,2026-03-14,2026-06-15,,Dallas,US
JR0889,REQ-2022889,JOB0873,IT Support,HR,G12,EMP0012,EMP0014,3,on_hold,low,2026-03-23,2026-05-07,,Austin,US
JR0890,REQ-2022890,JOB0515,Senior PM,IT,G03,EMP0981,EMP0055,2,draft,medium,2024-06-30,2024-10-18,,Hyderabad,IN
JR0891,REQ-2022891,JOB0434,Systems Admin,Finance,G01,EMP0324,EMP0023,1,open,medium,2023-11-26,2024-01-19,,Chicago,US
JR0892,REQ-2022892,JOB0779,Software Engineer,Facilities,G11,EMP0281,EMP0025,1,cancelled,low,2024-06-07,2024-07-22,,Chicago,US
JR0893,REQ-2022893,JOB0083,Legal Counsel,Data,G12,EMP0839,EMP0063,1,draft,critical,2022-02-28,2022-06-10,,Seattle,US
JR0894,REQ-2022894,JOB0745,IT Manager,Engineering,G01,EMP0911,EMP0041,3,draft,low,2023-05-13,2023-09-03,,Atlanta,US
JR0895,REQ-2022895,JOB0323,Software Engineer,Legal,G06,EMP0409,EMP0006,2,filled,critical,2026-04-02,2026-07-04,2026-04-23,Austin,US
JR0896,REQ-2022896,JOB0786,People Manager,HR,G06,EMP0858,EMP0064,3,open,critical,2024-09-27,2025-01-10,,Chicago,US
JR0897,REQ-2022897,JOB0563,Support Agent,Marketing,G09,EMP0339,EMP0062,2,cancelled,critical,2026-05-08,2026-07-03,,San Francisco,US
JR0898,REQ-2022898,JOB0589,Legal Counsel,Sales,G08,EMP0402,EMP0001,3,on_hold,low,2024-11-12,2025-01-22,,Dallas,US
JR0899,REQ-2022899,JOB0967,Data Scientist,Sales,G01,EMP0465,EMP0024,3,cancelled,critical,2022-05-08,2022-07-03,,Toronto,CA
JR0900,REQ-2022900,JOB0006,Privacy Counsel,Security,G02,EMP0965,EMP0062,1,on_hold,low,2025-10-04,2025-12-08,,Bengaluru,IN
JR0901,REQ-2022901,JOB0799,People Manager,Operations,G12,EMP0878,EMP0047,3,draft,high,2023-11-25,2024-03-14,,Seattle,US
JR0902,REQ-2022902,JOB0647,Marketing Specialist,Operations,G06,EMP0976,EMP0060,3,cancelled,high,2023-12-22,2024-03-09,,Austin,US
JR0903,REQ-2022903,JOB0114,ML Engineer,Sales,G01,EMP0927,EMP0019,2,on_hold,critical,2022-06-18,2022-08-10,,Austin,US
JR0904,REQ-2022904,JOB0525,CS Manager,HR,G09,EMP0120,EMP0074,1,cancelled,medium,2026-06-19,2026-10-06,,San Francisco,US
JR0905,REQ-2022905,JOB0534,Group PM,Facilities,G03,EMP0966,EMP0045,3,draft,high,2022-09-09,2022-10-26,,Austin,US
JR0906,REQ-2022906,JOB0836,Legal Counsel,Legal,G06,EMP0273,EMP0010,1,open,high,2025-12-29,2026-03-31,,Toronto,CA
JR0907,REQ-2022907,JOB0428,Software Engineer,Engineering,G10,EMP0255,EMP0078,3,cancelled,medium,2023-12-26,2024-02-29,,Austin,US
