customer_id,product_recommended,propensity_score,score_date
CUST100077797,Family Plan Upgrade,0.1763,2026-07-04
CUST100041146,Home Security Add-on,0.3611,2026-07-16
CUST100024326,Home Security Add-on,0.679,2026-07-21
CUST100043627,Home Security Add-on,0.9484,2026-07-01
CUST100061015,Family Plan Upgrade,0.6794,2026-07-07
CUST100090084,Device Insurance,0.4226,2026-07-20
CUST100067521,International Roaming Pack,0.4785,2026-07-13
CUST100031855,5G Handset Upgrade,0.2012,2026-07-19
CUST100054187,Device Insurance,0.1223,2026-07-10
CUST100077039,Device Insurance,0.9181,2026-07-13
CUST100027799,Device Insurance,0.4161,2026-07-09
CUST100076179,International Roaming Pack,0.3717,2026-07-14
CUST100063276,Family Plan Upgrade,0.0455,2026-07-08
CUST100061631,Family Plan Upgrade,0.1057,2026-07-07
CUST100042382,Home Security Add-on,0.6265,2026-07-21
CUST100051242,Device Insurance,0.5394,2026-07-18
CUST100065523,Device Insurance,0.0903,2026-07-10
CUST100015223,Family Plan Upgrade,0.5565,2026-07-18
CUST100076542,Home Security Add-on,0.5228,2026-07-22
CUST100099950,Home Security Add-on,0.0023,2026-07-11
CUST100067886,Family Plan Upgrade,0.9746,2026-07-05
CUST100093361,Family Plan Upgrade,0.9494,2026-07-17
CUST100087901,International Roaming Pack,0.5967,2026-07-13
CUST100015691,Streaming Bundle,0.8788,2026-07-15
CUST100003138,5G Handset Upgrade,0.6126,2026-07-06
CUST100071729,International Roaming Pack,0.1697,2026-07-15
CUST100001972,International Roaming Pack,0.6485,2026-07-10
CUST100061285,5G Handset Upgrade,0.0291,2026-07-19
CUST100052599,Family Plan Upgrade,0.5797,2026-07-17
CUST100077181,International Roaming Pack,0.6511,2026-07-13
CUST100014750,Home Security Add-on,0.9147,2026-07-10
CUST100090458,Device Insurance,0.7319,2026-07-09
CUST100063163,Home Security Add-on,0.6992,2026-07-14
CUST100055341,Home Security Add-on,0.4487,2026-07-23
CUST100008320,International Roaming Pack,0.9952,2026-07-01
CUST100008070,Family Plan Upgrade,0.5543,2026-07-16
CUST100072522,International Roaming Pack,0.4664,2026-07-08
CUST100024701,Device Insurance,0.8615,2026-07-10
CUST100021816,Home Security Add-on,0.2003,2026-07-04
CUST100084773,5G Handset Upgrade,0.4152,2026-07-02
CUST100007173,Device Insurance,0.6428,2026-07-15
CUST100058759,Device Insurance,0.9323,2026-07-06
CUST100094590,Device Insurance,0.1171,2026-07-13
CUST100049065,International Roaming Pack,0.8887,2026-07-02
CUST100056366,Device Insurance,0.9617,2026-07-16
CUST100041007,Streaming Bundle,0.3294,2026-07-19
CUST100040008,Home Security Add-on,0.2764,2026-07-05
CUST100030612,Family Plan Upgrade,0.606,2026-07-20
CUST100035693,International Roaming Pack,0.9971,2026-07-07
CUST100022667,Device Insurance,0.0754,2026-07-13
CUST100075970,Family Plan Upgrade,0.4251,2026-07-18
CUST100080101,International Roaming Pack,0.5064,2026-07-16
CUST100097633,Family Plan Upgrade,0.4622,2026-07-05
CUST100074583,5G Handset Upgrade,0.6746,2026-07-09
CUST100050431,Home Security Add-on,0.8583,2026-07-19
CUST100039486,Home Security Add-on,0.1163,2026-07-04
CUST100042017,Streaming Bundle,0.323,2026-07-04
CUST100053414,Family Plan Upgrade,0.2925,2026-07-15
CUST100051570,Home Security Add-on,0.9658,2026-07-08
CUST100047541,International Roaming Pack,0.06,2026-07-09
CUST100090433,Streaming Bundle,0.2878,2026-07-18
CUST100035573,Streaming Bundle,0.4654,2026-07-14
CUST100022707,5G Handset Upgrade,0.2472,2026-07-01
CUST100056067,International Roaming Pack,0.9845,2026-07-06
CUST100057933,Home Security Add-on,0.325,2026-07-22
CUST100044371,5G Handset Upgrade,0.1079,2026-07-16
CUST100042959,5G Handset Upgrade,0.7581,2026-07-03
CUST100086086,Home Security Add-on,0.9114,2026-07-09
CUST100020607,Streaming Bundle,0.7177,2026-07-17
CUST100096557,Device Insurance,0.517,2026-07-22
CUST100045734,Home Security Add-on,0.7069,2026-07-06
CUST100095048,5G Handset Upgrade,0.1334,2026-07-21
CUST100086279,Device Insurance,0.7821,2026-07-15
CUST100049296,Home Security Add-on,0.7018,2026-07-06
CUST100095989,Family Plan Upgrade,0.4336,2026-07-20
CUST100089129,International Roaming Pack,0.752,2026-07-14
CUST100023383,International Roaming Pack,0.1052,2026-07-11
CUST100027287,International Roaming Pack,0.5017,2026-07-09
CUST100048165,International Roaming Pack,0.4011,2026-07-10
CUST100040897,Family Plan Upgrade,0.0358,2026-07-20
CUST100025841,Home Security Add-on,0.1897,2026-07-01
CUST100088459,International Roaming Pack,0.9878,2026-07-14
CUST100020737,5G Handset Upgrade,0.4691,2026-07-14
CUST100057768,Device Insurance,0.5868,2026-07-18
CUST100025519,International Roaming Pack,0.7454,2026-07-17
CUST100095167,Home Security Add-on,0.0163,2026-07-03
CUST100023760,Family Plan Upgrade,0.5352,2026-07-17
CUST100048211,5G Handset Upgrade,0.1557,2026-07-22
CUST100035333,International Roaming Pack,0.2813,2026-07-02
CUST100028949,5G Handset Upgrade,0.9609,2026-07-06
CUST100078803,5G Handset Upgrade,0.2118,2026-07-19
CUST100055164,5G Handset Upgrade,0.2969,2026-07-12
CUST100063621,International Roaming Pack,0.8022,2026-07-13
CUST100060994,International Roaming Pack,0.4146,2026-07-08
CUST100001797,International Roaming Pack,0.1307,2026-07-01
CUST100031011,Streaming Bundle,0.2063,2026-07-06
CUST100011187,Streaming Bundle,0.7822,2026-07-13
CUST100057422,Streaming Bundle,0.4745,2026-07-11
CUST100090030,5G Handset Upgrade,0.7337,2026-07-23
CUST100098942,Device Insurance,0.4124,2026-07-05
CUST100040154,Family Plan Upgrade,0.1036,2026-07-14
CUST100082206,Streaming Bundle,0.3265,2026-07-07
CUST100069981,International Roaming Pack,0.2234,2026-07-14
CUST100054516,Home Security Add-on,0.8337,2026-07-19
CUST100018181,Family Plan Upgrade,0.5233,2026-07-15
CUST100020557,5G Handset Upgrade,0.2624,2026-07-02
CUST100022792,Device Insurance,0.7418,2026-07-21
CUST100073682,Device Insurance,0.1149,2026-07-05
CUST100052457,Streaming Bundle,0.5316,2026-07-16
CUST100010793,Home Security Add-on,0.3289,2026-07-15
CUST100080955,Streaming Bundle,0.3098,2026-07-17
CUST100044353,5G Handset Upgrade,0.7665,2026-07-04
CUST100099132,Family Plan Upgrade,0.6255,2026-07-03
CUST100054205,5G Handset Upgrade,0.8209,2026-07-08
CUST100079854,International Roaming Pack,0.3945,2026-07-18
CUST100052632,Streaming Bundle,0.4449,2026-07-19
CUST100037668,Family Plan Upgrade,0.7188,2026-07-19
CUST100029236,International Roaming Pack,0.4186,2026-07-03
CUST100004930,Streaming Bundle,0.1586,2026-07-16
CUST100034303,Home Security Add-on,0.8575,2026-07-07
CUST100025789,Streaming Bundle,0.6628,2026-07-04
CUST100055884,Streaming Bundle,0.9493,2026-07-03
CUST100012771,5G Handset Upgrade,0.9654,2026-07-04
CUST100054784,International Roaming Pack,0.5201,2026-07-02
CUST100019024,Device Insurance,0.952,2026-07-03
CUST100044829,International Roaming Pack,0.9983,2026-07-05
CUST100085923,Home Security Add-on,0.9974,2026-07-11
CUST100006521,Device Insurance,0.861,2026-07-04
CUST100054365,Family Plan Upgrade,0.6767,2026-07-20
CUST100034689,Home Security Add-on,0.6803,2026-07-05
CUST100094077,International Roaming Pack,0.0177,2026-07-15
CUST100085016,Device Insurance,0.0033,2026-07-18
CUST100002208,Family Plan Upgrade,0.1059,2026-07-05
CUST100077765,Family Plan Upgrade,0.4087,2026-07-01
CUST100009902,International Roaming Pack,0.8942,2026-07-04
CUST100093826,Home Security Add-on,0.5242,2026-07-09
CUST100079549,Home Security Add-on,0.9113,2026-07-10
CUST100063054,Streaming Bundle,0.6435,2026-07-11
CUST100080160,Family Plan Upgrade,0.8422,2026-07-11
CUST100031103,5G Handset Upgrade,0.6951,2026-07-13
CUST100031565,Device Insurance,0.9453,2026-07-14
CUST100067148,Home Security Add-on,0.6592,2026-07-21
CUST100029877,International Roaming Pack,0.7359,2026-07-03
CUST100033643,Streaming Bundle,0.4116,2026-07-18
CUST100085671,International Roaming Pack,0.0006,2026-07-22
CUST100059203,Home Security Add-on,0.9657,2026-07-02
CUST100044745,5G Handset Upgrade,0.6101,2026-07-03
CUST100070644,Home Security Add-on,0.0562,2026-07-02
CUST100052304,Streaming Bundle,0.8941,2026-07-19
CUST100078884,Streaming Bundle,0.6691,2026-07-20
CUST100048931,Home Security Add-on,0.1035,2026-07-15
CUST100011017,5G Handset Upgrade,0.2242,2026-07-22
CUST100062445,International Roaming Pack,0.5854,2026-07-08
CUST100029997,5G Handset Upgrade,0.7888,2026-07-14
CUST100008322,Family Plan Upgrade,0.7131,2026-07-01
CUST100023000,5G Handset Upgrade,0.984,2026-07-04
CUST100086466,Device Insurance,0.0845,2026-07-01
CUST100078924,5G Handset Upgrade,0.5708,2026-07-16
CUST100050268,5G Handset Upgrade,0.6569,2026-07-06
CUST100054477,Streaming Bundle,0.2236,2026-07-14
CUST100082891,Device Insurance,0.7602,2026-07-12
CUST100099468,Streaming Bundle,0.26,2026-07-04
CUST100094054,Family Plan Upgrade,0.4207,2026-07-07
CUST100069273,5G Handset Upgrade,0.4327,2026-07-06
CUST100039538,International Roaming Pack,0.1409,2026-07-22
CUST100081969,Streaming Bundle,0.6371,2026-07-20
CUST100086656,Streaming Bundle,0.3689,2026-07-16
CUST100088011,Home Security Add-on,0.2472,2026-07-01
CUST100029411,Device Insurance,0.0718,2026-07-19
CUST100049027,International Roaming Pack,0.8106,2026-07-04
CUST100079281,5G Handset Upgrade,0.2278,2026-07-12
CUST100075738,Streaming Bundle,0.5275,2026-07-11
CUST100071054,5G Handset Upgrade,0.314,2026-07-02
CUST100047005,Streaming Bundle,0.5339,2026-07-08
CUST100036952,Device Insurance,0.4335,2026-07-11
CUST100060211,International Roaming Pack,0.5889,2026-07-03
CUST100025047,Streaming Bundle,0.5844,2026-07-19
CUST100002741,Streaming Bundle,0.6942,2026-07-16
CUST100012482,5G Handset Upgrade,0.3173,2026-07-18
CUST100072087,Device Insurance,0.5151,2026-07-22
CUST100027387,Home Security Add-on,0.4525,2026-07-20
CUST100081791,Family Plan Upgrade,0.7636,2026-07-21
CUST100032406,International Roaming Pack,0.5219,2026-07-11
CUST100036494,Family Plan Upgrade,0.4521,2026-07-08
CUST100077229,5G Handset Upgrade,0.3331,2026-07-21
CUST100093597,Streaming Bundle,0.2598,2026-07-07
CUST100016541,Streaming Bundle,0.7147,2026-07-07
CUST100005840,Device Insurance,0.006,2026-07-01
CUST100012020,International Roaming Pack,0.0952,2026-07-15
CUST100001070,Device Insurance,0.787,2026-07-17
CUST100010263,International Roaming Pack,0.3572,2026-07-06
CUST100085430,Streaming Bundle,0.2777,2026-07-14
CUST100051121,Family Plan Upgrade,0.7107,2026-07-16
CUST100072113,Streaming Bundle,0.7472,2026-07-10
CUST100047594,Device Insurance,0.4766,2026-07-09
CUST100037396,5G Handset Upgrade,0.0565,2026-07-19
CUST100013891,Device Insurance,0.4213,2026-07-11
CUST100073730,International Roaming Pack,0.4061,2026-07-21
CUST100086517,Streaming Bundle,0.8865,2026-07-11
CUST100038797,International Roaming Pack,0.1655,2026-07-04
CUST100067633,Device Insurance,0.007,2026-07-17
CUST100082471,Device Insurance,0.822,2026-07-20
CUST100010382,International Roaming Pack,0.6667,2026-07-07
CUST100085806,Family Plan Upgrade,0.7459,2026-07-01
CUST100088552,Home Security Add-on,0.3628,2026-07-22
CUST100076375,Streaming Bundle,0.4047,2026-07-10
CUST100078797,Device Insurance,0.9786,2026-07-16
CUST100024814,Family Plan Upgrade,0.4187,2026-07-13
CUST100019843,International Roaming Pack,0.6586,2026-07-11
CUST100055172,Home Security Add-on,0.0667,2026-07-14
CUST100016067,Device Insurance,0.5128,2026-07-05
CUST100082449,International Roaming Pack,0.9927,2026-07-14
CUST100055679,Home Security Add-on,0.0847,2026-07-22
CUST100021078,International Roaming Pack,0.3122,2026-07-07
CUST100045572,Streaming Bundle,0.6885,2026-07-09
CUST100044104,Streaming Bundle,0.1983,2026-07-07
CUST100005634,Device Insurance,0.6887,2026-07-04
CUST100055909,Device Insurance,0.5426,2026-07-08
CUST100028849,International Roaming Pack,0.8131,2026-07-16
CUST100057137,International Roaming Pack,0.6538,2026-07-10
CUST100032924,Device Insurance,0.3707,2026-07-07
CUST100004684,Family Plan Upgrade,0.2221,2026-07-03
CUST100009866,Device Insurance,0.6601,2026-07-22
CUST100012649,Family Plan Upgrade,0.3744,2026-07-09
CUST100017091,5G Handset Upgrade,0.1992,2026-07-02
CUST100051821,International Roaming Pack,0.5599,2026-07-23
CUST100057262,Family Plan Upgrade,0.0636,2026-07-04
CUST100030362,International Roaming Pack,0.8733,2026-07-22
CUST100009600,Home Security Add-on,0.8627,2026-07-19
CUST100080231,Streaming Bundle,0.8431,2026-07-13
CUST100051495,Streaming Bundle,0.5467,2026-07-08
CUST100006839,Home Security Add-on,0.4641,2026-07-13
CUST100064593,Family Plan Upgrade,0.3499,2026-07-21
CUST100099991,Home Security Add-on,0.5331,2026-07-19
CUST100047452,5G Handset Upgrade,0.3387,2026-07-21
CUST100084795,International Roaming Pack,0.7503,2026-07-14
CUST100048085,International Roaming Pack,0.3496,2026-07-05
CUST100089047,Streaming Bundle,0.2966,2026-07-22
CUST100055113,5G Handset Upgrade,0.339,2026-07-14
CUST100051062,Family Plan Upgrade,0.9427,2026-07-02
CUST100056292,International Roaming Pack,0.457,2026-07-21
CUST100091995,5G Handset Upgrade,0.6244,2026-07-06
CUST100081773,Streaming Bundle,0.6861,2026-07-19
CUST100055079,Family Plan Upgrade,0.5752,2026-07-11
CUST100008745,Streaming Bundle,0.1503,2026-07-11
CUST100039809,Streaming Bundle,0.8137,2026-07-11
CUST100055933,International Roaming Pack,0.0029,2026-07-13
CUST100098228,5G Handset Upgrade,0.8819,2026-07-02
CUST100059277,Family Plan Upgrade,0.7466,2026-07-13
CUST100078289,Home Security Add-on,0.6097,2026-07-02
CUST100089074,5G Handset Upgrade,0.1685,2026-07-13
CUST100040777,5G Handset Upgrade,0.4676,2026-07-09
CUST100015598,Home Security Add-on,0.9106,2026-07-17
CUST100007246,Home Security Add-on,0.2529,2026-07-01
CUST100028249,Device Insurance,0.8274,2026-07-11
CUST100031110,Streaming Bundle,0.1874,2026-07-21
CUST100011048,Home Security Add-on,0.51,2026-07-05
CUST100064510,Home Security Add-on,0.8701,2026-07-04
CUST100081496,Device Insurance,0.4043,2026-07-09
CUST100097825,Home Security Add-on,0.0108,2026-07-08
CUST100092386,Device Insurance,0.0323,2026-07-03
CUST100008199,International Roaming Pack,0.2501,2026-07-16
CUST100089072,Family Plan Upgrade,0.433,2026-07-12
CUST100089756,Home Security Add-on,0.6865,2026-07-05
CUST100056149,Family Plan Upgrade,0.6273,2026-07-11
CUST100051140,Home Security Add-on,0.4282,2026-07-06
CUST100094800,Family Plan Upgrade,0.5533,2026-07-03
CUST100051546,5G Handset Upgrade,0.4372,2026-07-01
CUST100086145,Family Plan Upgrade,0.9891,2026-07-22
CUST100036687,International Roaming Pack,0.0281,2026-07-09
CUST100004237,5G Handset Upgrade,0.9775,2026-07-05
CUST100040175,5G Handset Upgrade,0.5696,2026-07-21
CUST100003451,5G Handset Upgrade,0.0737,2026-07-03
CUST100014245,Home Security Add-on,0.8647,2026-07-12
CUST100076670,Family Plan Upgrade,0.6746,2026-07-07
CUST100008399,Streaming Bundle,0.9481,2026-07-18
CUST100040239,5G Handset Upgrade,0.0208,2026-07-06
CUST100099108,Family Plan Upgrade,0.3512,2026-07-03
CUST100076400,International Roaming Pack,0.4644,2026-07-07
CUST100059171,International Roaming Pack,0.1659,2026-07-05
CUST100025109,Family Plan Upgrade,0.8884,2026-07-07
CUST100035401,Streaming Bundle,0.5658,2026-07-11
CUST100089531,Home Security Add-on,0.146,2026-07-08
CUST100020057,Family Plan Upgrade,0.5058,2026-07-06
CUST100031126,Family Plan Upgrade,0.6702,2026-07-22
CUST100030747,International Roaming Pack,0.8355,2026-07-21
CUST100038004,Streaming Bundle,0.7956,2026-07-23
CUST100002965,Streaming Bundle,0.2488,2026-07-10
CUST100005467,Device Insurance,0.6345,2026-07-11
CUST100066043,Streaming Bundle,0.8953,2026-07-23
CUST100030008,Family Plan Upgrade,0.185,2026-07-23
CUST100047729,Home Security Add-on,0.2932,2026-07-05
CUST100098900,Home Security Add-on,0.4772,2026-07-08
CUST100000238,Home Security Add-on,0.4622,2026-07-06
CUST100006497,Family Plan Upgrade,0.8892,2026-07-15
CUST100067782,International Roaming Pack,0.3102,2026-07-13
CUST100088531,Family Plan Upgrade,0.3232,2026-07-03
CUST100016163,5G Handset Upgrade,0.8493,2026-07-14
CUST100080458,Home Security Add-on,0.1796,2026-07-18
CUST100036594,International Roaming Pack,0.4761,2026-07-20
CUST100090181,Home Security Add-on,0.4081,2026-07-04
CUST100008715,Home Security Add-on,0.4978,2026-07-19
CUST100043866,Device Insurance,0.0923,2026-07-22
CUST100010158,Family Plan Upgrade,0.2625,2026-07-05
CUST100035557,Family Plan Upgrade,0.7168,2026-07-13
CUST100006641,Device Insurance,0.0746,2026-07-02
CUST100043882,Home Security Add-on,0.9877,2026-07-13
CUST100076648,Device Insurance,0.8785,2026-07-16
CUST100049611,5G Handset Upgrade,0.9728,2026-07-12
CUST100028617,Device Insurance,0.6951,2026-07-17
CUST100092924,Device Insurance,0.2835,2026-07-17
CUST100082272,International Roaming Pack,0.7571,2026-07-12
CUST100022746,Device Insurance,0.7205,2026-07-23
CUST100006550,Streaming Bundle,0.2929,2026-07-17
CUST100088141,Device Insurance,0.8931,2026-07-15
CUST100096105,Streaming Bundle,0.9269,2026-07-14
CUST100073228,Device Insurance,0.9542,2026-07-18
CUST100083701,5G Handset Upgrade,0.7711,2026-07-09
CUST100056589,Home Security Add-on,0.7835,2026-07-13
CUST100099647,International Roaming Pack,0.3266,2026-07-07
CUST100008312,Device Insurance,0.859,2026-07-09
CUST100012030,Home Security Add-on,0.7309,2026-07-21
CUST100004441,Home Security Add-on,0.1603,2026-07-03
CUST100090943,Streaming Bundle,0.4703,2026-07-10
CUST100082242,Home Security Add-on,0.4365,2026-07-11
CUST100091647,Family Plan Upgrade,0.7768,2026-07-05
CUST100065984,Streaming Bundle,0.3328,2026-07-11
CUST100033487,International Roaming Pack,0.1984,2026-07-13
CUST100064996,Home Security Add-on,0.5944,2026-07-02
CUST100092730,Streaming Bundle,0.895,2026-07-14
CUST100076607,Device Insurance,0.6445,2026-07-08
CUST100023459,International Roaming Pack,0.3049,2026-07-14
CUST100000932,International Roaming Pack,0.6132,2026-07-10
CUST100061856,Home Security Add-on,0.7564,2026-07-22
CUST100066346,5G Handset Upgrade,0.1324,2026-07-05
CUST100067975,Family Plan Upgrade,0.1155,2026-07-08
CUST100089163,Home Security Add-on,0.2492,2026-07-21
CUST100014563,Home Security Add-on,0.1904,2026-07-19
CUST100018964,Device Insurance,0.3855,2026-07-08
CUST100010572,International Roaming Pack,0.3125,2026-07-10
CUST100094984,International Roaming Pack,0.8552,2026-07-21
CUST100007879,Family Plan Upgrade,0.6158,2026-07-07
CUST100072415,Home Security Add-on,0.9454,2026-07-04
CUST100052635,Home Security Add-on,0.9724,2026-07-21
CUST100033232,Streaming Bundle,0.6719,2026-07-19
CUST100023499,Device Insurance,0.8361,2026-07-12
CUST100037024,International Roaming Pack,0.6303,2026-07-16
CUST100012814,Device Insurance,0.6489,2026-07-15
CUST100074041,International Roaming Pack,0.8153,2026-07-08
CUST100088024,5G Handset Upgrade,0.3738,2026-07-03
CUST100022563,Streaming Bundle,0.4491,2026-07-16
CUST100064893,International Roaming Pack,0.3688,2026-07-21
CUST100058126,5G Handset Upgrade,0.4049,2026-07-18
CUST100038914,Streaming Bundle,0.2319,2026-07-11
CUST100049098,Streaming Bundle,0.9207,2026-07-15
CUST100011510,Family Plan Upgrade,0.5883,2026-07-18
CUST100010461,Home Security Add-on,0.0061,2026-07-12
CUST100031125,Streaming Bundle,0.0802,2026-07-16
CUST100013932,Device Insurance,0.4009,2026-07-17
CUST100036377,Home Security Add-on,0.8684,2026-07-19
CUST100057999,Home Security Add-on,0.9688,2026-07-02
CUST100037785,Streaming Bundle,0.8335,2026-07-13
CUST100081446,Home Security Add-on,0.2752,2026-07-08
CUST100082239,5G Handset Upgrade,0.7465,2026-07-08
CUST100083293,Streaming Bundle,0.6527,2026-07-14
CUST100071210,Device Insurance,0.8204,2026-07-21
