account_id,customer_id,parent_account_id,account_type,hierarchy_level
ACCA88D64F8D5,CUST100014248,,Individual,2
ACCCDE3A326F3,CUST100054979,,Individual,0
ACC15D55F1BCC,CUST100029776,,Individual,1
ACC1EEFA48C58,CUST100036749,,Individual,2
ACCA88AEDF517,CUST100093549,,Individual,0
ACC7F79CD38F0,CUST100030564,,Family Plan,0
ACCE061DCB2A7,CUST100019483,,Individual,0
ACCD662971989,CUST100022139,ACCFE405448CF,Family Plan,0
ACC792033051B,CUST100047784,,Family Plan,2
ACCC189349CC8,CUST100095681,,Family Plan,1
ACC2B990F44DD,CUST100053411,,Family Plan,1
ACCFEF01A4863,CUST100079696,,Individual,0
ACC07A57F52D6,CUST100015560,,Business Master,0
ACC160A9A5E6B,CUST100030132,ACC3C26309FC9,Business Master,2
ACCCE25E86088,CUST100028166,ACC9F16A5C61B,Individual,0
ACC24D0965239,CUST100047639,,Individual,0
ACCAFF81BDD4C,CUST100075148,ACC8921DE99CA,Individual,1
ACC4C47676DF1,CUST100078165,,Individual,1
ACC7A6E06F3D9,CUST100055925,,Individual,0
ACC3F7BE78390,CUST100056811,,Individual,2
ACC235D17DC26,CUST100080561,,Business Sub-Account,0
ACC0052581B8B,CUST100004505,ACC2936FB06F4,Individual,0
ACC193FD6D286,CUST100019818,ACC338F55E28E,Business Sub-Account,0
ACC90ECF3EECF,CUST100043380,,Business Master,0
ACCA8E032CE18,CUST100071291,,Individual,0
ACCF521AAD0B6,CUST100002139,ACC442D48D6BC,Individual,0
ACCC5FBDD8BF4,CUST100086509,,Business Master,0
ACC2B9BF2A63A,CUST100045395,,Family Plan,0
ACC70838445F2,CUST100047058,ACCC6A8A0C0C5,Individual,0
ACC244BFB7D5D,CUST100029610,,Business Master,0
ACC46E9E4802C,CUST100021051,,Business Master,0
ACC87FE3028CC,CUST100015551,,Individual,0
ACC25C0863CF2,CUST100005911,,Individual,0
ACC81C33D3F5A,CUST100036711,,Individual,0
ACC7141A78D7F,CUST100038873,,Individual,0
ACC6B21DEFB23,CUST100009864,,Individual,1
ACC870DD0B257,CUST100088185,,Individual,1
ACC78AB305CFE,CUST100089359,,Business Master,1
ACC81C346E022,CUST100027020,,Family Plan,0
ACC300F77CC44,CUST100091035,,Individual,0
ACC06A3CB1E63,CUST100045162,,Individual,1
ACCE5AE579F1F,CUST100040315,ACC31AEDA0507,Individual,0
ACC63976B5694,CUST100027059,,Individual,0
ACCE4775332EA,CUST100055877,,Individual,0
ACC701A80AFBA,CUST100085008,,Family Plan,1
ACCFCEB33D390,CUST100027943,,Individual,1
ACC603BC14B57,CUST100081689,ACC3550F784D0,Individual,0
ACC1DA8EAE1CD,CUST100073560,,Individual,0
ACCFAA93B4758,CUST100096770,,Individual,0
ACC091FE2FCAE,CUST100082852,,Individual,0
ACC1546838D73,CUST100080917,ACC62AD384D60,Individual,0
ACC4FC25F82CA,CUST100035707,,Individual,0
ACC0A8104EDA2,CUST100068557,,Individual,0
ACC01B2BA2BC6,CUST100027896,,Business Master,1
ACC2ECF5E4F6F,CUST100006298,,Individual,1
ACC6A0E7EC3C1,CUST100072989,,Family Plan,0
ACC8C51AB68E1,CUST100010919,,Individual,0
ACC3C0395635C,CUST100077071,,Business Master,1
ACCD7528B35E5,CUST100067342,,Individual,0
ACC4354413CE6,CUST100003527,,Family Plan,1
ACC2BBF9672E6,CUST100089244,,Individual,0
ACCB23050912A,CUST100071607,,Individual,1
ACC60D44CC2ED,CUST100073186,,Individual,1
ACC9229366E63,CUST100094596,,Family Plan,1
ACCAA5EEDE458,CUST100077262,,Business Master,2
ACCED4FABD403,CUST100086514,,Individual,0
ACCA252FD90F0,CUST100082066,,Individual,1
ACC579419F7BB,CUST100025247,,Family Plan,1
ACC13B4207378,CUST100012182,,Individual,0
ACC16DC225C19,CUST100014083,,Individual,0
ACCC318496EA7,CUST100057222,ACC194F491A0B,Individual,0
ACC9810B6D7F5,CUST100021608,,Individual,2
ACC9D52F1BE21,CUST100066511,,Individual,0
ACCD1D8A703C6,CUST100041672,,Individual,0
ACC636193E4C0,CUST100050036,ACCCF2219887C,Family Plan,0
ACC678A8703B0,CUST100025760,,Individual,1
ACCD02B52C099,CUST100071743,,Family Plan,0
ACC6AC45197B8,CUST100065712,,Family Plan,0
ACC8DE28F7241,CUST100006808,,Individual,0
ACC4B1CBDDF30,CUST100022637,,Individual,1
ACCCD69535A12,CUST100088933,,Individual,0
ACC57E63EE61A,CUST100073070,,Individual,1
ACC2719E6A527,CUST100071481,,Family Plan,1
ACCB286C7B7D2,CUST100049644,,Family Plan,0
ACC47D4F942A9,CUST100033891,,Individual,1
ACC1C9E57756B,CUST100025397,,Individual,0
ACC27D66FEA66,CUST100047185,ACCAF9F065759,Individual,1
ACC0F9D23AEF4,CUST100092049,,Business Master,0
ACC69AB6C9F6A,CUST100068256,,Individual,1
ACCE551809D5D,CUST100095563,,Individual,0
ACCEBC8067F53,CUST100053577,ACC41149F80C1,Family Plan,0
ACCC127031DC4,CUST100007576,,Individual,2
ACCC8C1BB5378,CUST100087725,,Individual,1
ACC16F72D4644,CUST100005612,,Family Plan,1
ACC7A0342303C,CUST100043801,,Individual,0
ACC43AACABF47,CUST100070885,,Individual,1
ACCDB41E3FD19,CUST100079433,,Individual,0
ACC64E312CED9,CUST100005475,ACCCA6BADD4C4,Individual,0
ACC78E56551A8,CUST100054028,,Family Plan,2
ACC1CC436D557,CUST100074127,,Family Plan,0
ACCB3D421DD25,CUST100072169,,Family Plan,0
ACC9A65024B6B,CUST100053611,,Family Plan,0
ACCF0C0860D89,CUST100033349,,Individual,1
ACC925C5BC4BC,CUST100096546,ACC54071E6B40,Family Plan,1
ACC0906A9E6FC,CUST100007182,,Individual,0
ACC1E6C648EB7,CUST100071859,,Family Plan,0
ACC389DCBAB8A,CUST100008322,,Individual,0
ACC5FB71A902C,CUST100096759,ACCA16118F9FD,Business Master,0
ACC3C0147B06C,CUST100040210,ACC326262C888,Individual,2
ACC38EF6A24D7,CUST100017165,,Family Plan,1
ACCBC0C161826,CUST100095428,ACCA1170F1BB1,Individual,0
ACC8E94A67123,CUST100077449,,Individual,0
ACC4F714AF8F2,CUST100003508,,Individual,0
ACCA5E11EE370,CUST100032142,,Business Master,0
ACC3D1C54DFB5,CUST100085492,,Individual,1
ACC9C9469377B,CUST100084105,,Business Master,1
ACCE79A0E5C0E,CUST100022658,,Individual,2
ACCDFDA228749,CUST100091794,,Family Plan,1
ACCA53E7245AB,CUST100045853,,Individual,0
ACC970274AE7D,CUST100088535,ACCE1FD507BDD,Individual,0
ACCD2791F5904,CUST100063267,,Individual,0
ACC0BC163A33B,CUST100059867,ACC173F37564F,Individual,0
ACC637AE238AA,CUST100022422,,Business Master,1
ACC02E00CBD26,CUST100042988,,Individual,0
ACC2A63932D51,CUST100089022,,Individual,1
ACC54A99B68CB,CUST100093322,,Individual,0
ACCCB2B4B9AC3,CUST100008727,,Individual,0
ACC57F6C500FA,CUST100032722,,Individual,0
ACCF564EA2CC0,CUST100013157,,Individual,0
ACCCC4FCF35ED,CUST100045551,,Individual,0
ACC3EDEF7C18B,CUST100036552,,Individual,1
ACC7E68FE560F,CUST100051126,,Family Plan,0
ACCCE8B4F701C,CUST100035098,ACC48AE6B6FC6,Individual,0
ACCC4E7F0286B,CUST100024850,,Individual,0
ACC1844B3DD93,CUST100073341,,Business Sub-Account,0
ACC9750283049,CUST100054339,ACC8FE88DD55D,Individual,1
ACC6567B7F5F5,CUST100035286,,Individual,1
ACC22A95CFFFE,CUST100077102,ACC8BAEF58576,Business Sub-Account,0
ACC5832124884,CUST100053645,,Individual,0
ACC2999978A25,CUST100061705,,Individual,0
ACC9849A2EC4D,CUST100047077,,Individual,0
ACC0C685F70F1,CUST100040341,,Family Plan,0
ACCEF17953B34,CUST100044518,,Family Plan,0
ACCCC6BC0EF85,CUST100001383,ACC3C3022AFFC,Family Plan,0
ACC90CE31A3D9,CUST100055357,ACCB644931699,Family Plan,0
ACC843A483E54,CUST100045761,,Individual,0
ACC8B34B7DEA1,CUST100085504,,Individual,0
ACC32FABA4AA5,CUST100072950,,Family Plan,1
ACC92E9C5A80D,CUST100063657,,Individual,0
ACC169CB0BD9E,CUST100047849,,Individual,0
ACC9F990F98B8,CUST100001451,,Individual,1
ACCECEC55A138,CUST100019424,,Individual,0
ACC6C6EEC07EB,CUST100071871,,Family Plan,0
ACC59FF86B7BF,CUST100061699,,Family Plan,0
ACC32C97C74ED,CUST100037998,ACCB0EB833810,Individual,0
ACC3895F5C926,CUST100086704,,Family Plan,0
ACC1D1ACBA8B3,CUST100064329,,Individual,2
ACC2EEF362278,CUST100025798,,Individual,0
ACC4CF864D104,CUST100043576,,Individual,0
ACCC05786046D,CUST100020192,,Family Plan,0
ACC89F5C9F17E,CUST100089460,,Individual,0
ACC83AFAA96A2,CUST100058300,,Family Plan,0
ACC4AC8164217,CUST100055557,,Individual,0
ACC832FE817EA,CUST100071227,,Individual,0
ACC5ECB9A8D48,CUST100085232,,Individual,0
ACCC2CE9CD236,CUST100021164,,Individual,0
ACCF9B754C228,CUST100010692,ACC063B1E88A8,Family Plan,1
ACCFEEFBF16DB,CUST100021238,ACC11FD5929CE,Individual,0
ACCE98AC57142,CUST100032388,,Individual,0
ACC207992D856,CUST100002055,,Family Plan,1
ACC651C91782D,CUST100022931,,Individual,0
ACC5FF908E2E7,CUST100083524,,Individual,1
ACCA5460CC1D5,CUST100000542,ACC7082659882,Individual,0
ACC20C8FD5906,CUST100029146,,Individual,0
ACC9742904C38,CUST100079569,,Individual,0
ACC181843727C,CUST100061142,ACCB0FED21F4D,Family Plan,1
ACC847021B7DE,CUST100055667,,Family Plan,1
ACC066EF6A193,CUST100054436,,Individual,0
ACC8533AB759C,CUST100062575,,Family Plan,0
ACC3329880A86,CUST100039574,,Individual,1
ACC5CD2BF66F2,CUST100037739,,Business Master,0
ACCD1D405371D,CUST100080948,,Business Master,2
ACCD8F3F412A1,CUST100029883,,Individual,1
ACC87EC06DEDD,CUST100066703,ACC73DA06C59D,Family Plan,0
ACCAD2C587D88,CUST100036673,,Family Plan,0
ACCC2390610BF,CUST100054926,,Family Plan,0
ACC8D0BB7350D,CUST100011295,,Individual,0
ACC9E0465394E,CUST100086413,,Individual,1
ACC653C5DBECD,CUST100013698,,Individual,0
ACCA34681C916,CUST100074598,,Individual,0
ACC4D973E0A79,CUST100085399,,Individual,0
ACCD8CB376D16,CUST100061247,,Individual,0
ACCAD4958F0D6,CUST100041161,,Individual,0
ACC83158D90F9,CUST100081232,,Individual,0
ACC1F6FAB6212,CUST100062277,,Individual,0
ACC169E770EBD,CUST100043046,,Individual,0
ACC8523E34974,CUST100084546,,Family Plan,0
ACCDD0DF88776,CUST100007463,,Individual,0
ACC4814671260,CUST100040985,ACC3396DC9506,Family Plan,0
ACCB6CD767223,CUST100092674,ACC7CA1F57061,Individual,1
ACCCCEF333402,CUST100077135,ACCED975E768A,Business Master,0
ACCF5DDAEE4C9,CUST100017548,,Business Sub-Account,0
ACCCD4EBF1B9E,CUST100046919,ACC6000E306FD,Business Master,0
ACCF0D2A8853E,CUST100016932,,Individual,1
ACCD5782E8615,CUST100020506,,Individual,0
ACC4082332773,CUST100051668,,Family Plan,0
ACC7FB245233A,CUST100051856,,Business Master,1
ACC8C5662000B,CUST100080967,,Family Plan,0
ACC7AD99339F0,CUST100052613,,Individual,0
ACC6888436412,CUST100097885,ACC1981BE1894,Individual,0
ACC3F3B153FED,CUST100027585,,Family Plan,0
ACCEF32F1C573,CUST100090228,ACCF63FE45791,Family Plan,0
ACCEB686133DC,CUST100016418,,Individual,0
ACC0D2957B891,CUST100069855,,Individual,0
ACC11D9B1DD3A,CUST100099937,,Family Plan,1
ACC66EEDC7F71,CUST100061744,,Individual,1
ACC04DD1B491C,CUST100075143,,Family Plan,0
ACC21C0ABA81A,CUST100082087,ACC13E7378006,Individual,0
ACC2FE69F1552,CUST100059756,,Individual,1
ACC40004DD389,CUST100056815,,Individual,0
ACCA69F313614,CUST100045356,ACC051F4B32EE,Individual,0
ACC48C9C43857,CUST100087517,,Family Plan,0
ACCFCCADB953E,CUST100024544,,Individual,0
ACC306236D9BF,CUST100080597,,Individual,0
ACC5E78155DD4,CUST100086431,,Individual,1
ACCA001CFBB6D,CUST100083439,,Family Plan,0
ACC7B8EB38FB7,CUST100014344,,Individual,1
ACC57BF7637DA,CUST100003216,,Individual,1
ACC95702BD9A7,CUST100073524,ACC18D439EAD1,Individual,0
ACC39C7100197,CUST100037245,,Business Master,0
ACCF972FC7199,CUST100023206,,Business Master,2
ACCF71BE742F8,CUST100097942,,Business Master,0
ACC41AA19D154,CUST100032162,,Individual,0
ACCB2490E857B,CUST100098696,,Business Master,0
ACCE3E94CA209,CUST100095199,,Individual,0
ACCF01AF1D29C,CUST100018734,,Individual,1
ACC13BE27B114,CUST100073570,,Individual,0
ACCEEC961F120,CUST100049353,ACC57A5A53E15,Individual,0
ACC5321ED2043,CUST100024330,,Family Plan,0
ACCE5EC12A390,CUST100048196,,Individual,1
ACC45C07A9859,CUST100012889,ACC2BBA5D5940,Individual,0
ACC8ECCA6E957,CUST100010973,,Individual,0
ACCDB13DEDAA3,CUST100076174,ACC934367990B,Individual,0
ACC148186F89F,CUST100081827,,Individual,0
ACC20D48A1A64,CUST100038999,,Business Master,0
ACC30BB4789B1,CUST100033404,,Family Plan,0
ACC86D7030DA3,CUST100022320,,Individual,0
ACC2E51791DB5,CUST100056741,,Family Plan,0
ACC2943AE70DF,CUST100035035,,Individual,0
ACC08B6418EF5,CUST100002151,,Individual,1
ACC4102B769DF,CUST100077042,,Individual,0
ACC0EB1CBE952,CUST100060605,,Individual,0
ACC2526315B58,CUST100058356,,Individual,1
ACC373DC0CEF9,CUST100082054,ACC6E59F952BA,Individual,1
ACC4C42B26AA3,CUST100043682,,Individual,0
ACC6131614CD1,CUST100086217,,Individual,0
ACC44A93D811A,CUST100029890,,Family Plan,0
ACC802402270D,CUST100065370,,Family Plan,0
ACCBB442CEFC0,CUST100042704,,Individual,1
ACC4D07D15D78,CUST100068814,,Family Plan,0
ACC7B5EF88D1A,CUST100076929,,Individual,0
ACC7DD665057A,CUST100096234,,Family Plan,0
ACC0F36EDDF05,CUST100025684,,Individual,2
ACC7AC375DB3D,CUST100068765,,Business Master,1
ACCB0016629C5,CUST100067927,,Individual,0
ACC4BF8489B39,CUST100009902,,Individual,0
ACC8960A764CD,CUST100048342,,Individual,1
ACC6FE40E37DD,CUST100000440,,Family Plan,2
ACCFBAF352068,CUST100068779,,Business Master,0
ACCB820E4A070,CUST100020717,,Business Sub-Account,0
ACC0C015ED228,CUST100093076,,Individual,0
ACCF892D9FD16,CUST100073009,ACC0B5E4E6645,Family Plan,1
ACCD5EFCB5AAE,CUST100032360,ACCE5EA91214F,Individual,0
ACC1484C6AF8E,CUST100041337,,Individual,0
ACC5C69DE1564,CUST100042313,,Family Plan,0
ACC9E9E231EF0,CUST100039793,,Individual,0
ACC422F11A620,CUST100001740,,Individual,0
ACC91EEF808AD,CUST100000660,,Individual,0
ACCEF97CD808D,CUST100002839,,Individual,1
ACCA359A2DB96,CUST100099816,,Individual,0
ACCDDA2A9A3B4,CUST100072793,,Individual,1
ACC8299FA5C1E,CUST100095095,,Family Plan,1
ACC208D5C3794,CUST100089906,,Individual,0
ACC9A611CAA73,CUST100002605,ACC1CF8F97A57,Individual,0
ACC2B6972A597,CUST100074827,,Individual,0
ACCB93622896A,CUST100056382,,Individual,0
ACCFC6A6DC543,CUST100010024,,Business Master,0
ACCB000089DC4,CUST100067245,,Family Plan,0
ACC218B90CDA3,CUST100060832,,Individual,0
ACCD2549F7770,CUST100088248,,Individual,0
ACCC366B2E225,CUST100040031,,Individual,0
ACCC906F6CE1E,CUST100019968,ACCC1A18E73DA,Business Master,0
ACCB16AC30DD5,CUST100090581,,Family Plan,1
ACCF59E284086,CUST100030932,,Individual,0
ACCDAC032A868,CUST100065490,,Individual,0
ACC7E27B254FB,CUST100089386,,Business Master,0
ACCAE23885CF5,CUST100008248,,Business Master,0
ACCF90B942C49,CUST100079256,,Individual,0
ACC0956FE7E98,CUST100000997,,Individual,1
ACCB9D39740C5,CUST100073621,,Family Plan,0
ACC5ED5A951A6,CUST100057588,ACC7DC597CB4D,Family Plan,0
ACC0B381B51E5,CUST100075225,,Individual,1
ACC2658919E11,CUST100085148,ACC297E0B888D,Individual,0
ACC9CD0F734DD,CUST100020905,,Business Master,1
ACC794CDD7C6F,CUST100072519,,Family Plan,0
ACCAC55467C69,CUST100040271,,Business Sub-Account,1
ACC8BFA0D8E65,CUST100093821,,Family Plan,0
ACCE621911722,CUST100073295,ACC2DC00B1F52,Individual,1
ACC5F467DE02B,CUST100003958,,Family Plan,1
ACC5AFE77765E,CUST100055786,,Individual,1
ACC48326F103A,CUST100059417,ACCAA5B3B9432,Individual,2
ACC6E299D2DC9,CUST100055800,,Family Plan,0
ACC080270218A,CUST100046106,,Individual,0
ACC404F59479A,CUST100022143,,Individual,0
ACCA09FC34FF7,CUST100082630,,Individual,0
ACCEEDA67516F,CUST100061359,,Business Sub-Account,0
ACCAFD1D0F5EA,CUST100069399,ACC69E2ECC97F,Business Sub-Account,0
ACC574E7267F2,CUST100082449,,Individual,0
ACCA5BD7E7E37,CUST100094573,,Individual,0
ACC0795E8111E,CUST100095222,,Individual,2
ACCCCAD67DA1F,CUST100091949,ACCFAC83A5A9D,Individual,1
ACC054A1E89E7,CUST100089345,,Individual,0
ACCDC4B51E6DC,CUST100003245,ACCACB5E3FD4E,Individual,1
ACCCDD9B90208,CUST100000023,ACC86C6AAE7BF,Business Master,0
ACC8C3683B009,CUST100079746,,Family Plan,1
ACCA41483934B,CUST100039266,,Individual,0
ACCAD7A012432,CUST100065724,,Individual,0
ACC85E38FAE04,CUST100011060,ACC7269C027CE,Individual,1
ACCD92D31A128,CUST100062022,,Business Sub-Account,0
ACC5BD2D556A4,CUST100074274,,Individual,0
ACC4DB3FE8600,CUST100073607,,Individual,0
ACC2D640CA7FE,CUST100001845,,Business Master,0
ACC71D8886D00,CUST100038347,ACCBED3FDCF17,Individual,0
ACC6D9BC707D6,CUST100036497,,Individual,0
ACCA91EB6EDA1,CUST100099943,ACC30678BBF76,Business Sub-Account,0
ACC7A58D87FB7,CUST100059726,,Business Master,0
ACC44437E55DB,CUST100049210,,Individual,0
ACC854B5ADCE3,CUST100032641,ACC4982E9C513,Family Plan,1
ACC61F606DE48,CUST100036215,,Individual,0
ACCE705E8F2F2,CUST100074991,ACCC885232C29,Individual,1
ACC695DFF4A80,CUST100028057,,Business Master,0
ACC47FECA83DD,CUST100090465,,Family Plan,0
ACCBC7A51FA4C,CUST100016363,,Individual,0
ACC5DA336BBA7,CUST100005195,,Individual,0
ACCE264BD8904,CUST100045073,,Business Master,0
ACC1DF37739D7,CUST100035608,,Individual,1
ACCBF82E82BCB,CUST100034917,,Family Plan,0
ACC694B5846E6,CUST100061163,,Family Plan,0
ACC4D1F292FE5,CUST100008578,ACCEDE5A731A7,Business Sub-Account,2
ACC86843029E1,CUST100073730,ACCCFD9DA03C7,Individual,0
ACCB02533B635,CUST100001548,ACC354ED6751B,Family Plan,2
ACCBC13BE88F0,CUST100053140,,Business Master,0
ACC9FBE215306,CUST100012972,,Business Sub-Account,1
ACCF405146625,CUST100050632,,Individual,1
ACCF80830CEC2,CUST100070691,,Family Plan,0
ACC15CEF54341,CUST100069919,,Family Plan,0
ACC93CD63399B,CUST100038680,,Business Master,0
ACC8B6326EBAF,CUST100017068,,Family Plan,0
ACCCA5FBFF899,CUST100098844,ACCDC20B747A1,Individual,1
ACC1720D038A7,CUST100064513,,Business Master,0
ACCAF6938ADB8,CUST100010871,,Individual,0
ACCC32D78B148,CUST100078108,,Business Master,0
ACC115D85A5D2,CUST100083665,,Individual,2
ACC64517926D8,CUST100001331,ACC2DD77940DC,Business Sub-Account,1
ACC32504D5EA9,CUST100057249,,Individual,1
ACC6012D5A1BA,CUST100006835,,Family Plan,0
ACC8F02D8831D,CUST100038751,,Individual,0
ACC93A5B3AFF5,CUST100002182,,Individual,1
ACC263292C6B0,CUST100023198,,Individual,1
ACCBF93B9A554,CUST100004978,,Individual,0
ACCA9469C2E45,CUST100041681,,Family Plan,0
ACC8605BDA439,CUST100083119,,Individual,0
ACCCB979DCB1E,CUST100039589,,Individual,0
ACC0AF2BBCB74,CUST100023808,ACC1D1BC480E2,Individual,1
ACC48FE1C187E,CUST100064350,,Individual,0
ACC2033CB24A6,CUST100097799,ACC3A242CD273,Individual,1
ACCD7B3236FD9,CUST100061260,,Business Master,0
ACC496312712F,CUST100051491,,Individual,0
ACC175F890961,CUST100058991,,Family Plan,1
ACCE7843173BB,CUST100043318,,Individual,1
ACCEDF69B505E,CUST100062944,,Individual,0
ACC868AB746E7,CUST100014041,,Individual,0
ACC32FDBF3CA0,CUST100091918,ACC1F5A23FC48,Individual,0
ACC5C149DA224,CUST100097359,,Individual,1
ACC72E89AA61F,CUST100070156,,Family Plan,0
ACC69B3E86297,CUST100021742,,Individual,0
ACC6B72316F7F,CUST100064372,,Individual,0
ACC7766338881,CUST100035967,,Individual,0
ACC591BE411CF,CUST100005501,,Family Plan,0
ACC8F60A6050F,CUST100058628,,Individual,0
ACCB3DB01E547,CUST100069528,,Individual,2
ACCBD86CF3B52,CUST100062159,,Individual,0
ACCCB6E73C938,CUST100080521,,Individual,0
ACC12E9B442BD,CUST100014702,,Individual,0
ACC31D5769038,CUST100094765,,Individual,1
ACC0204685724,CUST100035862,ACCC3BE7B779B,Family Plan,0
ACCED4F399A3C,CUST100022108,,Individual,1
ACCDE251BD042,CUST100062979,,Individual,1
ACCDA496FAED2,CUST100043977,,Family Plan,0
ACC6118E9918F,CUST100038533,,Family Plan,1
ACC5D32A906F6,CUST100014721,ACCE80CDD8D7B,Business Sub-Account,0
ACC2FEBC940DF,CUST100082739,,Business Master,2
ACCDB05788610,CUST100076990,,Individual,1
ACC0FDC2BD8C0,CUST100060396,ACC36BC815301,Individual,0
ACC4D19331E5D,CUST100044457,ACC74B39403D2,Family Plan,0
ACC37EF00EBEB,CUST100084634,,Individual,1
ACCC8C123B317,CUST100035030,,Individual,0
ACCBFB34539A2,CUST100032853,,Family Plan,0
ACCB7398FCEBB,CUST100086414,,Individual,0
ACC94020AF180,CUST100007574,ACC06A9FA6723,Individual,2
ACC4AB48DDF4B,CUST100031673,ACCF692E9D2FF,Family Plan,0
ACC52FA1A54FA,CUST100058678,,Business Master,0
ACC1A8137CDFE,CUST100059745,,Individual,0
ACC87BF1B7967,CUST100098787,,Individual,0
ACC2E58DE89EC,CUST100015856,,Individual,0
ACC2748C80406,CUST100008637,,Individual,0
ACC7D254CFE35,CUST100009773,,Individual,1
ACC67BCC323A7,CUST100007115,,Individual,0
ACCD7F00C2A77,CUST100027787,,Individual,1
ACCC728348408,CUST100025587,,Family Plan,0
ACC3E32AB9B7C,CUST100047269,ACC06EBBFE83D,Family Plan,0
ACCEA7FC20DB5,CUST100019571,,Business Master,0
ACC7577DD0768,CUST100067001,,Individual,2
ACC16B73848B5,CUST100039884,,Business Sub-Account,0
ACC161D573ED0,CUST100095727,,Individual,0
ACC882FEE7961,CUST100070201,ACCD86107B79F,Individual,0
ACC3BE9C91212,CUST100013962,ACCFB09B1ABD7,Business Master,1
ACC6E506113C4,CUST100074645,,Individual,1
ACC1187DC9829,CUST100016834,,Individual,0
ACC88B210013E,CUST100083459,,Individual,0
ACC1FE05DCAD8,CUST100061022,,Business Master,0
ACC9E329A5915,CUST100011094,,Family Plan,0
ACC534D099DB2,CUST100011921,,Individual,1
ACCDA158ABA49,CUST100037635,,Individual,0
ACC907B76DF89,CUST100058485,,Individual,0
ACC0D9F9ED2A7,CUST100031791,,Business Master,0
ACC42058A4E47,CUST100096263,,Individual,0
ACC69E2ECC97F,CUST100087816,,Individual,0
ACC49FE4AE7CA,CUST100050598,ACCB7FEC37B04,Individual,0
ACCAD4E52198C,CUST100097465,,Family Plan,0
ACC1294B93CCB,CUST100025699,,Individual,0
ACCFD0084EFBA,CUST100071176,,Individual,2
ACC2479FCEFB0,CUST100072454,,Individual,1
ACC9310B478E3,CUST100001413,,Business Master,1
ACC62FD5E7A26,CUST100060721,,Individual,0
ACCCEA41DD540,CUST100061608,,Individual,0
ACCEBE5B062BD,CUST100062346,,Individual,2
ACC3640B73DB1,CUST100002911,,Family Plan,0
ACC4EECC2A5A2,CUST100037707,,Individual,1
ACC7472A1DE88,CUST100015645,ACCD5894366EF,Family Plan,2
ACCD00B9F225A,CUST100083497,,Individual,0
ACC9E498C182C,CUST100049005,,Individual,1
ACCD9BD14F918,CUST100006497,,Individual,0
ACC16D7E63872,CUST100061580,,Individual,0
ACC5C17D394E3,CUST100040233,ACCA851136E84,Business Master,0
ACCBFABD7F8D9,CUST100001983,,Individual,0
ACC7E24414D8F,CUST100046614,ACCE2622CDB4D,Individual,1
ACCE573765DFF,CUST100089657,,Individual,1
ACC8B17C1F2F8,CUST100081316,,Business Master,0
ACC993E6EB85E,CUST100077338,,Individual,0
ACC7D32717888,CUST100014396,,Family Plan,0
ACCF3D36AFECE,CUST100013139,ACC940179657C,Individual,0
ACCB3B5D834E4,CUST100081841,,Individual,1
ACCAA2F4FF9A1,CUST100023319,ACC9CD076EC30,Family Plan,0
ACCCE2D6BCB0D,CUST100016060,,Family Plan,0
ACCA21B659DF6,CUST100037959,,Individual,1
ACC762086EB36,CUST100088350,,Individual,0
ACCDDFF6D11BE,CUST100045010,,Individual,1
ACC24160DEA94,CUST100056459,,Business Master,0
ACC1E4750C341,CUST100036693,,Individual,0
ACCA852B71876,CUST100036769,,Individual,0
ACCC60DDA1335,CUST100021687,ACC2FD68F049A,Family Plan,0
ACC7A43F57F5F,CUST100032849,,Family Plan,0
ACC76174829B6,CUST100017284,,Individual,1
ACCF399FF50AD,CUST100055678,ACC513F93BEAF,Individual,0
ACCA6434D16DA,CUST100089527,,Family Plan,0
ACC6CC9F9D5ED,CUST100049608,,Individual,1
ACCFB7DD5EE8F,CUST100022541,,Family Plan,0
ACC0E3911FC30,CUST100085085,,Family Plan,0
ACC77B7CCFDED,CUST100028902,ACC67DCA9BE2A,Family Plan,0
ACCE20DC22C88,CUST100052788,,Individual,0
ACC88ADAE89B0,CUST100063670,,Business Master,0
ACCE5602878A5,CUST100024285,,Individual,0
