ar_id,customer_id,invoice_id,outstanding_balance,days_past_due,aging_bucket
ARA3F38183A9,CUST100075881,INV40D5764AD8,165.58,0,Current
AR1A67A7DEF4,CUST100078186,INV61E99635BE,329.28,15,1-30 Days
AR1549680891,CUST100002025,INVD1EC25566D,194.78,30,1-30 Days
AR8B76E40846,CUST100026088,INVF11B84E246,33.06,0,Current
AR5471E92B2F,CUST100094022,INVB99AAF6BBF,36.05,0,Current
AR22CB81BB44,CUST100067032,INVCCAEEF48DD,45.63,0,Current
AR1AA7D8DC24,CUST100093998,INV313E1DE5E7,29.04,15,1-30 Days
ARFA073BA5BD,CUST100022703,INV6455E847EF,18.31,0,Current
AR2F4537C872,CUST100005000,INV8B557598AA,31.77,30,1-30 Days
AR4F80D5D0A7,CUST100068971,INV8F679DF568,64.73,0,Current
AR03A1956FDC,CUST100058453,INV3CAF0646A7,169.95,30,1-30 Days
AR65C2319638,CUST100096083,INV29BD446A33,6.95,15,1-30 Days
ARAB20BFC608,CUST100039919,INVE590E86D5D,53.66,0,Current
AR217120B4BA,CUST100020213,INV8B210DA572,26.59,60,31-60 Days
AR508ABAF87C,CUST100068982,INV6D3F6AABB6,201.25,15,1-30 Days
AR9372FC1269,CUST100014693,INVAE6B835374,2.32,15,1-30 Days
ARBDEB27F948,CUST100019770,INV330B42B549,287.44,0,Current
AR282F7666F0,CUST100025524,INV86C50E6A63,97.04,120,90+ Days
ARB581D0A6ED,CUST100009047,INV26F6F68239,108.97,15,1-30 Days
AR15CC5250C0,CUST100091611,INV7ADBE404DC,226.24,0,Current
AR8F4C6C0D43,CUST100051890,INV3AC2AC584A,39.64,0,Current
AR51DF72B552,CUST100074499,INV7A38032880,169.13,15,1-30 Days
AR0C8E8CEF9E,CUST100065681,INVC5868AA59E,185.48,30,1-30 Days
AREE04868A6C,CUST100002375,INV8049E3A1E1,19.17,30,1-30 Days
AR71831CFC6C,CUST100002178,INV133FEB673C,59.25,0,Current
ARD4CF289FE0,CUST100063100,INV0F003B7A6E,59.27,0,Current
AR19ACEC91B2,CUST100089129,INVBF47DF2183,73.43,30,1-30 Days
AR2746434E9D,CUST100018156,INV7A9952ED53,297.95,0,Current
ARC4566F0F0B,CUST100084604,INV38B771B17C,41.59,0,Current
AR3486AB867C,CUST100029090,INVB992E2D3CA,133.76,0,Current
AR0633E77ECC,CUST100003224,INV1F8A06F73F,29.83,0,Current
ARBCDED013D1,CUST100018224,INVECF857FCB3,42.53,0,Current
ARFAAE927FE0,CUST100012485,INV903DED8BB3,68.82,0,Current
AR3E4FA253E2,CUST100031451,INV765480AF5A,202.58,90,61-90 Days
AR15C31B4B32,CUST100048261,INVEA25EC5FF8,25.9,60,31-60 Days
ARA673D08F7F,CUST100034287,INVB8E2DCC81D,198.66,0,Current
ARFF1003378F,CUST100098838,INVE2E26AA172,24.97,0,Current
ARD3FD8C4A4E,CUST100013583,INV19CAACEC50,16.33,0,Current
AR1E7CAB3E99,CUST100080415,INV83A4336363,161.46,0,Current
AR70D27A7B0A,CUST100092248,INV67B6866665,25.3,30,1-30 Days
AR6B97FFA6A3,CUST100046770,INVAA6FA3E2A6,103.29,0,Current
ARE6BD036819,CUST100075311,INVA9AA6765FB,103.59,0,Current
ARACDE6D2827,CUST100092530,INV776330AA9A,30.05,15,1-30 Days
AR05BEAAE166,CUST100053346,INVE8F5AC79E9,41.21,30,1-30 Days
AR7E499BD54D,CUST100006237,INVA4F2A8198C,93.36,0,Current
ARF3BADEC48C,CUST100029679,INV9CEF82A10E,151.51,30,1-30 Days
AR2FE2A3C647,CUST100026840,INV92978FA9BC,141.47,0,Current
AR5517B06D0F,CUST100008965,INV4078D9630D,113.54,0,Current
AR7E478980C5,CUST100077931,INV0CA8328BEF,36.66,0,Current
AR94509FB9C6,CUST100087402,INV352BA95EA2,210.63,0,Current
ARB5331F38E2,CUST100011502,INVE3459E03BC,192.37,60,31-60 Days
ARECCE0C7531,CUST100060837,INVC2BAA1B7FC,382.94,15,1-30 Days
ARB2389AA633,CUST100034499,INVF061A33FB9,110.2,30,1-30 Days
AREEBEAA5EB1,CUST100021626,INV7533BC48A7,258.18,0,Current
AR7E324F0E56,CUST100047346,INVCC6A2181C4,10.02,60,31-60 Days
ARADA4D13316,CUST100061932,INV529FD8620A,146.22,0,Current
ARFE4CDA77F8,CUST100068494,INVC17AF12B61,34.19,0,Current
ARFFD7A4F4C5,CUST100061524,INVAC0F070281,119.55,15,1-30 Days
ARB0D221188D,CUST100005778,INV9089C4BFFB,82.95,0,Current
ARAFF60A002A,CUST100007968,INVE4CE2A4F20,21.53,0,Current
ARA149C8EE2E,CUST100011373,INVE9BD488047,270.19,0,Current
AR90E6D66C00,CUST100062771,INVB4B8C39B97,141.38,15,1-30 Days
AR39C3127C92,CUST100034718,INVF20A438335,243.25,15,1-30 Days
AR598DF39BEE,CUST100052217,INV647C89FA49,101.71,15,1-30 Days
ARD300F65F16,CUST100073784,INV2400ADF5E5,32.6,90,61-90 Days
AR601FB09D66,CUST100081047,INV1B8E86EDA9,259.32,15,1-30 Days
ARF37F1DF34A,CUST100049814,INV70EB613B18,209.62,0,Current
AR19FE33E079,CUST100048424,INV9D2287D85D,313.23,30,1-30 Days
ARBD9DE0ED06,CUST100069243,INV4F81CC77C1,294.88,0,Current
AR43A884DB98,CUST100040339,INVDEC1BDB8FF,0.99,0,Current
ARBAEA3BFA92,CUST100071387,INVC9BA3757F8,352.84,0,Current
AR64185467ED,CUST100069391,INVF84C1ADDD2,249.27,0,Current
ARE72FEC8347,CUST100021302,INVDA32C15BA1,227.93,120,90+ Days
AR9963BF35C6,CUST100006942,INV25AB420F58,162.98,90,61-90 Days
ARD7FDF5672A,CUST100072664,INV79E5DE0CE3,72.11,30,1-30 Days
AR867A41A5A3,CUST100005252,INVA40F7744AD,413.09,0,Current
AR16C410EA75,CUST100086891,INV1DD1A8E5DD,119.05,0,Current
AR8317DADDC6,CUST100030650,INV5FF3A2B39F,42.51,0,Current
AR7E49014141,CUST100040931,INVA289E3E71D,188.6,15,1-30 Days
AR32FAE5AF6E,CUST100047186,INV7C892B529F,72.07,15,1-30 Days
ARAC6A6B26CC,CUST100094735,INV3285DB3A03,80.0,15,1-30 Days
ARBFC6FD3C20,CUST100039151,INV5B7F048534,355.88,0,Current
AR643E15AFB9,CUST100081029,INVADBC696A77,40.11,0,Current
AR9126608C81,CUST100092109,INVB2A0BC35CF,281.87,0,Current
AR6818C862F6,CUST100083368,INVD7D1143A8D,2.95,0,Current
ARECF98EA534,CUST100034096,INV3C49BC10C4,22.0,0,Current
AR703FC6852C,CUST100092410,INVA20B8EE825,16.79,30,1-30 Days
AR8DD31906FC,CUST100009375,INV9558EADE62,63.12,15,1-30 Days
ARBA3790A505,CUST100070988,INV97C9F2A53A,340.31,0,Current
AR381FB2DBB9,CUST100005833,INV2226B2B729,153.96,0,Current
ARED34E46CC0,CUST100008255,INV3BCC16DD29,29.09,0,Current
AR063D7C5DFE,CUST100033817,INV6CBD5A8A63,5.99,15,1-30 Days
ARDCEDDCE3C2,CUST100036990,INVD33D66DE5C,92.51,60,31-60 Days
ARB4DFAD25D1,CUST100028351,INVFAE62B086C,95.49,30,1-30 Days
ARF3AE1FB4F6,CUST100003714,INV2BE5DE58D6,139.01,15,1-30 Days
AR75AB266838,CUST100062354,INVC91575A21A,84.46,15,1-30 Days
ARD6454C521B,CUST100000492,INV174D875F6A,4.24,30,1-30 Days
AR528751E44A,CUST100038259,INV03BCBEC53C,70.25,0,Current
ARCA0770AD80,CUST100012442,INVBCDCBCE8F6,39.84,15,1-30 Days
AR67855488CC,CUST100036536,INV37FEF68E84,350.97,0,Current
ARC345CC57E7,CUST100030814,INV781F25372C,172.01,0,Current
ARE5C8C15F9B,CUST100033022,INV142F904125,278.09,0,Current
AR531A335B43,CUST100015188,INV91B5D5CBC1,59.62,60,31-60 Days
AR913080CB2F,CUST100009962,INVCF7D94FB8A,306.69,0,Current
ARF97A81CA5B,CUST100080314,INV99E9B45B15,18.97,0,Current
AR2774B6CD23,CUST100034210,INVFB75BD7744,205.64,0,Current
ARA41C83781C,CUST100039756,INV84EAFBE5B4,79.79,30,1-30 Days
AR507DB26270,CUST100028285,INVBA8536839F,16.14,0,Current
AR31479E4588,CUST100011350,INV3AFA9AD20F,139.18,0,Current
AR236A0C596C,CUST100039467,INV7104A4C479,9.62,15,1-30 Days
ARD1E57FA9C7,CUST100032962,INV14E31C5C9A,117.4,15,1-30 Days
AR12FC985E81,CUST100038519,INVBCC3EAA314,71.46,30,1-30 Days
AR076755343A,CUST100049365,INV73FE80BC12,70.1,0,Current
ARF19F884157,CUST100015824,INV4149A51A79,26.93,0,Current
ARD0B98A71A3,CUST100044924,INV1883B5CA7A,407.91,0,Current
AR72FDF16E37,CUST100089301,INVB01EABFEA0,91.24,15,1-30 Days
AR4E9B7FCBF6,CUST100002198,INV3E0D596586,113.81,0,Current
ARF10A0A248A,CUST100062074,INV0D8521A993,7.66,15,1-30 Days
ARB8A931F5DB,CUST100022345,INV7A102D1C06,178.37,0,Current
AR786A50355A,CUST100053285,INV216E4C097A,51.81,0,Current
AR2EFC2F8004,CUST100015643,INVB9CA2781AE,111.74,0,Current
AR39BB6279AE,CUST100081023,INVC997B67348,223.73,60,31-60 Days
AR08752CC229,CUST100041506,INV0B1AE19BCE,8.07,0,Current
AR0DA7550DF6,CUST100092665,INVC7EDBE41BA,10.24,30,1-30 Days
AR6D1B17603B,CUST100094464,INVAAC92414BD,128.07,90,61-90 Days
ARD0BBE05B53,CUST100041696,INVB9385A7C8D,42.31,0,Current
ARE0BF877228,CUST100032290,INVDB547A5970,153.07,15,1-30 Days
AR18AAF5F60C,CUST100098620,INVB93E7B4DD3,90.14,0,Current
ARCDB3F4C73C,CUST100020810,INVE89E931843,3.3,0,Current
AR0C4DDC4289,CUST100067003,INV1D348B9CD7,74.28,15,1-30 Days
AR11251111C8,CUST100052963,INV6B52E138C3,16.82,30,1-30 Days
AR57C333E7FE,CUST100030536,INV60A88DAA51,45.61,0,Current
AR46832BBAA0,CUST100022372,INVF6E2D7FD54,136.18,0,Current
AR1C8D6B127C,CUST100049510,INVBC3DE2C583,127.94,0,Current
AR55E87A19D1,CUST100059088,INV02206771A9,9.42,0,Current
AR9BA53B06E5,CUST100056693,INV20FEED3172,211.55,0,Current
AR47D0EB5779,CUST100082057,INV66117ECF07,46.28,15,1-30 Days
AR8F3886F152,CUST100065855,INV8357B1ABFA,0.14,0,Current
ARA8354512FF,CUST100080908,INV482A79C9CC,35.55,0,Current
ARF97B9B4655,CUST100093924,INVB9A56C53D6,79.28,0,Current
AR4AA9E88B0C,CUST100079338,INVECE379865C,170.03,30,1-30 Days
AR33DB625626,CUST100048422,INV5F5979D30F,90.38,0,Current
AREB630CD99E,CUST100071975,INV9BC6AD2847,277.38,0,Current
AR743CA72E6C,CUST100027680,INV81738A7ED0,254.59,0,Current
AR1A0CDF724C,CUST100059576,INV5805F1BE04,194.67,30,1-30 Days
AR287B3A7981,CUST100008626,INVCB99697E16,22.66,0,Current
AR2F16AF7D3A,CUST100007829,INVD6505DCC79,339.6,15,1-30 Days
AR7FFC7A9612,CUST100000063,INV100BB2B271,29.14,15,1-30 Days
AR9F6B85249D,CUST100081601,INVB94F86FCC0,222.88,0,Current
ARC7BE2FEBC2,CUST100085750,INV7A8D785ACC,137.0,0,Current
AR233B0D031C,CUST100045372,INV57090C8723,75.53,60,31-60 Days
AR13ECE326B2,CUST100044130,INVD6475E7517,142.92,0,Current
AR8B400B6831,CUST100050676,INV237E428326,77.39,15,1-30 Days
AR230409240E,CUST100076141,INV9B2681321B,98.01,60,31-60 Days
AR15BC4D2611,CUST100022324,INVB74B523C58,47.52,30,1-30 Days
ARF52E103B08,CUST100071140,INVB29B6A0317,128.92,30,1-30 Days
AR140C1A3680,CUST100042503,INV76584E6040,32.47,0,Current
ARD01D0E15E9,CUST100048476,INV6914F1E445,6.01,15,1-30 Days
AR021F254EB2,CUST100096961,INVC0D72939C6,107.35,30,1-30 Days
ARED15573438,CUST100086697,INV1D7082F344,157.41,0,Current
AR21E1AE2140,CUST100018439,INV4427F74A7B,6.62,15,1-30 Days
ARB9CAFE02D1,CUST100002223,INV4EA916F4C7,74.3,15,1-30 Days
ARFF8512763A,CUST100068727,INVD3C92108EB,179.92,30,1-30 Days
AR6BFB256AD2,CUST100051581,INV50EEF07675,60.87,120,90+ Days
AR77BE6338F9,CUST100087399,INV84EA718D08,95.45,15,1-30 Days
AR8B9CAAA20E,CUST100005603,INV206AF9D294,280.86,0,Current
ARE4644FF55A,CUST100014002,INV570848B7D0,95.79,15,1-30 Days
ARF7180DF431,CUST100060264,INVEF73275873,176.44,0,Current
ARCCDA19B72A,CUST100018688,INVBDF3BA81D5,109.1,15,1-30 Days
AR9BE36991F8,CUST100079527,INVEB486600E9,21.9,15,1-30 Days
AR88F0834D8B,CUST100030854,INVB625B3F25A,205.88,15,1-30 Days
AR7CECD3CDD0,CUST100067948,INV429CFB68BB,65.35,0,Current
ARCD507539E6,CUST100077357,INV2E6D9CF067,223.21,15,1-30 Days
AR3FFA4AB154,CUST100089121,INVE2C8471D73,241.64,30,1-30 Days
AR0DC379F403,CUST100046562,INV89B7F34BE6,36.33,0,Current
ARC0AA67C964,CUST100009976,INV5A78A6BE67,17.46,0,Current
AR46471886BE,CUST100025186,INV05F3594B83,43.09,0,Current
AR74B222016B,CUST100061337,INV961BC62944,278.41,90,61-90 Days
AR53A4B07A00,CUST100024991,INV6B80975A32,29.16,0,Current
AR65F9D67DCD,CUST100004405,INV571E21A876,93.65,0,Current
AR3D4F553906,CUST100094891,INVD0929BF003,67.57,0,Current
ARD38F49D6FF,CUST100081328,INV7E851F0BB9,198.52,0,Current
AREAF9678E36,CUST100024173,INV97586C243D,121.94,0,Current
AR515CAC11F1,CUST100083888,INVB54CBC304C,78.64,60,31-60 Days
ARBE83FCE9DD,CUST100023671,INV783E96AA7B,3.83,0,Current
AREE4220AF66,CUST100087663,INV5FE48FC4EF,157.55,0,Current
ARF9C742E32C,CUST100047338,INVE2D6D9DC50,41.14,0,Current
AR79B3EDF606,CUST100059402,INVD314BA1DD5,258.25,60,31-60 Days
AR351E5BEB6D,CUST100044136,INV4C24307CCD,69.16,0,Current
AR617E273615,CUST100086167,INV05934B04A3,217.39,60,31-60 Days
AR8DB115A2ED,CUST100039638,INV9B1C8F0579,5.29,0,Current
ARBA844CDAAC,CUST100040915,INV43683A2E34,29.02,15,1-30 Days
AR585B389060,CUST100025990,INV56096D4D09,250.34,15,1-30 Days
AR0BDF570D52,CUST100062344,INV952EAB5952,195.54,60,31-60 Days
AR1C4FA6FAB7,CUST100090878,INV0E6B28C0A1,87.88,15,1-30 Days
ARD3C26A4723,CUST100005118,INV61107D093C,168.47,0,Current
AR92A343BEDA,CUST100055355,INV8B7BF66789,55.92,15,1-30 Days
AR9BB14B83B8,CUST100067840,INV73607B5F99,100.21,0,Current
ARC261CC60ED,CUST100019806,INVF7084F2A19,13.37,0,Current
AR81BFEA4473,CUST100066866,INV253F42F325,74.84,0,Current
ARFB73017444,CUST100091458,INV757B6C0599,127.97,30,1-30 Days
AR9BFA4FFF30,CUST100030417,INV98D7A68790,164.8,30,1-30 Days
AR2E86949845,CUST100055233,INV3927AD5ADA,23.48,0,Current
AR4A4C0CAB11,CUST100044185,INV2255BC3F57,83.54,30,1-30 Days
ARA996AC6DA4,CUST100016835,INV25A0453857,39.4,15,1-30 Days
ARAB661C8E15,CUST100008396,INV4B8BB6E6BC,48.76,0,Current
AR76D11BE505,CUST100015814,INVD2E4193D09,204.91,0,Current
AR28C4142653,CUST100008749,INVDD7D7F4661,71.66,30,1-30 Days
AR5518E40640,CUST100084660,INV2CFE9D1811,199.25,0,Current
AR25DB19020F,CUST100083081,INV7271F2C5BF,16.62,0,Current
AR9593DA1A4E,CUST100014494,INV1A310EEF35,189.4,15,1-30 Days
AR6B61C435F3,CUST100064055,INVD2F056F3BF,10.79,15,1-30 Days
AR021A7E8BF0,CUST100021455,INV07E1C3CC32,81.39,120,90+ Days
AR6E2C28C127,CUST100013985,INVEEDA08AFBD,78.32,60,31-60 Days
AR5ACF5F2791,CUST100035511,INVC6ACF7FDE9,22.03,0,Current
ARC534248EDA,CUST100064161,INV1C0D676A3B,270.29,0,Current
AR5844C6C7D6,CUST100008662,INV8B99232384,55.93,90,61-90 Days
AR02BC944AB3,CUST100017004,INV2C23464DF9,158.0,0,Current
AR223BE81C5D,CUST100027897,INV32996A34D1,90.46,60,31-60 Days
ARCE1D359B23,CUST100029019,INVE77BE7B6D6,165.12,0,Current
ARFE30DB587F,CUST100076488,INV225311B170,50.61,60,31-60 Days
ARD39D361DA3,CUST100063141,INVDEDF58E366,10.23,30,1-30 Days
AR08150B5D47,CUST100098409,INVC8E613242C,101.55,30,1-30 Days
AREB5A3CA1A0,CUST100068383,INV431C37052C,249.38,0,Current
AR1D556D8650,CUST100045176,INV7ED75F687E,170.31,0,Current
AR633CC0C418,CUST100027464,INVADF78F8F26,83.65,30,1-30 Days
ARDBE55B7567,CUST100039462,INV735EE73B9B,51.29,15,1-30 Days
AREFA92713A6,CUST100057234,INVD8A1E1E597,124.44,30,1-30 Days
AR69DF146490,CUST100073639,INVDC6391841E,162.18,0,Current
AR5E31999839,CUST100009994,INV7D36965277,58.94,15,1-30 Days
AR9C0EF93B51,CUST100032656,INVFC3DDBB08C,32.97,0,Current
ARB17778D696,CUST100018095,INVFD19061BCB,219.41,0,Current
ARBF5E711534,CUST100087141,INVA85CE0C1A4,186.62,0,Current
ARFE1298F4B8,CUST100070125,INV7F8C84E36E,22.68,15,1-30 Days
AR7E98DA2DB8,CUST100034839,INVFA23A03844,217.94,30,1-30 Days
ARC8F0CB5570,CUST100091585,INV3B3631349B,102.23,60,31-60 Days
ARDB3FE9FB66,CUST100036906,INV3027872605,2.14,0,Current
AR45E721D366,CUST100078991,INVB9CB2256DB,218.21,60,31-60 Days
ARCE45F777F9,CUST100068511,INV1F0914F045,63.36,90,61-90 Days
ARD8B545059E,CUST100087931,INV9B127901CA,87.36,0,Current
ARC2EE486564,CUST100001211,INV4D1E833ACE,14.03,0,Current
AR25AD25BD6E,CUST100072136,INV719F5D48A0,42.62,30,1-30 Days
AR8B539B19FB,CUST100052552,INV81A1CB252B,54.3,0,Current
AR97B60E4B9F,CUST100089306,INVB3816ED078,38.17,120,90+ Days
AR3D544E690F,CUST100051169,INVEF57366516,59.76,60,31-60 Days
AR5135C5CAB4,CUST100085058,INVF4093BC609,145.64,0,Current
AR8E9147B815,CUST100092454,INV7EF0DFE8B5,263.69,60,31-60 Days
AR1AB51BAAAB,CUST100025548,INVA1537583D4,353.5,0,Current
AR34A5532FE9,CUST100053508,INV9E9FF10B9E,106.35,60,31-60 Days
AR0C1288F3B7,CUST100011375,INVB8F397D3BC,302.44,0,Current
ARD6035243C4,CUST100078172,INV0DFC440BC0,85.68,30,1-30 Days
AR73496A8656,CUST100009816,INVF551B2C517,39.5,30,1-30 Days
AR18660903A9,CUST100075994,INVD109D0FA6A,22.71,15,1-30 Days
AR80508711B3,CUST100042174,INV192FF1E406,221.61,0,Current
AR71673F90B3,CUST100085517,INV9BF7ADCE49,46.06,0,Current
ARBD7FBB8031,CUST100060613,INVFBDF94C944,43.58,0,Current
ARA6FE9802CC,CUST100072221,INV4008E523E8,115.11,30,1-30 Days
AR83738EFB3A,CUST100067961,INVA3A9139670,43.91,0,Current
AR9DFF78B943,CUST100089556,INV5DB9F5B519,32.61,0,Current
ARFE74B34263,CUST100078548,INVE27D3B0832,56.43,30,1-30 Days
ARF410A23A23,CUST100080630,INV80E1E8B2FE,58.18,0,Current
AR14E93B9176,CUST100084095,INVC8C60AB6FF,24.94,30,1-30 Days
ARF827667DC0,CUST100074009,INVB1576E68E2,32.8,15,1-30 Days
AR261AD4ED49,CUST100047724,INVE43A5299BF,89.4,0,Current
AR685F0B2767,CUST100070245,INV912D2B750C,5.89,0,Current
ARED07B07E6C,CUST100001462,INVBEC08B8A33,360.22,60,31-60 Days
ARD0BE35F2DD,CUST100005710,INVB72C058D58,45.53,15,1-30 Days
ARF87469FD88,CUST100011246,INV2106F1BFBA,2.82,30,1-30 Days
ARDAF3B8FEE8,CUST100074154,INV41825029BE,84.77,30,1-30 Days
AR43D58521EE,CUST100045755,INVC2FF2501CC,84.08,30,1-30 Days
AR522118B4B1,CUST100067315,INV9B7F4253DE,31.89,15,1-30 Days
ARBF6861F3BF,CUST100009670,INVE7312769C2,130.73,0,Current
AR2328872486,CUST100059646,INV46F4645210,100.99,15,1-30 Days
ARB0950008ED,CUST100030565,INVEC2BC505FC,3.71,0,Current
ARF010F2B5BD,CUST100069940,INV64DCDDBE37,91.59,120,90+ Days
AR89AF6636FF,CUST100014925,INVFA4C068E08,162.72,0,Current
ARA17F465FEA,CUST100060633,INV1F4A965E9B,175.59,0,Current
AR387721444B,CUST100058667,INV95E90F2231,17.05,30,1-30 Days
AR5442FFEB7A,CUST100038536,INV2B68C601BC,253.57,0,Current
AR9B7173063E,CUST100009197,INVDA96F991BA,89.76,60,31-60 Days
ARF49011B389,CUST100046767,INVF546C00753,192.63,30,1-30 Days
ARB68F469DB3,CUST100028031,INV34DE9BD244,152.71,0,Current
AR378DC806C7,CUST100062305,INV9C6BFDFE12,184.43,0,Current
ARE4971CC993,CUST100002374,INVCE657E9A31,91.74,0,Current
ARC0C8F97AB7,CUST100085741,INV2DC3EBBCE8,37.59,0,Current
AR750429CBB3,CUST100011688,INVF47329D180,19.28,0,Current
AR23AA7686CF,CUST100087322,INV954E1B1F4C,14.66,60,31-60 Days
AR4EE7224231,CUST100081768,INV54733E29D9,150.37,0,Current
AR7D23B1C5D3,CUST100080761,INV79040AF2FB,73.92,0,Current
AR973922BB01,CUST100033783,INV231E367C6A,66.01,0,Current
ARB6FA91AB0B,CUST100021534,INV4B62E4A393,114.52,0,Current
AR3F16F82134,CUST100080518,INV97AAAFD26A,12.84,60,31-60 Days
ARDBBAC79786,CUST100005031,INV114CFC92B1,37.84,0,Current
AR4149967BDB,CUST100065006,INV9ED0F6F91B,85.9,0,Current
AR5A0E8B8175,CUST100002871,INVF13B139221,36.05,0,Current
ARBE0A23DFAC,CUST100093516,INVD97C110B74,102.72,30,1-30 Days
AR0FF3FC93BB,CUST100060044,INV49FCE3AFF6,97.68,0,Current
ARD22D9B2388,CUST100083554,INVDA2AA4C54A,12.48,30,1-30 Days
ARE0D4CE6BB1,CUST100047210,INV9F4BE5F9EA,2.76,15,1-30 Days
AR643E0911F6,CUST100099878,INV0BDFBC3628,178.74,0,Current
ARDA1546DBB1,CUST100024651,INV34326D5C7B,297.78,30,1-30 Days
AR845AE226D0,CUST100078158,INVABB39D7CED,111.97,15,1-30 Days
ARD06ACA8869,CUST100007375,INV7EF227A373,191.26,0,Current
AR6C7E4D6B5D,CUST100001973,INV440AD15A84,111.96,0,Current
AR9965524F35,CUST100027205,INVE9A7309B5D,0.14,30,1-30 Days
AR4B208B40AA,CUST100086947,INV8550306B62,67.45,0,Current
AR0F59E127DC,CUST100043051,INV27A170CC8F,41.9,0,Current
AR7F2FD9223E,CUST100043792,INVC8FE20CC64,37.91,30,1-30 Days
ARCB7639D640,CUST100026302,INVAACDB77211,158.51,0,Current
AR9B96045724,CUST100098423,INV4DF03210DD,25.02,15,1-30 Days
AR829E2E1C37,CUST100007331,INV6E322A4630,26.77,0,Current
AR1138D65399,CUST100071499,INVF8CD1C87C4,8.4,0,Current
ARA8B1682D9E,CUST100027121,INV08E2DC2F99,206.81,30,1-30 Days
AR43BB19E97F,CUST100084254,INVA3F51D2A13,90.18,15,1-30 Days
AR73C2979ABB,CUST100027701,INVA8E7447400,32.64,0,Current
ARF0D9D9EDFA,CUST100025866,INV9654C0B830,16.2,60,31-60 Days
AR7EE10F752D,CUST100060140,INV1E5149C77A,54.46,0,Current
AR8C3FF57649,CUST100027157,INV78E88A0C7F,172.65,0,Current
AR93227A2314,CUST100027665,INV04F32C7397,26.62,0,Current
ARBED12AF66F,CUST100063181,INV2A335AE608,29.6,15,1-30 Days
ARBFFE93D9C3,CUST100090605,INV301A5294A1,67.34,90,61-90 Days
ARE1E94D3439,CUST100095206,INVB0903AD390,178.96,15,1-30 Days
AR1FD44F315B,CUST100086109,INV4FF35FC0BC,366.09,15,1-30 Days
AR8F87019244,CUST100071728,INV67EAAEE837,33.27,0,Current
ARA6FBD31A90,CUST100001717,INV9EF9A2CB97,141.58,30,1-30 Days
AR1CDF5FE971,CUST100088655,INV91B9F2AD9D,215.65,90,61-90 Days
ARAB14FBA22C,CUST100005682,INV868468D40E,121.88,0,Current
AR9E68E8BF3F,CUST100021856,INVE9A475540F,96.28,15,1-30 Days
ARB7E6D6295D,CUST100084447,INV192A5CEED5,42.75,15,1-30 Days
AR74F817F245,CUST100093807,INV84507D9EFB,97.31,30,1-30 Days
ARFC8A82660A,CUST100010295,INV9790DDDF04,174.3,0,Current
AR4C0CA55FCB,CUST100002779,INV21C5CB5ACA,198.02,0,Current
AR397EEDE5EB,CUST100085582,INV0FCEF1D027,240.12,60,31-60 Days
AR7689C65ED7,CUST100069512,INV94F18D7877,36.85,0,Current
AR416AC0E38C,CUST100017132,INV4CA65F4344,42.31,0,Current
AR6AB4460194,CUST100055421,INV4842463F9E,40.56,90,61-90 Days
AR2F6A4A7977,CUST100042604,INV9D13B955CD,12.37,0,Current
ARE5D3C76AED,CUST100038592,INVBB0FA43144,46.93,0,Current
ARBEE293A119,CUST100069347,INVD1EF609B33,213.73,30,1-30 Days
ARABFDD48E7B,CUST100083750,INV4D7AE4CEC5,0.75,15,1-30 Days
ARA306D0CFED,CUST100096069,INV724263ACDB,40.25,0,Current
AR83A4C60215,CUST100065787,INV6E3EB86868,25.64,60,31-60 Days
AR3DA34FB5ED,CUST100077635,INVD5500502B3,168.62,0,Current
AR4ED1EA9931,CUST100073563,INVDE01C864EB,157.64,30,1-30 Days
AR65F6F86020,CUST100079395,INVD910169553,202.38,15,1-30 Days
ARED493D95D4,CUST100088595,INV7C221FFE68,5.61,0,Current
ARFEA726B0B0,CUST100071839,INV4071E27B94,97.37,15,1-30 Days
ARD2B10F39B7,CUST100081347,INV3800305E72,16.88,30,1-30 Days
AR414305E6DB,CUST100037805,INVFCA6C43F0D,16.1,0,Current
ARC278EF6530,CUST100049598,INVE8750224A8,260.8,0,Current
AR120B490055,CUST100061737,INVAA7C6595CC,57.61,0,Current
AR844FF74E87,CUST100039066,INV4968C1E609,20.83,0,Current
AR7385AE2051,CUST100079513,INV425D8343AD,81.77,60,31-60 Days
AR590EFC219E,CUST100097305,INV0326B1F104,3.65,0,Current
ARCCD6950F56,CUST100078030,INV006F872BF1,172.73,0,Current
AR58DF0CCA63,CUST100006902,INVE9D4263F34,137.77,90,61-90 Days
ARC7B155D66F,CUST100028683,INVB52CD967B1,9.93,30,1-30 Days
AR3494E7CCB0,CUST100077963,INV95CC71C28F,1.61,30,1-30 Days
ARBA96E73E8A,CUST100007009,INVB725AF8129,54.84,0,Current
AR7361A7A6CC,CUST100025004,INV859F7922CF,87.36,30,1-30 Days
AR68DDA0A114,CUST100051282,INV47364CC8DC,200.11,0,Current
AR009C6D8173,CUST100035100,INVAFB7859413,78.18,0,Current
AR474C6F4CE0,CUST100038425,INVF98D6EBC26,203.06,30,1-30 Days
AR11566F9ACF,CUST100057697,INVD11C3FD2C6,49.97,90,61-90 Days
ARE97D332CB3,CUST100080974,INVC038AA4A26,80.04,15,1-30 Days
ARFE3D6FF2F0,CUST100085395,INV70DEAFA361,102.62,60,31-60 Days
ARE02FD2D034,CUST100040744,INV12589B493E,187.41,0,Current
