asset_id,customer_id,asset_type,manufacturer,serial_number,install_date,status
ASTA5402D568F,CUST100005101,Set-Top Box,Samsung,79B22B8A7EF94B1A,2022-07-08,Active
AST9640DE76D3,CUST100025966,Handset,Cisco,98A86465E4DB4C54,2018-12-30,Active
ASTEF79E16E39,CUST100096521,Router,Arris,6FFC77B982B34CAE,2025-02-14,Active
ASTE07883D4C2,CUST100056487,Modem,Google,CDEBFFD4F5B14B07,2022-07-27,Active
AST49411B9D46,CUST100073717,Set-Top Box,Cisco,EC779DA36F1C4EDD,2023-02-20,Active
AST67D4408A90,CUST100069972,Smartwatch,Samsung,0AEB3353EDF844F9,2018-05-21,Active
AST5C4539119F,CUST100089620,Set-Top Box,Nokia,C7E77B88BB964772,2022-08-24,Active
AST3B196E3B4D,CUST100025946,Router,Arris,362C9D0D3EC1483B,2022-08-26,Active
AST33112A9C8B,CUST100027265,Home Security Hub,Arris,4F808FB5A37A46DC,2016-04-25,Active
ASTFBDF6D2D2E,CUST100022261,Handset,Google,D256A9B1E8244F09,2024-03-14,Active
AST482C386FE0,CUST100010020,Handset,Google,E1450136BC6642C0,2025-04-11,Returned
AST2A50A1FA70,CUST100093136,Router,Google,BB3F17CD45194105,2021-03-06,Returned
AST606D3E2631,CUST100018585,Modem,Apple,849F41C8627E4C32,2021-11-24,Active
AST5D815511D1,CUST100037006,Router,Nokia,65B99CF4953F45F3,2016-06-03,Active
AST85F724369E,CUST100062157,Handset,Samsung,044C3D3FDF9E46CF,2025-04-13,Active
AST2FE2A89D0F,CUST100099378,Set-Top Box,Samsung,073C6E2C275E4D03,2023-04-30,Active
AST8B7E4EA9A8,CUST100014085,Set-Top Box,Arris,2D4E6CEBBAB24023,2021-01-31,Active
AST6D152F8708,CUST100032094,Set-Top Box,Nokia,D668FB41D4B549C9,2023-12-10,Active
ASTC916F23ED7,CUST100058226,Router,Samsung,D3380F0E1C544C25,2019-02-26,Faulty
AST81A639A304,CUST100001274,Set-Top Box,Samsung,DAD45AD1BEEB40F3,2026-01-05,Returned
ASTC962CD0602,CUST100030464,Router,Nokia,8B3299F3FF23447D,2021-04-02,Active
AST84183EF7AD,CUST100054280,Handset,Nokia,B35269E0A09E4049,2021-05-13,Active
AST4E3A4AD1A2,CUST100013725,Handset,Nokia,69C43E11897B4755,2018-06-07,Active
AST2A752D9A18,CUST100088296,Home Security Hub,Samsung,46309DDBF3404780,2018-01-14,Active
ASTC0093BF3BA,CUST100006401,Smartwatch,Apple,B700774D4BBD4FBB,2020-03-05,Active
AST616C300540,CUST100095426,Handset,Google,626A69E6324F453B,2016-05-25,Active
AST106119F6B1,CUST100053936,Handset,Huawei,034E337A33654BC6,2017-07-24,Active
AST9B7A76F41A,CUST100095753,Handset,Arris,2C7AC9DCFD6B413E,2023-10-28,Active
ASTDD6F4D300E,CUST100017619,Handset,Apple,1C5510D5A3844547,2021-08-03,Decommissioned
ASTE35AF81BD1,CUST100074395,Handset,Samsung,4D7C96D690884389,2018-11-03,Active
ASTB3572B6E70,CUST100022092,Modem,Arris,C7F38E308E3F4492,2026-04-02,Active
AST7EBB57C9A9,CUST100089566,Handset,Cisco,C781C196DC1B4607,2026-06-11,Active
AST062EE3DA79,CUST100032581,Modem,Arris,5681F138BDE74764,2017-09-28,Active
AST5EA3348D43,CUST100023606,Modem,Huawei,C7DBEBAA591246F8,2025-12-13,Active
AST685865AEDF,CUST100022077,Handset,Nokia,7DF28E534AD74F22,2018-05-12,Active
AST18D4329FA1,CUST100041144,Modem,Nokia,104F87DEB4754E9F,2017-11-14,Active
ASTB11112578B,CUST100081057,Router,Samsung,7FC803008A124284,2017-06-27,Active
ASTAC9E2A6FE9,CUST100013425,Set-Top Box,Arris,6921A86C2E294835,2025-08-23,Active
AST50114C32B0,CUST100053288,Home Security Hub,Arris,100CD2249F814061,2017-04-21,Active
AST39B8E344DD,CUST100002854,Router,Arris,5F51A76B20D741D9,2021-10-15,Active
AST03FA5DD0B0,CUST100057538,Modem,Samsung,1641104703F444DA,2025-01-07,Returned
AST58B6EFF958,CUST100022430,Set-Top Box,Google,9026D82E79F1479C,2020-08-28,Active
ASTEDE552D31E,CUST100059927,Handset,Apple,9FBA23E61C6D49E0,2021-03-24,Active
ASTDDFA7D183C,CUST100068883,Modem,Apple,4CFD39FC578742A8,2023-09-02,Active
ASTA70CE8DE4D,CUST100078074,Router,Samsung,28565A86B097432F,2025-09-09,Active
ASTF4F62CB9FA,CUST100019883,Modem,Nokia,EDD2693A61CD4418,2026-05-20,Active
ASTC293201B3B,CUST100084011,Handset,Nokia,66A26FE157044DDF,2018-07-26,Active
AST651F033235,CUST100033513,Set-Top Box,Samsung,E86062926B794AE5,2023-08-07,Active
AST2BF7237795,CUST100010483,Set-Top Box,Cisco,8984C5C2F3AB4F4D,2019-11-27,Active
AST32D01D86B5,CUST100075584,Router,Google,3CD1BF59F4F8464D,2017-02-22,Faulty
AST7F1F4DAD01,CUST100022911,Set-Top Box,Apple,2F6CEB363C4B43F4,2020-02-16,Active
AST9FA10E2329,CUST100028084,Router,Samsung,1BCD31F766924FF2,2017-12-10,Active
AST433CE732E9,CUST100035741,Home Security Hub,Nokia,B30FF47F72AD4101,2022-11-12,Returned
AST0F2A1B1592,CUST100009153,Modem,Apple,7BCD2FE72618447B,2026-04-27,Active
AST9784899DD6,CUST100093424,Home Security Hub,Google,ECB3588C946749BB,2025-02-20,Faulty
AST4913354A56,CUST100080520,Smartwatch,Apple,5E6AE03F60A3422F,2018-06-11,Returned
AST1988EC2D9D,CUST100056979,Handset,Nokia,063548ED54D94867,2017-04-24,Active
AST7A6ECF3B68,CUST100013949,Router,Cisco,F561C16BAA764D99,2026-05-25,Active
AST4ABE773D7E,CUST100070601,Handset,Arris,A33E19E4AE454D2F,2020-02-05,Active
AST438FBDDC68,CUST100043186,Handset,Huawei,CCD1872FAB774535,2023-09-28,Active
AST0B39A05BB5,CUST100087717,Handset,Apple,BE7A1E8E7F5A4418,2020-12-10,Active
AST532B494AC5,CUST100024194,Handset,Cisco,048E59B539AF4DAD,2021-12-21,Active
AST5A3D1734D4,CUST100030306,Router,Apple,67A62C71BACB4D8C,2025-09-14,Active
ASTC7D5BD0C32,CUST100052829,Modem,Google,99E5737A1BBE491E,2017-02-05,Faulty
AST1BF3582765,CUST100033483,Set-Top Box,Arris,5504868F72B04801,2016-12-13,Returned
ASTD0B4006C3D,CUST100019103,Router,Google,5678B4A6E9D44C4A,2021-06-28,Active
ASTEB745AC0A5,CUST100075238,Modem,Arris,E4AA231B94824CF0,2016-02-03,Active
AST2A43FFCEE4,CUST100028414,Modem,Google,B9306F2528BD48EE,2018-08-15,Active
AST2EB14822FF,CUST100062922,Modem,Samsung,58E1564C185441B0,2022-06-04,Active
AST1B71376021,CUST100018959,Handset,Huawei,44FEDD77469A47A0,2026-05-03,Active
ASTE8AC75C253,CUST100013610,Set-Top Box,Cisco,C572088E3BC34554,2024-05-04,Faulty
AST02AF99D969,CUST100005810,Handset,Samsung,2BB9AB6A9B544DBF,2019-11-30,Active
ASTC29A767F38,CUST100047810,Set-Top Box,Samsung,5C29562BDE0B4166,2025-05-23,Active
ASTD9F7906873,CUST100045876,Router,Nokia,14C99F03AE36474E,2023-01-25,Active
AST2430E4B345,CUST100021699,Router,Cisco,269CFEB43B954710,2018-08-31,Active
ASTAD466BC602,CUST100072235,Handset,Cisco,A4E35DD3673F4B9F,2019-03-21,Active
ASTDC4000575D,CUST100057525,Router,Cisco,5DC3C80C79AE4C18,2017-02-16,Active
ASTAAA29AFDD9,CUST100091853,Router,Apple,FE1D91AEFEA641B9,2018-06-30,Decommissioned
ASTD19EED1083,CUST100075535,Handset,Cisco,F78BAAD8576140BF,2019-03-03,Active
AST8B243BBF9F,CUST100051891,Handset,Google,35B674588D034436,2021-06-04,Active
AST4832557960,CUST100031943,Smartwatch,Samsung,C74650CB5FBE4D64,2020-09-11,Faulty
AST7ED94D7341,CUST100085395,Handset,Cisco,A1F1BAB9FA23428D,2024-01-10,Active
ASTB1543B9BA7,CUST100019261,Set-Top Box,Samsung,D479BD07B1D841D4,2018-05-14,Active
AST3030A06895,CUST100052068,Handset,Apple,B9F7FC9D2FBA48F2,2020-06-13,Faulty
AST5106B92441,CUST100040738,Handset,Cisco,55CD4B8B0E3746F4,2017-05-16,Active
AST13D633A7F7,CUST100078823,Handset,Samsung,E538407E9CCE4326,2026-01-01,Active
AST9201B42939,CUST100028311,Home Security Hub,Arris,C0D38D4138FA4AFE,2019-06-10,Active
ASTFDE8D58F53,CUST100063549,Handset,Nokia,EA4B4BB15D6446D4,2018-03-06,Faulty
ASTAB51F420BF,CUST100040555,Handset,Google,0807B7E957804923,2026-03-15,Active
ASTB510623127,CUST100097510,Router,Huawei,D7CD179E93D649D5,2023-02-21,Returned
AST671C78589F,CUST100040066,Router,Arris,FBDA61B369FD415A,2024-02-17,Active
ASTB34272B355,CUST100070062,Router,Arris,CCA32004DFA64118,2018-06-24,Active
ASTD98B4D52CE,CUST100078542,Handset,Arris,59D27EA638C746A2,2023-04-28,Active
AST93194A0693,CUST100085225,Handset,Cisco,707762B9241548B4,2021-04-22,Active
AST201C48ADEB,CUST100070626,Handset,Cisco,49E8A546B757496C,2024-03-27,Active
ASTB62D19A058,CUST100097786,Handset,Huawei,79E79450B3B4450C,2016-08-09,Active
AST4C0EDB4F6A,CUST100039291,Smartwatch,Google,076621D7AD6A4B56,2021-08-31,Active
ASTFC364C3D5F,CUST100082876,Set-Top Box,Nokia,605EC3C192F1430E,2024-01-27,Active
AST8D1CF037BE,CUST100035632,Handset,Cisco,59BFE695BF2B43AB,2020-03-01,Active
AST057E0F02F8,CUST100054754,Handset,Huawei,022D5F8FCF264EF7,2021-05-12,Faulty
AST2C5459E072,CUST100057549,Handset,Cisco,D87E9439EE3C42CB,2025-12-01,Active
AST0BEACFF95D,CUST100073521,Home Security Hub,Apple,E4992ED803EE405E,2021-03-08,Faulty
ASTA0C81A46B7,CUST100021073,Router,Arris,7228DC52D76E42DA,2017-04-13,Active
AST379C046378,CUST100071810,Handset,Samsung,44F5AD7D87124922,2024-07-10,Active
AST226A724A90,CUST100053162,Router,Apple,318C656E37764E0E,2024-04-20,Active
ASTFB17674F69,CUST100087317,Set-Top Box,Huawei,EBA1AFBE9A5641FE,2019-08-07,Active
ASTA0FAE4FE75,CUST100097766,Handset,Cisco,3C27DD678EDA432A,2026-01-23,Active
AST110C536D4F,CUST100008569,Modem,Nokia,67C21A48E2774D0B,2017-07-07,Active
ASTD30399EABF,CUST100038033,Handset,Arris,BC78A9FCCF87404C,2023-08-11,Active
AST5E23374E11,CUST100087587,Set-Top Box,Google,A0736D3061974527,2019-03-20,Active
ASTF1B61ED965,CUST100070693,Modem,Cisco,7DD96FC9321E4CCA,2022-02-03,Active
ASTA89C6D71C4,CUST100077203,Smartwatch,Google,FE9520C86C68453F,2024-05-17,Active
AST3BD319C5A8,CUST100070120,Handset,Nokia,071BAC4D802A47A8,2026-01-20,Active
ASTF83D61ED82,CUST100097336,Set-Top Box,Arris,D45745A0EC8F4871,2022-03-04,Active
AST5D06A979AD,CUST100019264,Router,Google,B75DD2FA78B84B16,2017-10-04,Active
ASTD0E81379C7,CUST100060901,Handset,Cisco,BEA5E340469346D4,2020-10-26,Active
ASTA0A3D9FF24,CUST100057989,Modem,Nokia,221443B604DB4157,2024-03-17,Active
ASTA5288347F7,CUST100077025,Home Security Hub,Apple,6E44C8F29E7B4468,2016-07-13,Active
AST373867D488,CUST100079981,Home Security Hub,Google,A4F2587CA9F7494D,2022-12-20,Active
ASTAEDE1D43A2,CUST100001371,Handset,Google,561316854CE54D52,2026-03-21,Active
ASTCD7BE49108,CUST100066443,Router,Huawei,29D60629283B4442,2017-08-29,Active
AST00DA6B2851,CUST100093787,Set-Top Box,Google,57237B63A7DE419E,2018-12-16,Active
AST4AA50ECC24,CUST100069030,Smartwatch,Apple,1C5497CAC398440B,2024-06-15,Active
AST714FD32B69,CUST100055870,Handset,Samsung,BB18391A96744573,2025-05-08,Active
AST7AF5F32D0D,CUST100029378,Router,Arris,A0301216B4F54430,2025-05-30,Active
AST5BCC679C5D,CUST100035131,Handset,Apple,B344AC41AC8C4085,2016-09-15,Active
AST65093984AF,CUST100066444,Smartwatch,Arris,8B7ED42701764AD8,2024-08-11,Active
AST449B38DF94,CUST100030929,Handset,Nokia,731958FFDE524F2E,2025-06-13,Active
ASTC5C70258FF,CUST100024542,Handset,Huawei,1213ACC7A1E14737,2023-02-22,Active
AST368B9F6BA3,CUST100098978,Router,Arris,0EC00D1E813941F5,2025-12-02,Active
AST6427F1DA8B,CUST100097314,Handset,Apple,7474984001A740AF,2022-05-31,Active
AST75534C2422,CUST100036456,Modem,Google,FDA7A53A17B444FA,2022-11-25,Decommissioned
AST4FACDE342B,CUST100057228,Handset,Nokia,0A16E49EF6134FFA,2023-08-08,Active
ASTBAA009E6AB,CUST100019137,Handset,Arris,DE5DCB58B2674B9B,2021-07-31,Active
AST22B1DB9FFE,CUST100078738,Handset,Huawei,1ED0300EEB244439,2018-01-11,Active
AST98B97634BB,CUST100067469,Set-Top Box,Cisco,E7272EF8717A44A2,2021-03-30,Faulty
ASTFCAA83070A,CUST100030955,Handset,Cisco,D011D4DB04C14035,2016-08-30,Active
ASTDB7335C289,CUST100004296,Set-Top Box,Huawei,ACB6954E6E4B48F8,2018-06-02,Faulty
AST2919E9B8A8,CUST100001208,Router,Samsung,73B6F99B40C640F2,2018-03-22,Active
ASTF71031D873,CUST100055254,Set-Top Box,Apple,006620A281BA472C,2022-03-22,Active
AST37B1FE639C,CUST100067616,Router,Google,BD7089CCB8114B77,2026-03-21,Active
ASTF7EC7CB1F2,CUST100095821,Handset,Nokia,9C20B488D23B496B,2023-12-03,Decommissioned
AST7B65561E8C,CUST100099206,Modem,Google,B8399FDAD3D84D03,2025-07-17,Active
ASTC8F7ED1B2F,CUST100059953,Home Security Hub,Apple,F6A3E499DF2F46E3,2022-02-07,Active
AST13F7BC961A,CUST100032252,Handset,Huawei,334FE2E081A84985,2023-06-07,Active
AST020F77FAD5,CUST100030663,Modem,Arris,5744C58C2AC84FFC,2021-07-17,Active
AST461E38D483,CUST100090376,Router,Samsung,6FFB238BDFF44DB8,2021-10-25,Active
ASTB4149BDD5A,CUST100005220,Handset,Arris,3A4621F8E02443FF,2022-04-27,Faulty
AST4C265D6B4E,CUST100099267,Smartwatch,Samsung,BC7168DBB2CB4DE9,2023-02-16,Active
AST9A1729029F,CUST100014792,Handset,Huawei,269713A5AC314494,2023-01-07,Active
AST44FBB4F66C,CUST100076491,Handset,Samsung,0DDC1F4E74494F71,2024-08-29,Active
AST197B695D32,CUST100001943,Router,Samsung,CF0CE8F87A084452,2026-03-25,Active
AST4CC18D68D7,CUST100096803,Handset,Arris,4BE3D105C5F4403A,2016-03-20,Active
ASTF2D412D5C8,CUST100050188,Handset,Cisco,CF5669CB7F3C477F,2019-10-29,Faulty
AST76F77CB3D4,CUST100010894,Set-Top Box,Apple,82313C239DBE4165,2017-03-07,Active
ASTA1A0714893,CUST100011226,Handset,Samsung,4B36C081443E4DD5,2018-03-17,Active
ASTDA617A31E8,CUST100018970,Handset,Google,6557028F5A074F6B,2018-01-04,Active
ASTA559F9072A,CUST100024130,Handset,Arris,75D6D8D19BF84D80,2020-08-20,Active
ASTAF7E2035AC,CUST100047050,Set-Top Box,Nokia,DE3579E2FF0542A0,2024-04-20,Active
AST3D63985B29,CUST100065174,Set-Top Box,Huawei,F2ADE152A43F4D00,2017-03-05,Active
AST29F4A5553B,CUST100018053,Handset,Nokia,C71EB594C4394204,2018-06-14,Active
AST5F3344A0E2,CUST100051725,Handset,Apple,F67F8AC66CC94AFD,2018-09-12,Active
ASTD82B979396,CUST100029423,Router,Cisco,7B78CD40E35B4802,2026-05-13,Active
ASTD28FE0AF6D,CUST100017451,Modem,Samsung,161B618C9B204BBE,2025-11-26,Faulty
ASTDAB29FB9B4,CUST100091652,Handset,Apple,37686AA034354B4A,2023-12-20,Active
ASTF5EAA0EE19,CUST100040923,Handset,Huawei,A66C20E742B540FF,2019-10-10,Active
ASTAC43E3B2DF,CUST100017338,Set-Top Box,Google,2AD1E8A7D18F4CF7,2020-01-17,Active
AST45014F086E,CUST100092101,Router,Nokia,0ADA2DB43FBD4CC9,2017-08-02,Active
ASTBE8754DD90,CUST100004524,Handset,Huawei,BEE3034494884557,2016-05-25,Active
ASTB3D78264C7,CUST100069732,Set-Top Box,Samsung,B2D31EB09BD947E0,2024-06-12,Returned
ASTC83F52237B,CUST100092322,Handset,Cisco,7516EFAD19C24E23,2023-11-18,Active
AST14A4A3CF5D,CUST100046285,Router,Samsung,1DB120DA0B5E4E4E,2021-01-13,Decommissioned
ASTB38E3C8A62,CUST100097768,Smartwatch,Samsung,6DCE6E067DEE47D6,2017-10-27,Active
ASTF1CF3A5485,CUST100017751,Handset,Huawei,D519EE108BF74698,2016-08-05,Active
AST2F7407016A,CUST100054037,Handset,Nokia,CB44DBCEDD16476C,2023-03-31,Returned
AST6D3F9BD1E5,CUST100028827,Handset,Arris,01AC8383A3BF49E2,2018-02-04,Active
AST18E623C85E,CUST100049819,Router,Google,7FEE57CA101C489C,2018-02-11,Active
ASTD184394658,CUST100001123,Handset,Huawei,E774C3F0DD2D4639,2026-01-06,Active
ASTF2A387F7A1,CUST100064414,Modem,Cisco,8F6328F9CD6B4BDF,2024-01-17,Active
AST54ADBE5B0D,CUST100018213,Router,Google,0CD4A97C685748E9,2023-05-11,Returned
ASTCC7F569B13,CUST100024735,Handset,Huawei,F5B3463A2D78405B,2021-12-25,Active
ASTBDB8C13E6A,CUST100070756,Handset,Arris,927B64A6B5714A08,2022-03-25,Active
ASTEA48703DE8,CUST100068452,Modem,Nokia,51C0C2E61788466F,2022-05-16,Active
AST0A9934C6E1,CUST100014546,Router,Apple,B9628B0A88D94707,2018-03-17,Active
AST28143BFA4D,CUST100006339,Smartwatch,Cisco,7D284DBF4BD445AF,2023-01-12,Active
AST4A8038BD48,CUST100040123,Handset,Cisco,C3E18FB5E2104000,2016-04-16,Faulty
ASTE322DA9CCE,CUST100087296,Set-Top Box,Samsung,4F819DD1799743CE,2024-09-11,Active
AST2A353318B8,CUST100023352,Router,Cisco,D934064C597D46DD,2022-09-26,Decommissioned
ASTBA5BBFAB2F,CUST100027709,Router,Google,038FFCBB6F8342C1,2016-10-20,Returned
ASTDCD1377106,CUST100036096,Handset,Nokia,2731D35CEA7B40ED,2025-06-14,Active
AST93698F63E7,CUST100096044,Handset,Cisco,08E16E84B2364748,2016-02-10,Active
AST349846B19D,CUST100052366,Home Security Hub,Cisco,DE306787A4C7454C,2016-03-16,Active
ASTBE07C5B66E,CUST100006610,Handset,Nokia,6C87281C593C4415,2023-04-08,Active
ASTFBACE7F683,CUST100041584,Router,Arris,9056B84FD0584784,2020-03-25,Active
ASTE6B3A06418,CUST100026710,Handset,Cisco,6BBC201DF06B4307,2018-08-21,Active
AST165D96F684,CUST100058147,Handset,Huawei,C36E20300F8F494A,2020-04-23,Active
AST301C763D65,CUST100003770,Modem,Samsung,BFE46DC5405142EA,2017-11-13,Decommissioned
ASTB5D0B224B0,CUST100011268,Router,Apple,1560A0FE278549FD,2020-03-30,Active
ASTC210C14CDE,CUST100060842,Handset,Apple,A6DDF96E246C44C9,2017-12-03,Active
AST44EC2B6240,CUST100080938,Home Security Hub,Apple,21C0CF374A5F48B6,2017-10-03,Active
ASTD96885708A,CUST100040529,Handset,Apple,ECB6CE98EF4D41C0,2022-09-21,Active
ASTF196055B1E,CUST100093524,Router,Arris,9AC06D4D6BF147D3,2024-03-04,Active
AST63823F589B,CUST100021778,Router,Google,D96C7D9905D6432A,2016-02-09,Active
AST87AA003D6A,CUST100004555,Home Security Hub,Arris,83BF9C48C784427F,2022-06-19,Active
AST4E579117C7,CUST100026398,Handset,Cisco,33D4298CCBDB4F78,2016-05-25,Active
AST6931DFB386,CUST100093368,Handset,Arris,CA3009F578ED4DE5,2017-08-08,Active
ASTFCD4B2981A,CUST100037361,Router,Samsung,1CFF234BD91F4D60,2023-11-20,Active
AST7C857AFAA1,CUST100075949,Router,Google,9C004969877B47CC,2020-09-18,Active
ASTC60AE3BA5B,CUST100030851,Handset,Nokia,43F86CB0B0C747EC,2019-06-03,Active
ASTC2E1D37E5F,CUST100051499,Handset,Samsung,008EBE4E8C324DAF,2016-01-05,Active
ASTC07E0D6737,CUST100079908,Handset,Cisco,AF547EC9471A4C19,2016-12-29,Active
ASTFE7061B029,CUST100080146,Handset,Cisco,A94E43C39FA04648,2026-02-08,Active
AST80744EBA5F,CUST100018153,Handset,Google,734D4AF6E2CA4FC5,2023-08-17,Active
AST53F0780EE7,CUST100029288,Set-Top Box,Google,9B7C9F1B50AF44E7,2019-03-30,Active
AST3AA70531EE,CUST100092577,Handset,Apple,96AE367C43464CA2,2026-06-02,Active
ASTA45B317ED5,CUST100008844,Set-Top Box,Arris,9B1F4C8E24AA471F,2021-09-20,Active
AST4B7092BAE4,CUST100062359,Set-Top Box,Nokia,F4C17E08FCC64233,2016-04-26,Returned
AST5126DDD186,CUST100088951,Handset,Nokia,7EAD7764F61D4BBD,2016-09-28,Active
AST16C9DA6ACB,CUST100034650,Handset,Samsung,B07A9AF202914CF4,2016-03-22,Faulty
AST8B33F2CF3B,CUST100082580,Handset,Samsung,809B28CAF14D4E4A,2016-06-24,Active
ASTBBAE2FAC32,CUST100015696,Router,Samsung,52C961A5031C40C7,2021-12-09,Returned
AST7A0BA35722,CUST100021950,Router,Samsung,75BC4C9FB87F491D,2021-07-08,Active
ASTD51F7A7E3A,CUST100061341,Set-Top Box,Apple,AA8B1898B2274126,2019-06-24,Active
AST913772DE56,CUST100073927,Handset,Nokia,981CEF90F8DE4AC1,2022-02-01,Active
ASTADB38D2F8A,CUST100044418,Set-Top Box,Google,837BE93C7DDF44F5,2019-03-02,Active
AST94D6B6CDDF,CUST100009959,Modem,Arris,5A8386B85B244A99,2025-06-16,Active
AST578565E92E,CUST100088494,Smartwatch,Samsung,78FEC7137FFC455E,2023-01-19,Active
ASTEE293C0062,CUST100073268,Router,Nokia,F8E519BFFB2A4645,2016-03-25,Active
ASTEF5FCFBBE6,CUST100022163,Set-Top Box,Arris,1845D501B1C7429C,2021-08-26,Active
AST8EE79AA1F0,CUST100032974,Router,Nokia,D47A1BCA9F0547F4,2022-03-29,Active
ASTBEE31FC172,CUST100043556,Modem,Arris,FDFD3CC8C0564C9E,2023-10-15,Active
AST061097D036,CUST100099963,Handset,Samsung,42CCAE77E0EA4FBF,2022-08-26,Active
AST9B41E3D2CC,CUST100006515,Modem,Huawei,5452F26C012D4BEC,2020-10-18,Active
AST68F62083C5,CUST100086613,Set-Top Box,Arris,9BB2136E52354576,2016-07-08,Active
ASTD2E3861743,CUST100035972,Modem,Apple,52FE3051A3A8420E,2024-07-23,Faulty
AST048914CDFC,CUST100071847,Modem,Google,798F80EDF2B34A09,2022-06-01,Active
AST14F5531643,CUST100027646,Router,Cisco,5135A37DADAD46D6,2020-02-25,Active
ASTAC8098FA04,CUST100058440,Handset,Samsung,D6B5B05CE0074BAB,2016-05-16,Returned
AST60B8966743,CUST100017849,Handset,Apple,1AF97A790B874675,2025-09-29,Active
AST0EEF3A2588,CUST100067685,Handset,Samsung,B8D5F0C1D2C84658,2016-03-28,Active
AST1548C4E51C,CUST100022269,Handset,Google,8229A44821904FF3,2019-04-26,Active
AST5EB7EAB97F,CUST100043953,Router,Nokia,4E5DC019C08B4E9C,2019-05-17,Active
AST6E845B261E,CUST100095435,Handset,Apple,73539D73E01F41D6,2021-11-13,Active
AST6890BFB274,CUST100021486,Router,Samsung,AF9358E280DE4E72,2019-03-09,Active
AST23E0BF3A48,CUST100044719,Handset,Cisco,FD077DDEC5AC43E9,2019-12-15,Active
AST3A15845E2D,CUST100094312,Handset,Apple,260DF8656F144C40,2017-08-16,Active
AST5748428A54,CUST100066216,Handset,Samsung,F12C276A4F494E46,2021-03-25,Active
AST09DEFB7A41,CUST100085710,Router,Huawei,DD7E0A89BFDB4FE6,2025-10-31,Active
ASTC8A20F8FC8,CUST100076115,Set-Top Box,Google,E7D9ACAE9DF3491B,2021-01-07,Active
AST347658D12B,CUST100081099,Router,Nokia,A6A721927D654B8E,2025-06-23,Active
ASTCBA8CD288F,CUST100002059,Handset,Samsung,90493B9F602C4ADB,2019-05-05,Active
AST9A014188E5,CUST100005915,Modem,Google,2561FB210EC04265,2019-12-15,Active
AST4F2781EE34,CUST100025988,Handset,Apple,6D8E6909C3894B06,2018-11-05,Active
ASTFB7C8C959A,CUST100064885,Router,Nokia,37F25F37AEF948E8,2021-11-19,Active
ASTE0ECA8B831,CUST100007487,Set-Top Box,Google,CB355505A3D84549,2023-07-09,Returned
ASTDB33C5F12B,CUST100054939,Handset,Apple,F14544F925D24452,2025-12-14,Active
AST1D9FE441C2,CUST100016194,Smartwatch,Huawei,A9B0081D5C6641FA,2017-04-28,Returned
AST46A85330ED,CUST100091466,Handset,Apple,CA22CAB479D14E2F,2020-04-18,Active
AST2DBAA6D317,CUST100012638,Handset,Apple,E492120FFC7A4D12,2019-12-17,Active
AST1B2A282CDB,CUST100040520,Handset,Nokia,D320B6F6C8E147C5,2017-02-12,Faulty
ASTEC98A55F24,CUST100034899,Handset,Google,DABE1939A5D44032,2023-12-03,Active
ASTCAF11730D1,CUST100011308,Handset,Google,52E359265A01435B,2016-01-27,Active
ASTC43F1730EE,CUST100005545,Handset,Arris,53735881D6F545F5,2021-05-21,Active
AST27BEBBECD1,CUST100043110,Set-Top Box,Google,3A1DA8961847432E,2018-04-08,Active
AST5CBF543B3D,CUST100094274,Router,Apple,1A408FDF00DD44E4,2018-11-18,Active
AST51E1BC0B57,CUST100094789,Smartwatch,Apple,32DE3940C28A41E0,2024-11-16,Decommissioned
AST41AA4276B1,CUST100080201,Router,Samsung,85F8B69EB8F645AE,2019-10-25,Active
ASTB0B0FB0A35,CUST100086221,Handset,Google,EC159E977A6F4BD0,2020-02-25,Active
ASTDC0013F8FC,CUST100008581,Handset,Arris,EB2BBED6E9444731,2016-12-07,Active
AST13A19873A8,CUST100070898,Router,Arris,1F9CA6FAA14B4E79,2020-02-05,Active
AST321D99B029,CUST100004906,Set-Top Box,Huawei,6C4FE327E4B34748,2022-06-12,Returned
ASTBB54710904,CUST100001111,Handset,Nokia,FA321826DEF04D21,2016-12-24,Faulty
ASTC49E042F55,CUST100006878,Handset,Samsung,3711B4E8498445BE,2016-01-19,Active
AST65A85D96D0,CUST100050691,Handset,Huawei,AF0CB1BD84814518,2016-03-23,Active
AST4F02CD7390,CUST100063656,Handset,Huawei,99A84DFED5254199,2023-06-14,Active
ASTD56709715C,CUST100080948,Router,Huawei,FE6C9367C7374FCF,2018-11-27,Active
ASTE3789795F2,CUST100040767,Smartwatch,Google,CFFB1B1B92F14C91,2020-08-06,Active
AST36D3A1215B,CUST100015585,Handset,Apple,D9B44AB2590D402D,2019-07-28,Active
AST121C2B7B32,CUST100023082,Handset,Samsung,D19E11AAF22D4C5A,2017-04-06,Faulty
AST358937891C,CUST100086587,Handset,Huawei,267555FBFD9C4424,2018-02-11,Active
AST805D645A17,CUST100007719,Handset,Arris,A5775781A9B7465C,2018-01-31,Active
AST45BF7A2566,CUST100038665,Handset,Samsung,355058071A0D4D11,2021-02-28,Returned
AST7F2931E84F,CUST100012243,Modem,Huawei,E6AD8EE53A3D49E7,2026-03-05,Active
AST33ABC51B48,CUST100086441,Set-Top Box,Google,D5A846596CEB47E9,2023-10-22,Active
AST88083CB7BF,CUST100066213,Handset,Google,FD870C62AF884C2A,2018-03-25,Active
