session_id,customer_id,ip_address,session_start,session_duration_min,bytes_uploaded_mb,bytes_downloaded_mb,apn
SESCD9F20299BDD,CUST100016485,93.249.155.103,2026-06-02 17:52:11,175,2.82,182.22,iot.telco.com
SES3F469D2AC14A,CUST100055180,82.31.241.170,2026-06-25 16:24:13,217,8.48,9.65,broadband.telco.com
SES6E979A85F94F,CUST100085963,33.126.39.114,2026-06-06 03:47:22,259,84.96,12.08,broadband.telco.com
SES01EAADB646DC,CUST100080074,110.164.3.125,2026-07-14 04:07:35,42,20.32,119.7,iot.telco.com
SESE3A0B82E0190,CUST100031728,205.39.54.133,2026-07-16 23:07:03,385,33.85,125.55,iot.telco.com
SES24AEEAEC79F0,CUST100070250,222.217.135.194,2026-06-30 14:26:55,119,124.32,60.12,iot.telco.com
SESCDC20B736F32,CUST100078743,71.116.136.202,2026-06-03 15:08:35,247,15.34,368.04,internet.telco.com
SES4E6AFFD900C1,CUST100043829,191.36.47.147,2026-06-03 03:31:06,199,7.41,202.62,internet.telco.com
SES6D7511E0E2E1,CUST100072449,92.9.195.86,2026-06-10 00:42:16,253,13.7,539.16,iot.telco.com
SES0D7EF11C26B6,CUST100088717,159.104.148.159,2026-07-18 23:58:56,5,34.35,163.35,iot.telco.com
SES809AC2BFF620,CUST100055609,52.54.110.211,2026-07-20 14:05:45,448,24.61,1081.89,broadband.telco.com
SESD5D71D758A1E,CUST100012867,208.132.124.3,2026-07-16 14:44:19,48,8.48,321.43,broadband.telco.com
SES3A30657FEDF7,CUST100057666,184.234.4.41,2026-06-29 20:04:58,390,2.9,80.76,iot.telco.com
SES6E535DB49CBD,CUST100023359,220.162.47.230,2026-06-10 20:34:30,12,67.94,72.8,internet.telco.com
SES19FEA5A1D444,CUST100003028,145.153.164.25,2026-07-22 04:47:55,292,25.29,674.6,broadband.telco.com
SESDDA7EF961D11,CUST100013946,64.210.115.86,2026-07-19 06:34:14,90,39.96,622.25,internet.telco.com
SESB23F2E892751,CUST100074426,95.114.145.216,2026-06-15 01:45:52,444,105.08,853.11,broadband.telco.com
SES180B8C4BE544,CUST100071239,73.171.36.35,2026-07-10 07:47:49,403,18.02,844.31,broadband.telco.com
SES191F4DC3B75F,CUST100066958,125.74.210.81,2026-07-21 21:53:49,308,41.55,698.68,broadband.telco.com
SESF9B82B7D3B78,CUST100097166,161.76.35.231,2026-06-02 00:52:50,212,4.46,253.91,internet.telco.com
SES9A9017E17D35,CUST100056534,199.230.14.246,2026-06-30 17:26:42,281,87.53,506.12,iot.telco.com
SES7DA16B9ECA82,CUST100037924,195.157.120.155,2026-07-20 22:52:15,256,52.63,194.67,broadband.telco.com
SESFE145CBF4557,CUST100066776,210.248.254.75,2026-06-04 03:54:24,301,1.64,201.93,broadband.telco.com
SESBC6013A7BF15,CUST100088460,133.177.76.191,2026-06-15 06:38:30,76,30.5,765.18,internet.telco.com
SES89322B3F81A3,CUST100050117,89.171.107.29,2026-06-16 19:50:19,76,87.68,78.72,iot.telco.com
SESE169FC60B996,CUST100032405,209.130.147.158,2026-06-24 18:39:43,178,38.11,122.51,internet.telco.com
SESF36BC3739301,CUST100018838,119.48.230.130,2026-06-13 06:45:24,111,80.36,397.48,internet.telco.com
SESB64742B55C36,CUST100008518,214.100.75.52,2026-06-16 08:48:48,442,18.78,107.47,iot.telco.com
SES2D9F99842FEA,CUST100049147,187.91.249.251,2026-07-19 18:02:49,392,36.18,212.43,broadband.telco.com
SES7C85AEF4AC87,CUST100032994,74.213.214.31,2026-07-05 06:42:02,326,23.03,862.38,broadband.telco.com
SES88751AC8FA34,CUST100097932,196.27.227.200,2026-06-02 00:37:56,204,39.35,107.82,broadband.telco.com
SES898173D54D0F,CUST100076013,132.128.131.64,2026-07-05 02:06:43,299,75.34,1270.98,internet.telco.com
SES0477DBC7AD1D,CUST100071721,40.239.210.218,2026-06-27 23:54:48,372,22.26,89.12,broadband.telco.com
SES677EB0330140,CUST100088695,206.175.159.71,2026-06-12 21:58:18,98,66.5,229.99,internet.telco.com
SES1FD580AFCFE9,CUST100090690,214.194.193.42,2026-07-21 06:47:28,67,30.72,114.19,internet.telco.com
SESBFB83CD54678,CUST100063346,216.51.230.175,2026-06-11 00:18:58,428,74.75,261.29,iot.telco.com
SES4666A4A73E33,CUST100036572,87.231.240.219,2026-06-22 03:32:30,400,61.62,51.8,internet.telco.com
SESD80A3A3C2251,CUST100030207,211.91.162.193,2026-07-01 12:23:33,363,42.55,40.66,iot.telco.com
SESC3779A140613,CUST100078063,176.76.112.74,2026-06-13 22:51:47,32,214.04,333.72,internet.telco.com
SES15B2569093CC,CUST100052500,213.138.93.248,2026-06-24 19:32:42,255,4.26,44.22,iot.telco.com
SES6225EABA3BBA,CUST100052012,164.167.234.111,2026-06-01 22:11:50,194,129.41,144.36,broadband.telco.com
SESE2359BA05377,CUST100019041,197.160.221.15,2026-07-20 12:07:10,162,4.72,167.97,internet.telco.com
SESC4EEBC7E0299,CUST100070358,221.245.163.90,2026-07-17 18:09:29,217,8.91,347.47,iot.telco.com
SES4F8A220D492F,CUST100053481,90.120.75.248,2026-06-15 15:50:31,214,1.2,47.99,internet.telco.com
SES4364BC1489E4,CUST100038574,198.85.152.181,2026-07-10 09:57:01,421,89.11,885.83,broadband.telco.com
SES1F395ECA9BB3,CUST100000408,138.223.91.156,2026-06-27 05:29:21,189,64.07,736.96,broadband.telco.com
SESA272029F58A7,CUST100094684,219.140.162.100,2026-06-14 04:21:58,422,13.5,748.88,internet.telco.com
SES491B7EB917C4,CUST100019948,124.41.253.166,2026-07-13 22:09:45,260,10.05,263.18,iot.telco.com
SESBD6026E3E4CB,CUST100060643,170.19.160.62,2026-06-09 22:42:12,35,7.13,0.87,internet.telco.com
SES25871B3F364B,CUST100072277,89.212.151.102,2026-06-22 20:24:39,290,59.31,312.16,internet.telco.com
SESFCFF8D9DF6C3,CUST100037206,179.221.235.124,2026-07-20 22:24:00,357,37.53,57.71,internet.telco.com
SES2461A07A189C,CUST100005645,129.241.68.149,2026-07-08 00:17:51,22,301.23,319.04,iot.telco.com
SESD96F83C52667,CUST100038490,219.242.4.30,2026-06-27 23:13:21,253,12.33,117.32,internet.telco.com
SES12022B0B7BF7,CUST100014132,160.32.231.175,2026-07-20 06:00:43,324,18.81,192.05,broadband.telco.com
SES75A5F766F2E6,CUST100016867,142.33.90.135,2026-06-27 15:14:43,365,97.81,583.02,broadband.telco.com
SES4CC55D518968,CUST100089843,162.137.79.79,2026-06-01 10:48:56,465,237.7,152.67,iot.telco.com
SES12691F856F30,CUST100063294,222.136.98.53,2026-07-23 13:41:32,439,1.99,170.69,internet.telco.com
SESF89B207E6AC5,CUST100037628,220.183.79.28,2026-07-11 21:08:37,347,35.14,763.8,iot.telco.com
SES3E3E3F77F45F,CUST100037031,142.139.57.67,2026-06-19 03:48:20,31,71.68,143.2,iot.telco.com
SES4F7601572691,CUST100021267,171.56.165.215,2026-07-15 11:43:44,428,46.96,215.75,broadband.telco.com
SES34642789DC1C,CUST100089954,72.190.75.234,2026-06-08 21:31:40,43,213.73,501.12,internet.telco.com
SESC49157296F31,CUST100077946,185.230.228.39,2026-06-17 00:44:27,2,5.61,11.15,internet.telco.com
SES577D98B17762,CUST100070526,111.68.127.94,2026-07-22 04:51:53,237,12.83,249.33,iot.telco.com
SESD369383F0875,CUST100069384,217.223.224.246,2026-06-06 13:05:58,410,35.13,298.11,broadband.telco.com
SES7B980EE9C142,CUST100097189,162.37.233.104,2026-06-13 11:14:32,292,24.75,506.41,broadband.telco.com
SES89A5EDFA8AF6,CUST100094065,180.103.240.21,2026-06-15 09:22:15,158,10.2,207.29,broadband.telco.com
SESB437D59EFBFB,CUST100089976,80.247.74.184,2026-06-12 05:05:41,377,11.04,112.2,iot.telco.com
SES87AFEA1B10E6,CUST100018111,223.170.160.7,2026-06-15 11:37:59,417,57.44,125.15,broadband.telco.com
SESE9D9BB3A3028,CUST100007590,173.174.228.8,2026-07-12 06:03:09,317,39.7,669.47,internet.telco.com
SESA6DC3EECC6DC,CUST100094899,37.192.44.62,2026-07-08 02:33:49,243,14.68,420.91,iot.telco.com
SES3AFF2FE3633D,CUST100006438,114.180.68.170,2026-07-21 00:11:22,379,23.27,245.86,iot.telco.com
SESF3D610A20B42,CUST100072352,129.111.196.41,2026-06-23 08:10:20,295,69.26,63.78,broadband.telco.com
SES0870AECC5842,CUST100073936,209.251.109.25,2026-06-10 19:02:56,253,49.03,1.2,internet.telco.com
SESD414F8248368,CUST100033665,196.18.99.107,2026-06-10 17:24:32,308,50.85,71.87,internet.telco.com
SES6C20755ACD32,CUST100018073,135.208.118.38,2026-07-05 14:24:45,120,49.59,37.03,broadband.telco.com
SES69847A68964A,CUST100055852,95.192.92.214,2026-06-26 17:25:26,92,6.23,119.96,iot.telco.com
SES6671FDE064BB,CUST100071086,182.232.41.147,2026-07-15 07:26:58,347,21.03,56.61,internet.telco.com
SESFC8C0D717191,CUST100007922,219.116.82.255,2026-06-22 18:41:50,212,23.01,288.67,internet.telco.com
SESB22809687974,CUST100097991,178.158.39.190,2026-07-08 07:28:11,248,51.0,68.69,internet.telco.com
SES12450CD56A79,CUST100079764,195.33.120.182,2026-06-04 07:05:10,324,28.02,233.34,broadband.telco.com
SES115A02C028A1,CUST100032382,172.217.248.86,2026-06-22 13:48:21,26,7.64,323.95,iot.telco.com
SESFCC50E62FE80,CUST100062731,126.44.170.100,2026-07-23 02:06:24,221,9.42,69.69,internet.telco.com
SESCB202EE3D382,CUST100038921,91.231.36.236,2026-06-13 09:57:51,30,2.63,98.16,iot.telco.com
SESCD84219BD005,CUST100045247,151.7.38.63,2026-07-19 04:37:48,293,19.9,138.76,iot.telco.com
SESF47749E2B25F,CUST100082076,134.25.155.129,2026-07-01 14:56:42,48,79.17,464.19,internet.telco.com
SESF9A0D2FDCCD3,CUST100044262,56.2.236.22,2026-06-01 04:18:53,225,149.97,19.29,broadband.telco.com
SES993B0DE0EB47,CUST100031496,149.176.241.119,2026-06-05 10:33:18,290,19.75,1016.61,broadband.telco.com
SESCE3476D0ACDA,CUST100078234,131.133.38.12,2026-07-10 17:50:57,49,25.72,1480.75,internet.telco.com
SES701E6C86A574,CUST100065938,146.190.15.101,2026-06-27 13:16:45,304,9.17,38.75,internet.telco.com
SES07DF33C6028D,CUST100016577,171.99.236.26,2026-06-24 00:41:24,238,1.76,665.32,iot.telco.com
SES984F2D857D0B,CUST100015338,199.155.102.110,2026-06-30 16:19:42,416,76.53,225.36,broadband.telco.com
SESC64537F942DF,CUST100083899,143.252.10.233,2026-06-14 05:36:29,229,50.76,214.42,internet.telco.com
SESB8A458985871,CUST100043629,190.58.85.110,2026-07-03 15:00:32,163,13.22,35.26,iot.telco.com
SES65C0F24DD1E3,CUST100014431,3.25.244.101,2026-07-03 08:39:28,405,11.89,753.59,broadband.telco.com
SES134BA270DFA6,CUST100035171,168.16.106.41,2026-06-18 17:46:49,447,57.24,110.35,iot.telco.com
SES4B33B9418F7F,CUST100043660,130.205.232.114,2026-07-08 13:57:31,108,51.77,1238.09,iot.telco.com
SESDE8475E700F5,CUST100091407,209.165.79.3,2026-06-05 13:27:04,251,19.16,213.32,broadband.telco.com
SESC4DC892B72AE,CUST100098427,123.240.219.102,2026-07-13 13:48:43,417,162.45,142.39,internet.telco.com
SES27A6833DD23E,CUST100067476,28.252.53.133,2026-06-30 11:26:37,45,84.03,133.95,iot.telco.com
SES26D9D133C224,CUST100067873,83.221.122.165,2026-06-12 09:55:53,11,26.16,276.61,broadband.telco.com
SESD716EC43CE3F,CUST100087374,222.179.161.92,2026-06-13 10:57:38,434,37.36,270.52,internet.telco.com
SESF677680ECBDC,CUST100013463,219.69.168.215,2026-06-08 13:41:41,232,23.48,237.71,iot.telco.com
SESF513763C1620,CUST100090248,165.139.9.153,2026-06-18 15:02:35,436,49.26,291.26,broadband.telco.com
SESBCAA7A8FAB7A,CUST100028915,205.141.224.58,2026-06-24 21:31:58,44,214.33,80.23,internet.telco.com
SESC737662A68F9,CUST100039180,177.71.39.213,2026-07-04 03:47:45,230,3.51,151.03,internet.telco.com
SESF87B21584391,CUST100025028,208.8.49.167,2026-07-12 02:14:03,356,32.74,113.29,internet.telco.com
SES7072F445886F,CUST100095388,108.109.116.147,2026-07-01 07:45:15,221,18.84,976.06,iot.telco.com
SESCD099E144B3E,CUST100078043,27.252.160.220,2026-07-08 08:47:53,414,96.35,225.22,iot.telco.com
SES7F1F8231E872,CUST100049593,22.151.182.179,2026-07-14 18:47:07,63,58.58,682.8,iot.telco.com
SES50A5F596CC49,CUST100043547,207.255.137.86,2026-06-02 17:15:44,273,21.12,244.01,broadband.telco.com
SESC3B987AF7067,CUST100033937,107.158.139.92,2026-06-24 21:41:32,351,9.76,305.79,iot.telco.com
SESD8610A45C1E0,CUST100091264,3.209.234.11,2026-07-18 18:19:00,421,59.22,314.86,iot.telco.com
SESD4B9E13BFE05,CUST100040145,198.231.238.5,2026-07-10 03:13:55,234,50.54,256.27,broadband.telco.com
SES43150911F00B,CUST100001900,128.152.246.207,2026-07-05 21:28:10,112,0.85,1000.66,internet.telco.com
SES41F0E263C9B2,CUST100031163,181.86.58.220,2026-06-10 13:35:30,199,42.09,559.29,broadband.telco.com
SES591369B3C957,CUST100011372,140.149.244.0,2026-06-28 15:45:16,312,76.85,137.17,broadband.telco.com
SES20A531B816DE,CUST100035862,214.28.29.56,2026-06-09 14:23:21,113,20.34,78.74,internet.telco.com
SESAD45BC2DA972,CUST100046952,174.187.148.245,2026-07-12 01:03:04,335,38.67,206.02,internet.telco.com
SESBF81B01E3268,CUST100064675,219.149.230.63,2026-07-14 04:35:22,296,5.36,111.61,internet.telco.com
SES53A0FF2A27ED,CUST100038975,44.81.82.73,2026-06-01 21:47:56,435,429.06,14.01,broadband.telco.com
SESDA4EE7587CE9,CUST100096940,136.135.35.5,2026-06-12 09:01:14,331,38.41,654.05,internet.telco.com
SES2C22E1AE5D54,CUST100078130,31.137.200.158,2026-07-23 16:10:09,447,5.39,437.13,internet.telco.com
SES388850197C17,CUST100089061,195.26.0.14,2026-06-05 09:47:10,395,39.25,726.95,iot.telco.com
SES8FCBF12AB6B7,CUST100030373,141.100.94.184,2026-06-26 01:02:21,9,9.69,46.59,iot.telco.com
SES802CDC527218,CUST100019768,165.10.22.30,2026-06-25 18:28:14,275,22.38,349.69,internet.telco.com
SES3199CA90B2CB,CUST100079915,213.13.254.237,2026-06-22 23:50:21,320,47.28,566.0,internet.telco.com
SES4DE668E6D5D3,CUST100031315,171.144.101.73,2026-07-18 23:28:24,376,5.82,51.26,internet.telco.com
SES102285EC6ABA,CUST100028348,206.145.225.18,2026-07-03 19:53:55,88,26.78,938.2,internet.telco.com
SES9C000DC99096,CUST100014632,193.176.90.117,2026-06-14 00:04:02,50,83.78,154.31,internet.telco.com
SESE6865203A0E4,CUST100006458,116.62.2.114,2026-06-14 18:42:05,378,56.42,336.91,iot.telco.com
SES3B87B48A7C99,CUST100088046,206.78.168.65,2026-06-08 02:09:31,423,6.01,700.01,internet.telco.com
SES917D026355DE,CUST100014580,92.56.170.210,2026-06-29 09:52:43,45,133.4,529.67,iot.telco.com
SESB9E25CAF08BC,CUST100055047,203.88.239.226,2026-07-04 10:02:20,479,71.16,525.19,iot.telco.com
SES41C00D82A556,CUST100053262,56.123.168.81,2026-07-05 19:28:07,320,15.56,950.99,iot.telco.com
SES7E2044061CFD,CUST100067021,23.51.128.152,2026-06-06 13:12:14,165,68.31,172.61,internet.telco.com
SES92F2A34D9E75,CUST100038666,71.194.39.2,2026-07-15 19:39:05,63,0.24,166.31,broadband.telco.com
SES9312848C88D6,CUST100000183,51.224.37.201,2026-07-11 23:31:46,81,105.68,59.93,broadband.telco.com
SESCE495DBF82B0,CUST100097257,194.110.236.250,2026-07-04 04:12:49,172,40.39,1413.73,iot.telco.com
SESFD559EB85B87,CUST100030686,178.235.217.27,2026-06-23 07:05:42,317,14.13,205.46,internet.telco.com
SES55D6B191C88A,CUST100028040,219.242.97.221,2026-06-03 20:21:53,164,132.61,47.86,internet.telco.com
SES2DAB72F3EEFF,CUST100031229,57.126.98.169,2026-07-23 17:46:11,435,106.09,49.27,iot.telco.com
SESEF8DD8A4C303,CUST100056766,162.110.41.66,2026-06-10 03:41:04,83,116.91,123.84,internet.telco.com
SESCC1DB79915B3,CUST100055044,128.228.12.13,2026-06-02 16:43:42,442,26.67,84.48,iot.telco.com
SESF386662A3E40,CUST100061268,203.11.99.145,2026-06-21 22:07:13,215,75.04,2.99,internet.telco.com
SES97D4D88FEF74,CUST100025835,86.98.233.253,2026-06-30 10:04:12,2,10.0,13.54,internet.telco.com
SESFE144D066E33,CUST100089037,199.221.60.117,2026-06-01 04:34:50,349,43.5,75.89,broadband.telco.com
SES8556D70B46D2,CUST100006453,167.85.17.67,2026-07-08 09:25:28,249,12.12,6.08,broadband.telco.com
SES960498A00424,CUST100089837,153.249.189.120,2026-07-08 20:38:22,406,36.84,20.6,broadband.telco.com
SES2130CAAE47F0,CUST100085351,223.17.135.87,2026-07-19 17:42:14,406,36.13,104.01,broadband.telco.com
SESFA0987E8EDEA,CUST100021884,92.30.69.197,2026-06-22 03:16:06,321,59.17,4.29,internet.telco.com
SES63CE7091AA18,CUST100014826,217.237.27.81,2026-06-11 15:51:12,382,30.83,345.23,iot.telco.com
SESA13732AE92B6,CUST100064550,177.2.77.235,2026-07-09 17:13:48,225,15.94,493.4,iot.telco.com
SES5B01AF094D88,CUST100099703,5.110.184.160,2026-07-22 12:35:11,45,14.74,348.01,iot.telco.com
SESC7A2E69C6683,CUST100072274,56.17.80.98,2026-06-21 10:06:41,15,76.84,157.44,internet.telco.com
SES7719A29453CB,CUST100060351,191.197.8.232,2026-06-02 01:38:14,69,1.74,408.66,iot.telco.com
SES05E629F560D4,CUST100015048,52.198.83.237,2026-07-09 19:18:24,46,24.67,802.24,iot.telco.com
SES533F477856F0,CUST100098916,114.105.1.218,2026-06-12 18:26:27,180,4.26,28.04,internet.telco.com
SES6C44ECD345BD,CUST100098349,162.40.118.113,2026-07-15 16:52:08,54,14.52,234.18,broadband.telco.com
SESB75B5ACE6861,CUST100034244,217.127.3.27,2026-06-06 18:50:22,271,24.57,21.47,internet.telco.com
SES820F93AC7187,CUST100039968,136.7.101.214,2026-06-26 00:14:41,226,38.12,547.98,internet.telco.com
SESF2B4F20BFDF7,CUST100047803,136.8.24.37,2026-06-29 06:49:31,84,156.18,49.21,broadband.telco.com
SES4DAE31B12DF6,CUST100002383,204.122.53.220,2026-06-27 08:39:59,314,5.88,564.28,iot.telco.com
SESC51EC816AADB,CUST100086951,162.210.80.175,2026-07-04 08:10:29,1,11.11,202.83,internet.telco.com
SESAAC86D4EE54F,CUST100078441,161.209.187.210,2026-06-23 20:33:48,88,1.07,67.64,internet.telco.com
SESF3D1B5B05956,CUST100008834,192.235.57.183,2026-07-07 16:55:55,170,148.08,658.7,broadband.telco.com
SES525FB1EAED68,CUST100094490,216.148.192.121,2026-06-22 14:52:17,44,13.07,105.61,broadband.telco.com
SES4BDCF85F744A,CUST100070993,71.77.147.106,2026-07-23 12:56:37,25,21.92,144.33,internet.telco.com
SESD339B18A3F72,CUST100036669,80.96.189.67,2026-06-05 20:19:45,162,6.07,301.19,iot.telco.com
SES403B0B40114F,CUST100029495,198.9.221.183,2026-06-24 17:00:18,284,1.98,701.81,iot.telco.com
SESA5BABC9A5102,CUST100012337,110.197.47.236,2026-06-19 11:21:50,360,42.73,330.61,iot.telco.com
SES16150B4B081E,CUST100001431,91.178.215.65,2026-07-18 19:23:29,225,109.13,61.27,iot.telco.com
SESB6711D293CE2,CUST100005710,109.177.190.158,2026-06-10 06:32:28,10,25.94,562.33,internet.telco.com
SES462DBB9F607B,CUST100004780,215.162.53.165,2026-06-25 17:05:47,411,24.69,536.18,broadband.telco.com
SES825E2FF4B433,CUST100023440,26.117.222.62,2026-07-12 10:22:36,438,72.13,62.95,iot.telco.com
SESC2F804A82AED,CUST100046148,129.31.159.39,2026-07-18 19:53:47,277,15.09,1045.86,broadband.telco.com
SES6DAEEC7F8A39,CUST100048381,144.42.111.67,2026-07-12 01:54:39,82,23.14,47.93,broadband.telco.com
SESE5C58D7EF7E3,CUST100051646,115.17.109.213,2026-07-09 18:37:44,259,139.15,33.49,broadband.telco.com
SES30C600534FC4,CUST100033333,216.74.214.177,2026-06-03 09:15:19,38,44.08,89.72,iot.telco.com
SES83A91ECC4718,CUST100087417,92.130.146.222,2026-06-07 22:35:02,290,41.11,179.1,broadband.telco.com
SESE941704D322C,CUST100084325,155.143.50.123,2026-07-15 10:34:35,286,50.74,582.62,broadband.telco.com
SESA180891C6779,CUST100040361,28.52.96.185,2026-07-23 12:44:18,324,9.66,1935.58,broadband.telco.com
SESDA9C472220FF,CUST100026236,175.62.209.173,2026-06-21 05:08:57,39,13.16,440.5,iot.telco.com
SES620E4755ADA6,CUST100071547,31.97.56.201,2026-06-03 23:53:31,28,68.14,88.77,iot.telco.com
SES2484B9D7AD2E,CUST100049953,14.173.106.176,2026-07-22 13:07:42,341,166.31,32.19,internet.telco.com
SES16FBC07C6BB7,CUST100041779,195.94.173.16,2026-07-05 16:53:28,131,32.2,103.64,internet.telco.com
SES7E83BCD9239D,CUST100067056,69.22.4.177,2026-07-14 12:51:30,186,33.03,1067.28,iot.telco.com
SES0DB8D01E796E,CUST100030504,133.8.119.153,2026-07-10 20:54:29,411,0.79,26.54,iot.telco.com
SES6722E56A53AD,CUST100088308,205.248.171.161,2026-06-21 10:34:57,236,49.9,6.27,internet.telco.com
SESE34D07B9CC72,CUST100038649,31.147.90.193,2026-06-27 02:59:05,307,7.85,57.97,broadband.telco.com
SESE25A5B4AA818,CUST100076969,72.105.59.58,2026-06-27 19:00:09,22,1.41,369.07,internet.telco.com
SES4D09B2D77B4C,CUST100014341,183.167.63.36,2026-06-21 16:18:53,111,26.15,288.45,iot.telco.com
SESABE85BA58B14,CUST100043927,198.107.155.220,2026-06-10 11:32:13,460,0.35,0.62,iot.telco.com
SES56E9CFC39BC1,CUST100044879,210.18.42.209,2026-06-02 01:00:31,124,36.67,139.04,broadband.telco.com
SES779AFB97876B,CUST100076900,67.237.232.186,2026-06-22 19:57:39,173,118.61,231.19,broadband.telco.com
SES3B8400A3A5D0,CUST100076742,124.249.236.225,2026-06-20 16:11:31,134,91.82,57.73,iot.telco.com
SES91BC858A0CA5,CUST100094453,140.155.12.254,2026-06-05 23:23:57,439,8.79,167.29,iot.telco.com
SES0AD81F89A559,CUST100046598,180.43.155.110,2026-07-10 22:31:25,225,63.44,215.46,broadband.telco.com
SESA37A743D679E,CUST100015239,155.188.41.160,2026-07-21 18:03:32,468,89.82,141.19,internet.telco.com
SES5C0084D83791,CUST100050381,169.31.43.186,2026-06-09 09:17:18,412,33.33,390.34,broadband.telco.com
SES83DD7E69680D,CUST100089988,196.170.16.148,2026-06-25 20:10:35,469,79.65,310.12,internet.telco.com
SES31D81EDF2942,CUST100006665,200.78.187.63,2026-06-20 05:59:33,265,131.95,593.36,internet.telco.com
SESB738957D0812,CUST100010962,45.252.213.41,2026-07-02 12:48:41,430,65.15,494.32,internet.telco.com
SESE4F2F0F33D13,CUST100089913,203.10.110.140,2026-06-07 00:23:46,199,8.17,206.79,broadband.telco.com
SES008A7A2527C0,CUST100098978,125.143.17.7,2026-06-23 08:16:33,300,3.6,191.7,internet.telco.com
SESB0542B12CCE4,CUST100008020,213.128.192.252,2026-06-15 08:36:19,400,15.72,334.46,iot.telco.com
SESF2CD4F0B0140,CUST100026273,111.214.81.56,2026-06-09 22:39:16,387,157.52,437.96,internet.telco.com
SES1EB573162806,CUST100023565,172.214.151.165,2026-07-05 22:03:32,443,20.9,327.63,internet.telco.com
SES9DCE7823F650,CUST100088630,22.248.129.134,2026-06-19 23:15:10,372,29.26,64.78,iot.telco.com
SES0703303B02D6,CUST100071010,60.46.115.35,2026-06-25 22:21:28,411,62.76,195.44,broadband.telco.com
SES49C644429BC4,CUST100057787,213.131.75.153,2026-07-08 21:16:17,363,5.7,40.22,broadband.telco.com
SES60ECF89AEB4D,CUST100033611,102.158.192.222,2026-06-26 11:09:35,235,125.39,1310.44,iot.telco.com
SES60EB82B17B5B,CUST100004413,96.19.32.226,2026-06-11 10:33:42,104,39.24,528.67,internet.telco.com
SES15BE22999A0F,CUST100048521,175.185.6.179,2026-06-27 20:57:23,477,111.75,467.19,iot.telco.com
SES1EDF66A58190,CUST100002204,207.59.218.201,2026-06-26 10:32:56,267,9.87,266.08,iot.telco.com
SESE4F2203FCA96,CUST100015071,105.130.105.170,2026-07-18 13:06:26,37,89.93,54.19,broadband.telco.com
SES5044201CDC47,CUST100069892,205.77.240.5,2026-06-30 09:35:39,461,3.08,23.43,iot.telco.com
SES18F9BC0B2896,CUST100074959,54.24.174.212,2026-07-20 03:10:11,166,42.11,168.25,broadband.telco.com
