tower_id,tower_name,latitude,longitude,region,tower_type,capacity_status
TWR100304,Site-NewBryceburgh-304,49.025423,-92.096986,Midwest,Macro Cell,Normal
TWR100305,Site-Ryanview-305,43.465561,-118.848581,Pacific Northwest,Macro Cell,Congested
TWR100306,Site-Vargasmouth-306,45.924272,-73.737876,West,Small Cell,Normal
TWR100307,Site-EastSara-307,39.678215,-111.137858,Southeast,Small Cell,Normal
TWR100308,Site-Jessetown-308,33.186472,-116.397962,Northeast,Macro Cell,Normal
TWR100309,Site-WestVictorialand-309,41.00159,-71.794035,Midwest,Macro Cell,Normal
TWR100310,Site-SouthElizabeth-310,48.219699,-81.00683,Southeast,Small Cell,Normal
TWR100311,Site-PortWilliamside-311,31.497674,-93.686394,Midwest,Small Cell,Near Capacity
TWR100312,Site-Buchananstad-312,40.825161,-100.655531,Southeast,Macro Cell,Near Capacity
TWR100313,Site-Santosport-313,32.36642,-112.85248,Southeast,DAS,Normal
TWR100314,Site-LakeAmy-314,38.904846,-70.150032,Northeast,Small Cell,Near Capacity
TWR100315,Site-PortDennis-315,39.916693,-121.962003,Southeast,Macro Cell,Near Capacity
TWR100316,Site-NorthDouglasville-316,37.450713,-109.587086,Pacific Northwest,Macro Cell,Near Capacity
TWR100317,Site-Adrienneshire-317,27.342588,-115.108729,Midwest,Macro Cell,Normal
TWR100318,Site-Katherinefort-318,28.992446,-74.725823,Northeast,Macro Cell,Normal
TWR100319,Site-WestJeffrey-319,31.486053,-71.365868,Northeast,Small Cell,Normal
TWR100320,Site-EastMichael-320,41.517021,-116.397322,Southwest,Rooftop,Normal
TWR100321,Site-Hunterfort-321,32.871108,-83.327138,Pacific Northwest,Macro Cell,Normal
TWR100322,Site-WestCoreyberg-322,47.65471,-78.287046,West,Macro Cell,Near Capacity
TWR100323,Site-Williamchester-323,35.697015,-101.018177,Northeast,Small Cell,Congested
TWR100324,Site-Smithhaven-324,37.486922,-108.822013,Southwest,Macro Cell,Near Capacity
TWR100325,Site-Thomaschester-325,40.816682,-103.92376,West,Macro Cell,Normal
TWR100326,Site-Jameschester-326,43.002999,-114.66167,Northeast,Macro Cell,Near Capacity
TWR100327,Site-Chavezton-327,24.694423,-82.095872,Southeast,Small Cell,Normal
TWR100328,Site-Kennedyhaven-328,28.498412,-78.854657,West,Macro Cell,Near Capacity
TWR100329,Site-Heatherburgh-329,38.210401,-71.528132,Northeast,Macro Cell,Normal
TWR100330,Site-NewJustinhaven-330,33.673963,-73.050258,West,Macro Cell,Normal
TWR100331,Site-NewDenise-331,40.014083,-98.272796,Pacific Northwest,Macro Cell,Normal
TWR100332,Site-NorthAngela-332,41.084457,-123.226557,Southwest,Small Cell,Congested
TWR100333,Site-Maryborough-333,34.546996,-103.189053,Midwest,Macro Cell,Normal
TWR100334,Site-NewSusan-334,36.937646,-120.100381,Southeast,DAS,Normal
TWR100335,Site-SouthKarenmouth-335,25.321466,-103.223982,Midwest,Macro Cell,Near Capacity
TWR100336,Site-Castroshire-336,31.038928,-68.568847,Southeast,Macro Cell,Near Capacity
TWR100337,Site-Pooleburgh-337,27.632306,-123.63402,Southeast,Macro Cell,Near Capacity
TWR100338,Site-WestStaciechester-338,36.226061,-79.336707,Pacific Northwest,Small Cell,Near Capacity
TWR100339,Site-LakeJameschester-339,38.868895,-101.818039,Pacific Northwest,Macro Cell,Near Capacity
TWR100340,Site-LakeRachelfort-340,47.779183,-79.417476,Midwest,Small Cell,Normal
TWR100341,Site-NewRichardton-341,26.123024,-74.834641,Southwest,Small Cell,Congested
TWR100342,Site-WestDerek-342,29.532075,-120.980634,Pacific Northwest,Macro Cell,Near Capacity
TWR100343,Site-PortRebecca-343,45.076573,-67.531214,West,DAS,Normal
TWR100344,Site-Seanshire-344,48.952867,-93.352562,West,Macro Cell,Normal
TWR100345,Site-WestJasonmouth-345,49.251018,-86.141821,West,Macro Cell,Normal
TWR100346,Site-EastMatthew-346,32.924432,-121.864006,Southwest,Macro Cell,Normal
TWR100347,Site-Longberg-347,34.685029,-100.206201,Pacific Northwest,Macro Cell,Normal
TWR100348,Site-Medinaberg-348,43.07637,-92.374862,Southeast,Macro Cell,Normal
TWR100349,Site-Butlerview-349,34.687502,-104.295192,Southwest,DAS,Normal
TWR100350,Site-LakeBrian-350,48.758429,-88.733403,Southwest,Macro Cell,Normal
TWR100351,Site-LakeIvan-351,25.051871,-105.962237,Northeast,Macro Cell,Normal
TWR100352,Site-Stephenchester-352,30.354699,-75.054362,Southwest,Macro Cell,Normal
TWR100353,Site-Collinschester-353,33.107239,-69.888073,Pacific Northwest,Small Cell,Normal
TWR100354,Site-WestAlbertland-354,40.244829,-111.342335,Northeast,Macro Cell,Normal
TWR100355,Site-Ashleyport-355,47.22,-97.541593,Southwest,Macro Cell,Normal
TWR100356,Site-Sarafurt-356,32.021324,-95.079823,Midwest,Macro Cell,Normal
TWR100357,Site-Whitneystad-357,29.647085,-86.400273,Southeast,Rooftop,Congested
TWR100358,Site-Kaylaville-358,41.491805,-73.463226,Northeast,Macro Cell,Normal
TWR100359,Site-Colemouth-359,43.83738,-78.137937,West,Rooftop,Normal
TWR100360,Site-Reginaside-360,26.864583,-97.056598,West,Small Cell,Normal
TWR100361,Site-NewYolandaburgh-361,34.627216,-85.911099,Northeast,Macro Cell,Normal
TWR100362,Site-Danielland-362,48.472277,-105.986592,Midwest,Small Cell,Normal
TWR100363,Site-NewYolandabury-363,29.291807,-96.018692,Pacific Northwest,Macro Cell,Near Capacity
TWR100364,Site-LakeJoshuastad-364,37.234718,-105.021523,Northeast,Macro Cell,Normal
TWR100365,Site-PortJulie-365,29.885057,-80.544629,West,Small Cell,Normal
TWR100366,Site-Jacobside-366,41.707518,-86.093342,Midwest,Macro Cell,Congested
TWR100367,Site-Claudiaberg-367,34.192961,-120.633961,Southwest,DAS,Normal
TWR100368,Site-Reedborough-368,25.688862,-124.41114,Pacific Northwest,Small Cell,Near Capacity
TWR100369,Site-EastCraigchester-369,39.816096,-98.304327,West,Macro Cell,Normal
TWR100370,Site-Dianeport-370,34.728329,-111.520021,Northeast,Small Cell,Normal
TWR100371,Site-Coffeyport-371,30.841707,-117.112336,Southeast,Macro Cell,Congested
TWR100372,Site-SouthHeather-372,45.827689,-77.254331,West,Macro Cell,Normal
TWR100373,Site-Michelletown-373,26.257751,-107.426063,Northeast,Macro Cell,Normal
TWR100374,Site-Rileyville-374,43.348223,-84.432357,Northeast,Macro Cell,Normal
TWR100375,Site-NewJennifershire-375,40.71369,-75.601245,Midwest,Small Cell,Normal
TWR100376,Site-Pamelashire-376,32.729259,-114.638312,Northeast,Macro Cell,Congested
TWR100377,Site-EastAndreashire-377,33.878855,-116.66848,Pacific Northwest,Macro Cell,Normal
TWR100378,Site-PortJames-378,38.157168,-101.739871,Southeast,Macro Cell,Normal
TWR100379,Site-PortGregorystad-379,26.594672,-97.938817,Southeast,Macro Cell,Normal
TWR100380,Site-Marshallstad-380,41.885841,-85.052761,West,Rooftop,Normal
TWR100381,Site-LakeSean-381,32.611764,-94.217261,Midwest,Small Cell,Normal
TWR100382,Site-Nathanport-382,48.185008,-95.339727,Southeast,Macro Cell,Normal
TWR100383,Site-Randallton-383,28.668281,-88.850719,Northeast,Macro Cell,Normal
TWR100384,Site-LakeKathleen-384,31.61196,-93.794471,West,Rooftop,Normal
TWR100385,Site-EastKatherine-385,45.138977,-104.884996,Southeast,Macro Cell,Normal
TWR100386,Site-EastJohnside-386,27.328641,-81.726125,Pacific Northwest,Macro Cell,Normal
TWR100387,Site-Rosschester-387,24.853388,-121.259017,Pacific Northwest,Small Cell,Normal
TWR100388,Site-EastMeganland-388,32.986763,-109.771274,Southwest,Macro Cell,Normal
TWR100389,Site-NewPatrick-389,44.06551,-78.643477,Midwest,Macro Cell,Normal
TWR100390,Site-Williamchester-390,46.012407,-90.312153,Northeast,Small Cell,Normal
TWR100391,Site-Mitchellfort-391,33.92216,-75.661722,Northeast,Small Cell,Congested
TWR100392,Site-LakeWesley-392,27.873553,-81.060235,Northeast,Macro Cell,Normal
TWR100393,Site-Charlesside-393,27.502115,-91.989038,Northeast,Macro Cell,Normal
TWR100394,Site-Stevenville-394,38.211849,-118.198706,Midwest,Macro Cell,Normal
TWR100395,Site-EastBrendaborough-395,38.386621,-90.683854,Pacific Northwest,Macro Cell,Normal
TWR100396,Site-SouthCassie-396,26.827279,-82.875168,West,Small Cell,Near Capacity
TWR100397,Site-EastJesus-397,34.936588,-67.526666,Southwest,Macro Cell,Normal
TWR100398,Site-WestEileenton-398,43.640147,-101.574931,Midwest,Rooftop,Near Capacity
TWR100399,Site-NewRebecca-399,33.958594,-107.042014,Southeast,Macro Cell,Congested
TWR100400,Site-Burgessshire-400,44.239779,-107.700248,Southeast,Small Cell,Normal
TWR100401,Site-Brownmouth-401,36.887256,-88.219587,Southeast,Macro Cell,Near Capacity
TWR100402,Site-Jennifermouth-402,46.217292,-110.011997,Southwest,Rooftop,Congested
TWR100403,Site-NorthPatricia-403,27.122921,-79.629653,West,Macro Cell,Congested
TWR100404,Site-Hahnhaven-404,36.173627,-114.323709,Southwest,Macro Cell,Normal
TWR100405,Site-Murphyfurt-405,43.632217,-74.037191,Northeast,Macro Cell,Normal
TWR100406,Site-WestWilliam-406,30.098253,-122.559347,Southwest,DAS,Normal
TWR100407,Site-WestChristopher-407,38.159732,-84.732874,Midwest,Macro Cell,Normal
TWR100408,Site-Evansside-408,26.635514,-102.274979,Northeast,Small Cell,Normal
TWR100409,Site-SouthBrianhaven-409,42.675946,-89.870218,Midwest,Macro Cell,Normal
TWR100410,Site-Floresstad-410,47.014623,-74.92157,Pacific Northwest,Macro Cell,Near Capacity
TWR100411,Site-PortStaceybury-411,43.786484,-71.581227,Southwest,DAS,Normal
TWR100412,Site-PortDenise-412,34.628725,-69.527481,Midwest,Rooftop,Near Capacity
TWR100413,Site-NorthKurt-413,42.264038,-102.960466,West,Macro Cell,Normal
TWR100414,Site-Riddleview-414,41.543956,-105.185993,Pacific Northwest,Small Cell,Normal
TWR100415,Site-Allisonview-415,29.098836,-68.473668,West,Small Cell,Near Capacity
TWR100416,Site-Raymondfort-416,30.592022,-98.863615,West,Macro Cell,Normal
TWR100417,Site-NewCrystalview-417,45.136202,-98.470743,Pacific Northwest,Macro Cell,Normal
TWR100418,Site-PortMichaeltown-418,30.858251,-86.121636,Northeast,DAS,Normal
TWR100419,Site-Smithmouth-419,41.131103,-103.908184,Pacific Northwest,Macro Cell,Normal
TWR100420,Site-PortBrady-420,33.444992,-117.764078,Southwest,Macro Cell,Normal
TWR100421,Site-Boydberg-421,31.823299,-91.389271,Southwest,Small Cell,Near Capacity
TWR100422,Site-Alyssaview-422,28.635116,-101.994531,West,DAS,Normal
TWR100423,Site-Lesliefort-423,30.339429,-103.013238,Southwest,Macro Cell,Normal
TWR100424,Site-SouthJessica-424,27.526531,-67.069357,West,Small Cell,Normal
TWR100425,Site-Jeffreyport-425,47.347728,-86.268168,Northeast,Small Cell,Normal
TWR100426,Site-Gouldhaven-426,33.540959,-78.155079,Pacific Northwest,Macro Cell,Near Capacity
TWR100427,Site-Melissaside-427,37.232978,-102.842049,Southwest,Macro Cell,Near Capacity
TWR100428,Site-SouthTina-428,38.290538,-104.18289,Southeast,Macro Cell,Normal
TWR100429,Site-NewMathewborough-429,43.739703,-104.574469,Southeast,Macro Cell,Normal
TWR100430,Site-Anaview-430,36.872534,-87.612057,Northeast,Macro Cell,Near Capacity
TWR100431,Site-NewAmy-431,32.526378,-67.764226,Southwest,Macro Cell,Near Capacity
TWR100432,Site-EastAshleyfurt-432,33.426379,-121.198725,Midwest,Small Cell,Near Capacity
TWR100433,Site-NewAnthonyfurt-433,47.502794,-117.181439,Northeast,Macro Cell,Normal
TWR100434,Site-Clarkstad-434,35.835847,-86.707613,Southwest,Macro Cell,Normal
TWR100435,Site-Michaelfort-435,29.114679,-73.942298,West,Small Cell,Normal
TWR100436,Site-Hillland-436,26.473491,-102.791995,Midwest,Rooftop,Near Capacity
TWR100437,Site-PortJoel-437,42.574526,-78.873583,Northeast,Small Cell,Normal
TWR100438,Site-Loveview-438,41.702322,-95.746347,Southeast,Small Cell,Normal
TWR100439,Site-Jessicaburgh-439,46.518615,-84.710972,Midwest,DAS,Normal
TWR100440,Site-LakeLisa-440,48.4048,-121.603821,Midwest,Small Cell,Normal
TWR100441,Site-Stevebury-441,28.200848,-73.431071,Northeast,Macro Cell,Normal
TWR100442,Site-Patriciafort-442,29.914855,-93.691343,Northeast,Macro Cell,Normal
TWR100443,Site-Perezchester-443,30.991414,-109.260698,West,Macro Cell,Normal
TWR100444,Site-Greenport-444,30.310829,-83.583671,West,Macro Cell,Normal
TWR100445,Site-Melissachester-445,46.109926,-100.048532,Southwest,DAS,Near Capacity
TWR100446,Site-Greeneton-446,35.508796,-69.902242,Southeast,Small Cell,Normal
TWR100447,Site-PortCraigshire-447,35.123225,-103.582474,Midwest,Macro Cell,Normal
TWR100448,Site-SouthMaureen-448,47.231334,-116.477412,Southwest,Small Cell,Congested
TWR100449,Site-NewClaireborough-449,33.630441,-110.893196,Southwest,DAS,Near Capacity
TWR100450,Site-Erinview-450,25.410692,-118.872407,Pacific Northwest,DAS,Normal
TWR100451,Site-NorthHeidi-451,43.430266,-96.273428,Pacific Northwest,Macro Cell,Normal
TWR100452,Site-Michellefurt-452,38.419915,-68.557408,Pacific Northwest,DAS,Normal
TWR100453,Site-Douglasville-453,37.426959,-101.931182,Southwest,Small Cell,Normal
TWR100454,Site-Rogersborough-454,40.405389,-81.858294,Southeast,Rooftop,Near Capacity
TWR100455,Site-PortCandacefurt-455,36.16426,-98.478461,West,Small Cell,Near Capacity
TWR100456,Site-Johnburgh-456,25.977428,-78.899547,West,Macro Cell,Normal
TWR100457,Site-NewAllison-457,32.610199,-83.924567,West,Small Cell,Normal
TWR100458,Site-Benjaminhaven-458,42.175472,-91.965295,West,Macro Cell,Near Capacity
TWR100459,Site-PortJoshua-459,40.90517,-76.858996,Southeast,Small Cell,Normal
TWR100460,Site-NorthKellystad-460,43.984948,-93.376825,Pacific Northwest,Macro Cell,Normal
TWR100461,Site-Cohenberg-461,35.068032,-72.945699,Midwest,Macro Cell,Normal
TWR100462,Site-Wellsberg-462,48.321185,-74.327884,Northeast,Macro Cell,Normal
TWR100463,Site-WestScotttown-463,30.966387,-78.004746,Midwest,Macro Cell,Normal
TWR100464,Site-EastSarah-464,45.732613,-122.67052,Pacific Northwest,Small Cell,Normal
TWR100465,Site-PortMatthew-465,32.31044,-117.456397,Southeast,Small Cell,Normal
TWR100466,Site-Matthewville-466,44.68373,-112.109491,West,DAS,Normal
TWR100467,Site-NorthKennethmouth-467,35.410412,-91.517567,Southeast,Small Cell,Normal
TWR100468,Site-Barbaraland-468,39.326235,-107.395647,West,Macro Cell,Normal
TWR100469,Site-Diazmouth-469,28.742627,-117.992047,Pacific Northwest,DAS,Normal
TWR100470,Site-EastSusan-470,39.921691,-105.172689,West,Macro Cell,Normal
TWR100471,Site-Kevinfort-471,42.858277,-85.9723,West,Macro Cell,Normal
TWR100472,Site-Jamesland-472,38.809185,-121.992065,Pacific Northwest,Macro Cell,Near Capacity
TWR100473,Site-EastFranklinhaven-473,25.375145,-124.192463,West,Macro Cell,Normal
TWR100474,Site-Jacobsonmouth-474,38.20537,-74.448733,Southeast,Macro Cell,Normal
TWR100475,Site-Kimberlyfurt-475,26.492812,-115.897252,Southeast,Macro Cell,Normal
TWR100476,Site-Sanfordmouth-476,42.240446,-82.250911,West,Small Cell,Normal
TWR100477,Site-Wagnerhaven-477,41.503397,-94.74233,West,Macro Cell,Normal
TWR100478,Site-NorthJean-478,28.51974,-108.472717,Southeast,Macro Cell,Normal
TWR100479,Site-Meganshire-479,43.852279,-71.545112,Midwest,Macro Cell,Near Capacity
TWR100480,Site-Glenland-480,26.139842,-123.313777,Northeast,Small Cell,Normal
TWR100481,Site-PortNathanland-481,40.979969,-72.326967,Southeast,Macro Cell,Normal
TWR100482,Site-Ericmouth-482,33.269069,-98.546878,Southeast,Macro Cell,Near Capacity
TWR100483,Site-Arnoldfort-483,34.276605,-81.608952,Southeast,Macro Cell,Normal
TWR100484,Site-Jamestown-484,47.871577,-72.784325,Midwest,Macro Cell,Normal
TWR100485,Site-Kimberlyshire-485,27.780749,-81.821748,Southwest,Macro Cell,Normal
TWR100486,Site-SouthCindy-486,46.784975,-103.43639,Midwest,Macro Cell,Normal
TWR100487,Site-Amymouth-487,34.219106,-118.557747,Midwest,DAS,Normal
TWR100488,Site-Thomasburgh-488,29.392754,-106.09513,Southwest,Rooftop,Normal
TWR100489,Site-PortDenisetown-489,46.887227,-99.788029,Midwest,Macro Cell,Normal
TWR100490,Site-Shawtown-490,44.294571,-113.487423,Southeast,DAS,Normal
TWR100491,Site-Nicholasmouth-491,25.684436,-77.619589,Southeast,DAS,Congested
TWR100492,Site-LakeKathleenberg-492,33.934629,-104.682458,Pacific Northwest,Macro Cell,Near Capacity
TWR100493,Site-Bauerstad-493,47.418593,-96.211869,Midwest,Small Cell,Congested
TWR100494,Site-Ariasmouth-494,45.746312,-87.402669,Southeast,Small Cell,Near Capacity
TWR100495,Site-Jenningsstad-495,36.571482,-89.217822,Pacific Northwest,Macro Cell,Normal
TWR100496,Site-Meganbury-496,47.595439,-67.033492,Southeast,Macro Cell,Normal
TWR100497,Site-Nelsonview-497,26.211909,-71.953637,West,Small Cell,Normal
TWR100498,Site-Virginiafurt-498,42.848383,-109.923967,Pacific Northwest,Macro Cell,Normal
TWR100499,Site-Johnsonton-499,40.892707,-92.469885,Pacific Northwest,Small Cell,Near Capacity
TWR100500,Site-Christineside-500,40.635699,-97.87721,West,Macro Cell,Normal
TWR100501,Site-Lopezview-501,26.510356,-79.908969,Pacific Northwest,Macro Cell,Normal
TWR100502,Site-NorthBrandon-502,30.366518,-99.187585,Southeast,Macro Cell,Normal
TWR100503,Site-WestMelissa-503,44.281562,-72.909043,Northeast,Macro Cell,Congested
TWR100504,Site-NewMatthewborough-504,44.068032,-84.574476,Pacific Northwest,Macro Cell,Normal
TWR100505,Site-PortKennethmouth-505,38.497296,-72.91968,West,Small Cell,Normal
TWR100506,Site-Cruzfurt-506,39.377195,-78.978377,Midwest,Small Cell,Near Capacity
TWR100507,Site-LakeMelissa-507,46.902394,-116.890566,West,Macro Cell,Congested
TWR100508,Site-EastMelissaport-508,26.005082,-122.043709,West,Macro Cell,Congested
TWR100509,Site-NorthTravisfort-509,42.814686,-87.12906,Midwest,Small Cell,Normal
TWR100510,Site-Jenniferside-510,31.827983,-121.928949,Southeast,Rooftop,Normal
TWR100511,Site-WestRoberto-511,45.614176,-119.144063,West,Macro Cell,Near Capacity
TWR100512,Site-Reillymouth-512,37.131492,-88.954827,Southeast,Macro Cell,Normal
TWR100513,Site-Kingfurt-513,24.850237,-94.570707,Southwest,DAS,Near Capacity
TWR100514,Site-LakeKendrastad-514,40.688323,-91.366402,Southwest,Macro Cell,Normal
TWR100515,Site-Christopherfort-515,44.055208,-85.590537,Northeast,Macro Cell,Normal
TWR100516,Site-WestAbigailchester-516,25.497476,-99.390797,Southwest,Macro Cell,Normal
TWR100517,Site-EastStephen-517,38.178593,-72.648201,Midwest,DAS,Normal
TWR100518,Site-Johnsonport-518,33.741151,-77.286254,Southeast,Small Cell,Near Capacity
TWR100519,Site-Thomasport-519,26.992144,-90.816568,Southwest,Macro Cell,Normal
TWR100520,Site-Hannahbury-520,41.849196,-110.517059,Midwest,Small Cell,Normal
TWR100521,Site-SouthCathy-521,33.691411,-114.179341,Pacific Northwest,Small Cell,Normal
TWR100522,Site-Martinshire-522,38.858946,-75.047885,Pacific Northwest,Small Cell,Normal
TWR100523,Site-NorthDawnville-523,25.418958,-68.154155,Southeast,Small Cell,Near Capacity
TWR100524,Site-Snyderburgh-524,25.077056,-76.031244,Midwest,Rooftop,Normal
TWR100525,Site-Stephaniehaven-525,49.060489,-106.215877,Southeast,Small Cell,Normal
TWR100526,Site-LakeCarolinefurt-526,46.968807,-103.377029,West,Macro Cell,Normal
TWR100527,Site-Terryfort-527,41.897464,-123.977359,Northeast,Macro Cell,Normal
TWR100528,Site-Heathport-528,42.303701,-83.085725,Northeast,DAS,Near Capacity
TWR100529,Site-Debramouth-529,38.450271,-70.73468,Midwest,Small Cell,Normal
TWR100530,Site-EastDean-530,24.562449,-98.267165,Northeast,Macro Cell,Normal
TWR100531,Site-Beckbury-531,36.98893,-109.905011,Pacific Northwest,Small Cell,Congested
TWR100532,Site-Vaughntown-532,45.896345,-119.756652,Pacific Northwest,Small Cell,Normal
TWR100533,Site-Karenton-533,37.927388,-112.253375,Southeast,Macro Cell,Normal
TWR100534,Site-Bauershire-534,36.570116,-68.877956,West,Small Cell,Near Capacity
TWR100535,Site-Lindsayfurt-535,39.215672,-118.641716,Midwest,Small Cell,Near Capacity
TWR100536,Site-SouthKentton-536,29.18945,-124.144121,Northeast,DAS,Near Capacity
TWR100537,Site-Bonillaville-537,43.544636,-67.184403,West,Small Cell,Congested
TWR100538,Site-Johnborough-538,34.383652,-106.179498,Pacific Northwest,Rooftop,Near Capacity
TWR100539,Site-Jamesside-539,40.696545,-110.210361,Pacific Northwest,Macro Cell,Normal
TWR100540,Site-Brookstown-540,44.319884,-76.715828,Northeast,Macro Cell,Normal
TWR100541,Site-Hurstburgh-541,41.335689,-105.063497,West,DAS,Near Capacity
TWR100542,Site-SouthLisamouth-542,34.748478,-84.3328,Northeast,Macro Cell,Normal
TWR100543,Site-SouthLaura-543,33.038947,-94.023995,Midwest,Small Cell,Normal
TWR100544,Site-Collinsmouth-544,47.270328,-120.289095,Southwest,Macro Cell,Normal
TWR100545,Site-Jeffreymouth-545,41.751337,-98.29833,Pacific Northwest,Macro Cell,Normal
TWR100546,Site-SouthAlexandraport-546,44.627034,-114.731954,Southeast,Small Cell,Normal
TWR100547,Site-SouthMelanieborough-547,48.665916,-81.485046,Northeast,Rooftop,Near Capacity
TWR100548,Site-WestKathleen-548,34.656419,-111.512828,Southwest,Small Cell,Normal
TWR100549,Site-SouthPaultown-549,33.981907,-90.750647,West,Small Cell,Congested
