package_id,customer_id,package_name,bundled_services,discount_pct,start_date,end_date
PKGF370B3A185,CUST100082503,Triple Play Bundle,Internet+Security,6.9,2020-02-18,2021-05-05 09:33:32
PKG5FBC136AD4,CUST100022615,Device Protection Plan,Mobile+Streaming,1.1,2024-07-10,2025-07-27 03:27:13
PKG6E7C97E8DA,CUST100027776,Device Protection Plan,Internet+Security,14.7,2018-09-29,2019-07-03 01:27:22
PKGEF2D662E5A,CUST100094610,International Calling Pack,Mobile+TV+Internet,10.1,2023-11-29,2025-05-23 02:44:38
PKG7C52D252B1,CUST100084490,Home Security Add-on,Mobile+TV+Internet,20.1,2025-07-14,2027-06-23 18:07:22
PKG1094D7B4E5,CUST100018668,Mobile + Streaming,Mobile+TV+Internet,23.4,2022-09-26,2024-01-22 01:10:09
PKGA9596920D4,CUST100038872,Triple Play Bundle,Mobile Only Add-on,9.5,2024-07-15,2025-05-12 01:49:31
PKG877C975CAC,CUST100039244,International Calling Pack,Mobile+Streaming,14.6,2021-05-07,2022-11-16 00:58:31
PKG0371DB5186,CUST100046782,Home Security Add-on,Mobile+Streaming,25.0,2021-03-14,2022-12-02 08:35:45
PKG2E42732D19,CUST100096868,Device Protection Plan,Mobile Only Add-on,22.5,2020-01-16,2021-10-21 04:21:17
PKG5830A5A9D8,CUST100096925,International Calling Pack,Mobile Only Add-on,27.6,2025-12-15,2027-11-03 23:42:56
PKGE3B2C73A6E,CUST100065594,Device Protection Plan,Internet+Security,23.4,2021-02-19,2021-10-19 14:51:54
PKG8BB62EB613,CUST100024911,International Calling Pack,Internet+Security,19.9,2018-09-14,2019-04-26 10:44:01
PKG222849CF90,CUST100038406,Device Protection Plan,Mobile Only Add-on,18.0,2020-08-02,2021-10-04 15:37:28
PKG31707F02EF,CUST100044216,Device Protection Plan,Mobile Only Add-on,8.5,2020-04-27,2021-10-10 16:55:11
PKG72366D0D70,CUST100085381,Device Protection Plan,Internet+Security,2.0,2023-07-27,2024-12-09 06:27:37
PKG4C77082947,CUST100022690,Device Protection Plan,Mobile+TV+Internet,8.9,2022-12-08,2023-08-20 00:09:53
PKG9D50A1C8A5,CUST100062984,Triple Play Bundle,Mobile+Streaming,8.0,2022-02-15,2024-01-14 15:49:59
PKGFA469ED08E,CUST100098295,Triple Play Bundle,Mobile+TV+Internet,15.7,2021-05-10,2022-02-03 13:24:04
PKG9FA208B06C,CUST100074488,Device Protection Plan,Mobile Only Add-on,10.8,2023-07-10,2024-06-24 07:31:45
PKG7CAA0F37C4,CUST100052472,Device Protection Plan,Mobile+TV+Internet,12.8,2020-08-04,2022-07-16 00:15:05
PKG783E1F5340,CUST100033423,Mobile + Streaming,Mobile Only Add-on,21.3,2018-12-02,2020-03-05 10:47:29
PKGB49F2C655E,CUST100053017,Mobile + Streaming,Mobile Only Add-on,7.3,2023-12-06,2025-03-16 18:01:16
PKGBFD0A55BD9,CUST100032774,International Calling Pack,Mobile Only Add-on,5.9,2018-04-12,2019-04-02 11:51:47
PKGD81BF0D34A,CUST100046229,Mobile + Streaming,Mobile Only Add-on,1.6,2024-04-03,2025-10-27 02:45:16
PKGF9551EE4EB,CUST100003468,Device Protection Plan,Mobile+TV+Internet,26.7,2020-03-07,2020-09-23 02:31:54
PKG98A6FAB091,CUST100041780,Device Protection Plan,Internet+Security,23.6,2023-06-12,2024-11-05 16:44:02
PKG059CEE63C1,CUST100036881,Triple Play Bundle,Mobile+Streaming,22.4,2020-10-04,2021-11-05 07:44:03
PKG17D6E5C254,CUST100085171,Triple Play Bundle,Internet+Security,9.8,2018-09-22,2019-07-13 02:07:04
PKG8DA0F52D4D,CUST100028609,International Calling Pack,Mobile+TV+Internet,20.2,2024-01-10,2025-04-18 08:53:28
PKGD02E876895,CUST100017771,International Calling Pack,Internet+Security,26.0,2025-09-04,2027-03-24 23:46:12
PKGE289B51E4B,CUST100025800,Triple Play Bundle,Internet+Security,25.6,2023-01-31,2023-12-15 21:12:24
PKG7C6684CAD6,CUST100070989,Triple Play Bundle,Mobile+TV+Internet,3.4,2022-06-17,2023-05-14 05:02:59
PKG2E3EEF0835,CUST100035810,International Calling Pack,Mobile+TV+Internet,3.4,2023-03-14,2024-07-03 13:05:37
PKGF9D01B2402,CUST100047347,Device Protection Plan,Internet+Security,14.8,2020-05-12,2020-11-27 14:26:52
PKGB608BE9899,CUST100012863,International Calling Pack,Mobile+Streaming,24.0,2024-11-26,2026-04-21 15:34:24
PKG92FA1DAF0B,CUST100090052,Triple Play Bundle,Internet+Security,26.3,2024-05-08,2026-05-07 01:02:39
PKG8668B496AD,CUST100046413,Home Security Add-on,Internet+Security,16.1,2020-03-17,2021-01-24 19:18:00
PKGFE47DDD2E2,CUST100072007,Home Security Add-on,Internet+Security,15.7,2025-09-13,2027-05-21 03:12:30
PKGB0B7427B09,CUST100085836,International Calling Pack,Mobile+Streaming,0.4,2019-06-14,2021-02-27 08:34:20
PKG4BCAC2337D,CUST100094482,Home Security Add-on,Mobile Only Add-on,9.3,2025-10-11,2027-08-26 16:28:41
PKG07458E5075,CUST100045261,Home Security Add-on,Mobile+TV+Internet,25.9,2020-09-12,2021-07-13 07:41:36
PKG9546305606,CUST100066991,Mobile + Streaming,Mobile+Streaming,7.4,2025-12-19,2027-01-05 19:32:14
PKG4865562067,CUST100019526,Home Security Add-on,Mobile+Streaming,28.4,2019-07-17,2020-07-01 20:04:44
PKG557B7F4E2A,CUST100010779,International Calling Pack,Mobile+Streaming,0.0,2019-11-14,2020-10-22 19:59:55
PKG133FE6CC66,CUST100043149,Mobile + Streaming,Mobile+Streaming,10.4,2022-01-25,2023-12-06 12:32:51
PKG152E95710F,CUST100039947,Triple Play Bundle,Mobile Only Add-on,18.4,2020-02-08,2022-02-03 15:02:49
PKG247D1169DC,CUST100032398,Device Protection Plan,Internet+Security,15.9,2023-08-14,2024-04-28 23:50:16
PKG22C137DF5E,CUST100054779,Mobile + Streaming,Mobile+Streaming,20.4,2021-05-21,2023-03-22 09:22:14
PKGE3603902AD,CUST100075416,International Calling Pack,Mobile+TV+Internet,16.3,2021-07-12,2023-05-25 01:18:43
PKGC4933D9E0F,CUST100066880,Device Protection Plan,Mobile Only Add-on,29.1,2019-09-13,2020-07-20 18:05:41
PKGB43E547DC4,CUST100060232,Mobile + Streaming,Mobile+TV+Internet,6.8,2018-09-03,2019-07-16 00:14:25
PKG81B79DEB95,CUST100016104,Mobile + Streaming,Mobile+TV+Internet,20.1,2025-12-19,2026-12-20 12:23:11
PKG89A4A2E278,CUST100066480,Home Security Add-on,Internet+Security,10.4,2023-09-09,2025-04-19 12:28:20
PKG5F04F914C3,CUST100049113,Mobile + Streaming,Mobile+Streaming,2.9,2023-07-11,2024-07-02 01:21:55
PKG356BEDB595,CUST100044427,Mobile + Streaming,Mobile+Streaming,28.5,2019-06-15,2020-01-05 09:54:28
PKG9C47EA57DE,CUST100068866,International Calling Pack,Mobile+TV+Internet,1.4,2022-06-28,2024-04-02 21:30:00
PKG7DD237276C,CUST100048070,Mobile + Streaming,Mobile+TV+Internet,29.3,2024-04-19,2025-11-12 09:02:49
PKGF2D63CA3DE,CUST100095907,Triple Play Bundle,Mobile Only Add-on,24.8,2019-10-05,2021-01-21 20:53:43
PKGDD4D1203AD,CUST100049199,Triple Play Bundle,Internet+Security,5.6,2020-01-29,2021-01-19 16:19:58
PKG61706C25C1,CUST100085622,Device Protection Plan,Mobile+TV+Internet,26.2,2019-01-06,2019-11-19 21:38:58
PKG72B05E1DA2,CUST100098064,Mobile + Streaming,Mobile Only Add-on,29.9,2023-10-04,2024-05-06 20:52:19
PKGE590A1A0E7,CUST100016091,Home Security Add-on,Internet+Security,27.5,2019-06-13,2020-04-20 01:18:25
PKGBB2F81361B,CUST100065187,Home Security Add-on,Mobile+TV+Internet,6.3,2021-04-18,2022-12-12 22:44:08
PKG811DCD7DDC,CUST100074502,Mobile + Streaming,Mobile+TV+Internet,17.8,2022-11-07,2024-07-07 08:33:47
PKGA507626100,CUST100094917,Triple Play Bundle,Mobile+TV+Internet,11.1,2019-08-14,2020-09-19 14:36:53
PKG20A3D274F3,CUST100000937,Device Protection Plan,Mobile+Streaming,2.0,2025-05-22,2026-05-04 14:51:48
PKG3EDB51086A,CUST100043284,Triple Play Bundle,Mobile+TV+Internet,13.3,2024-09-06,2025-05-14 20:46:40
PKG7364F23195,CUST100097769,Triple Play Bundle,Mobile Only Add-on,3.7,2021-08-01,2023-07-10 08:43:44
PKG3AEE516196,CUST100019309,Triple Play Bundle,Mobile+Streaming,24.7,2024-10-02,2025-06-07 21:39:46
PKG87D334D1C8,CUST100031145,International Calling Pack,Mobile Only Add-on,6.7,2025-02-21,2027-01-22 00:36:11
PKG8AA5E8437C,CUST100074060,Mobile + Streaming,Mobile Only Add-on,21.0,2022-10-23,2023-07-15 14:18:23
PKGC719E0976D,CUST100066433,Triple Play Bundle,Mobile Only Add-on,18.6,2024-10-30,2025-10-19 13:30:43
PKG4C032D3D03,CUST100001490,Device Protection Plan,Mobile+TV+Internet,7.2,2025-11-28,2027-09-10 23:02:45
PKGE64B328F48,CUST100016010,Home Security Add-on,Mobile+TV+Internet,0.8,2021-11-26,2022-12-25 09:51:50
PKG49C810FBFF,CUST100078941,Mobile + Streaming,Mobile+Streaming,0.5,2020-04-01,2021-10-13 12:51:20
PKGE15D5132BF,CUST100029580,Device Protection Plan,Internet+Security,22.6,2021-08-04,2022-06-23 04:02:44
PKGF7A3037B40,CUST100011558,International Calling Pack,Internet+Security,2.8,2018-07-03,2020-02-06 05:54:09
PKGADD827CE1F,CUST100042706,Mobile + Streaming,Mobile+Streaming,7.8,2018-03-01,2019-03-21 11:06:53
PKG531FA30C5D,CUST100020474,Home Security Add-on,Mobile+Streaming,16.4,2020-04-05,2021-09-15 05:22:51
PKG5FED610120,CUST100025016,International Calling Pack,Mobile Only Add-on,9.8,2022-05-08,2023-03-31 06:09:15
PKG5014567952,CUST100076520,Home Security Add-on,Mobile+Streaming,6.9,2025-02-01,2025-11-15 20:34:14
PKGE8832E839E,CUST100096946,Device Protection Plan,Internet+Security,6.6,2025-02-11,2026-05-11 10:01:44
PKGAC037DBB8C,CUST100061200,Home Security Add-on,Internet+Security,24.6,2022-07-07,2023-08-26 13:26:50
PKG80941D5435,CUST100001421,Mobile + Streaming,Mobile+Streaming,19.1,2020-02-24,2021-01-19 20:49:15
PKG7DA4689E41,CUST100033500,Mobile + Streaming,Internet+Security,3.0,2018-10-15,2020-06-24 13:39:35
PKGB31705890D,CUST100093818,Mobile + Streaming,Mobile Only Add-on,25.9,2022-10-03,2023-11-24 18:18:34
PKGE8B9E94ACC,CUST100020537,Triple Play Bundle,Mobile+TV+Internet,18.2,2018-02-14,2019-01-09 13:26:41
PKG63F60020D1,CUST100050459,Triple Play Bundle,Internet+Security,28.6,2023-03-31,2024-05-31 04:56:46
PKGB578F96576,CUST100058495,International Calling Pack,Mobile+Streaming,12.6,2025-11-13,2026-10-14 18:25:33
PKG6C29F67EA1,CUST100058746,Home Security Add-on,Mobile Only Add-on,19.1,2019-08-31,2021-06-04 06:45:00
PKG25608AAA46,CUST100079856,Device Protection Plan,Mobile+Streaming,13.6,2025-02-25,2026-10-26 11:57:56
PKG789D3BA013,CUST100001052,Triple Play Bundle,Internet+Security,29.3,2024-10-05,2025-08-03 02:56:52
PKGE3A7150A80,CUST100004905,Home Security Add-on,Mobile+Streaming,7.8,2021-12-01,2022-08-16 09:59:09
PKG27AEDCF085,CUST100056474,Home Security Add-on,Mobile+Streaming,4.2,2024-12-25,2026-07-31 11:13:05
PKG0E6E759223,CUST100080259,International Calling Pack,Mobile+TV+Internet,23.8,2020-10-14,2021-09-26 08:09:53
PKGBEC76BF911,CUST100069510,Triple Play Bundle,Internet+Security,28.0,2024-03-22,2026-01-05 06:19:09
PKG017EB336BA,CUST100040550,Mobile + Streaming,Internet+Security,24.2,2018-01-01,2018-09-24 18:10:10
PKGB0ADC91934,CUST100060417,Mobile + Streaming,Mobile+Streaming,9.6,2025-05-07,2026-09-10 05:38:30
PKGADADEE4B4A,CUST100070253,Home Security Add-on,Mobile+Streaming,9.1,2025-04-28,2026-06-09 16:33:05
PKG093FF2BC97,CUST100081193,Device Protection Plan,Internet+Security,0.4,2021-10-20,2023-01-23 23:23:25
PKG397986D3D3,CUST100032845,Home Security Add-on,Mobile+TV+Internet,12.4,2022-02-11,2023-05-25 06:21:55
PKGD813F3C9DB,CUST100012193,Mobile + Streaming,Mobile+Streaming,10.3,2023-03-14,2024-06-20 01:08:55
PKG24D82B81EC,CUST100070348,International Calling Pack,Mobile+Streaming,20.3,2025-06-03,2026-10-03 21:36:16
PKG3C27AB6EC4,CUST100099185,Triple Play Bundle,Mobile+TV+Internet,13.0,2020-01-21,2020-12-15 11:54:10
PKGAAA5AB7C9A,CUST100049419,Home Security Add-on,Mobile Only Add-on,16.7,2018-07-16,2020-02-04 01:47:21
PKGFA3D4A3753,CUST100001925,International Calling Pack,Internet+Security,26.0,2022-04-05,2022-10-02 02:36:49
PKG35C2D968CE,CUST100060437,Mobile + Streaming,Mobile Only Add-on,22.8,2022-11-12,2024-03-17 16:11:37
PKG0464A5242C,CUST100099630,Home Security Add-on,Mobile+Streaming,14.4,2023-09-02,2025-06-26 07:38:47
PKG0C17CA9198,CUST100008270,International Calling Pack,Internet+Security,26.9,2018-09-14,2020-04-03 09:26:13
PKGF5C670737B,CUST100000740,Mobile + Streaming,Mobile+Streaming,2.3,2024-01-26,2025-05-31 18:00:10
PKG456757AF69,CUST100003629,International Calling Pack,Mobile+TV+Internet,18.9,2020-05-04,2020-12-07 17:02:48
PKGB875FA1233,CUST100044208,Home Security Add-on,Mobile+Streaming,23.7,2021-03-27,2022-03-06 05:25:29
PKGDBCC2AAEF3,CUST100035084,Mobile + Streaming,Internet+Security,24.4,2018-05-12,2019-01-03 23:31:27
PKG66BD30EAF8,CUST100072173,Triple Play Bundle,Mobile+Streaming,14.6,2018-01-12,2020-01-09 12:17:29
PKGBC4FEEC2AA,CUST100089135,Device Protection Plan,Mobile+TV+Internet,29.0,2018-04-17,2019-04-14 14:33:01
PKG1A71072B53,CUST100052308,Home Security Add-on,Mobile Only Add-on,5.0,2025-02-28,2026-04-18 18:46:57
PKG800F07B316,CUST100064708,Mobile + Streaming,Mobile+TV+Internet,4.2,2023-07-17,2025-01-02 00:12:53
PKGF3B1A307EC,CUST100042246,Home Security Add-on,Internet+Security,21.1,2022-05-27,2024-05-10 21:10:08
PKG34EBFE065B,CUST100052634,Triple Play Bundle,Mobile+Streaming,0.4,2018-11-07,2020-07-03 05:56:50
PKG74D1D978D2,CUST100005540,International Calling Pack,Mobile+TV+Internet,23.7,2025-05-05,2027-02-15 23:34:43
PKGD97BC482B3,CUST100003149,International Calling Pack,Mobile+Streaming,28.3,2019-03-22,2021-01-30 07:29:15
PKG4576D621AF,CUST100013768,Mobile + Streaming,Mobile Only Add-on,25.2,2019-03-24,2020-12-05 03:35:52
PKGDA250637B2,CUST100072425,International Calling Pack,Mobile+Streaming,9.2,2020-12-14,2022-01-03 15:46:50
PKGB0243A3687,CUST100013620,International Calling Pack,Mobile Only Add-on,14.5,2019-04-22,2021-03-28 09:38:05
PKGEE426B25F8,CUST100041483,Home Security Add-on,Mobile Only Add-on,2.0,2020-08-12,2021-06-28 17:28:44
PKG6C2DB23A25,CUST100099165,Triple Play Bundle,Mobile+Streaming,1.8,2021-08-02,2022-09-09 17:25:49
PKG26378F6AF8,CUST100097028,Triple Play Bundle,Mobile+Streaming,29.0,2025-01-16,2026-11-22 16:45:34
PKG154415040D,CUST100073798,Triple Play Bundle,Mobile+Streaming,17.0,2021-11-28,2022-10-12 10:02:33
PKGF43C55B134,CUST100056151,International Calling Pack,Mobile Only Add-on,14.9,2023-01-08,2023-07-18 05:50:18
PKGE725338691,CUST100005369,Mobile + Streaming,Internet+Security,17.3,2018-10-10,2019-09-14 20:48:02
PKG7D02DD279B,CUST100023881,Triple Play Bundle,Mobile Only Add-on,20.5,2025-10-11,2026-04-27 03:49:22
PKGEBD6FCE47D,CUST100062325,Home Security Add-on,Mobile+Streaming,24.2,2018-03-29,2019-04-26 21:28:17
PKGE80082C692,CUST100066746,International Calling Pack,Mobile+TV+Internet,15.2,2020-10-09,2021-08-27 05:06:20
PKG1A1593BD1B,CUST100032891,Triple Play Bundle,Mobile+Streaming,5.7,2021-09-13,2022-06-14 12:22:51
PKGAD0BF52C57,CUST100087134,Mobile + Streaming,Internet+Security,10.4,2025-05-08,2026-08-16 23:31:10
PKGD67E4D69D1,CUST100097531,Triple Play Bundle,Mobile Only Add-on,16.5,2022-09-13,2024-08-02 20:57:13
PKG14451607AF,CUST100065098,Mobile + Streaming,Mobile+TV+Internet,16.2,2019-05-13,2021-02-25 23:15:54
PKG4F12B37728,CUST100016892,International Calling Pack,Internet+Security,21.3,2024-10-01,2026-08-07 17:47:41
PKG6B365E0BE7,CUST100050033,Device Protection Plan,Internet+Security,11.1,2025-08-07,2026-08-11 04:13:26
PKG69B2702483,CUST100052725,Mobile + Streaming,Mobile Only Add-on,6.7,2018-05-25,2019-11-10 23:27:18
PKG14EBE36004,CUST100080239,Triple Play Bundle,Mobile Only Add-on,18.5,2024-01-24,2024-09-09 20:05:03
PKGCC141F9F31,CUST100085723,International Calling Pack,Mobile+Streaming,16.7,2022-10-05,2023-05-29 12:01:23
PKGD4C73C5774,CUST100004398,Mobile + Streaming,Mobile+Streaming,17.9,2018-12-13,2020-01-01 10:05:16
PKG09188D40B6,CUST100006595,Home Security Add-on,Mobile Only Add-on,15.8,2022-06-23,2023-06-20 12:45:45
PKG8B26241F90,CUST100073975,International Calling Pack,Internet+Security,24.6,2020-04-01,2021-05-20 06:35:54
PKGF3A2D79F70,CUST100099410,Device Protection Plan,Internet+Security,21.1,2022-04-19,2023-08-06 02:37:02
PKGD33D45BC4A,CUST100009420,Mobile + Streaming,Internet+Security,21.6,2018-04-01,2019-07-09 23:50:02
PKGC9DF0B10D5,CUST100061600,Device Protection Plan,Mobile Only Add-on,13.6,2022-04-01,2022-11-14 20:45:21
PKGC57D5A17E4,CUST100063881,Home Security Add-on,Mobile+TV+Internet,21.2,2018-09-30,2020-04-01 01:41:46
PKG3EE1FC9E60,CUST100022094,Device Protection Plan,Mobile Only Add-on,28.6,2022-07-18,2023-07-30 21:27:18
PKG0A25D5F111,CUST100018150,Device Protection Plan,Mobile+Streaming,4.8,2025-11-22,2027-01-23 00:42:51
PKG3F683CFC1B,CUST100028486,Mobile + Streaming,Mobile+TV+Internet,16.3,2020-02-18,2021-11-22 23:59:06
PKG90CCCB9859,CUST100076053,Device Protection Plan,Mobile+Streaming,4.8,2024-09-18,2026-08-13 09:05:35
PKGBD598A2D26,CUST100015554,Device Protection Plan,Internet+Security,10.6,2019-12-10,2020-11-08 04:07:38
PKG18C430A637,CUST100026108,Triple Play Bundle,Internet+Security,5.5,2022-08-20,2024-04-09 23:15:59
PKG20DE289F7C,CUST100080592,Device Protection Plan,Mobile+Streaming,24.5,2024-05-08,2025-08-12 22:05:06
PKGC92239DC85,CUST100081016,Home Security Add-on,Mobile+TV+Internet,27.3,2020-10-14,2022-01-01 06:48:24
PKGE3888BEB56,CUST100095354,Mobile + Streaming,Internet+Security,11.6,2024-06-18,2025-12-03 18:11:42
PKGF4D47F0B91,CUST100000774,Device Protection Plan,Mobile Only Add-on,16.0,2023-06-10,2024-02-01 06:04:56
PKG31FF662454,CUST100036200,International Calling Pack,Internet+Security,7.3,2022-02-05,2023-10-22 16:33:09
PKG67C195B69D,CUST100059010,Triple Play Bundle,Mobile+Streaming,25.9,2024-08-19,2025-10-18 07:27:57
PKG2F3608B9FE,CUST100068900,Device Protection Plan,Mobile+TV+Internet,14.8,2018-04-03,2019-08-29 10:23:24
PKG77790A8F04,CUST100098265,International Calling Pack,Internet+Security,8.0,2023-06-07,2024-04-02 16:20:22
PKG01E2C1EAD1,CUST100045898,Device Protection Plan,Mobile Only Add-on,8.3,2018-01-08,2019-03-27 09:47:00
PKG97F976E131,CUST100055757,Home Security Add-on,Mobile Only Add-on,4.6,2023-02-02,2024-10-19 20:51:07
PKG3DD3F28101,CUST100046769,Triple Play Bundle,Mobile Only Add-on,6.9,2023-06-15,2024-04-07 04:21:54
PKG52BF692D3A,CUST100056720,International Calling Pack,Mobile Only Add-on,24.8,2020-03-24,2021-11-22 19:10:54
PKG3C59E7F136,CUST100063499,International Calling Pack,Mobile Only Add-on,10.2,2024-10-23,2025-05-07 18:28:41
PKG07F59557D0,CUST100074087,International Calling Pack,Mobile+Streaming,16.9,2023-05-08,2023-11-26 16:41:39
PKGD341B1A6AB,CUST100076142,International Calling Pack,Mobile+Streaming,0.3,2018-06-08,2019-08-31 05:30:44
PKGC9389719B1,CUST100091098,Mobile + Streaming,Mobile+TV+Internet,25.8,2020-05-18,2022-02-18 05:17:26
PKG19DBE94C7F,CUST100065349,Mobile + Streaming,Internet+Security,9.0,2022-09-06,2024-02-16 13:37:19
PKG31527EFF9B,CUST100051280,International Calling Pack,Internet+Security,11.4,2022-07-01,2023-08-30 17:36:28
PKG3E5433D8A7,CUST100072115,International Calling Pack,Mobile+Streaming,26.7,2025-07-04,2026-12-10 03:03:47
PKG2432C6015C,CUST100068355,Home Security Add-on,Mobile+Streaming,12.8,2022-01-20,2022-10-26 21:24:40
PKGA3A8804799,CUST100084561,Triple Play Bundle,Mobile+Streaming,6.0,2021-04-22,2022-02-22 08:11:01
PKG9727E8AABF,CUST100055111,Device Protection Plan,Internet+Security,28.5,2024-09-26,2025-05-21 02:42:24
PKG2FDE2462FE,CUST100032226,Mobile + Streaming,Mobile+TV+Internet,22.9,2023-07-31,2025-07-07 22:14:31
PKG4D7B049FD6,CUST100027364,Mobile + Streaming,Mobile+Streaming,7.5,2022-09-18,2023-05-05 00:16:58
PKG750398592A,CUST100051975,Home Security Add-on,Mobile Only Add-on,8.0,2024-03-29,2025-07-30 05:25:55
PKGCBE1747E8B,CUST100004041,Home Security Add-on,Internet+Security,28.4,2024-03-03,2026-02-25 00:52:25
PKG1769645321,CUST100002554,International Calling Pack,Mobile+Streaming,11.4,2020-02-09,2020-08-30 01:15:47
PKG58599DA4EF,CUST100056198,Home Security Add-on,Mobile+Streaming,8.8,2022-08-26,2023-05-30 05:19:55
PKG40DD66D6CF,CUST100019212,Home Security Add-on,Mobile Only Add-on,7.0,2020-09-05,2021-06-22 02:42:57
PKG2B2FC64F26,CUST100056550,Home Security Add-on,Mobile+Streaming,24.1,2025-01-28,2026-08-04 23:00:24
PKG6A7D95B3F0,CUST100092426,Triple Play Bundle,Mobile+TV+Internet,11.3,2020-08-01,2021-11-29 05:07:25
PKGC68334FB82,CUST100009452,Home Security Add-on,Internet+Security,16.9,2020-10-31,2021-10-12 00:17:41
PKG405E7D21F5,CUST100096420,Home Security Add-on,Mobile+TV+Internet,25.4,2024-12-05,2026-02-03 11:34:53
PKGD689EDC1C5,CUST100033140,Mobile + Streaming,Internet+Security,23.7,2024-01-18,2024-09-27 16:46:27
PKG799177F393,CUST100068533,Mobile + Streaming,Internet+Security,15.7,2020-01-09,2020-10-25 13:10:14
PKG2806C33311,CUST100012553,Triple Play Bundle,Mobile Only Add-on,25.0,2025-01-05,2025-10-18 09:17:03
PKG353CE92915,CUST100045019,Home Security Add-on,Mobile Only Add-on,7.1,2024-02-28,2025-07-27 09:06:23
PKG7ABC8C6E79,CUST100020813,Triple Play Bundle,Mobile+Streaming,26.3,2018-03-08,2019-11-20 04:48:58
PKGFF2935ADBF,CUST100072885,Triple Play Bundle,Internet+Security,0.1,2019-03-17,2019-11-13 21:52:04
PKG804A0220A8,CUST100062472,Home Security Add-on,Mobile+TV+Internet,13.6,2023-10-15,2025-09-28 15:19:27
PKGC6F55B7F82,CUST100001560,Device Protection Plan,Mobile+TV+Internet,7.3,2024-02-20,2025-11-06 19:24:18
PKG99C624833C,CUST100098886,Triple Play Bundle,Mobile Only Add-on,22.6,2025-09-21,2027-04-26 13:04:19
PKG075773D2F8,CUST100095077,International Calling Pack,Mobile+Streaming,5.7,2021-10-25,2023-10-21 15:21:58
PKG3E52BC6A02,CUST100085296,Mobile + Streaming,Mobile+TV+Internet,18.7,2020-02-12,2020-11-09 02:54:13
PKG4AF8CCC1C9,CUST100055940,Device Protection Plan,Mobile+Streaming,29.7,2023-02-09,2024-03-23 00:32:58
PKG75A708DCFB,CUST100095889,Device Protection Plan,Mobile Only Add-on,1.9,2025-10-19,2027-05-01 01:57:52
PKGF3DA240929,CUST100012184,Home Security Add-on,Mobile Only Add-on,26.9,2018-01-04,2018-11-29 18:41:54
PKG2B492EAEDE,CUST100019206,Mobile + Streaming,Mobile+Streaming,9.1,2020-01-24,2020-09-14 07:11:14
PKG0D29A2D6F3,CUST100020683,Mobile + Streaming,Mobile Only Add-on,11.8,2020-09-13,2022-04-07 11:35:13
PKGB2E29D80F7,CUST100028087,Home Security Add-on,Internet+Security,2.7,2019-05-04,2021-01-21 11:39:40
PKG6D44B8C548,CUST100001491,Mobile + Streaming,Mobile+Streaming,10.5,2020-10-03,2021-10-04 19:02:16
