plan_id,customer_id,plan_name,plan_type,monthly_fee_usd,data_allowance_gb,voice_minutes,sms_allowance,start_date
PLNCC416616F8,CUST100059112,IoT Data Plan,Postpaid Mobile,87.35,20,-1,100,2025-10-03
PLNDC0CA737EF,CUST100065149,Unlimited Premium,IoT,33.76,50,1000,100,2020-03-22
PLN728D4F6B21,CUST100020625,Unlimited Premium,Prepaid Mobile,144.42,2,1000,100,2023-12-25
PLNAFD1C3CCBF,CUST100075186,Unlimited Premium,Prepaid Mobile,141.6,10,-1,500,2022-04-28
PLN8609EEDA93,CUST100085394,Family Share 10GB,Postpaid Mobile,50.69,20,1000,500,2021-07-18
PLN29151EFAA4,CUST100076688,Fiber 500Mbps,Postpaid Mobile,105.77,50,500,100,2016-08-25
PLN63EB75CFBF,CUST100040006,Fiber 1Gbps,Postpaid Mobile,105.17,5,-1,500,2017-12-21
PLN95B9ACC657,CUST100064410,Prepaid 5GB,Postpaid Mobile,52.7,20,500,-1,2015-04-24
PLNADC044C51A,CUST100073664,Fiber 500Mbps,Postpaid Mobile,24.52,5,500,100,2016-02-05
PLND93663A94A,CUST100077937,IoT Data Plan,Postpaid Mobile,60.55,20,500,100,2023-10-09
PLN430A36F4FF,CUST100078188,Prepaid 5GB,Postpaid Mobile,70.2,20,-1,500,2022-02-27
PLN3D31EB8DE4,CUST100007896,Unlimited Plus,Prepaid Mobile,147.78,-1,-1,-1,2017-08-19
PLN6F29B92F57,CUST100014286,Unlimited Plus,Postpaid Mobile,75.31,10,1000,500,2020-04-18
PLNB9862FF1FB,CUST100067932,Unlimited Basic,IoT,89.36,2,1000,500,2020-12-02
PLNA608E3B724,CUST100088563,IoT Data Plan,Postpaid Mobile,16.96,2,-1,-1,2019-10-29
PLN5B176F7189,CUST100077547,Fiber 500Mbps,Postpaid Mobile,24.02,5,1000,100,2025-12-19
PLN4E515E18F5,CUST100010704,Family Share 10GB,Postpaid Mobile,102.89,50,500,100,2020-12-09
PLN382813A0AA,CUST100002747,Fiber 1Gbps,Prepaid Mobile,86.06,50,-1,100,2021-12-03
PLNF6E65661F0,CUST100008163,Unlimited Premium,IoT,108.67,10,1000,-1,2021-07-08
PLN28D05D646F,CUST100010322,Prepaid 5GB,Postpaid Mobile,131.81,10,1000,-1,2020-02-11
PLN250AD7EC6B,CUST100096107,Prepaid 5GB,Postpaid Mobile,143.59,10,-1,500,2021-12-30
PLN81AD33CE81,CUST100040402,Fiber 1Gbps,Prepaid Mobile,66.54,50,-1,500,2024-03-28
PLN997D301B4F,CUST100042675,Unlimited Premium,Postpaid Mobile,15.94,-1,-1,100,2022-12-08
PLNE14F932F0F,CUST100023599,Family Share 10GB,Prepaid Mobile,74.9,20,1000,100,2019-10-21
PLNCD3616919B,CUST100021339,IoT Data Plan,Prepaid Mobile,89.19,20,-1,500,2023-04-28
PLN510FE7A0DB,CUST100072025,Family Share 10GB,Postpaid Mobile,31.2,-1,1000,100,2019-09-15
PLN9E9F198DB2,CUST100085172,Family Share 10GB,Postpaid Mobile,76.81,-1,1000,500,2023-12-09
PLNCC539E35AF,CUST100035878,Fiber 500Mbps,Postpaid Mobile,85.42,5,500,500,2020-01-22
PLN0C9641C20C,CUST100071572,Unlimited Basic,Broadband,77.67,-1,1000,-1,2024-05-07
PLN1B64C5BAD8,CUST100072799,IoT Data Plan,Postpaid Mobile,50.63,5,1000,-1,2016-07-01
PLN8EC9FB9338,CUST100077871,Fiber 500Mbps,Postpaid Mobile,52.92,20,-1,-1,2016-06-12
PLN87C130BE70,CUST100096051,Unlimited Premium,Broadband,32.93,-1,-1,500,2015-07-10
PLN3E84833973,CUST100046447,Fiber 500Mbps,Broadband,75.58,2,1000,500,2018-12-23
PLN49FEECA4BC,CUST100070983,Family Share 10GB,Postpaid Mobile,16.01,50,-1,100,2026-01-03
PLNE17CBD4573,CUST100016753,Unlimited Premium,Broadband,106.83,-1,500,500,2015-11-03
PLN7BE3BC7B24,CUST100045648,Unlimited Premium,Prepaid Mobile,134.92,-1,-1,-1,2019-04-24
PLNFACD3BFC3D,CUST100069720,Unlimited Plus,Postpaid Mobile,69.09,50,1000,500,2024-07-11
PLN7421B3CB94,CUST100056423,Prepaid 5GB,Postpaid Mobile,126.25,10,500,-1,2023-08-11
PLNB7A26860A7,CUST100019672,Family Share 10GB,Prepaid Mobile,30.62,20,-1,-1,2017-01-26
PLNF3651559D2,CUST100074210,Prepaid 5GB,Postpaid Mobile,47.59,20,1000,-1,2024-09-28
PLN84DCE9C75E,CUST100010807,Family Share 10GB,Prepaid Mobile,50.96,-1,1000,100,2024-11-04
PLN5AD6BE4E1F,CUST100008712,Unlimited Plus,Postpaid Mobile,41.69,2,1000,500,2022-02-01
PLNA3502CADB7,CUST100003743,Unlimited Plus,Broadband,66.02,50,-1,500,2019-04-07
PLN24C1014EDA,CUST100027421,Fiber 1Gbps,Postpaid Mobile,147.92,-1,-1,-1,2025-10-01
PLNB814F278ED,CUST100098479,Fiber 500Mbps,Prepaid Mobile,139.26,2,1000,-1,2022-04-21
PLN1F8992AE39,CUST100089103,Fiber 500Mbps,Postpaid Mobile,141.44,50,-1,100,2025-03-04
PLN69B8CF8651,CUST100044444,Unlimited Premium,Postpaid Mobile,90.86,50,500,100,2025-10-09
PLN95313461D0,CUST100025009,Fiber 500Mbps,Broadband,148.24,20,500,500,2023-01-13
PLN59B195936C,CUST100043993,IoT Data Plan,Postpaid Mobile,19.8,20,-1,100,2018-07-15
PLN78CE338216,CUST100017908,Unlimited Basic,Postpaid Mobile,26.59,50,-1,500,2024-11-24
PLN260AA82B42,CUST100093135,Prepaid 5GB,Prepaid Mobile,59.49,20,-1,-1,2025-01-20
PLN5A0ED2D744,CUST100043988,Family Share 10GB,Postpaid Mobile,45.88,-1,1000,100,2016-09-26
PLN3A93E7877C,CUST100023476,Prepaid 5GB,Postpaid Mobile,124.73,-1,500,100,2024-02-03
PLN06D70F348E,CUST100022652,Prepaid 5GB,Postpaid Mobile,108.16,-1,1000,500,2022-10-23
PLN22BE522AB2,CUST100034144,IoT Data Plan,Prepaid Mobile,128.95,5,500,-1,2023-06-12
PLN4F3BEB4BE3,CUST100002108,Family Share 10GB,Postpaid Mobile,83.67,-1,-1,100,2018-12-27
PLNDFDD2ED791,CUST100037176,Fiber 1Gbps,Postpaid Mobile,120.64,10,-1,-1,2020-03-08
PLN397DE6042A,CUST100099223,Family Share 10GB,Broadband,79.15,2,500,500,2019-12-03
PLN88047329F0,CUST100032580,Fiber 1Gbps,Prepaid Mobile,63.46,50,-1,100,2025-02-13
PLN3178B7043A,CUST100028915,Unlimited Plus,Postpaid Mobile,36.67,2,1000,500,2017-02-16
PLNF7B51B9C07,CUST100048534,Prepaid 5GB,Prepaid Mobile,116.26,50,500,500,2017-02-18
PLNF760388E6C,CUST100071358,Family Share 10GB,Prepaid Mobile,52.08,20,1000,100,2025-10-04
PLN01685B49EE,CUST100080493,Unlimited Basic,Prepaid Mobile,65.51,10,500,100,2024-06-26
PLN1BB75CD275,CUST100085436,Family Share 10GB,Broadband,149.39,5,500,500,2019-06-10
PLNF5DD634836,CUST100001642,Unlimited Plus,Prepaid Mobile,94.72,50,500,-1,2017-10-23
PLN662E23E1F1,CUST100046086,Fiber 1Gbps,Prepaid Mobile,104.58,10,500,500,2025-04-13
PLNF2BB5A1B24,CUST100061736,Unlimited Premium,Postpaid Mobile,30.05,50,500,100,2025-01-08
PLNBC7ABADE45,CUST100066729,Unlimited Basic,Postpaid Mobile,128.39,10,-1,100,2019-04-28
PLN51ABA7A5EF,CUST100099368,Fiber 500Mbps,Postpaid Mobile,135.01,50,-1,500,2020-02-04
PLNC53F7E9FF7,CUST100005721,Family Share 10GB,Broadband,71.07,20,1000,-1,2022-06-14
PLN2E448C49B0,CUST100069470,Unlimited Basic,Broadband,20.35,20,1000,100,2018-08-18
PLNF65CE49895,CUST100039873,Prepaid 5GB,IoT,116.57,-1,-1,500,2026-01-30
PLNE517FF5164,CUST100043182,Fiber 500Mbps,Postpaid Mobile,110.88,20,1000,500,2022-07-31
PLN724FD5DD74,CUST100017424,Fiber 500Mbps,Postpaid Mobile,81.56,20,1000,500,2018-10-21
PLN60ACA5C22A,CUST100048696,IoT Data Plan,IoT,32.25,10,-1,-1,2021-02-27
PLN69B0DB9B46,CUST100025261,Fiber 500Mbps,Prepaid Mobile,54.69,10,1000,-1,2015-11-13
PLND18B4D8732,CUST100093418,Family Share 10GB,Prepaid Mobile,149.27,-1,1000,100,2020-04-30
PLN7F88D62178,CUST100030944,IoT Data Plan,Prepaid Mobile,121.33,20,-1,500,2016-11-11
PLN86C48710ED,CUST100052667,Fiber 1Gbps,IoT,20.79,20,500,500,2021-12-29
PLN5C28121968,CUST100045206,Unlimited Premium,Postpaid Mobile,98.93,10,-1,-1,2021-01-09
PLN8B17800579,CUST100042144,IoT Data Plan,Broadband,35.28,10,1000,-1,2021-04-20
PLN2D61A81783,CUST100049387,Fiber 500Mbps,Postpaid Mobile,123.44,-1,1000,-1,2026-03-23
PLN04F00BE89A,CUST100092866,Prepaid 5GB,Postpaid Mobile,78.68,2,-1,-1,2021-03-09
PLN47E0D3F6F4,CUST100027552,Family Share 10GB,Postpaid Mobile,103.05,5,-1,-1,2015-05-30
PLN45CB11C133,CUST100031073,IoT Data Plan,Postpaid Mobile,125.22,20,500,-1,2025-03-26
PLN3E7D33D6D6,CUST100009948,Unlimited Plus,Broadband,82.91,20,-1,100,2021-05-14
PLN30818DD9B9,CUST100052354,Fiber 1Gbps,Postpaid Mobile,56.2,2,1000,500,2015-01-22
PLN1F79FD216B,CUST100013616,Unlimited Basic,Postpaid Mobile,46.8,50,500,100,2019-01-21
PLN262878AFC2,CUST100011108,Unlimited Premium,Prepaid Mobile,61.9,10,-1,100,2023-07-31
PLN11CA12F132,CUST100018563,Fiber 500Mbps,Postpaid Mobile,46.07,5,-1,500,2020-08-24
PLNEFE9C537E8,CUST100051458,Unlimited Premium,Postpaid Mobile,121.19,50,1000,100,2023-06-16
PLNACCDACCBA3,CUST100041233,Family Share 10GB,Postpaid Mobile,21.83,50,500,-1,2023-10-12
PLNE420E9EC80,CUST100056871,Prepaid 5GB,Postpaid Mobile,27.05,50,-1,-1,2017-11-08
PLN7347EFF3B3,CUST100042234,Unlimited Basic,Postpaid Mobile,134.14,5,500,100,2017-10-12
PLN632E901C77,CUST100003795,Unlimited Basic,Postpaid Mobile,116.73,20,500,100,2021-05-03
PLNEF920DEF32,CUST100063737,Unlimited Basic,Postpaid Mobile,149.94,50,1000,-1,2018-01-13
PLN2A4DC78389,CUST100020778,Family Share 10GB,Prepaid Mobile,144.48,5,-1,500,2024-02-10
PLN403D0E2C16,CUST100006665,Fiber 1Gbps,Postpaid Mobile,125.57,10,500,500,2024-09-13
PLN56CCDF44FE,CUST100079157,Prepaid 5GB,Broadband,128.13,2,500,-1,2021-02-07
PLNF8692A5ECD,CUST100090271,Family Share 10GB,Broadband,76.08,-1,-1,-1,2026-06-26
PLN5FDD6D22DE,CUST100045215,Unlimited Plus,Prepaid Mobile,134.13,2,-1,-1,2018-12-15
PLNCB31F99E2A,CUST100008531,IoT Data Plan,Postpaid Mobile,86.6,-1,1000,-1,2023-04-13
PLN95C9D92A83,CUST100043771,Unlimited Premium,Postpaid Mobile,138.49,5,1000,-1,2026-04-23
PLN7D796E2892,CUST100071991,Family Share 10GB,Prepaid Mobile,141.59,2,-1,-1,2023-12-20
PLNB6B357EF67,CUST100028671,Prepaid 5GB,Postpaid Mobile,73.81,20,500,500,2022-02-21
PLNACE95ECE78,CUST100054592,Fiber 500Mbps,Prepaid Mobile,20.23,5,-1,100,2025-03-15
PLN0E040F5DA2,CUST100025727,Prepaid 5GB,Postpaid Mobile,42.35,-1,500,500,2017-06-15
PLN7FED3053DA,CUST100058196,Fiber 500Mbps,Broadband,46.35,50,500,-1,2023-08-12
PLN5339DB85C8,CUST100050418,Unlimited Premium,Postpaid Mobile,107.4,-1,500,-1,2017-11-14
PLNBD8E19936B,CUST100008497,IoT Data Plan,Prepaid Mobile,111.9,10,-1,500,2023-10-07
PLN7A3EB53670,CUST100000653,Family Share 10GB,Postpaid Mobile,104.41,20,1000,-1,2024-03-07
PLN97307FDC8B,CUST100095390,Unlimited Plus,Postpaid Mobile,82.66,10,-1,500,2024-06-19
PLND94E05F65D,CUST100043099,Fiber 500Mbps,Postpaid Mobile,81.63,-1,-1,-1,2025-01-27
PLNE76D9A9358,CUST100020158,Unlimited Plus,Broadband,50.25,-1,1000,100,2018-05-05
PLN54503D6C31,CUST100039390,IoT Data Plan,Prepaid Mobile,84.71,2,-1,-1,2021-07-05
PLN00465A4613,CUST100050731,Fiber 500Mbps,Postpaid Mobile,63.14,10,1000,100,2025-01-05
PLNA91965F561,CUST100083209,Fiber 1Gbps,Prepaid Mobile,42.64,50,-1,-1,2017-01-13
PLN28B0B0A280,CUST100014221,Fiber 1Gbps,Broadband,78.09,5,-1,500,2015-09-11
PLND6D1893BBA,CUST100097814,Unlimited Premium,Broadband,96.2,5,1000,500,2021-07-24
PLNCD991601F4,CUST100027458,Unlimited Plus,Postpaid Mobile,121.45,20,500,100,2026-02-09
PLN1E350D8D42,CUST100082897,IoT Data Plan,Postpaid Mobile,49.54,10,1000,100,2022-06-26
PLN00945F0970,CUST100070016,IoT Data Plan,Postpaid Mobile,127.58,10,-1,-1,2021-04-01
PLN8A3838385D,CUST100083449,Fiber 500Mbps,IoT,116.33,2,1000,500,2020-04-22
PLN7554C598DB,CUST100083527,Prepaid 5GB,Postpaid Mobile,100.29,20,-1,100,2019-04-08
PLN34DA35B14A,CUST100069868,Unlimited Basic,Prepaid Mobile,65.58,2,500,-1,2022-05-13
PLN3470735F5B,CUST100012578,Unlimited Basic,Postpaid Mobile,67.49,5,1000,500,2025-02-13
PLN0FFB72F5FE,CUST100030190,Fiber 1Gbps,Prepaid Mobile,86.98,20,-1,500,2025-07-18
PLN5124A8E402,CUST100073814,Unlimited Premium,Postpaid Mobile,39.84,5,1000,100,2017-04-23
PLN23AEACA8D6,CUST100007456,Unlimited Premium,Postpaid Mobile,111.54,-1,1000,100,2025-02-10
PLN5C2869962A,CUST100072758,IoT Data Plan,Broadband,99.25,5,1000,-1,2025-10-22
PLNE35ED1971D,CUST100070058,Unlimited Basic,Postpaid Mobile,100.8,50,1000,500,2022-11-20
PLN28609E86D2,CUST100021195,Unlimited Basic,Prepaid Mobile,103.68,20,-1,500,2020-04-15
PLNDC7E4B7652,CUST100058659,Prepaid 5GB,Postpaid Mobile,31.51,-1,500,-1,2017-02-24
PLN9F4B328A4A,CUST100038459,Unlimited Plus,Prepaid Mobile,40.36,2,500,-1,2018-12-24
PLNA6FF256F48,CUST100026872,IoT Data Plan,Postpaid Mobile,108.07,2,500,500,2020-01-18
PLNBDF0B17ADF,CUST100000504,Fiber 1Gbps,Prepaid Mobile,113.81,2,-1,-1,2018-12-02
PLN43A5694E57,CUST100061423,Prepaid 5GB,IoT,58.55,2,500,-1,2023-08-30
PLNC0282D6FCB,CUST100088497,Fiber 1Gbps,Postpaid Mobile,108.4,20,1000,-1,2023-03-18
PLND69C001C38,CUST100094326,Unlimited Plus,Broadband,66.62,5,500,-1,2020-05-19
PLNB3A5E22805,CUST100050541,Unlimited Plus,Postpaid Mobile,91.4,2,-1,500,2020-08-04
PLN1D184C1C5F,CUST100039065,Family Share 10GB,Prepaid Mobile,62.93,20,1000,100,2020-06-08
PLN6F098139B5,CUST100020806,Unlimited Plus,Postpaid Mobile,79.46,-1,-1,-1,2015-11-06
PLNC614BEC8B9,CUST100097421,Prepaid 5GB,Broadband,72.06,-1,1000,100,2015-02-27
PLN8BA7B912FD,CUST100011852,Unlimited Premium,Prepaid Mobile,65.6,20,500,100,2017-10-27
PLN5E0448D289,CUST100090159,Unlimited Plus,Prepaid Mobile,121.6,20,1000,500,2017-06-11
PLNDFD2570CED,CUST100007108,IoT Data Plan,Prepaid Mobile,109.82,-1,-1,-1,2025-07-12
PLN81E49B288A,CUST100055909,Unlimited Premium,Postpaid Mobile,108.9,2,-1,500,2022-04-27
PLNA9B02DCE02,CUST100092650,Fiber 1Gbps,Prepaid Mobile,94.3,2,-1,-1,2016-01-03
PLN3CD81C85A3,CUST100000657,Prepaid 5GB,Postpaid Mobile,63.3,5,500,100,2015-12-16
PLN32D7D8CCCB,CUST100011222,Prepaid 5GB,Postpaid Mobile,70.01,10,1000,-1,2025-05-19
PLN35DFE8343F,CUST100094264,Fiber 1Gbps,Broadband,130.14,2,1000,100,2023-10-28
PLN4C4019F652,CUST100051082,Fiber 1Gbps,Postpaid Mobile,98.56,50,1000,-1,2026-06-26
PLNBF5C25F56F,CUST100062493,Fiber 1Gbps,Prepaid Mobile,143.16,50,-1,-1,2020-03-12
PLN47965331DC,CUST100090605,Unlimited Premium,Broadband,30.23,5,1000,100,2016-06-16
PLN8E97EC39F8,CUST100065595,Unlimited Basic,Postpaid Mobile,70.2,10,-1,500,2026-04-29
PLN4D6F8D7D17,CUST100007772,Unlimited Plus,Postpaid Mobile,31.42,5,1000,100,2022-10-02
PLND51CB06B30,CUST100049250,IoT Data Plan,Prepaid Mobile,81.81,10,500,500,2020-02-08
PLN99370DD279,CUST100045146,Unlimited Plus,Prepaid Mobile,147.38,2,1000,-1,2025-10-29
PLN8C2A2E5D9D,CUST100040765,Fiber 1Gbps,Broadband,63.03,10,-1,100,2018-10-26
PLN3BB1F03021,CUST100036880,Unlimited Basic,Postpaid Mobile,139.8,50,1000,-1,2017-09-27
PLN2F9150741B,CUST100021398,Unlimited Premium,Broadband,139.33,-1,-1,500,2023-06-06
PLN8395E2C268,CUST100078443,Fiber 500Mbps,Prepaid Mobile,15.63,2,-1,-1,2020-03-15
PLNC646E3434C,CUST100039613,IoT Data Plan,Broadband,19.5,-1,1000,100,2015-09-23
PLN875712A9FC,CUST100048699,Unlimited Plus,Postpaid Mobile,127.41,20,-1,500,2026-04-25
PLN856EC084B3,CUST100079156,IoT Data Plan,Postpaid Mobile,25.71,5,500,500,2020-09-21
PLN0162411BE4,CUST100065603,IoT Data Plan,Broadband,124.39,5,-1,100,2022-02-12
PLN25C1CCBD6C,CUST100046636,Fiber 1Gbps,Postpaid Mobile,131.31,10,-1,100,2015-08-18
PLN767F4190B0,CUST100066464,Family Share 10GB,Postpaid Mobile,144.5,10,-1,500,2020-03-09
PLNFD16FDEDE8,CUST100014147,Unlimited Plus,Postpaid Mobile,35.41,20,-1,-1,2017-08-14
PLN8086C73D7C,CUST100020236,IoT Data Plan,Postpaid Mobile,76.11,2,500,500,2023-02-02
PLN11D11E2297,CUST100000474,Unlimited Premium,Postpaid Mobile,50.34,2,1000,500,2018-03-12
PLN388A0846C4,CUST100033350,Unlimited Plus,Postpaid Mobile,125.35,20,1000,-1,2019-07-21
PLN2A3E7E2980,CUST100042958,Fiber 500Mbps,Postpaid Mobile,20.78,10,1000,500,2020-10-27
PLNAE7DEA9E31,CUST100053108,IoT Data Plan,Postpaid Mobile,118.68,-1,-1,500,2024-12-30
PLN42F5E27C95,CUST100009265,Fiber 500Mbps,Broadband,95.15,-1,1000,-1,2019-11-20
PLN886DDB5BA1,CUST100044065,Prepaid 5GB,Prepaid Mobile,117.26,5,1000,-1,2024-10-15
PLN2F74192027,CUST100021738,Prepaid 5GB,Prepaid Mobile,111.18,20,1000,500,2021-04-16
PLN1CC25D9875,CUST100061404,Family Share 10GB,Postpaid Mobile,121.0,10,-1,500,2021-09-03
PLN247F1AC7E7,CUST100084999,Unlimited Plus,Postpaid Mobile,69.72,5,-1,500,2018-10-02
PLN0A492D6672,CUST100012056,Unlimited Plus,Postpaid Mobile,68.84,5,-1,500,2019-04-23
PLN90D29D1494,CUST100062227,Fiber 1Gbps,Postpaid Mobile,67.37,2,1000,500,2026-06-06
PLN0EA33732B4,CUST100082307,Fiber 500Mbps,Prepaid Mobile,148.4,5,500,-1,2017-04-30
PLN917B36A3F2,CUST100030862,Fiber 500Mbps,Postpaid Mobile,102.57,5,500,500,2023-05-25
PLNB5CC2A3805,CUST100083524,IoT Data Plan,Postpaid Mobile,135.58,20,500,-1,2024-09-14
PLND825EDF340,CUST100084994,Fiber 500Mbps,Postpaid Mobile,64.27,2,-1,100,2019-04-22
PLNF334758519,CUST100075239,Unlimited Basic,Postpaid Mobile,145.11,10,1000,500,2019-05-12
PLN4B91DB7321,CUST100014220,Fiber 1Gbps,Broadband,144.33,20,500,500,2016-01-09
PLNC41C79B1C1,CUST100055667,Fiber 1Gbps,IoT,53.21,10,500,-1,2016-10-04
PLN695E2555F5,CUST100048521,Unlimited Premium,Prepaid Mobile,17.04,-1,-1,500,2018-02-26
PLND36C1DFE42,CUST100054296,Unlimited Premium,Postpaid Mobile,92.82,-1,-1,-1,2026-03-04
PLNE26F6F5CE4,CUST100077320,IoT Data Plan,Postpaid Mobile,28.2,50,500,100,2018-05-26
PLN26C582A4F4,CUST100095167,Prepaid 5GB,Broadband,88.65,2,500,100,2023-02-03
PLNAC7D008649,CUST100036262,Fiber 500Mbps,Prepaid Mobile,63.31,10,1000,-1,2021-12-22
PLNBDD17F2C6A,CUST100015375,Family Share 10GB,Postpaid Mobile,34.11,20,1000,100,2024-11-08
PLN8B7D8DDCAD,CUST100056602,Prepaid 5GB,Broadband,89.39,-1,1000,-1,2015-12-08
PLN74E934DF67,CUST100004783,Prepaid 5GB,Prepaid Mobile,136.75,20,-1,500,2024-08-26
PLND95693A931,CUST100057847,Unlimited Premium,Broadband,81.88,5,-1,-1,2024-05-12
PLN5A64C38748,CUST100004997,Fiber 500Mbps,Broadband,90.01,5,1000,100,2021-08-14
PLN5CA5658277,CUST100013694,Unlimited Basic,Postpaid Mobile,92.19,20,500,-1,2021-10-29
PLNCC61BB6AD3,CUST100082570,IoT Data Plan,Postpaid Mobile,102.55,2,-1,500,2025-06-02
PLN2CA5FD3160,CUST100070219,Family Share 10GB,IoT,123.85,20,1000,-1,2020-03-01
PLN7794CA673E,CUST100047171,Unlimited Premium,Postpaid Mobile,81.7,10,1000,-1,2015-12-02
PLN56C3AA5C51,CUST100020290,Family Share 10GB,Postpaid Mobile,32.33,50,1000,100,2024-02-08
PLN8DB05E7217,CUST100003643,Unlimited Premium,Postpaid Mobile,108.32,-1,1000,500,2022-07-12
PLN7CCCF0281F,CUST100031852,Unlimited Premium,Broadband,145.78,10,500,-1,2018-11-09
PLN411691D88D,CUST100071034,Prepaid 5GB,Postpaid Mobile,52.02,-1,500,500,2022-10-20
PLNDCDF4A4928,CUST100085135,Fiber 500Mbps,Postpaid Mobile,43.17,-1,-1,100,2023-03-13
PLN07ED30FB9E,CUST100068253,Prepaid 5GB,Postpaid Mobile,108.05,10,1000,100,2020-04-28
PLN29A9F14B26,CUST100022657,Fiber 500Mbps,Postpaid Mobile,128.26,20,-1,-1,2022-05-08
PLN0AC279B2A4,CUST100087437,Fiber 1Gbps,Postpaid Mobile,89.32,50,500,500,2020-08-17
PLN896C377AD6,CUST100050189,Prepaid 5GB,Broadband,146.79,5,-1,500,2018-12-10
PLN62E0CD2CAE,CUST100063951,Unlimited Plus,Prepaid Mobile,109.88,20,1000,500,2020-04-18
PLN881DCCB98E,CUST100001872,Unlimited Premium,Broadband,63.28,50,1000,-1,2022-02-12
PLN3B470B2B45,CUST100057202,IoT Data Plan,Postpaid Mobile,111.84,2,500,100,2022-02-21
PLNBBE7EE55A1,CUST100056100,Unlimited Premium,Prepaid Mobile,41.61,2,500,500,2019-02-17
PLN15BF6D74F2,CUST100017283,Unlimited Premium,Prepaid Mobile,51.45,20,1000,500,2023-12-05
PLNCC57D50CAC,CUST100023017,Unlimited Basic,Postpaid Mobile,55.04,10,500,500,2016-11-23
PLN4745BEE8A6,CUST100059926,Unlimited Premium,Postpaid Mobile,69.34,10,1000,-1,2023-10-14
PLN6E7073C30D,CUST100033878,Family Share 10GB,IoT,34.93,5,-1,500,2023-10-26
PLN6EF3A738D8,CUST100001760,Unlimited Plus,Postpaid Mobile,69.78,10,1000,100,2026-02-06
PLN7F99C43BC2,CUST100087759,Fiber 1Gbps,Broadband,90.19,-1,1000,100,2017-02-05
PLN8F4D249EF3,CUST100027180,Unlimited Basic,Broadband,72.73,5,-1,-1,2015-03-03
PLN3337397446,CUST100066489,Prepaid 5GB,Postpaid Mobile,100.73,10,1000,-1,2017-02-04
PLN88BDF83077,CUST100030032,Unlimited Basic,Broadband,20.76,50,1000,500,2019-02-05
PLNC26D0C2F3D,CUST100050272,Fiber 500Mbps,Prepaid Mobile,105.04,-1,-1,500,2020-08-08
PLN418D057851,CUST100063884,Family Share 10GB,Postpaid Mobile,52.58,50,1000,500,2025-05-26
PLNE40A12AEF9,CUST100015475,IoT Data Plan,Postpaid Mobile,93.82,20,-1,-1,2025-03-12
PLN490D0858A4,CUST100081168,Fiber 1Gbps,Postpaid Mobile,135.85,50,500,500,2024-10-31
PLND6CE1B60EB,CUST100073422,IoT Data Plan,Broadband,24.24,-1,-1,100,2015-06-15
PLN43C3C6A7A8,CUST100057509,Unlimited Plus,Broadband,63.61,-1,1000,100,2016-06-12
PLN912992317C,CUST100057632,Prepaid 5GB,Postpaid Mobile,48.61,2,1000,500,2019-09-04
PLN485AB5DDE1,CUST100080396,Prepaid 5GB,Postpaid Mobile,74.88,20,1000,500,2020-10-01
PLNDA59313189,CUST100051545,Unlimited Premium,Prepaid Mobile,73.7,5,1000,-1,2022-11-17
PLN8C4D11F7F6,CUST100047927,Unlimited Basic,Postpaid Mobile,95.48,5,1000,500,2024-07-02
PLNCA75B35C28,CUST100090859,Family Share 10GB,Prepaid Mobile,100.32,2,1000,-1,2017-02-10
PLN5745D362A3,CUST100089308,IoT Data Plan,IoT,79.31,10,-1,500,2025-09-26
PLN4E0BD70136,CUST100017395,Fiber 500Mbps,IoT,149.93,10,1000,100,2016-05-13
PLN1060A7F3A5,CUST100048135,Family Share 10GB,Postpaid Mobile,58.04,-1,1000,500,2023-08-19
PLNE93205DFDA,CUST100072140,Unlimited Plus,Postpaid Mobile,90.59,-1,500,100,2017-10-11
PLN4B944E11B5,CUST100045871,Unlimited Basic,IoT,56.91,5,-1,-1,2024-09-14
PLND0DD7A527B,CUST100083267,Fiber 1Gbps,IoT,15.58,-1,1000,100,2017-12-17
PLN7FAB98EDC8,CUST100079204,Unlimited Basic,Prepaid Mobile,147.76,20,1000,500,2018-02-21
PLN0D69EB8F79,CUST100077755,Prepaid 5GB,Prepaid Mobile,130.87,5,-1,100,2016-04-22
PLN034ED54321,CUST100024397,Unlimited Plus,Prepaid Mobile,119.2,10,-1,500,2025-09-28
PLN25A2A9813F,CUST100052900,Prepaid 5GB,Broadband,34.29,20,-1,-1,2026-05-25
PLNF32B177F20,CUST100062856,Fiber 1Gbps,Postpaid Mobile,76.22,50,1000,100,2018-02-21
PLN7E1E4C903F,CUST100089870,Fiber 500Mbps,Prepaid Mobile,26.37,2,1000,500,2020-05-08
PLNA1CE435FF6,CUST100010842,Unlimited Premium,Prepaid Mobile,42.15,-1,-1,100,2017-09-29
PLN05ADA369A8,CUST100007612,Family Share 10GB,Postpaid Mobile,82.81,-1,500,-1,2018-04-29
PLN042D8CC3D6,CUST100025358,Unlimited Premium,Broadband,58.33,5,-1,-1,2024-12-08
PLNC30E4FE809,CUST100096668,Prepaid 5GB,Postpaid Mobile,140.41,20,1000,100,2015-03-05
PLND93754F363,CUST100098483,Unlimited Basic,Prepaid Mobile,90.08,10,1000,100,2021-03-28
PLNFCE59E111D,CUST100018030,IoT Data Plan,Postpaid Mobile,140.29,5,1000,500,2017-01-13
PLN9DE0451044,CUST100099518,Unlimited Basic,Postpaid Mobile,88.94,-1,-1,500,2023-08-20
