contract_id,customer_id,contract_type,start_date,term_months,end_date,auto_renew,status
CTR7329F813C5,CUST100093187,Fixed Term,2017-06-18,24,2019-06-18,False,Expired
CTRCD8C5CA068,CUST100069170,Month-to-Month,2024-04-28,12,2025-04-28,True,Expired
CTRBB4893495B,CUST100043423,Month-to-Month,2023-08-16,24,2025-08-16,False,Active
CTR663092A634,CUST100000771,Fixed Term,2025-03-11,24,2027-03-11,False,Active
CTR8CBDF97C39,CUST100026492,Month-to-Month,2022-01-21,36,2025-01-21,True,Active
CTR9E4F2DB12A,CUST100048217,Fixed Term,2023-08-04,12,2024-08-04,False,Expired
CTR0285916D91,CUST100049893,Month-to-Month,2024-02-21,36,2027-02-21,True,Active
CTR7945AD75E9,CUST100018291,Month-to-Month,2018-07-20,24,2020-07-20,True,Expired
CTR718C8F1B34,CUST100086021,Fixed Term,2024-10-16,24,2026-10-16,True,Active
CTR7C658224A2,CUST100081275,Month-to-Month,2020-08-20,12,2021-08-20,True,Active
CTREEBD7B2488,CUST100065190,Month-to-Month,2015-03-18,12,2016-03-18,False,Active
CTRB71B904C93,CUST100006205,Month-to-Month,2022-08-09,0,,True,Expired
CTRF649861969,CUST100023247,Month-to-Month,2025-10-14,24,2027-10-14,True,Expired
CTRC471DE5961,CUST100056106,Month-to-Month,2016-11-18,24,2018-11-18,True,Active
CTR280F51D4BE,CUST100020120,Month-to-Month,2021-02-05,12,2022-02-05,True,Active
CTR9A1741A740,CUST100050639,Month-to-Month,2025-08-15,12,2026-08-15,False,Terminated Early
CTRD8236330F2,CUST100018403,Fixed Term,2020-10-07,0,,True,Expired
CTR04CF7F21D8,CUST100047379,Fixed Term,2016-08-03,24,2018-08-03,True,Active
CTRAEA6D241E3,CUST100060698,Month-to-Month,2024-03-02,0,,False,Terminated Early
CTR5F20B06E01,CUST100038904,Month-to-Month,2024-12-11,24,2026-12-11,False,Active
CTR23291D0384,CUST100029017,Fixed Term,2019-05-03,24,2021-05-03,True,Pending Renewal
CTRA4206D2B3D,CUST100092554,Fixed Term,2023-06-20,24,2025-06-20,False,Active
CTRA1FB6D8466,CUST100008244,Fixed Term,2025-10-23,12,2026-10-23,False,Active
CTR3CD06AC5FA,CUST100011124,Fixed Term,2018-11-15,12,2019-11-15,False,Expired
CTR6253281D83,CUST100032097,Fixed Term,2018-06-03,24,2020-06-03,True,Active
CTRB49DE0F9E9,CUST100044862,Month-to-Month,2025-06-03,12,2026-06-03,True,Expired
CTRC93F9542CE,CUST100020237,Fixed Term,2019-02-11,24,2021-02-11,True,Active
CTR6DBCE58B51,CUST100020636,Month-to-Month,2018-08-16,24,2020-08-16,True,Active
CTR02E868D50E,CUST100043238,Fixed Term,2023-04-01,24,2025-04-01,False,Active
CTR0975DFDA05,CUST100038945,Fixed Term,2021-05-05,12,2022-05-05,True,Active
CTRF15F5F3E33,CUST100097430,Fixed Term,2016-04-24,0,,False,Terminated Early
CTR0A22D60BCD,CUST100049483,Month-to-Month,2018-11-27,0,,True,Active
CTR458448EF6C,CUST100016170,Fixed Term,2025-04-13,12,2026-04-13,True,Active
CTREDAF7D9D0E,CUST100053320,Fixed Term,2022-03-14,12,2023-03-14,False,Active
CTR36E38C85F5,CUST100015587,Fixed Term,2022-07-28,0,,False,Active
CTR385A8E6EEF,CUST100099793,Fixed Term,2020-10-09,12,2021-10-09,True,Active
CTR9690CB510E,CUST100079751,Fixed Term,2025-05-20,12,2026-05-20,True,Active
CTRC8EC11484F,CUST100007890,Month-to-Month,2015-01-13,12,2016-01-13,False,Expired
CTR85BEC0943C,CUST100036068,Month-to-Month,2019-01-27,12,2020-01-27,False,Active
CTR4C10370808,CUST100001334,Month-to-Month,2024-12-19,0,,False,Active
CTR10EDEF8492,CUST100067606,Fixed Term,2015-09-04,36,2018-09-04,True,Active
CTR9A841B55A3,CUST100022559,Fixed Term,2017-02-23,24,2019-02-23,True,Active
CTR8380AB447E,CUST100031056,Fixed Term,2022-04-16,12,2023-04-16,False,Active
CTRF3180318A9,CUST100043435,Fixed Term,2017-06-13,0,,False,Active
CTRC65FBE90B7,CUST100062475,Fixed Term,2015-10-10,12,2016-10-10,True,Active
CTR35E887828A,CUST100025537,Fixed Term,2021-10-06,24,2023-10-06,True,Active
CTRE8A97BCA98,CUST100003379,Month-to-Month,2015-06-22,24,2017-06-22,True,Active
CTR192BF860D9,CUST100091596,Fixed Term,2022-06-16,0,,True,Active
CTR09BEBA4771,CUST100010289,Month-to-Month,2016-12-04,24,2018-12-04,False,Active
CTR75447097B3,CUST100047493,Fixed Term,2021-02-14,24,2023-02-14,True,Terminated Early
CTRD111A9A1DD,CUST100076890,Month-to-Month,2018-04-25,24,2020-04-25,True,Active
CTR6D574B6E00,CUST100050971,Fixed Term,2015-08-19,24,2017-08-19,True,Active
CTR6C66FB9AA0,CUST100048183,Fixed Term,2018-11-18,0,,True,Active
CTR55B25B89EC,CUST100025859,Fixed Term,2022-09-14,24,2024-09-14,False,Expired
CTR786878C41F,CUST100052821,Month-to-Month,2019-02-14,24,2021-02-14,True,Pending Renewal
CTR4284409104,CUST100025766,Month-to-Month,2025-04-30,12,2026-04-30,True,Active
CTR450FE0183B,CUST100054441,Fixed Term,2018-10-23,24,2020-10-23,True,Active
CTRABCD733864,CUST100011970,Month-to-Month,2017-09-08,0,,True,Expired
CTR0CAEE8D70A,CUST100002750,Fixed Term,2023-04-23,0,,True,Active
CTRB1DA24111B,CUST100041647,Month-to-Month,2018-05-28,0,,True,Active
CTRD83D3CFFAD,CUST100019523,Fixed Term,2019-06-30,24,2021-06-30,True,Active
CTRD2A2E314B3,CUST100078737,Enterprise SLA,2019-05-09,0,,False,Pending Renewal
CTR8460EF8C44,CUST100071757,Fixed Term,2016-01-12,0,,False,Terminated Early
CTR218742C902,CUST100015093,Month-to-Month,2016-08-21,24,2018-08-21,False,Active
CTRB7932AF6FA,CUST100054964,Fixed Term,2016-11-11,24,2018-11-11,False,Pending Renewal
CTRD6EBDB1B67,CUST100036816,Fixed Term,2022-03-05,24,2024-03-05,True,Active
CTR0C8E1D2828,CUST100051823,Month-to-Month,2019-12-18,0,,True,Active
CTRAB069AFC82,CUST100009502,Month-to-Month,2015-03-23,12,2016-03-23,False,Terminated Early
CTR7ED6961961,CUST100048511,Fixed Term,2024-11-14,12,2025-11-14,True,Expired
CTR35DD687E00,CUST100089427,Month-to-Month,2016-12-19,0,,True,Active
CTR9D220FEC49,CUST100057404,Fixed Term,2024-12-17,0,,False,Active
CTRF7D52B6C79,CUST100024173,Month-to-Month,2015-01-11,24,2017-01-11,True,Active
CTR1504AFD8EA,CUST100042534,Fixed Term,2025-06-20,24,2027-06-20,False,Active
CTR757B8B220E,CUST100081674,Fixed Term,2023-12-22,24,2025-12-22,True,Active
CTRFA3A023528,CUST100029212,Fixed Term,2023-10-17,0,,True,Terminated Early
CTRC0AE42FA3E,CUST100075316,Fixed Term,2024-04-15,0,,True,Pending Renewal
CTR5279593310,CUST100061658,Fixed Term,2023-11-16,0,,True,Terminated Early
CTRFA06996704,CUST100001691,Month-to-Month,2023-02-05,12,2024-02-05,True,Active
CTRCDD1178C7C,CUST100070703,Fixed Term,2016-04-19,24,2018-04-19,True,Pending Renewal
CTRE6B7C61D90,CUST100002320,Fixed Term,2016-10-11,12,2017-10-11,True,Active
CTR5E4694EAF6,CUST100004845,Month-to-Month,2019-10-21,0,,True,Active
CTR96988F9FCD,CUST100085963,Fixed Term,2018-08-19,12,2019-08-19,True,Active
CTRF8EA5A81A1,CUST100033094,Fixed Term,2023-10-15,0,,True,Active
CTR28CF032C40,CUST100011923,Enterprise SLA,2019-10-07,0,,True,Expired
CTR3A8E92FDD9,CUST100036789,Month-to-Month,2021-08-31,36,2024-08-31,True,Active
CTR0B534EFF4A,CUST100090669,Month-to-Month,2019-07-23,36,2022-07-23,False,Active
CTR4D4E127B04,CUST100061641,Fixed Term,2018-06-19,24,2020-06-19,False,Terminated Early
CTR8ADB63F028,CUST100098481,Month-to-Month,2020-05-22,0,,False,Active
CTRC584B3A86A,CUST100083307,Fixed Term,2019-01-03,12,2020-01-03,True,Active
CTR858FE161F9,CUST100014722,Month-to-Month,2020-11-27,24,2022-11-27,True,Active
CTR5F7CF91EE7,CUST100016987,Month-to-Month,2016-06-22,0,,True,Pending Renewal
CTRD5889BD2CE,CUST100098942,Month-to-Month,2025-02-09,24,2027-02-09,False,Terminated Early
CTR7DC9A811B2,CUST100092385,Month-to-Month,2025-09-12,12,2026-09-12,True,Active
CTR7E6F50DE04,CUST100063695,Month-to-Month,2023-11-17,0,,False,Active
CTRCCC25AC585,CUST100010337,Fixed Term,2025-01-23,36,2028-01-23,True,Terminated Early
CTR052C64E40E,CUST100035211,Fixed Term,2021-07-13,24,2023-07-13,True,Active
CTR8E8495B4D9,CUST100011158,Month-to-Month,2021-11-27,24,2023-11-27,False,Active
CTRA6D09C65CF,CUST100097220,Fixed Term,2021-02-07,0,,True,Active
CTR15E0F15F48,CUST100030774,Enterprise SLA,2017-06-10,0,,True,Active
CTRC664096549,CUST100067293,Month-to-Month,2025-02-27,0,,True,Active
CTR37171B59C0,CUST100042495,Enterprise SLA,2017-07-21,24,2019-07-21,False,Active
CTRD3577D1247,CUST100016916,Fixed Term,2016-12-04,24,2018-12-04,True,Active
CTR46190B8479,CUST100032891,Fixed Term,2019-07-01,12,2020-07-01,False,Active
CTRF03DA77004,CUST100091860,Enterprise SLA,2019-09-23,12,2020-09-23,True,Active
CTR85A5C6D465,CUST100068325,Month-to-Month,2022-04-14,0,,True,Active
CTRFC7F47D1E4,CUST100013968,Enterprise SLA,2024-12-09,12,2025-12-09,True,Pending Renewal
CTR74D30BAB5F,CUST100064402,Fixed Term,2023-06-07,12,2024-06-07,False,Active
CTR5B1E5F8A81,CUST100026514,Fixed Term,2015-07-11,24,2017-07-11,True,Active
CTR8955DE23E1,CUST100047742,Month-to-Month,2019-05-29,12,2020-05-29,True,Terminated Early
CTRAF4303B398,CUST100035657,Month-to-Month,2025-08-19,0,,True,Terminated Early
CTRB28283DB4E,CUST100059091,Month-to-Month,2015-07-24,12,2016-07-24,True,Expired
CTR518E37E318,CUST100060096,Month-to-Month,2017-07-09,24,2019-07-09,False,Active
CTR8F18912AB5,CUST100044443,Fixed Term,2025-06-21,0,,True,Active
CTRBF998AAEC7,CUST100054333,Fixed Term,2023-05-02,12,2024-05-02,False,Terminated Early
CTRF7CA6989FC,CUST100014981,Fixed Term,2015-10-04,12,2016-10-04,False,Active
CTR527956DF65,CUST100067599,Fixed Term,2025-01-11,36,2028-01-11,False,Active
CTRF446E10927,CUST100056276,Fixed Term,2020-08-04,12,2021-08-04,False,Active
CTRAA6A00A7F5,CUST100097877,Month-to-Month,2017-08-18,12,2018-08-18,False,Active
CTR89C1605D7A,CUST100063327,Fixed Term,2016-08-21,24,2018-08-21,True,Active
CTR0D2C93D026,CUST100095237,Month-to-Month,2018-01-19,0,,True,Active
CTRECFDBD4B7A,CUST100055959,Fixed Term,2019-07-08,12,2020-07-08,True,Active
CTR3F46EEF10E,CUST100097256,Month-to-Month,2019-05-22,24,2021-05-22,True,Active
CTRBC455F94A6,CUST100058080,Month-to-Month,2020-10-05,24,2022-10-05,True,Active
CTR924AABEF7F,CUST100097103,Month-to-Month,2015-03-19,24,2017-03-19,True,Active
CTR23DCAF65B0,CUST100025761,Fixed Term,2015-04-12,24,2017-04-12,True,Terminated Early
CTRCD3B95E453,CUST100004144,Enterprise SLA,2024-02-11,24,2026-02-11,True,Active
CTR52B7C3936C,CUST100089221,Fixed Term,2023-01-12,24,2025-01-12,True,Active
CTR1AE314087E,CUST100018290,Fixed Term,2024-04-26,12,2025-04-26,False,Active
CTR51E67DE09A,CUST100062429,Month-to-Month,2016-01-06,0,,False,Active
CTRD75EAB673F,CUST100027423,Month-to-Month,2017-06-03,12,2018-06-03,True,Active
CTR53F092048B,CUST100028506,Fixed Term,2023-03-24,12,2024-03-24,True,Active
CTR1F9FD36EF8,CUST100007721,Month-to-Month,2018-01-29,12,2019-01-29,False,Active
CTR989627F3F8,CUST100014832,Fixed Term,2025-12-17,12,2026-12-17,True,Expired
CTR840378B0FA,CUST100066458,Fixed Term,2017-06-27,12,2018-06-27,False,Active
CTR5FDDB4D139,CUST100019411,Month-to-Month,2019-02-05,0,,True,Active
CTR51584DF99B,CUST100097551,Fixed Term,2016-02-11,0,,False,Active
CTRCDFD2A05EC,CUST100070902,Month-to-Month,2018-04-04,24,2020-04-04,True,Active
CTR776BEEAFC3,CUST100001339,Fixed Term,2023-02-27,12,2024-02-27,False,Active
CTR71CC24B322,CUST100087428,Fixed Term,2021-12-01,0,,False,Active
CTREB1C4E60D8,CUST100065350,Fixed Term,2019-02-04,0,,True,Expired
CTR5AB32A02A2,CUST100040836,Month-to-Month,2021-09-15,36,2024-09-15,False,Active
CTRA6397A71C4,CUST100099387,Month-to-Month,2021-07-24,0,,False,Active
CTRCE9B52EC15,CUST100014829,Fixed Term,2021-09-21,12,2022-09-21,False,Active
CTR6EC8CAD9B3,CUST100022848,Month-to-Month,2016-09-21,24,2018-09-21,True,Active
CTR756A69F81D,CUST100063938,Fixed Term,2019-12-05,12,2020-12-05,False,Active
CTRA6205A2536,CUST100057922,Enterprise SLA,2017-10-15,0,,True,Active
CTR812F14CD17,CUST100087286,Month-to-Month,2024-02-11,0,,False,Active
CTRF49028BE0B,CUST100095511,Month-to-Month,2016-02-23,36,2019-02-23,True,Pending Renewal
CTR04E42D211F,CUST100053994,Month-to-Month,2025-03-29,12,2026-03-29,True,Active
CTR0E15998B20,CUST100075360,Fixed Term,2016-06-05,12,2017-06-05,False,Active
CTR18CDC6E157,CUST100044019,Fixed Term,2016-12-29,0,,False,Active
CTRD42F64D294,CUST100033213,Fixed Term,2022-09-17,24,2024-09-17,True,Active
CTR795554B8C0,CUST100084929,Fixed Term,2021-01-03,24,2023-01-03,False,Active
CTRF12C440A00,CUST100097902,Month-to-Month,2021-12-18,0,,False,Expired
CTRC9C15604C4,CUST100060737,Fixed Term,2024-04-04,0,,True,Active
CTRBD80B921C8,CUST100071447,Fixed Term,2016-05-21,0,,True,Active
CTR2E616E196C,CUST100018138,Month-to-Month,2018-03-25,12,2019-03-25,False,Active
CTRFD917CF293,CUST100013176,Month-to-Month,2015-12-01,12,2016-12-01,True,Active
CTRE4B6E04815,CUST100055843,Month-to-Month,2019-01-30,24,2021-01-30,True,Active
CTRA9FD3DB526,CUST100037273,Fixed Term,2024-09-13,12,2025-09-13,True,Pending Renewal
CTRCB77D29C05,CUST100057640,Fixed Term,2024-10-05,24,2026-10-05,False,Active
CTREF9D817060,CUST100050417,Fixed Term,2016-02-25,0,,True,Active
CTRBB9207D984,CUST100074238,Fixed Term,2016-02-19,12,2017-02-19,True,Active
CTR4B959540BC,CUST100084859,Fixed Term,2020-03-16,24,2022-03-16,True,Active
CTRF5578194C0,CUST100031969,Fixed Term,2017-08-19,0,,True,Active
CTR01A6C30AB0,CUST100088723,Fixed Term,2015-07-23,12,2016-07-23,True,Active
CTR4878BDCF7B,CUST100079308,Month-to-Month,2024-07-15,12,2025-07-15,False,Pending Renewal
CTR2E9AA360D8,CUST100031301,Month-to-Month,2016-02-06,24,2018-02-06,False,Active
CTR2E5D251E8B,CUST100006985,Month-to-Month,2025-03-19,24,2027-03-19,True,Active
CTR8DE18A9196,CUST100094126,Month-to-Month,2015-08-15,0,,False,Active
CTR1F5CB0A3C0,CUST100082969,Fixed Term,2018-09-11,0,,True,Expired
CTR99E22C8E21,CUST100072084,Fixed Term,2025-01-25,0,,True,Expired
CTR0BEC01F7F1,CUST100062858,Fixed Term,2017-12-04,12,2018-12-04,True,Expired
CTRD67E938ED0,CUST100047318,Enterprise SLA,2018-05-02,12,2019-05-02,False,Active
CTR0896717C41,CUST100035850,Fixed Term,2018-01-01,24,2020-01-01,False,Active
CTR7D1F7B93AD,CUST100050359,Fixed Term,2025-01-11,0,,True,Active
CTRE7A2D686C4,CUST100067440,Month-to-Month,2017-04-09,24,2019-04-09,False,Terminated Early
CTR0C15E25CFC,CUST100017223,Fixed Term,2016-06-24,0,,False,Active
CTRA2D06283C3,CUST100052508,Month-to-Month,2019-01-26,24,2021-01-26,True,Active
CTR020B0DD239,CUST100023866,Fixed Term,2015-02-13,24,2017-02-13,False,Active
CTR1A488B8514,CUST100099415,Month-to-Month,2022-03-30,36,2025-03-30,True,Active
CTR788EA68FA3,CUST100014366,Fixed Term,2024-02-20,0,,False,Active
CTRB42D833BB1,CUST100070561,Fixed Term,2017-07-16,24,2019-07-16,False,Active
CTR3377E73DED,CUST100091266,Fixed Term,2025-07-30,0,,True,Active
CTRE21A18A8DC,CUST100062157,Fixed Term,2022-03-02,12,2023-03-02,True,Pending Renewal
CTR4C40485DF8,CUST100097678,Fixed Term,2024-04-17,12,2025-04-17,False,Active
CTRFAEA24EB96,CUST100035284,Fixed Term,2019-01-19,0,,True,Active
CTR283E59420C,CUST100063093,Fixed Term,2021-01-24,0,,False,Expired
CTREF999C8285,CUST100090694,Month-to-Month,2023-07-13,24,2025-07-13,False,Active
CTRFFD8B470CC,CUST100016551,Month-to-Month,2020-05-04,24,2022-05-04,False,Active
CTRB2D994855E,CUST100004590,Fixed Term,2018-03-26,24,2020-03-26,False,Terminated Early
CTRDBA7DFC30A,CUST100096351,Fixed Term,2018-12-27,0,,False,Active
CTR46C498883D,CUST100004002,Enterprise SLA,2018-10-20,12,2019-10-20,True,Pending Renewal
CTR92ED7A8B74,CUST100075850,Fixed Term,2020-01-29,12,2021-01-29,False,Active
CTRBDEE404D5C,CUST100057663,Enterprise SLA,2022-01-23,12,2023-01-23,False,Active
CTRACBBE4B4C0,CUST100058472,Month-to-Month,2022-12-19,24,2024-12-19,True,Active
CTR080D3AE005,CUST100058619,Fixed Term,2020-12-26,12,2021-12-26,False,Active
CTR48D78385FE,CUST100046423,Month-to-Month,2017-04-16,24,2019-04-16,False,Active
CTR77B56934DE,CUST100011597,Month-to-Month,2018-03-26,0,,True,Active
CTR6E787A1940,CUST100033962,Month-to-Month,2022-10-18,24,2024-10-18,False,Active
CTR6F7DC11E1E,CUST100038637,Fixed Term,2025-03-19,36,2028-03-19,True,Active
CTRDD7E2FD451,CUST100058297,Fixed Term,2023-06-25,12,2024-06-25,False,Expired
CTRE2178542CE,CUST100092544,Month-to-Month,2019-07-10,0,,False,Active
CTRBD6B5B83B7,CUST100095356,Fixed Term,2022-05-02,0,,True,Terminated Early
CTRECBFB7DC95,CUST100024511,Month-to-Month,2016-07-09,24,2018-07-09,True,Active
CTR8ABDB819AB,CUST100094965,Fixed Term,2015-03-17,0,,True,Active
CTRBC8C5C7B6D,CUST100028360,Fixed Term,2020-06-26,0,,True,Active
CTRA2FFD8412B,CUST100045566,Month-to-Month,2022-08-16,0,,True,Active
CTR4ADBBD904D,CUST100006772,Month-to-Month,2016-12-03,0,,False,Terminated Early
CTR9CFD6616F8,CUST100037788,Fixed Term,2016-10-24,0,,True,Active
CTRD9EE6D5C0E,CUST100063454,Fixed Term,2017-01-06,12,2018-01-06,True,Terminated Early
CTRFEC6D1E284,CUST100074417,Fixed Term,2018-09-10,24,2020-09-10,False,Expired
CTRB381584594,CUST100074119,Fixed Term,2025-05-07,0,,False,Active
CTR0CC8ABB1F2,CUST100080471,Month-to-Month,2024-09-09,12,2025-09-09,True,Active
CTR297E187AC0,CUST100010864,Fixed Term,2017-12-07,24,2019-12-07,True,Active
CTR768229901C,CUST100055817,Month-to-Month,2019-07-15,12,2020-07-15,True,Active
CTRE18B64715C,CUST100060640,Fixed Term,2015-08-31,12,2016-08-31,False,Active
CTR9BEE6FEC4B,CUST100061629,Fixed Term,2024-10-04,0,,True,Expired
CTR6243838B16,CUST100056577,Fixed Term,2025-03-13,24,2027-03-13,True,Active
CTRF57FAC0B4B,CUST100096643,Fixed Term,2023-05-01,24,2025-05-01,True,Expired
CTRFE36FF53E0,CUST100059509,Month-to-Month,2015-05-22,0,,True,Active
CTR195006EFEC,CUST100064661,Month-to-Month,2022-09-30,0,,True,Active
CTRB4CC82F97A,CUST100092091,Month-to-Month,2023-05-24,24,2025-05-24,False,Expired
CTR647FCC9ECD,CUST100011636,Month-to-Month,2018-04-01,24,2020-04-01,False,Terminated Early
CTR9C377AFF31,CUST100056992,Month-to-Month,2021-03-27,0,,True,Active
CTR3289E31495,CUST100038210,Enterprise SLA,2018-08-20,12,2019-08-20,True,Active
CTR11188587ED,CUST100057745,Fixed Term,2016-04-18,0,,True,Terminated Early
CTR52129F498B,CUST100067983,Fixed Term,2021-05-29,12,2022-05-29,True,Active
CTR3AC5FA9F22,CUST100074312,Month-to-Month,2015-09-27,24,2017-09-27,True,Active
CTRF48FBE669D,CUST100054517,Fixed Term,2022-10-12,36,2025-10-12,True,Expired
CTR46796DA8DE,CUST100015822,Month-to-Month,2022-03-02,24,2024-03-02,True,Active
CTRAF37ECBB4A,CUST100025053,Fixed Term,2015-05-03,12,2016-05-03,True,Active
CTR508BA7665F,CUST100061142,Fixed Term,2019-06-10,0,,True,Active
CTR1FE3370276,CUST100038331,Fixed Term,2021-01-07,12,2022-01-07,True,Active
CTR429B2DA7DE,CUST100050007,Month-to-Month,2024-10-07,0,,False,Active
CTRB3799C5D4C,CUST100038144,Fixed Term,2024-08-08,12,2025-08-08,False,Active
CTR766EB8A3B4,CUST100067265,Fixed Term,2023-01-04,0,,True,Active
CTR45BAD20493,CUST100049690,Fixed Term,2024-06-15,24,2026-06-15,False,Active
CTRA8C1E5C82D,CUST100079860,Fixed Term,2017-08-31,24,2019-08-31,False,Pending Renewal
CTR7B5D5B29D0,CUST100047950,Fixed Term,2019-07-02,36,2022-07-02,True,Active
CTRFFB3555906,CUST100011959,Fixed Term,2018-05-26,0,,True,Active
CTR6530D9294B,CUST100099725,Month-to-Month,2021-05-09,0,,False,Active
CTRD123D0F012,CUST100098676,Month-to-Month,2022-12-24,12,2023-12-24,True,Active
CTR3E4FA9B43B,CUST100000587,Month-to-Month,2023-11-09,24,2025-11-09,True,Expired
CTR714F275775,CUST100096260,Month-to-Month,2025-07-25,0,,False,Active
CTR19A5D89639,CUST100061680,Fixed Term,2020-08-18,12,2021-08-18,False,Active
CTR41C21D8D5E,CUST100037607,Fixed Term,2020-10-08,24,2022-10-08,False,Active
CTR5121A0EA97,CUST100005224,Enterprise SLA,2021-12-29,24,2023-12-29,True,Terminated Early
CTR3D32F8CFEB,CUST100047097,Month-to-Month,2021-10-24,24,2023-10-24,False,Expired
CTRD600CB08B8,CUST100020360,Month-to-Month,2016-12-17,24,2018-12-17,True,Expired
CTR7394E6557E,CUST100017370,Fixed Term,2018-12-14,24,2020-12-14,True,Active
CTR413434891B,CUST100016596,Month-to-Month,2016-07-03,12,2017-07-03,True,Expired
CTRDC704883AB,CUST100019430,Fixed Term,2023-01-08,12,2024-01-08,True,Active
CTR71568A25D2,CUST100074815,Fixed Term,2019-03-07,0,,True,Active
CTR9FA07EB4F0,CUST100032618,Month-to-Month,2023-12-21,24,2025-12-21,True,Active
CTR01AB292DA2,CUST100065353,Fixed Term,2017-11-23,0,,True,Active
CTR0847899B82,CUST100083902,Fixed Term,2016-08-14,36,2019-08-14,False,Active
CTR688F5A9980,CUST100088651,Month-to-Month,2020-08-30,24,2022-08-30,False,Expired
CTRCF66511025,CUST100012868,Fixed Term,2021-03-02,12,2022-03-02,True,Expired
CTRE57E8A4107,CUST100058516,Fixed Term,2019-04-22,0,,True,Active
CTRFF3A57FF69,CUST100001387,Month-to-Month,2020-05-08,24,2022-05-08,False,Active
CTRE0367A6945,CUST100025387,Fixed Term,2016-06-23,0,,True,Expired
CTR8052F7F42A,CUST100020191,Fixed Term,2019-02-27,24,2021-02-27,False,Active
CTR2ECF435AE0,CUST100068561,Fixed Term,2021-04-22,24,2023-04-22,True,Expired
CTR2AA38720AA,CUST100001394,Month-to-Month,2020-12-28,36,2023-12-28,True,Active
CTR03AA634899,CUST100011762,Fixed Term,2020-01-31,12,2021-01-31,True,Pending Renewal
CTR1CCE0BCC3E,CUST100094153,Fixed Term,2022-12-20,12,2023-12-20,False,Active
CTRC1E3CCE01C,CUST100032574,Enterprise SLA,2022-10-27,24,2024-10-27,False,Active
CTREF44200F62,CUST100099469,Month-to-Month,2024-02-17,36,2027-02-17,True,Active
CTR4B4B5598BF,CUST100075118,Fixed Term,2020-11-09,12,2021-11-09,True,Active
CTR59FFAA12FD,CUST100014505,Month-to-Month,2024-06-02,0,,False,Active
CTR34CF5A32BD,CUST100070911,Fixed Term,2022-02-12,24,2024-02-12,True,Active
CTR8BA01534EA,CUST100002051,Month-to-Month,2020-01-07,24,2022-01-07,False,Active
CTR7EACA216F9,CUST100066993,Month-to-Month,2025-01-30,24,2027-01-30,False,Active
CTR725E6AA0DE,CUST100035008,Fixed Term,2021-07-22,0,,False,Active
CTR35AA1ED54F,CUST100015122,Month-to-Month,2016-08-09,0,,False,Terminated Early
CTR5D35716829,CUST100046088,Fixed Term,2016-07-23,24,2018-07-23,True,Active
CTRF2B207BF43,CUST100088892,Fixed Term,2017-08-12,24,2019-08-12,True,Active
CTR1AA360C417,CUST100056316,Fixed Term,2023-12-17,36,2026-12-17,False,Active
CTR3707B037BF,CUST100014642,Fixed Term,2015-07-19,24,2017-07-19,True,Expired
CTR52C3716F7D,CUST100036970,Month-to-Month,2021-03-13,0,,False,Pending Renewal
CTRA6A93B0323,CUST100013752,Month-to-Month,2017-11-04,24,2019-11-04,False,Pending Renewal
