usage_id,customer_id,usage_date,data_used_gb,peak_hour_usage_gb,throttled_flag
BWU66D59B0924C9,CUST100062779,2026-07-05,2.381,0.005,False
BWU8DE5EDD5CFA9,CUST100011161,2026-06-12,7.766,0.137,False
BWUDB3F3EE935F7,CUST100082529,2026-06-25,1.223,0.548,False
BWU34657F83FBF9,CUST100092881,2026-06-07,1.55,1.665,False
BWU9FA61A99B6F0,CUST100024496,2026-07-07,0.391,3.253,True
BWUCAA91DB9A97D,CUST100038620,2026-07-02,1.952,1.792,False
BWUF807CF21241F,CUST100065757,2026-07-13,7.774,2.121,False
BWU04C99976044B,CUST100096274,2026-07-12,1.717,0.452,True
BWUE25A26D3B33A,CUST100053391,2026-07-22,1.079,0.025,False
BWU1C16FACFA0FE,CUST100071062,2026-06-02,2.588,3.556,False
BWU76EDB570EF52,CUST100070901,2026-07-23,3.916,1.854,False
BWU4BA9384DA925,CUST100095985,2026-06-04,5.099,0.207,False
BWU7DBEE07BCF0D,CUST100022571,2026-07-18,6.646,0.088,False
BWU9C5EE2FC6148,CUST100078550,2026-07-07,1.894,9.45,False
BWU39B22FD7281D,CUST100027219,2026-06-25,0.884,0.091,False
BWU8D41991539EF,CUST100070472,2026-06-19,9.379,1.39,False
BWUC1F555AF11EE,CUST100043254,2026-06-25,2.434,0.763,False
BWU5BE44F8116E2,CUST100077185,2026-07-14,7.427,0.91,False
BWUD106705127DA,CUST100057486,2026-07-10,2.138,0.018,False
BWU14E858ACD8A6,CUST100027173,2026-07-04,2.674,0.458,False
BWU0DC79F6D6A31,CUST100008329,2026-07-01,0.316,2.306,False
BWU5A17FBE06ED7,CUST100014869,2026-06-07,5.27,2.679,True
BWU786D564C7A3C,CUST100068308,2026-06-30,1.862,1.274,False
BWU08014753AB2C,CUST100024329,2026-07-12,7.756,1.993,False
BWU0C51EE260321,CUST100025550,2026-06-09,3.572,0.462,False
BWU38C936E940DC,CUST100094731,2026-07-02,1.103,1.043,False
BWU05E9E42C95C3,CUST100076572,2026-06-08,2.119,1.089,False
BWU72715B8462A2,CUST100060847,2026-06-01,1.266,0.522,False
BWUC8024199BD03,CUST100030332,2026-07-19,2.049,1.611,False
BWU2DB1AD289B7E,CUST100030083,2026-07-13,2.567,0.425,False
BWU0EA545CC0DAC,CUST100079713,2026-06-27,0.086,0.352,False
BWU0E99FA2C3E8C,CUST100048802,2026-06-12,4.457,0.052,False
BWU8BBF4612B587,CUST100037421,2026-07-23,1.246,0.688,False
BWUD8966E6649E9,CUST100028574,2026-07-23,4.933,0.795,True
BWUB67C121349CA,CUST100029923,2026-07-19,2.942,0.076,False
BWUC8B5299FF03E,CUST100018089,2026-07-07,7.12,2.617,False
BWUE47A7F73EA0F,CUST100029942,2026-06-09,2.874,3.689,False
BWUB6609C359916,CUST100086156,2026-07-09,1.878,1.179,False
BWU0AB574E19E0D,CUST100072673,2026-06-07,1.471,0.588,False
BWU177F2AC281A0,CUST100052355,2026-07-16,3.219,1.174,False
BWU557A451C5267,CUST100012283,2026-06-09,0.891,0.505,False
BWUA47C1F820E70,CUST100088050,2026-07-01,16.487,2.073,False
BWU1F0254FCE305,CUST100018604,2026-07-11,0.264,0.66,False
BWU624E163A91A4,CUST100026105,2026-06-11,1.266,0.47,False
BWUAAC66B114795,CUST100094093,2026-06-14,0.696,0.297,False
BWU98F2A9602015,CUST100006424,2026-07-23,0.416,7.108,False
BWU9F36C9DEA6E8,CUST100014500,2026-07-01,3.581,1.806,False
BWUF9328E3378C6,CUST100079958,2026-06-18,2.402,0.716,False
BWU4C39D6D8D812,CUST100011678,2026-07-17,3.302,1.785,False
BWUF316B923CBEF,CUST100029669,2026-06-24,2.785,0.33,False
BWU8C5DF9C28EF6,CUST100005127,2026-06-22,11.063,2.349,False
BWU399F192C3B8B,CUST100003707,2026-06-24,15.294,1.165,True
BWU6281996791DD,CUST100067364,2026-07-15,2.155,0.413,False
BWUCE71A2734D44,CUST100096563,2026-07-08,4.249,2.062,False
BWUD79530DDA37B,CUST100082863,2026-07-21,0.317,0.618,False
BWU6D41515E43AC,CUST100061767,2026-06-12,0.019,0.774,False
BWU12D8624A2DCF,CUST100045405,2026-07-19,4.147,1.149,False
BWUA53B69441478,CUST100010509,2026-07-14,0.393,1.094,False
BWUCC14BDCF1D00,CUST100088674,2026-06-25,2.761,0.648,False
BWUAF876FCEAE1D,CUST100005821,2026-07-10,7.909,0.509,False
BWU6900B30AA461,CUST100086885,2026-06-29,1.832,1.976,False
BWUB76D3560DAD6,CUST100058462,2026-06-24,3.244,0.227,False
BWUF10157825233,CUST100030402,2026-07-22,3.195,0.86,False
BWU5951DC0C70C5,CUST100082288,2026-07-13,0.884,0.195,False
BWU9E4576EEF934,CUST100063285,2026-07-11,0.2,0.221,False
BWUD583D93F9EAD,CUST100080838,2026-07-04,2.709,1.929,False
BWU29B60E70DC57,CUST100051101,2026-06-22,3.375,6.284,False
BWU752821AAF785,CUST100045699,2026-06-01,5.119,0.14,False
BWU68F10163C318,CUST100047077,2026-06-24,12.877,0.453,False
BWU818A5A4CD402,CUST100068345,2026-07-17,3.626,0.943,False
BWU1D61B097DA00,CUST100084025,2026-07-12,0.079,0.567,False
BWU90C11B6F5ED4,CUST100065358,2026-06-04,7.339,0.209,False
BWU0AFA19F6F777,CUST100023809,2026-06-22,7.903,2.314,False
BWU9DCA874F8AE8,CUST100082361,2026-06-12,4.925,0.032,False
BWU5F649C4742C1,CUST100051165,2026-06-08,0.121,0.126,False
BWUA443D324960D,CUST100038528,2026-07-11,1.618,0.827,False
BWU4BC32CB53CFA,CUST100058903,2026-07-04,5.826,0.252,False
BWU34C9834BDB40,CUST100044820,2026-07-08,4.109,3.964,False
BWUC56BB3664B4C,CUST100043302,2026-07-11,5.965,0.96,False
BWU0158980D7829,CUST100048943,2026-06-22,2.843,0.435,False
BWU73506080FD5C,CUST100058794,2026-06-25,6.954,0.004,False
BWU8E2754F7B1C0,CUST100051926,2026-07-23,1.001,1.113,False
BWU17814C44EFBE,CUST100002481,2026-07-19,0.121,0.513,False
BWU11338C48DED6,CUST100040751,2026-07-16,2.623,3.789,False
BWU46732EA56EB4,CUST100062209,2026-06-25,5.573,0.634,True
BWUBA5C4148C725,CUST100035530,2026-07-15,1.252,1.129,False
BWUBDE342165446,CUST100018640,2026-07-01,0.157,0.561,False
BWUFE2F9D657BDA,CUST100063826,2026-07-20,4.545,2.287,False
BWUC1B5D2ECC6E8,CUST100053254,2026-06-06,3.672,0.962,False
BWUF025E82C489A,CUST100028465,2026-06-03,2.013,0.167,False
BWUB0388E2DDE46,CUST100015679,2026-06-12,1.733,0.993,False
BWUD89DD30FC86A,CUST100019340,2026-07-13,15.908,2.159,False
BWUB0F4C74AD37E,CUST100050866,2026-06-25,5.405,2.608,False
BWU9FA76CC4ADD4,CUST100060396,2026-07-12,14.529,3.781,False
BWU8545D7149738,CUST100011375,2026-06-24,1.144,3.941,False
BWU7D60867B8C04,CUST100048622,2026-06-25,6.795,0.185,False
BWUC1FABD1E9FA0,CUST100083688,2026-07-06,13.756,2.744,False
BWU5A9C87C626C2,CUST100054161,2026-06-26,0.441,6.519,True
BWU12061A95C9F7,CUST100038854,2026-07-23,0.822,0.898,False
BWU79168D5CA965,CUST100058071,2026-07-18,6.085,6.05,False
BWU09D877C8A65B,CUST100080496,2026-06-13,0.405,1.088,False
BWU7ECF9CB42505,CUST100056269,2026-06-09,0.027,1.506,False
BWUCC77DCB2494A,CUST100088611,2026-07-16,1.812,0.067,True
BWU3677D7B8BFC4,CUST100032236,2026-07-20,3.893,2.276,False
BWUB478C1266732,CUST100058561,2026-07-11,0.988,2.176,False
BWU6F58B1F5D87D,CUST100068696,2026-06-12,0.839,0.176,False
BWUD50EBF056179,CUST100056063,2026-06-24,0.269,4.259,False
BWUA7AE8ED239E9,CUST100053104,2026-07-23,1.884,3.477,False
BWU59A168F59E4B,CUST100057938,2026-07-16,13.281,1.433,False
BWU437DB36ED2F9,CUST100056359,2026-06-26,0.928,1.112,False
BWU69F934B19002,CUST100043927,2026-07-20,0.755,0.019,False
BWU63C999719DE9,CUST100021831,2026-06-14,5.088,4.404,False
BWUF6C0E84B3486,CUST100039472,2026-06-02,2.808,0.994,False
BWUD6D8DC56DDF6,CUST100020382,2026-07-17,5.3,0.18,False
BWUB60D497BF673,CUST100032032,2026-07-08,0.856,2.507,False
BWU5F68BB4A4662,CUST100036355,2026-07-15,12.226,6.255,True
BWU73E5E351CE62,CUST100006773,2026-07-21,0.586,0.486,False
BWUF19C586B5669,CUST100043422,2026-07-11,2.092,5.792,False
BWU39F80B36321E,CUST100045176,2026-07-04,4.388,0.743,False
BWU74E140A92DFF,CUST100033197,2026-06-05,3.029,0.063,False
BWU046720E534EA,CUST100010715,2026-06-10,3.293,0.075,False
BWU669097E0C22B,CUST100090438,2026-06-15,0.683,0.171,False
BWU8697A69B3C38,CUST100064463,2026-06-19,6.017,2.776,False
BWUCC257626AA01,CUST100051868,2026-06-13,6.436,0.188,True
BWUADF7BB40CA8C,CUST100001503,2026-07-11,1.491,0.076,False
BWU37E0EF3BD831,CUST100053055,2026-06-23,0.279,5.665,False
BWU8E17904904F9,CUST100020907,2026-07-01,7.619,0.543,False
BWUB86BC66E0C42,CUST100066212,2026-07-06,2.893,0.343,True
BWU12E3B465276E,CUST100005486,2026-07-14,2.083,0.616,False
BWU5D317C645402,CUST100024317,2026-07-09,4.44,1.508,False
BWU8B10602EB899,CUST100011630,2026-07-20,2.234,9.898,False
BWU00B9BA27A450,CUST100096993,2026-07-06,15.041,0.103,False
BWUB0237CFF58E3,CUST100078683,2026-07-05,4.264,3.684,False
BWUAE0D028E0D5A,CUST100022114,2026-06-19,10.11,0.438,False
BWUAF1FF24F22DB,CUST100094079,2026-07-10,7.462,1.545,False
BWU0B69F8423950,CUST100030701,2026-06-17,1.797,0.355,False
BWU97E5B44006F4,CUST100078063,2026-06-10,0.239,0.07,False
BWUCB65B04C9FC8,CUST100055092,2026-07-11,0.486,0.569,False
BWU7770482AA364,CUST100060161,2026-06-06,1.477,0.05,False
BWU7C3F2B003D5B,CUST100028753,2026-06-28,20.314,1.404,False
BWU88CDC42203E0,CUST100053443,2026-07-03,10.564,0.455,False
BWUC9EEDB7300CA,CUST100004594,2026-06-22,1.736,0.486,False
BWUF75AA209F26A,CUST100060873,2026-07-17,0.071,5.158,True
BWU9BD7FDE2D6C1,CUST100042411,2026-07-15,3.583,0.485,False
BWU9BB5502F993B,CUST100072045,2026-06-08,4.097,0.521,False
BWU65EBADACB82C,CUST100087739,2026-06-20,1.401,0.628,False
BWU74DDC83E6715,CUST100012559,2026-06-01,1.621,0.099,False
BWUC733F664BDCB,CUST100046863,2026-07-20,0.671,0.101,False
BWU211CCF7C9E70,CUST100059831,2026-06-12,2.034,2.273,False
BWUBD1FAD8A897E,CUST100013734,2026-07-15,5.917,0.935,False
BWU610E08FF37E9,CUST100095305,2026-06-05,8.213,2.579,True
BWU383D040DE2E3,CUST100047503,2026-07-19,0.444,0.399,True
BWUC60A1C3F2D3B,CUST100029926,2026-06-12,6.357,2.858,False
BWUE0F66DC708B4,CUST100014965,2026-06-25,0.731,2.248,False
BWUC17100B3A11C,CUST100043744,2026-06-07,3.883,2.036,False
BWU888A619E3F90,CUST100024983,2026-06-28,4.569,0.655,False
BWUA647B5A9EA36,CUST100011047,2026-07-20,1.652,0.439,False
BWU536F0CF9D136,CUST100065294,2026-06-15,2.969,1.447,False
BWU9B315984F364,CUST100096100,2026-06-20,1.027,1.116,False
BWU25E131637B1E,CUST100036107,2026-07-23,3.231,1.365,False
BWU0514917F3FED,CUST100027392,2026-07-16,1.135,0.801,False
BWU7A40AE41CDBE,CUST100046245,2026-06-28,0.847,1.054,False
BWUDDC7F672A78C,CUST100071490,2026-06-06,7.385,2.54,False
BWU7EB5E6EDAC17,CUST100036467,2026-06-02,2.574,0.61,True
BWUE99D9213952E,CUST100025578,2026-06-08,0.766,1.357,False
BWUBC19289521E6,CUST100039772,2026-06-24,4.327,1.722,False
BWU64738CE0EFB6,CUST100038213,2026-06-25,3.657,0.87,False
BWUF3D92BD724DF,CUST100098332,2026-06-05,0.324,2.535,False
BWU92F2D1B11BD4,CUST100085122,2026-06-06,2.424,1.403,False
BWU3CE5F4DA6E84,CUST100074636,2026-06-05,1.156,1.093,False
BWU3459083CC4E9,CUST100094280,2026-06-14,0.103,5.755,False
BWUD6DBE690F287,CUST100097294,2026-06-23,9.405,0.965,False
BWU11A1BD6C3DF4,CUST100083052,2026-06-20,2.503,0.051,False
BWU214D89A24BED,CUST100053311,2026-07-11,8.915,3.283,False
BWU7D4FAAA3AEC9,CUST100038669,2026-07-17,11.875,5.191,False
BWUF8ECB5B17D4E,CUST100001972,2026-06-03,3.384,0.612,False
BWUB672F5F8A0E4,CUST100080611,2026-06-08,5.228,0.756,False
BWUAA9DC6978861,CUST100034069,2026-07-08,9.802,2.78,False
BWUEAA59A745F1D,CUST100081044,2026-07-14,8.694,2.252,False
BWU9C5E966B8917,CUST100031989,2026-06-21,5.555,0.08,False
BWU649F578220FB,CUST100020122,2026-06-23,3.891,0.337,False
BWU5B3776E5CA55,CUST100031156,2026-06-07,0.933,0.735,False
BWU036E4816A12B,CUST100037830,2026-07-06,6.429,2.391,False
BWUD6BAC3FCAFD6,CUST100076133,2026-06-21,0.363,1.508,True
BWUF7B0C99743AA,CUST100091899,2026-06-08,4.719,0.33,False
BWUB66F84248F7F,CUST100081846,2026-06-01,4.851,0.863,False
BWUC9DB87C36193,CUST100068319,2026-06-18,15.079,0.445,False
BWU63FE7D7CAE81,CUST100048073,2026-07-05,3.53,0.107,False
BWUC0F84C8C4FDE,CUST100060760,2026-07-16,6.094,1.504,False
BWUE9E9DD6825D6,CUST100013953,2026-07-15,0.071,0.009,False
BWU9FD9E0F6D402,CUST100018074,2026-06-04,4.839,2.352,False
BWU5D94492198F3,CUST100081883,2026-06-23,6.342,0.877,False
BWU82EC52E13646,CUST100098011,2026-06-28,1.048,3.095,False
BWU0F4DE32957E5,CUST100074991,2026-07-06,5.007,2.046,False
BWUA52FDBA4E300,CUST100085236,2026-06-12,9.336,0.509,False
BWU7C6902FCD9D3,CUST100073418,2026-06-17,1.539,1.126,False
BWUDF7AC756A267,CUST100072523,2026-07-02,0.624,0.727,False
BWU83B2479058AA,CUST100082114,2026-06-18,3.747,1.78,False
BWU9EDA7194307E,CUST100017135,2026-07-20,0.955,0.455,False
BWU038DCA7FD41B,CUST100037534,2026-06-07,0.237,1.349,False
BWUC317C426FC3F,CUST100029521,2026-06-05,7.832,1.369,False
BWU2B66F81F91F7,CUST100077494,2026-07-22,2.7,1.052,False
BWU974156DD58DD,CUST100046157,2026-06-28,1.343,0.813,False
BWU4093381BA1E1,CUST100001412,2026-06-08,1.657,3.049,False
BWUB1C6E1000E54,CUST100007428,2026-07-01,2.723,3.036,False
BWU4886AF3D6E76,CUST100053349,2026-07-08,8.466,0.905,False
BWUADE11CC55DDD,CUST100012774,2026-06-17,0.711,0.163,False
BWUD45011B2A094,CUST100027948,2026-07-21,5.893,1.818,True
BWU618BCFB04AA0,CUST100045528,2026-06-05,0.755,0.074,False
BWUF5E53EADCF45,CUST100059569,2026-06-04,1.57,1.728,True
BWUFA4A819438E0,CUST100013336,2026-06-17,0.199,1.503,False
BWU6E1DB93FDF35,CUST100096223,2026-07-11,1.751,0.143,False
BWU273F85074251,CUST100024736,2026-07-22,4.587,0.722,False
BWUB21D503A9F88,CUST100020152,2026-07-19,3.409,0.037,False
BWU31962ED71724,CUST100069378,2026-07-12,0.735,3.384,False
BWU3C49FF5BDB3E,CUST100034784,2026-07-03,0.165,0.229,False
BWUD0F197BCC113,CUST100032861,2026-07-06,12.81,0.229,False
BWUEBF75C392940,CUST100084065,2026-07-03,6.295,0.535,False
BWUFC1503C81E9B,CUST100099120,2026-06-25,2.673,1.082,False
BWUA7BB9AAD4E96,CUST100007338,2026-06-08,0.799,3.032,True
BWUEABB6A17D717,CUST100072679,2026-07-14,1.718,1.534,False
BWUAECD67981B5A,CUST100049725,2026-07-22,6.41,0.029,False
BWU54FCD31757F9,CUST100079257,2026-06-17,3.034,1.364,False
BWU26D37276F6D8,CUST100071516,2026-07-06,5.166,0.48,False
BWU2C7E301BCD6E,CUST100028566,2026-07-04,1.724,0.276,False
BWU5D75816C6EF5,CUST100076505,2026-07-20,1.744,0.168,True
BWUE534F4FF355C,CUST100089126,2026-07-07,2.973,0.043,False
BWU33F61DD70368,CUST100028167,2026-07-17,1.096,2.215,False
BWU82FADFF63D07,CUST100060745,2026-07-04,11.291,2.458,False
BWU4F8C664B03A9,CUST100005921,2026-06-04,17.317,0.55,False
BWU45253B9506B6,CUST100079362,2026-06-04,1.35,3.308,False
BWUDA3E152586E4,CUST100027872,2026-06-04,0.491,0.215,False
BWU33E1BD79E63D,CUST100093893,2026-06-29,3.582,0.836,False
BWUF7943731B429,CUST100011584,2026-06-21,16.457,0.028,False
BWU448FC1E8800A,CUST100003100,2026-06-11,5.944,1.201,False
BWUDA88F4DA75BC,CUST100089239,2026-06-28,0.203,0.583,False
BWUBD2DF98A50BD,CUST100017820,2026-06-13,3.745,1.574,False
BWU1B32C444534C,CUST100077378,2026-06-06,5.583,3.615,False
BWU5D4E1BF7F3DB,CUST100006238,2026-07-22,3.442,0.409,True
BWU38E1F641BB6E,CUST100006228,2026-06-21,0.061,2.802,False
BWU2CA881827A3B,CUST100058552,2026-07-12,2.07,0.75,False
BWUAAC48529FB9A,CUST100068260,2026-06-29,1.265,2.612,True
BWU53A6E89DC61A,CUST100000339,2026-07-18,2.359,1.173,False
BWUB1BE87C33238,CUST100014815,2026-06-29,2.645,1.077,False
BWU2E73B173FFFA,CUST100008749,2026-07-19,1.976,1.339,False
BWU033DCD16E7A8,CUST100044390,2026-06-06,1.391,1.447,False
BWUC68612D04F7B,CUST100012648,2026-07-01,2.014,1.253,False
BWU1565E64FC616,CUST100029490,2026-06-20,3.472,0.202,False
BWU19157399012A,CUST100077410,2026-06-08,2.918,1.012,False
BWU9DD93F53ED80,CUST100084621,2026-07-01,4.204,1.443,True
BWU7E1A3C94F026,CUST100015410,2026-07-21,1.05,1.573,False
BWU7C2B1A1B3A34,CUST100043555,2026-06-30,2.861,0.236,False
BWUB93234D635AF,CUST100088433,2026-07-15,6.308,5.1,False
BWU296EE47C69C3,CUST100015615,2026-06-29,1.67,0.521,False
BWU74D817EE83FB,CUST100053829,2026-06-15,4.726,3.9,False
BWU17706FB5B499,CUST100050630,2026-07-16,0.775,3.359,False
BWU852080783047,CUST100026617,2026-07-20,7.244,1.386,False
BWUDA5DB4F79B02,CUST100038812,2026-07-22,3.575,1.878,True
BWUE64C822874B9,CUST100089595,2026-06-17,2.946,3.775,False
BWUB95F88148FB6,CUST100066041,2026-07-15,7.7,1.731,False
BWU7C8DFF0A5BC4,CUST100071708,2026-06-30,0.451,0.712,False
BWU4B3F5072C047,CUST100057974,2026-06-07,2.458,0.238,False
BWUC233C0F50A25,CUST100090570,2026-07-12,1.456,1.126,False
BWUE586B2399F92,CUST100055890,2026-06-24,2.876,0.119,True
BWU02E7D88D9E73,CUST100077457,2026-07-02,1.842,1.95,False
BWU4C73AA2315B5,CUST100048789,2026-07-03,2.555,0.907,False
BWU9B31AA475046,CUST100006901,2026-06-09,0.442,6.52,False
BWUE544E2F3D4DF,CUST100086754,2026-07-02,0.737,1.107,False
BWU86434C5562E3,CUST100084209,2026-07-04,0.091,1.911,False
BWUBCA1F6DBF89F,CUST100028520,2026-07-01,2.748,1.24,False
BWU830841F63F3D,CUST100024738,2026-07-03,1.362,1.437,False
BWUD6842CA814C4,CUST100094144,2026-07-01,1.156,5.84,False
BWU5CD5C93EE030,CUST100046993,2026-07-08,5.576,2.4,False
BWUE4E0A61A4322,CUST100079095,2026-07-14,4.646,2.481,False
BWUE1FC28993AFA,CUST100088740,2026-06-02,6.078,1.021,False
BWU14049534AEEE,CUST100002945,2026-07-17,1.712,0.932,False
BWUDF289DD4F7B4,CUST100066533,2026-07-01,1.674,1.579,False
BWUFD67DA79A098,CUST100036979,2026-07-06,6.149,0.916,True
BWU63E2B1050C55,CUST100018589,2026-07-03,0.076,1.091,True
BWU26D007D94FF6,CUST100089364,2026-06-09,3.564,1.431,False
BWU944D49E5F70C,CUST100053023,2026-06-10,3.364,0.657,True
BWU5D483EBC0FDF,CUST100026699,2026-06-05,1.244,2.806,False
BWU20E2702B12F5,CUST100012834,2026-07-18,2.579,0.248,False
BWU6CE169DA31DA,CUST100051767,2026-06-04,3.467,2.102,False
BWU66720993B554,CUST100044543,2026-07-06,1.432,2.273,False
BWUA7AF19408E85,CUST100048090,2026-06-24,6.216,0.361,False
BWU88B6F926224D,CUST100049396,2026-07-11,4.728,1.217,False
BWU0902882D7180,CUST100039690,2026-07-02,14.431,2.885,False
BWUA324FE0A0451,CUST100055147,2026-07-13,0.483,0.046,False
BWU7F38093A827A,CUST100004113,2026-07-05,3.882,0.726,False
BWUF6E15477E6C5,CUST100048968,2026-07-16,0.175,0.076,False
BWU8B4BC23104EB,CUST100022877,2026-07-05,2.314,2.838,False
BWUC26EE9689689,CUST100088859,2026-07-01,3.082,0.407,False
BWU8C3E3F188770,CUST100009131,2026-06-09,8.362,1.45,False
BWU12C0C175A87F,CUST100047037,2026-06-29,2.031,0.722,False
BWUE0EF3D4A8FB6,CUST100044031,2026-07-01,8.464,10.91,True
BWUF862C302B11C,CUST100015313,2026-07-03,11.781,8.121,True
BWU3CC4C6F7844B,CUST100094313,2026-07-07,2.251,3.923,False
BWU653BF8D8D204,CUST100081189,2026-07-01,3.075,0.26,True
BWUFBA0366E064D,CUST100057092,2026-06-02,5.86,0.313,False
BWU5E452A507DAD,CUST100095482,2026-07-02,2.621,0.641,False
BWU9D390637AFAF,CUST100031173,2026-07-05,14.457,0.742,False
BWU11908DA0963D,CUST100031567,2026-06-20,10.657,1.319,False
BWUD8C102CD82F3,CUST100099948,2026-06-09,1.09,3.068,False
BWUAC2CABC4DA07,CUST100087818,2026-06-07,6.363,2.053,False
BWUCCAE8E0D5242,CUST100031927,2026-07-15,6.242,1.447,False
BWUE9A7C4DA0C12,CUST100071628,2026-07-08,4.049,1.757,False
BWU303EFE107EDF,CUST100016864,2026-07-19,1.94,0.293,False
BWUBFB213FDFBF2,CUST100049205,2026-06-30,0.725,0.352,True
BWU59AD9C6A7984,CUST100020634,2026-06-01,8.813,0.158,False
BWUD2BEC90D548D,CUST100022434,2026-07-10,1.137,4.363,False
BWU7B1BEE50E530,CUST100060186,2026-06-16,7.909,3.526,False
BWU22C488D8CC55,CUST100017340,2026-06-13,0.759,1.84,False
BWU2743EA6F3EFC,CUST100003617,2026-06-01,1.57,1.099,False
BWU47DB4B4A496F,CUST100065169,2026-06-11,4.425,1.031,True
BWUD74E780E34C7,CUST100059681,2026-07-11,0.347,2.345,False
BWUE6F50BC7E8C9,CUST100086668,2026-06-06,13.538,4.223,False
BWU179A9466467C,CUST100066446,2026-07-15,2.862,0.235,False
BWU28E23FBA3A8A,CUST100075850,2026-06-20,9.974,0.288,False
BWU2AEC7D00C46A,CUST100023309,2026-07-22,4.161,3.968,False
BWU2E8D9E0B81B9,CUST100082896,2026-06-13,2.761,0.455,True
BWU2298D87C7EB9,CUST100002824,2026-07-14,1.303,1.051,False
BWUA13BFF5ACC4B,CUST100052112,2026-06-25,8.102,2.405,False
BWUD4A43ADF07E4,CUST100011094,2026-07-22,7.972,1.258,False
BWU7129CB7D172B,CUST100060953,2026-07-08,2.607,0.08,False
BWUC36B269D15D8,CUST100095881,2026-06-15,1.252,1.586,False
BWU4E54FCE7493D,CUST100088560,2026-07-05,3.603,0.958,False
BWU68288388A047,CUST100075439,2026-07-07,0.573,1.829,False
BWUD2B6F281B063,CUST100082315,2026-06-17,0.458,0.39,False
BWU980557A0B298,CUST100054456,2026-06-05,20.761,0.934,False
BWUF278D95FA12A,CUST100095091,2026-06-04,0.087,0.497,False
BWU93891264E367,CUST100053634,2026-06-09,12.563,1.142,False
BWU03A76A039601,CUST100089805,2026-06-10,7.208,0.462,False
BWU07D75EF286F7,CUST100071716,2026-06-12,1.053,0.471,False
BWU9C80BCD43812,CUST100017211,2026-06-06,8.546,1.348,False
BWU20D329A213C9,CUST100068276,2026-06-18,1.601,0.64,False
BWU2C2E4045371E,CUST100033370,2026-06-18,27.107,2.107,False
BWUB79418924D23,CUST100027718,2026-06-30,6.343,0.608,False
BWUA54C17410E3B,CUST100000604,2026-06-10,1.057,0.788,True
BWU7C5D1EBCA268,CUST100071690,2026-07-08,0.795,3.009,False
BWU893DEA7CD61B,CUST100038087,2026-06-08,8.593,3.526,False
BWU2C4E4F07479C,CUST100032243,2026-07-01,6.985,1.513,False
BWU2704284ABB97,CUST100087195,2026-06-12,5.695,3.985,False
BWUFE98B22C3C19,CUST100035431,2026-07-01,0.221,2.812,False
BWUB5259E41B302,CUST100001301,2026-06-07,3.459,0.445,False
BWUF1C2ED7E8415,CUST100089756,2026-06-30,0.787,0.964,False
BWU89E70E55919E,CUST100084510,2026-07-03,5.445,3.098,True
BWUC4EC5B5421F8,CUST100092243,2026-07-02,0.853,7.497,False
BWUBA9DCA2E6BE1,CUST100032506,2026-06-29,2.47,4.81,False
BWUBBBE27CBDFD2,CUST100082531,2026-07-07,6.168,0.02,False
BWUDFEF4C07354B,CUST100009536,2026-07-11,0.274,2.337,False
BWUFF6F016BB99A,CUST100011178,2026-06-07,5.53,1.282,False
BWUEEEDBE7DFF33,CUST100034411,2026-06-13,12.308,0.381,False
BWUAA7996D3D8F8,CUST100006519,2026-06-06,0.93,0.351,False
BWUDC0CE613C456,CUST100073253,2026-07-17,0.704,0.875,False
BWUB4B74B78046A,CUST100046997,2026-06-13,6.902,1.293,False
BWU6A404E2C0ACB,CUST100010301,2026-06-21,6.94,2.861,False
BWU9E0D3D091F9C,CUST100032652,2026-06-17,0.686,2.36,False
BWU99E48F756314,CUST100026316,2026-07-09,0.296,1.618,True
BWU116C3190E36A,CUST100058922,2026-07-07,3.263,0.503,False
BWU52084341ED2F,CUST100079792,2026-07-23,12.511,1.013,False
BWUCE9F112CBB3F,CUST100072384,2026-06-09,0.449,0.064,False
BWU45934E2173D9,CUST100087090,2026-07-22,2.651,1.927,False
BWUB25C93E556EA,CUST100071187,2026-06-09,1.984,0.714,False
BWUE3F63C7854A9,CUST100057985,2026-06-15,0.428,0.275,True
BWU8D52E04B770B,CUST100040477,2026-07-05,0.253,0.891,False
BWU1E9528322F3C,CUST100059995,2026-07-03,1.512,0.584,False
BWUD62A5927121F,CUST100012412,2026-07-07,3.307,1.836,False
BWU26340DB34974,CUST100013078,2026-07-17,0.646,2.087,False
BWU35B3693023EC,CUST100035652,2026-07-19,5.268,2.844,False
BWU3B5CAA6BC7DD,CUST100071282,2026-06-29,1.002,1.483,False
BWUDBACF4BBA0FF,CUST100011165,2026-06-11,3.248,0.629,False
BWU9AFF6BD3420E,CUST100045471,2026-06-25,7.641,2.269,False
BWUC859FCEF24CA,CUST100003242,2026-07-11,7.99,1.327,False
BWU925938D1023C,CUST100018040,2026-06-17,5.037,0.657,True
BWU5083F8F9FAF3,CUST100083163,2026-07-12,1.424,3.633,False
BWU3423941CF75E,CUST100025273,2026-06-19,0.022,0.933,False
BWU014CA7BF730A,CUST100003485,2026-07-11,10.037,0.248,False
BWUB70671AFA1F9,CUST100061763,2026-06-21,0.787,2.865,False
BWU08A46F6CC8D7,CUST100019018,2026-06-21,12.13,0.445,False
BWU7869494A613D,CUST100017909,2026-07-06,5.465,0.974,False
BWUA889B213D542,CUST100033045,2026-07-13,0.51,0.798,False
BWU66ABDB3FC97B,CUST100091677,2026-06-08,3.058,1.639,True
