customer_id,clv_estimate_usd,clv_segment,calculation_date
CUST100005064,1830.38,Gold,2026-07-06
CUST100042744,1454.03,Silver,2026-07-13
CUST100033005,1499.38,Silver,2026-07-22
CUST100058597,640.27,Silver,2026-07-07
CUST100038646,544.6,Silver,2026-07-21
CUST100085323,674.74,Silver,2026-07-12
CUST100024183,2893.89,Gold,2026-07-14
CUST100031537,743.56,Silver,2026-07-07
CUST100006367,1607.1,Gold,2026-07-05
CUST100047241,1581.39,Gold,2026-07-18
CUST100010918,1494.83,Silver,2026-07-14
CUST100018553,741.21,Silver,2026-07-04
CUST100097694,964.81,Silver,2026-07-01
CUST100040480,2909.26,Gold,2026-07-03
CUST100007165,2318.54,Gold,2026-07-18
CUST100065680,3370.46,Platinum,2026-07-21
CUST100073625,621.97,Silver,2026-07-03
CUST100058005,1187.22,Silver,2026-07-19
CUST100080253,986.94,Silver,2026-07-05
CUST100037094,1100.28,Silver,2026-07-03
CUST100020263,480.88,Bronze,2026-07-14
CUST100034569,1744.16,Gold,2026-07-02
CUST100009873,2577.37,Gold,2026-07-16
CUST100074394,1580.19,Gold,2026-07-03
CUST100034563,1296.44,Silver,2026-07-07
CUST100059379,1263.05,Silver,2026-07-16
CUST100012421,397.51,Bronze,2026-07-22
CUST100010909,1513.75,Gold,2026-07-13
CUST100013253,1514.22,Gold,2026-07-13
CUST100092233,759.6,Silver,2026-07-16
CUST100027326,1232.99,Silver,2026-07-13
CUST100080885,2617.01,Gold,2026-07-10
CUST100049776,1084.47,Silver,2026-07-03
CUST100042883,1241.96,Silver,2026-07-06
CUST100089092,2735.29,Gold,2026-07-21
CUST100044579,1622.91,Gold,2026-07-10
CUST100070514,1025.4,Silver,2026-07-20
CUST100055484,1190.29,Silver,2026-07-21
CUST100026125,1291.34,Silver,2026-07-10
CUST100050841,3073.71,Platinum,2026-07-23
CUST100070263,1307.44,Silver,2026-07-11
CUST100082434,442.57,Bronze,2026-07-04
CUST100006152,899.99,Silver,2026-07-06
CUST100059695,1187.12,Silver,2026-07-08
CUST100085084,1641.78,Gold,2026-07-02
CUST100033866,1442.47,Silver,2026-07-23
CUST100033209,1082.63,Silver,2026-07-19
CUST100024899,657.8,Silver,2026-07-12
CUST100004348,453.8,Bronze,2026-07-07
CUST100083002,228.4,Bronze,2026-07-06
CUST100095239,1277.64,Silver,2026-07-11
CUST100071934,507.9,Silver,2026-07-22
CUST100082224,1972.77,Gold,2026-07-02
CUST100088730,1577.36,Gold,2026-07-15
CUST100000775,323.6,Bronze,2026-07-10
CUST100033393,1020.63,Silver,2026-07-11
CUST100081849,1061.15,Silver,2026-07-16
CUST100039525,1729.9,Gold,2026-07-09
CUST100016435,3205.15,Platinum,2026-07-04
CUST100036607,1061.43,Silver,2026-07-02
CUST100074776,2090.6,Gold,2026-07-11
CUST100096797,820.55,Silver,2026-07-14
CUST100083141,958.28,Silver,2026-07-14
CUST100042423,1163.56,Silver,2026-07-06
CUST100024657,673.15,Silver,2026-07-20
CUST100003845,2227.05,Gold,2026-07-20
CUST100079822,931.27,Silver,2026-07-02
CUST100025258,1396.15,Silver,2026-07-22
CUST100039930,424.32,Bronze,2026-07-05
CUST100082060,276.99,Bronze,2026-07-20
CUST100093495,1231.54,Silver,2026-07-01
CUST100038024,636.34,Silver,2026-07-06
CUST100015986,1947.65,Gold,2026-07-15
CUST100017319,1363.37,Silver,2026-07-10
CUST100042714,1553.5,Gold,2026-07-05
CUST100064681,2093.14,Gold,2026-07-10
CUST100057071,1736.99,Gold,2026-07-14
CUST100062117,842.79,Silver,2026-07-02
CUST100064019,1683.35,Gold,2026-07-12
CUST100042952,2038.9,Gold,2026-07-23
CUST100077715,1256.54,Silver,2026-07-14
CUST100042210,974.54,Silver,2026-07-13
CUST100087571,1057.32,Silver,2026-07-19
CUST100013823,1363.3,Silver,2026-07-23
CUST100043277,1340.26,Silver,2026-07-02
CUST100091903,534.78,Silver,2026-07-14
CUST100020999,928.06,Silver,2026-07-16
CUST100068422,1023.08,Silver,2026-07-14
CUST100021175,2558.18,Gold,2026-07-10
CUST100053957,250.46,Bronze,2026-07-20
CUST100053615,199.36,Bronze,2026-07-15
CUST100075860,697.5,Silver,2026-07-02
CUST100000555,826.03,Silver,2026-07-14
CUST100011102,643.82,Silver,2026-07-04
CUST100061618,1465.11,Silver,2026-07-23
CUST100018113,892.29,Silver,2026-07-22
CUST100031859,336.79,Bronze,2026-07-10
CUST100070302,532.61,Silver,2026-07-06
CUST100035603,1010.54,Silver,2026-07-22
CUST100091016,1602.24,Gold,2026-07-08
CUST100008361,2242.54,Gold,2026-07-05
CUST100018607,873.63,Silver,2026-07-19
CUST100078008,1528.39,Gold,2026-07-02
CUST100095709,2180.5,Gold,2026-07-23
CUST100064005,1886.11,Gold,2026-07-21
CUST100057869,2018.7,Gold,2026-07-17
CUST100083448,385.35,Bronze,2026-07-04
CUST100015755,403.77,Bronze,2026-07-07
CUST100079015,673.45,Silver,2026-07-07
CUST100052637,384.6,Bronze,2026-07-02
CUST100080565,1414.22,Silver,2026-07-05
CUST100092174,1163.32,Silver,2026-07-23
CUST100034032,304.2,Bronze,2026-07-23
CUST100018448,1613.77,Gold,2026-07-01
CUST100087472,941.86,Silver,2026-07-10
CUST100004153,935.83,Silver,2026-07-23
CUST100018110,1402.88,Silver,2026-07-10
CUST100004867,289.84,Bronze,2026-07-05
CUST100078426,1384.64,Silver,2026-07-18
CUST100078326,1110.62,Silver,2026-07-15
CUST100028018,695.94,Silver,2026-07-01
CUST100004005,796.39,Silver,2026-07-09
CUST100056615,2000.85,Gold,2026-07-13
CUST100041361,1381.8,Silver,2026-07-14
CUST100093846,1225.59,Silver,2026-07-08
CUST100021389,1614.7,Gold,2026-07-11
CUST100008970,1638.75,Gold,2026-07-13
CUST100059404,591.57,Silver,2026-07-15
CUST100086783,388.12,Bronze,2026-07-08
CUST100033145,2300.28,Gold,2026-07-02
CUST100070737,3869.21,Platinum,2026-07-20
CUST100064905,976.43,Silver,2026-07-03
CUST100006989,2225.91,Gold,2026-07-15
CUST100053055,1907.55,Gold,2026-07-02
CUST100015457,1505.16,Gold,2026-07-03
CUST100071193,513.37,Silver,2026-07-04
CUST100069402,342.35,Bronze,2026-07-04
CUST100051961,2329.16,Gold,2026-07-10
CUST100079032,2963.23,Gold,2026-07-19
CUST100002084,1544.53,Gold,2026-07-18
CUST100063540,3633.11,Platinum,2026-07-10
CUST100061016,640.01,Silver,2026-07-13
CUST100017343,374.83,Bronze,2026-07-18
CUST100034869,263.52,Bronze,2026-07-02
CUST100044421,765.23,Silver,2026-07-23
CUST100072287,1707.41,Gold,2026-07-18
CUST100016629,1704.4,Gold,2026-07-20
CUST100099129,1422.5,Silver,2026-07-16
CUST100051601,1667.86,Gold,2026-07-07
CUST100024115,1317.56,Silver,2026-07-12
CUST100015995,1237.83,Silver,2026-07-03
CUST100018302,1357.16,Silver,2026-07-16
CUST100008688,1787.63,Gold,2026-07-05
CUST100010665,653.29,Silver,2026-07-07
CUST100071368,1810.55,Gold,2026-07-12
CUST100068178,1794.99,Gold,2026-07-02
CUST100002367,1648.45,Gold,2026-07-09
CUST100052028,439.4,Bronze,2026-07-17
CUST100099507,179.35,Bronze,2026-07-02
CUST100052121,1252.11,Silver,2026-07-10
CUST100001183,1049.1,Silver,2026-07-11
CUST100083426,1462.88,Silver,2026-07-08
CUST100041993,445.62,Bronze,2026-07-06
CUST100004006,730.18,Silver,2026-07-01
CUST100092733,545.42,Silver,2026-07-05
CUST100021799,682.41,Silver,2026-07-11
CUST100052970,280.87,Bronze,2026-07-14
CUST100023958,1010.37,Silver,2026-07-15
CUST100080647,1422.92,Silver,2026-07-19
CUST100006297,2078.31,Gold,2026-07-19
CUST100005657,770.0,Silver,2026-07-13
CUST100060976,1495.45,Silver,2026-07-14
CUST100014220,2989.48,Gold,2026-07-09
CUST100096218,905.39,Silver,2026-07-22
CUST100062118,1025.38,Silver,2026-07-07
CUST100084140,933.55,Silver,2026-07-12
CUST100049008,606.33,Silver,2026-07-16
CUST100048063,2330.99,Gold,2026-07-03
CUST100059980,365.58,Bronze,2026-07-09
CUST100056120,738.48,Silver,2026-07-13
CUST100094838,648.65,Silver,2026-07-11
CUST100007346,1281.18,Silver,2026-07-15
CUST100034386,3138.37,Platinum,2026-07-13
CUST100035872,2424.24,Gold,2026-07-23
CUST100006784,2022.47,Gold,2026-07-17
CUST100088134,716.58,Silver,2026-07-21
CUST100073574,1250.75,Silver,2026-07-14
CUST100081826,1356.27,Silver,2026-07-10
CUST100077741,2089.91,Gold,2026-07-06
CUST100041369,1743.55,Gold,2026-07-22
CUST100063271,1251.17,Silver,2026-07-07
CUST100091628,381.6,Bronze,2026-07-06
CUST100000878,2901.75,Gold,2026-07-12
CUST100037257,1038.86,Silver,2026-07-21
CUST100057832,742.81,Silver,2026-07-19
CUST100075113,1051.74,Silver,2026-07-19
CUST100081699,1214.21,Silver,2026-07-04
CUST100038353,894.54,Silver,2026-07-23
CUST100064738,2276.47,Gold,2026-07-17
CUST100012331,1181.49,Silver,2026-07-18
CUST100054699,1406.58,Silver,2026-07-10
CUST100027751,1141.74,Silver,2026-07-05
CUST100050903,791.57,Silver,2026-07-06
CUST100046980,481.53,Bronze,2026-07-05
CUST100056718,1470.41,Silver,2026-07-05
CUST100001423,1116.99,Silver,2026-07-08
CUST100030071,809.59,Silver,2026-07-23
CUST100037516,568.0,Silver,2026-07-15
CUST100080890,188.01,Bronze,2026-07-05
CUST100088986,1367.48,Silver,2026-07-17
CUST100034960,773.94,Silver,2026-07-04
CUST100070386,1525.59,Gold,2026-07-07
CUST100081041,500.93,Silver,2026-07-01
CUST100095356,1288.46,Silver,2026-07-12
CUST100019535,772.38,Silver,2026-07-16
CUST100071258,990.89,Silver,2026-07-05
CUST100004977,723.56,Silver,2026-07-23
CUST100033008,428.47,Bronze,2026-07-01
CUST100090446,597.98,Silver,2026-07-12
CUST100068079,1464.49,Silver,2026-07-03
CUST100032129,1607.53,Gold,2026-07-09
CUST100011971,698.74,Silver,2026-07-14
CUST100011676,1482.07,Silver,2026-07-09
CUST100002895,667.97,Silver,2026-07-06
CUST100006354,1718.13,Gold,2026-07-19
CUST100019284,2196.17,Gold,2026-07-04
CUST100074129,2642.05,Gold,2026-07-08
CUST100099666,1011.61,Silver,2026-07-14
CUST100014121,3186.22,Platinum,2026-07-20
CUST100075153,771.32,Silver,2026-07-03
CUST100006885,597.38,Silver,2026-07-05
CUST100095667,1510.98,Gold,2026-07-09
CUST100093933,638.57,Silver,2026-07-16
CUST100052753,901.66,Silver,2026-07-04
CUST100043410,1003.53,Silver,2026-07-01
CUST100069135,1664.97,Gold,2026-07-16
CUST100081252,497.43,Bronze,2026-07-22
CUST100042514,1016.78,Silver,2026-07-07
CUST100057201,1940.03,Gold,2026-07-10
CUST100018818,1340.25,Silver,2026-07-09
CUST100036220,1477.37,Silver,2026-07-09
CUST100066679,862.4,Silver,2026-07-23
CUST100057990,1710.72,Gold,2026-07-06
CUST100021390,1920.13,Gold,2026-07-20
CUST100017360,569.41,Silver,2026-07-03
CUST100081087,1764.07,Gold,2026-07-09
CUST100014476,1561.93,Gold,2026-07-05
CUST100041225,877.65,Silver,2026-07-12
CUST100056214,1258.26,Silver,2026-07-03
CUST100018414,1645.98,Gold,2026-07-02
CUST100016624,269.41,Bronze,2026-07-16
CUST100029023,2053.21,Gold,2026-07-14
CUST100097941,1133.97,Silver,2026-07-14
CUST100018149,1355.1,Silver,2026-07-18
CUST100097488,984.82,Silver,2026-07-14
CUST100045482,1977.88,Gold,2026-07-17
CUST100024464,814.54,Silver,2026-07-16
CUST100073573,467.47,Bronze,2026-07-18
CUST100089794,487.9,Bronze,2026-07-07
CUST100013427,688.97,Silver,2026-07-19
CUST100052885,1057.47,Silver,2026-07-05
CUST100029103,1016.09,Silver,2026-07-05
CUST100000230,1122.71,Silver,2026-07-15
CUST100067897,1808.35,Gold,2026-07-07
CUST100002559,561.14,Silver,2026-07-18
CUST100093619,792.67,Silver,2026-07-22
CUST100066263,1006.97,Silver,2026-07-01
CUST100063610,567.26,Silver,2026-07-04
CUST100023830,1684.96,Gold,2026-07-06
CUST100092623,299.05,Bronze,2026-07-18
CUST100097577,1165.24,Silver,2026-07-20
CUST100093915,887.63,Silver,2026-07-11
CUST100046934,308.21,Bronze,2026-07-10
CUST100001930,1384.0,Silver,2026-07-02
CUST100050549,478.54,Bronze,2026-07-12
CUST100048934,282.72,Bronze,2026-07-23
CUST100031546,417.6,Bronze,2026-07-17
CUST100051356,2222.58,Gold,2026-07-17
CUST100038121,1543.52,Gold,2026-07-12
CUST100060276,1064.46,Silver,2026-07-13
CUST100070918,593.87,Silver,2026-07-13
CUST100017368,3073.18,Platinum,2026-07-07
CUST100084394,1154.27,Silver,2026-07-18
CUST100018445,841.93,Silver,2026-07-03
CUST100034475,1870.69,Gold,2026-07-14
CUST100028027,1705.64,Gold,2026-07-17
CUST100046611,882.27,Silver,2026-07-17
CUST100063818,3253.38,Platinum,2026-07-07
CUST100089619,266.71,Bronze,2026-07-02
CUST100057280,1319.93,Silver,2026-07-18
CUST100054727,2198.02,Gold,2026-07-12
CUST100065785,962.21,Silver,2026-07-21
CUST100006696,437.93,Bronze,2026-07-17
CUST100021016,2281.1,Gold,2026-07-18
CUST100091232,334.03,Bronze,2026-07-01
CUST100086110,996.68,Silver,2026-07-17
CUST100019309,1062.87,Silver,2026-07-16
CUST100019244,2447.82,Gold,2026-07-20
CUST100027614,823.19,Silver,2026-07-06
CUST100099962,1020.71,Silver,2026-07-14
CUST100087290,468.05,Bronze,2026-07-13
CUST100030991,2503.26,Gold,2026-07-21
CUST100040053,960.32,Silver,2026-07-18
CUST100048721,391.54,Bronze,2026-07-10
CUST100049966,1226.11,Silver,2026-07-22
CUST100085104,1860.18,Gold,2026-07-15
CUST100025747,1542.12,Gold,2026-07-12
CUST100064691,1202.4,Silver,2026-07-10
CUST100091602,1604.08,Gold,2026-07-04
CUST100023354,1105.52,Silver,2026-07-23
CUST100079086,1120.6,Silver,2026-07-20
CUST100068698,1651.23,Gold,2026-07-07
CUST100022116,729.9,Silver,2026-07-03
CUST100073612,632.46,Silver,2026-07-05
CUST100030626,1220.35,Silver,2026-07-07
CUST100037933,688.95,Silver,2026-07-01
CUST100017990,845.26,Silver,2026-07-07
CUST100069763,851.5,Silver,2026-07-16
CUST100012962,772.71,Silver,2026-07-01
CUST100031126,701.39,Silver,2026-07-06
CUST100076902,417.01,Bronze,2026-07-11
CUST100000599,549.69,Silver,2026-07-06
CUST100091205,907.27,Silver,2026-07-04
CUST100038850,1927.71,Gold,2026-07-18
CUST100016645,2445.93,Gold,2026-07-23
CUST100091920,647.31,Silver,2026-07-04
CUST100023572,1278.29,Silver,2026-07-22
CUST100088493,636.29,Silver,2026-07-05
CUST100019360,1592.05,Gold,2026-07-01
CUST100067718,1201.06,Silver,2026-07-03
CUST100070468,1801.18,Gold,2026-07-01
CUST100080279,451.99,Bronze,2026-07-09
CUST100059609,409.01,Bronze,2026-07-21
CUST100095497,1185.85,Silver,2026-07-16
CUST100090305,731.37,Silver,2026-07-15
CUST100025222,651.41,Silver,2026-07-13
CUST100010707,1102.65,Silver,2026-07-13
CUST100078222,327.76,Bronze,2026-07-22
CUST100051773,895.65,Silver,2026-07-19
CUST100009317,1376.81,Silver,2026-07-03
CUST100066839,276.0,Bronze,2026-07-20
CUST100034192,1026.01,Silver,2026-07-03
CUST100043053,1003.53,Silver,2026-07-18
CUST100032025,802.53,Silver,2026-07-11
CUST100004332,1212.03,Silver,2026-07-12
CUST100056704,1828.08,Gold,2026-07-07
CUST100091748,1933.61,Gold,2026-07-14
CUST100085339,1253.5,Silver,2026-07-18
CUST100008701,1627.67,Gold,2026-07-21
CUST100033565,717.21,Silver,2026-07-09
CUST100086155,649.73,Silver,2026-07-04
CUST100071802,809.2,Silver,2026-07-14
CUST100088766,1875.67,Gold,2026-07-20
CUST100087527,800.14,Silver,2026-07-19
CUST100073698,2816.52,Gold,2026-07-15
CUST100052642,669.91,Silver,2026-07-20
CUST100078550,1401.88,Silver,2026-07-17
CUST100081985,984.34,Silver,2026-07-05
CUST100037157,1068.37,Silver,2026-07-20
CUST100036106,2067.25,Gold,2026-07-22
CUST100087945,1970.02,Gold,2026-07-07
CUST100000139,3975.52,Platinum,2026-07-12
CUST100042058,1011.93,Silver,2026-07-03
CUST100021403,733.38,Silver,2026-07-18
CUST100049270,850.08,Silver,2026-07-07
CUST100099948,955.75,Silver,2026-07-04
CUST100049760,474.19,Bronze,2026-07-02
CUST100067072,1026.75,Silver,2026-07-10
CUST100048430,1159.6,Silver,2026-07-17
CUST100090967,523.58,Silver,2026-07-15
CUST100078017,818.42,Silver,2026-07-11
CUST100029701,2918.3,Gold,2026-07-14
CUST100046159,3959.25,Platinum,2026-07-17
CUST100008532,527.32,Silver,2026-07-13
CUST100000213,743.84,Silver,2026-07-08
CUST100079259,1413.97,Silver,2026-07-16
CUST100009560,592.08,Silver,2026-07-07
CUST100030174,1247.27,Silver,2026-07-06
CUST100033323,1147.04,Silver,2026-07-17
CUST100091595,2335.95,Gold,2026-07-09
CUST100078926,661.26,Silver,2026-07-07
CUST100079642,723.15,Silver,2026-07-12
CUST100069421,621.84,Silver,2026-07-03
CUST100095249,705.5,Silver,2026-07-15
CUST100014808,802.02,Silver,2026-07-03
CUST100010714,1127.42,Silver,2026-07-04
CUST100049888,1313.55,Silver,2026-07-19
CUST100010741,1871.35,Gold,2026-07-21
CUST100005138,856.48,Silver,2026-07-16
CUST100080796,853.84,Silver,2026-07-15
CUST100040701,412.09,Bronze,2026-07-21
CUST100042801,1120.25,Silver,2026-07-12
CUST100066082,494.56,Bronze,2026-07-08
CUST100086682,1090.24,Silver,2026-07-20
CUST100049064,971.99,Silver,2026-07-17
CUST100011405,596.38,Silver,2026-07-06
CUST100012847,1125.53,Silver,2026-07-22
CUST100034222,2336.19,Gold,2026-07-06
CUST100066535,1230.15,Silver,2026-07-15
CUST100060749,943.02,Silver,2026-07-18
CUST100004114,1521.46,Gold,2026-07-12
CUST100068047,106.16,Bronze,2026-07-14
CUST100079175,2874.47,Gold,2026-07-13
CUST100085886,863.54,Silver,2026-07-22
CUST100070122,732.73,Silver,2026-07-21
CUST100042661,837.15,Silver,2026-07-02
CUST100066675,486.94,Bronze,2026-07-02
CUST100053093,565.33,Silver,2026-07-09
CUST100022202,907.72,Silver,2026-07-17
CUST100000160,1302.34,Silver,2026-07-16
CUST100071951,1229.55,Silver,2026-07-01
CUST100034109,612.44,Silver,2026-07-12
CUST100076887,994.6,Silver,2026-07-10
CUST100080772,2092.38,Gold,2026-07-11
CUST100080008,1092.91,Silver,2026-07-05
CUST100067692,1272.04,Silver,2026-07-19
CUST100057620,3024.54,Platinum,2026-07-15
CUST100041791,940.37,Silver,2026-07-21
CUST100001232,626.05,Silver,2026-07-12
CUST100077733,939.09,Silver,2026-07-01
CUST100082685,413.01,Bronze,2026-07-04
CUST100098754,1344.0,Silver,2026-07-18
CUST100098290,917.22,Silver,2026-07-04
CUST100098869,768.01,Silver,2026-07-10
CUST100072825,1177.9,Silver,2026-07-16
CUST100077849,790.86,Silver,2026-07-21
CUST100041676,501.68,Silver,2026-07-07
CUST100052014,2228.54,Gold,2026-07-20
CUST100012395,582.38,Silver,2026-07-01
CUST100025035,1319.84,Silver,2026-07-16
CUST100029012,1924.3,Gold,2026-07-08
CUST100097497,385.0,Bronze,2026-07-08
CUST100041614,1298.67,Silver,2026-07-10
CUST100068025,1358.44,Silver,2026-07-16
CUST100015665,943.26,Silver,2026-07-13
CUST100021891,2060.2,Gold,2026-07-04
CUST100067069,824.57,Silver,2026-07-07
CUST100005241,863.49,Silver,2026-07-20
CUST100089933,98.8,Bronze,2026-07-06
CUST100003821,1417.34,Silver,2026-07-03
CUST100076869,1961.5,Gold,2026-07-20
CUST100061594,727.65,Silver,2026-07-03
CUST100067744,1407.38,Silver,2026-07-23
CUST100015501,1656.88,Gold,2026-07-19
CUST100078728,1044.6,Silver,2026-07-12
CUST100043794,2911.69,Gold,2026-07-23
CUST100093216,1111.9,Silver,2026-07-21
CUST100003937,744.66,Silver,2026-07-04
CUST100064431,304.67,Bronze,2026-07-15
CUST100006307,1177.94,Silver,2026-07-09
CUST100075000,811.23,Silver,2026-07-21
CUST100033576,956.01,Silver,2026-07-10
CUST100047101,463.58,Bronze,2026-07-19
CUST100038775,587.75,Silver,2026-07-11
CUST100015468,818.6,Silver,2026-07-19
CUST100031264,1485.18,Silver,2026-07-09
CUST100063882,1188.16,Silver,2026-07-15
CUST100008940,128.72,Bronze,2026-07-03
CUST100008756,1984.33,Gold,2026-07-01
CUST100061572,1053.1,Silver,2026-07-13
CUST100075246,1198.25,Silver,2026-07-23
CUST100010623,1291.54,Silver,2026-07-03
CUST100048873,1221.92,Silver,2026-07-07
CUST100013590,1569.19,Gold,2026-07-12
CUST100047792,1119.12,Silver,2026-07-21
CUST100039057,797.05,Silver,2026-07-15
CUST100077199,1327.14,Silver,2026-07-19
CUST100042487,1113.71,Silver,2026-07-02
CUST100018579,520.78,Silver,2026-07-07
CUST100037611,687.66,Silver,2026-07-02
CUST100070940,905.04,Silver,2026-07-11
CUST100092772,1248.7,Silver,2026-07-10
CUST100073970,1974.88,Gold,2026-07-22
CUST100097854,245.27,Bronze,2026-07-23
CUST100001173,1132.16,Silver,2026-07-02
CUST100069537,2689.52,Gold,2026-07-16
CUST100001211,649.44,Silver,2026-07-13
CUST100003317,679.24,Silver,2026-07-13
CUST100025895,1445.47,Silver,2026-07-21
CUST100017530,1453.49,Silver,2026-07-20
CUST100004558,883.64,Silver,2026-07-21
CUST100025054,2161.35,Gold,2026-07-12
CUST100045023,1223.94,Silver,2026-07-04
CUST100058142,2213.38,Gold,2026-07-03
CUST100088328,147.0,Bronze,2026-07-18
CUST100062134,781.34,Silver,2026-07-22
CUST100061184,1413.65,Silver,2026-07-21
CUST100013274,1236.27,Silver,2026-07-18
CUST100016782,1414.29,Silver,2026-07-10
CUST100049960,1030.56,Silver,2026-07-17
CUST100046341,1068.45,Silver,2026-07-11
CUST100067390,1367.4,Silver,2026-07-16
CUST100044552,1884.55,Gold,2026-07-08
CUST100013212,1678.54,Gold,2026-07-18
CUST100003870,731.61,Silver,2026-07-10
CUST100090907,1167.81,Silver,2026-07-04
CUST100046742,1366.79,Silver,2026-07-02
CUST100064166,2884.24,Gold,2026-07-18
CUST100071534,2452.54,Gold,2026-07-09
CUST100067215,1338.46,Silver,2026-07-21
CUST100031124,2595.58,Gold,2026-07-09
CUST100082472,1838.85,Gold,2026-07-22
CUST100064438,463.27,Bronze,2026-07-08
CUST100068126,1351.31,Silver,2026-07-09
CUST100041834,1470.21,Silver,2026-07-10
CUST100054423,2348.31,Gold,2026-07-05
CUST100041712,1377.05,Silver,2026-07-02
CUST100075943,1930.4,Gold,2026-07-18
CUST100072309,729.15,Silver,2026-07-01
CUST100032693,1775.25,Gold,2026-07-11
CUST100084575,1056.87,Silver,2026-07-08
CUST100019077,311.15,Bronze,2026-07-03
CUST100059735,2028.4,Gold,2026-07-17
CUST100095541,237.39,Bronze,2026-07-18
CUST100020612,1194.61,Silver,2026-07-18
CUST100035959,1114.12,Silver,2026-07-05
CUST100017585,1678.02,Gold,2026-07-23
CUST100052149,2390.29,Gold,2026-07-04
CUST100048740,757.83,Silver,2026-07-18
CUST100042701,1515.55,Gold,2026-07-08
CUST100062710,812.3,Silver,2026-07-12
CUST100095464,2732.67,Gold,2026-07-08
CUST100043079,2617.63,Gold,2026-07-08
CUST100045159,1897.62,Gold,2026-07-03
CUST100081842,1621.26,Gold,2026-07-08
CUST100043001,663.46,Silver,2026-07-22
CUST100061803,1746.65,Gold,2026-07-23
CUST100067507,338.51,Bronze,2026-07-22
CUST100010821,664.35,Silver,2026-07-17
CUST100083795,1212.75,Silver,2026-07-22
CUST100094198,979.9,Silver,2026-07-05
CUST100017778,2222.54,Gold,2026-07-18
CUST100088426,243.09,Bronze,2026-07-10
CUST100075323,713.46,Silver,2026-07-08
CUST100084414,573.33,Silver,2026-07-03
CUST100031924,1065.26,Silver,2026-07-02
CUST100095563,929.25,Silver,2026-07-06
CUST100051100,903.17,Silver,2026-07-01
