dispatch_id,customer_id,technician_id,dispatch_date,issue_type,resolution_time_hr,status
DSPCD10C10E5D,CUST100053878,TECH1112,2026-01-19,Slow Internet,4.83,Completed
DSP4D1191DD34,CUST100058523,TECH1400,2026-07-21,Line Repair,8.21,Completed
DSP8055A1011A,CUST100063661,TECH1250,2026-07-12,Equipment Install,2.79,Scheduled
DSPB2D644FA71,CUST100006513,TECH1238,2026-01-12,Line Repair,3.4,Completed
DSP35336878B5,CUST100003682,TECH1276,2026-05-10,Slow Internet,0.53,Completed
DSPC44ACDCCFD,CUST100073199,TECH1179,2026-05-06,No Service,2.53,Completed
DSP4BBD0C1CB2,CUST100073324,TECH1098,2026-07-01,Equipment Install,1.45,Completed
DSP3B0FB0DB97,CUST100069251,TECH1442,2026-07-12,Slow Internet,2.31,Completed
DSPA19098834B,CUST100011906,TECH1423,2026-06-29,Router Replacement,5.93,Completed
DSP1A9C087835,CUST100009165,TECH1106,2026-05-09,Router Replacement,10.94,Completed
DSP229394202C,CUST100059760,TECH1424,2026-03-28,Equipment Install,4.89,Completed
DSPB94745A629,CUST100035729,TECH1101,2026-06-27,Slow Internet,0.18,Completed
DSP24F2A61BF5,CUST100069114,TECH1138,2026-06-21,Line Repair,0.59,Scheduled
DSP2170DEEFC6,CUST100058600,TECH1096,2026-01-13,Slow Internet,1.89,Completed
DSPEFDE962522,CUST100059900,TECH1227,2026-04-04,Router Replacement,9.73,Completed
DSP6FDDBC406B,CUST100019106,TECH1000,2026-04-28,No Service,3.0,Completed
DSP22ED0A1866,CUST100009914,TECH1155,2026-04-03,Slow Internet,2.02,Completed
DSP7CE518427B,CUST100043094,TECH1020,2026-05-30,Equipment Install,0.89,Completed
DSP2E73CE76D3,CUST100041291,TECH1108,2026-07-11,Equipment Install,1.29,Completed
DSP8E02E277CE,CUST100042131,TECH1425,2026-03-27,Line Repair,4.6,Scheduled
DSP9D293FB4EF,CUST100065085,TECH1280,2026-03-12,Slow Internet,1.76,Completed
DSP3836F127A7,CUST100035546,TECH1018,2026-06-19,Equipment Install,2.43,Completed
DSPA01F2221D4,CUST100026031,TECH1033,2026-06-12,No Service,0.41,Completed
DSP36BF4A90AE,CUST100008412,TECH1008,2026-02-07,Router Replacement,8.55,Completed
DSP07DC222FA5,CUST100092708,TECH1137,2026-01-28,Equipment Install,1.64,Completed
DSP16B1801F3F,CUST100098552,TECH1458,2026-02-24,No Service,0.91,Scheduled
DSPC42E98228F,CUST100071501,TECH1369,2026-04-21,Line Repair,2.11,Completed
DSP45AE1AA559,CUST100003330,TECH1110,2026-05-02,Router Replacement,1.46,Completed
DSP54A5A276C7,CUST100069829,TECH1205,2026-07-04,No Service,0.27,Scheduled
DSP1F2BAE0B52,CUST100065251,TECH1299,2026-02-02,Equipment Install,7.29,Scheduled
DSPF44D901CD8,CUST100047655,TECH1186,2026-05-12,Router Replacement,3.9,Rescheduled
DSP1F8A77A796,CUST100019014,TECH1069,2026-04-24,No Service,0.04,Scheduled
DSPFCA2A4FBA5,CUST100050970,TECH1037,2026-05-11,Equipment Install,0.84,Completed
DSP6F9BD6D347,CUST100006323,TECH1063,2026-03-08,Equipment Install,0.54,Scheduled
DSPC7189EE8FE,CUST100007441,TECH1181,2026-07-05,Slow Internet,8.0,Completed
DSP6B9ED9C246,CUST100010206,TECH1265,2026-07-11,Slow Internet,2.03,Completed
DSP14A73475C3,CUST100075282,TECH1367,2026-02-15,No Service,1.58,Completed
DSP37DDC2E8FA,CUST100005062,TECH1274,2026-02-27,Equipment Install,2.16,Scheduled
DSP2A29BDE66C,CUST100033641,TECH1307,2026-05-09,No Service,0.46,Completed
DSP67924C7A71,CUST100004296,TECH1244,2026-05-26,Equipment Install,4.52,Scheduled
DSPEED9C9F53E,CUST100064162,TECH1413,2026-06-16,No Service,1.17,Completed
DSP8052B947AA,CUST100025000,TECH1027,2026-04-29,Router Replacement,1.55,Cancelled
DSP6631E15B08,CUST100084403,TECH1282,2026-06-29,Slow Internet,3.61,Completed
DSP519CFBDC9E,CUST100041719,TECH1297,2026-05-04,Router Replacement,0.23,Completed
DSPDDE922EB5D,CUST100050504,TECH1498,2026-01-11,No Service,2.46,Completed
DSP0BB8537809,CUST100069368,TECH1329,2026-02-03,Equipment Install,0.37,Scheduled
DSPAAEFC9EB23,CUST100081923,TECH1011,2026-07-08,No Service,7.04,Completed
DSP7694E8CCB2,CUST100069996,TECH1311,2026-07-10,Router Replacement,0.55,Completed
DSPF2CA571754,CUST100000107,TECH1221,2026-03-06,Line Repair,0.94,Completed
DSPAAF708F836,CUST100070992,TECH1230,2026-02-28,Slow Internet,2.45,Completed
DSP7D1DB07932,CUST100053203,TECH1356,2026-01-31,Router Replacement,7.39,Completed
DSP54EBE72E3C,CUST100002340,TECH1321,2026-06-16,Line Repair,7.02,Completed
DSP87F99B1A41,CUST100041150,TECH1244,2026-07-13,Router Replacement,7.66,Completed
DSPA5BBDB95DC,CUST100061176,TECH1199,2026-04-22,Router Replacement,4.29,Completed
DSP5178D1C66B,CUST100096436,TECH1125,2026-03-29,Line Repair,0.97,Completed
DSP5C8C1DA27D,CUST100033236,TECH1460,2026-04-28,No Service,3.45,Completed
DSPE656B1EC4D,CUST100091179,TECH1484,2026-03-15,Line Repair,1.41,Completed
DSP22B954263F,CUST100093870,TECH1222,2026-02-28,Equipment Install,2.51,Scheduled
DSPB2359028F5,CUST100024095,TECH1098,2026-06-20,No Service,6.44,Completed
DSPA52A502017,CUST100059855,TECH1426,2026-06-01,No Service,0.29,Completed
DSPCB698E200E,CUST100094324,TECH1386,2026-05-05,No Service,1.9,Completed
DSP593E96B334,CUST100059162,TECH1204,2026-02-16,Slow Internet,0.31,Scheduled
DSP6AF4DBD7DD,CUST100076050,TECH1349,2026-03-22,Equipment Install,1.11,Scheduled
DSP16C3D696DC,CUST100092963,TECH1374,2026-03-23,Equipment Install,2.71,Rescheduled
DSP113E756115,CUST100063168,TECH1075,2026-02-26,Slow Internet,0.35,Completed
DSP724BE8291D,CUST100012128,TECH1172,2026-03-13,Router Replacement,1.25,Completed
DSP77D57D7F5A,CUST100052920,TECH1349,2026-05-12,Slow Internet,0.49,Completed
DSP021403A157,CUST100039790,TECH1462,2026-07-17,Equipment Install,0.39,Completed
DSP3AD16D2A90,CUST100043581,TECH1040,2026-03-16,Router Replacement,0.29,Completed
DSPA1AFAE3547,CUST100056960,TECH1356,2026-05-22,Equipment Install,0.16,Completed
DSP3C1C64DF9E,CUST100073560,TECH1494,2026-05-09,No Service,3.7,Completed
DSPCDD3C27377,CUST100017229,TECH1337,2026-05-08,Line Repair,4.04,Completed
DSP71330FF0C8,CUST100024829,TECH1198,2026-03-26,Line Repair,0.14,Completed
DSP19BA01F784,CUST100054687,TECH1208,2026-02-18,Line Repair,0.38,Scheduled
DSPA9E0DD0838,CUST100002662,TECH1011,2026-05-10,Line Repair,3.37,Completed
DSP5EE3DE341A,CUST100068336,TECH1354,2026-03-17,Slow Internet,7.7,Completed
DSP94FDDEEEA1,CUST100043885,TECH1369,2026-06-07,Slow Internet,0.13,Completed
DSPB52CF17466,CUST100019777,TECH1001,2026-01-30,Slow Internet,2.0,Completed
DSPE720239738,CUST100065770,TECH1219,2026-03-15,No Service,1.54,Completed
DSP5453DDD398,CUST100018988,TECH1129,2026-05-04,Equipment Install,4.36,Completed
DSP03F9CCE486,CUST100097869,TECH1088,2026-01-30,No Service,2.04,Completed
DSPBC1804B235,CUST100093166,TECH1345,2026-06-24,Router Replacement,1.61,Completed
DSP3C749D730F,CUST100084283,TECH1297,2026-05-06,Router Replacement,4.14,Completed
DSPD115044BF0,CUST100011087,TECH1451,2026-02-07,Router Replacement,2.44,Completed
DSP1C507D2120,CUST100010619,TECH1087,2026-05-05,Router Replacement,2.94,Completed
DSP9467AFC40A,CUST100070101,TECH1230,2026-03-30,Equipment Install,0.28,Completed
DSPAA7F114490,CUST100026841,TECH1111,2026-06-05,No Service,9.13,Completed
DSP6824B9ADC7,CUST100074264,TECH1081,2026-03-01,No Service,3.85,Completed
DSP3664DF97D5,CUST100031248,TECH1067,2026-03-08,Router Replacement,3.67,Completed
DSP13CFBCAF6D,CUST100014190,TECH1008,2026-03-09,Router Replacement,0.59,Completed
DSPBBDE3F0AA5,CUST100076775,TECH1198,2026-01-31,No Service,6.15,Completed
DSP16E5918238,CUST100010381,TECH1090,2026-04-09,Slow Internet,4.82,Completed
DSP11DB60D0DD,CUST100011282,TECH1343,2026-05-06,Line Repair,14.36,Completed
DSP77DD939021,CUST100031861,TECH1239,2026-04-09,No Service,0.33,Completed
DSP3F1DD746D7,CUST100039552,TECH1279,2026-06-15,Router Replacement,1.04,Completed
DSPC0071EC73E,CUST100077660,TECH1464,2026-01-21,Line Repair,0.25,Scheduled
DSPFAC3CBF680,CUST100075490,TECH1381,2026-04-27,Line Repair,1.77,Completed
DSPB02615F8AE,CUST100074965,TECH1130,2026-01-21,Slow Internet,0.82,Completed
DSP44C97A9293,CUST100042832,TECH1090,2026-05-07,No Service,0.04,Completed
DSPF735FFFCC0,CUST100046931,TECH1011,2026-01-21,Equipment Install,2.46,Completed
DSP1A7B8EDC00,CUST100047735,TECH1346,2026-01-28,Router Replacement,1.94,Completed
DSPF337FD528A,CUST100011238,TECH1224,2026-06-24,Line Repair,2.21,Scheduled
DSPC7D74F3D19,CUST100057609,TECH1196,2026-04-28,Slow Internet,1.62,Completed
DSPA7AF8A1CE9,CUST100038427,TECH1319,2026-04-11,Router Replacement,1.55,Completed
DSP62BCCE98CA,CUST100081611,TECH1181,2026-06-26,Line Repair,2.14,Completed
DSP40D81C2552,CUST100012554,TECH1417,2026-06-10,Router Replacement,1.49,Completed
DSP7C301D9782,CUST100070125,TECH1086,2026-05-23,Router Replacement,0.43,Completed
DSP2BFAC935C1,CUST100069610,TECH1486,2026-07-07,No Service,0.37,Completed
DSP409FD8D90C,CUST100040549,TECH1295,2026-01-13,Slow Internet,3.13,Completed
DSP4F72CDBA60,CUST100027157,TECH1010,2026-03-30,Equipment Install,1.49,Completed
DSPC73856BA2A,CUST100079213,TECH1008,2026-01-20,Slow Internet,2.34,Scheduled
DSP4975F2275E,CUST100044179,TECH1295,2026-01-10,No Service,5.03,Rescheduled
DSP0A60E9ACBB,CUST100061735,TECH1029,2026-04-10,Line Repair,0.42,Completed
DSP2FF103589D,CUST100070051,TECH1476,2026-04-27,Router Replacement,0.31,Scheduled
DSP8EAEA3B130,CUST100019671,TECH1054,2026-06-11,No Service,2.56,Completed
DSP51ABCE5324,CUST100094999,TECH1290,2026-07-10,Equipment Install,0.99,Completed
DSP5CA1F7F5DF,CUST100066460,TECH1125,2026-06-22,Router Replacement,2.0,Completed
DSPC62529ABCA,CUST100033414,TECH1148,2026-01-21,Line Repair,7.19,Completed
DSPED2105FB16,CUST100096519,TECH1478,2026-04-04,No Service,0.76,Completed
DSPF76BFD95B3,CUST100020479,TECH1107,2026-07-11,Equipment Install,0.52,Rescheduled
DSP2F298FCF9F,CUST100054732,TECH1472,2026-02-11,No Service,4.33,Scheduled
DSP497688143F,CUST100008158,TECH1421,2026-04-19,Slow Internet,3.47,Scheduled
DSPD6AAF87BF9,CUST100095625,TECH1405,2026-02-26,Line Repair,2.3,Completed
DSPDFE4162A4B,CUST100050587,TECH1129,2026-05-07,Equipment Install,3.49,Scheduled
DSPFC147A7B36,CUST100047693,TECH1326,2026-03-14,Router Replacement,6.06,Completed
DSPBEDBA9A1A5,CUST100042009,TECH1228,2026-02-04,Line Repair,2.12,Completed
DSP6644C38F5C,CUST100060447,TECH1195,2026-05-01,Slow Internet,1.26,Completed
DSPBD8C17BB69,CUST100039649,TECH1247,2026-07-01,No Service,1.0,Rescheduled
DSP026A4BCE81,CUST100085026,TECH1192,2026-01-04,Slow Internet,2.21,Completed
DSPE79195E676,CUST100062096,TECH1254,2026-04-14,Equipment Install,1.65,Completed
DSPC8BA13EF8C,CUST100014105,TECH1092,2026-03-06,No Service,3.01,Completed
DSP4080954280,CUST100067035,TECH1482,2026-06-16,Router Replacement,4.11,Completed
DSPA175D08364,CUST100034633,TECH1346,2026-04-14,Equipment Install,4.2,Completed
DSP036E256A76,CUST100079734,TECH1412,2026-02-18,Line Repair,2.69,Completed
DSP6D8582A073,CUST100047505,TECH1259,2026-03-28,Slow Internet,1.3,Completed
DSP799D602AE8,CUST100048729,TECH1239,2026-06-26,Equipment Install,0.43,Rescheduled
DSPA33F549A4E,CUST100023810,TECH1103,2026-05-10,No Service,8.41,Completed
DSPC84E85164E,CUST100031456,TECH1333,2026-02-01,Equipment Install,0.15,Completed
DSPFD5395E5DF,CUST100084372,TECH1291,2026-05-15,Router Replacement,0.44,Completed
DSP67106F00AA,CUST100084701,TECH1133,2026-07-14,Equipment Install,2.88,Completed
DSP3FA69A0618,CUST100003120,TECH1354,2026-02-06,Router Replacement,1.26,Completed
DSP3DEC3FD2A6,CUST100000033,TECH1131,2026-01-14,No Service,2.71,Completed
DSP2F6315F340,CUST100005572,TECH1438,2026-06-18,Line Repair,0.96,Completed
DSP1C9A611351,CUST100062176,TECH1244,2026-02-17,Slow Internet,1.17,Scheduled
DSP7E9E22F27B,CUST100040521,TECH1022,2026-02-21,Router Replacement,5.45,Completed
DSPE481BB1407,CUST100035799,TECH1428,2026-02-22,Router Replacement,3.45,Completed
DSP58BA141F9F,CUST100094335,TECH1459,2026-03-09,Router Replacement,3.25,Completed
DSP294813B301,CUST100045230,TECH1148,2026-01-08,Line Repair,3.39,Scheduled
DSP6DA60D2428,CUST100048258,TECH1131,2026-02-21,No Service,0.12,Rescheduled
DSP996D1FE0D8,CUST100053283,TECH1281,2026-01-07,Equipment Install,1.0,Completed
DSPAF1D4BE94C,CUST100001186,TECH1108,2026-05-07,Router Replacement,0.28,Rescheduled
DSPBDE4097D9A,CUST100088399,TECH1283,2026-04-24,Router Replacement,0.61,Completed
DSPBE498E583C,CUST100082747,TECH1008,2026-06-26,Equipment Install,2.36,Scheduled
DSPF3E607DB77,CUST100018535,TECH1427,2026-03-29,Line Repair,0.44,Completed
DSPBAE1C35D99,CUST100014372,TECH1329,2026-02-12,No Service,1.68,Rescheduled
DSPA03791F428,CUST100091561,TECH1255,2026-07-07,Equipment Install,1.72,Rescheduled
DSP9FF3637568,CUST100071832,TECH1127,2026-06-22,No Service,6.7,Completed
DSPBF217F3516,CUST100005496,TECH1219,2026-07-10,Router Replacement,1.47,Completed
DSP705B737E8C,CUST100022167,TECH1424,2026-01-13,Router Replacement,1.82,Completed
DSPE7652DFC76,CUST100099521,TECH1085,2026-01-30,Equipment Install,3.63,Completed
DSP2101857377,CUST100020549,TECH1405,2026-05-25,No Service,0.17,Completed
DSP958A5AA43D,CUST100045672,TECH1068,2026-04-29,Router Replacement,2.18,Completed
DSP0BB4E0CC80,CUST100055378,TECH1494,2026-06-03,Equipment Install,1.1,Completed
DSPF7945DD4DB,CUST100068781,TECH1450,2026-01-07,Line Repair,2.24,Completed
DSPF7B0999DD3,CUST100074359,TECH1275,2026-01-05,Equipment Install,3.79,Completed
DSP4D81B26CA2,CUST100031825,TECH1289,2026-05-04,Line Repair,0.85,Completed
DSP7FECFAFCBC,CUST100097895,TECH1023,2026-02-02,No Service,3.57,Completed
DSP79650891F5,CUST100083814,TECH1442,2026-04-12,Line Repair,3.52,Completed
DSP64DF3A9E73,CUST100066452,TECH1052,2026-06-24,Router Replacement,9.8,Completed
DSPAEC1E6CFF5,CUST100026884,TECH1145,2026-06-18,Line Repair,5.84,Scheduled
DSPCC3D1796A3,CUST100008398,TECH1165,2026-02-26,Line Repair,1.59,Scheduled
DSP6EF2CC2676,CUST100042820,TECH1154,2026-03-28,No Service,1.02,Completed
DSPBE5FDCD8FE,CUST100073251,TECH1244,2026-02-17,Router Replacement,1.09,Completed
DSP1E3CD929BA,CUST100066100,TECH1129,2026-04-13,Slow Internet,3.19,Completed
DSP332A5BA778,CUST100065335,TECH1358,2026-07-15,Equipment Install,1.38,Rescheduled
DSP61FCA4152E,CUST100075530,TECH1104,2026-06-14,No Service,4.84,Rescheduled
DSPD093BED33B,CUST100008998,TECH1080,2026-04-07,No Service,3.05,Completed
DSP9B068B2CC7,CUST100059864,TECH1292,2026-05-06,No Service,0.31,Completed
DSPD226CD08A2,CUST100047734,TECH1274,2026-03-01,No Service,0.99,Scheduled
DSP091F0953C1,CUST100019808,TECH1326,2026-01-23,Slow Internet,0.23,Completed
DSP678E364BEF,CUST100074209,TECH1214,2026-06-03,Router Replacement,3.67,Completed
DSP5D7091F9BB,CUST100003836,TECH1084,2026-07-09,Slow Internet,0.71,Completed
DSP53A1166436,CUST100047868,TECH1456,2026-05-22,Equipment Install,0.46,Scheduled
DSPA935FE3A67,CUST100063446,TECH1035,2026-06-28,Slow Internet,1.17,Completed
DSPEEC3BAD596,CUST100067043,TECH1083,2026-01-10,Equipment Install,0.88,Scheduled
DSP614A4A11FC,CUST100007880,TECH1324,2026-03-15,No Service,8.94,Completed
DSPD8084E7EF0,CUST100084689,TECH1010,2026-05-18,Slow Internet,1.14,Completed
DSP7457C67E9E,CUST100020256,TECH1266,2026-07-07,Line Repair,0.24,Rescheduled
DSPF5FE41A976,CUST100039241,TECH1376,2026-06-03,Router Replacement,3.99,Completed
DSPBB29A0121A,CUST100010319,TECH1124,2026-01-06,Slow Internet,0.21,Completed
DSP419B6EFD4D,CUST100012785,TECH1002,2026-06-15,Equipment Install,3.12,Completed
DSP438482C891,CUST100076982,TECH1111,2026-05-09,Equipment Install,1.23,Completed
DSP6C24E8F4C9,CUST100059307,TECH1459,2026-05-11,No Service,3.92,Completed
DSP77D94FF84E,CUST100071429,TECH1236,2026-07-16,Router Replacement,0.97,Cancelled
DSPCDE167C18B,CUST100043511,TECH1011,2026-01-31,Router Replacement,0.38,Completed
DSP64C5F0E248,CUST100015387,TECH1455,2026-06-30,Slow Internet,2.35,Completed
DSPB5A0D3C9D7,CUST100048995,TECH1480,2026-04-19,No Service,0.61,Completed
DSPA56B2CAAAB,CUST100038367,TECH1022,2026-06-02,Line Repair,0.09,Completed
DSP1657DF29B6,CUST100096718,TECH1423,2026-06-25,Line Repair,7.41,Scheduled
DSP6F999A6C2C,CUST100083535,TECH1320,2026-06-24,Router Replacement,2.2,Completed
DSP53C7F03EC3,CUST100052880,TECH1329,2026-05-09,Equipment Install,2.04,Completed
DSPE00AADF0D6,CUST100076672,TECH1163,2026-07-16,No Service,0.94,Completed
DSP9787A52116,CUST100047893,TECH1203,2026-04-26,No Service,1.22,Cancelled
DSPB83E88C282,CUST100036735,TECH1358,2026-04-28,No Service,5.37,Completed
DSP316205F6D5,CUST100028951,TECH1374,2026-07-09,No Service,9.48,Completed
DSP52CA440BA5,CUST100003729,TECH1359,2026-04-11,Equipment Install,0.16,Completed
DSPFD09A7862A,CUST100010507,TECH1438,2026-03-06,Slow Internet,0.39,Completed
DSP789DEFC54E,CUST100037290,TECH1135,2026-07-20,No Service,1.72,Completed
DSP539B829FA6,CUST100097929,TECH1099,2026-07-20,Slow Internet,0.04,Scheduled
DSPD508F2937F,CUST100013792,TECH1427,2026-07-12,Equipment Install,0.14,Completed
DSPAF5F6E0B27,CUST100098081,TECH1391,2026-02-14,Equipment Install,0.26,Scheduled
DSP64CEB5DEA5,CUST100049718,TECH1118,2026-04-25,Equipment Install,1.45,Rescheduled
DSP1169AAC7E2,CUST100068118,TECH1072,2026-02-12,Slow Internet,0.96,Completed
DSPEFED069D91,CUST100064990,TECH1269,2026-07-05,Router Replacement,0.69,Completed
DSP46814DD159,CUST100033065,TECH1129,2026-03-16,No Service,0.93,Completed
DSP7660B6E187,CUST100002548,TECH1476,2026-02-12,Equipment Install,7.4,Rescheduled
DSPE37199F833,CUST100065910,TECH1370,2026-07-11,Slow Internet,1.52,Completed
DSP34D835B2C3,CUST100099989,TECH1068,2026-04-07,Router Replacement,2.39,Completed
DSPDCDDDD1A15,CUST100089273,TECH1433,2026-01-27,No Service,5.09,Completed
DSPD5EDC94D20,CUST100048830,TECH1081,2026-07-13,Line Repair,3.1,Completed
DSP4E27244403,CUST100001567,TECH1332,2026-06-07,Line Repair,1.82,Completed
DSP0BD9BD8A6F,CUST100078847,TECH1082,2026-06-09,No Service,4.49,Cancelled
DSP03E34196BD,CUST100061795,TECH1035,2026-07-03,Equipment Install,1.15,Cancelled
DSP7D4C42BEB1,CUST100032532,TECH1215,2026-05-14,No Service,1.35,Completed
DSPD262025225,CUST100099895,TECH1430,2026-06-02,Equipment Install,0.26,Completed
DSP0C3BBE679A,CUST100003760,TECH1426,2026-03-31,Slow Internet,0.81,Completed
DSPA6283BACCE,CUST100024534,TECH1483,2026-04-08,Line Repair,4.45,Completed
DSPDA7A8E2C95,CUST100024728,TECH1377,2026-06-11,Line Repair,0.44,Completed
DSP641B7104FC,CUST100077335,TECH1085,2026-06-09,Slow Internet,5.3,Completed
DSPBC122E4B7E,CUST100079305,TECH1312,2026-06-02,Line Repair,1.65,Completed
DSP7AFDD6F0BA,CUST100024545,TECH1053,2026-04-28,Slow Internet,0.12,Completed
DSP92AA0EC332,CUST100088928,TECH1452,2026-04-14,Equipment Install,0.43,Completed
DSP6B51EBEE87,CUST100085525,TECH1333,2026-01-26,Router Replacement,1.33,Scheduled
DSP99F3ED31D2,CUST100053749,TECH1007,2026-06-16,No Service,6.08,Completed
DSP64FBC60E7D,CUST100000804,TECH1157,2026-04-18,Router Replacement,8.81,Rescheduled
DSPF18913A0E0,CUST100035133,TECH1032,2026-06-03,Router Replacement,3.48,Completed
DSPB0B5BDE3C1,CUST100043943,TECH1000,2026-06-30,Router Replacement,4.58,Completed
DSP8371801C97,CUST100002640,TECH1434,2026-02-26,No Service,5.75,Completed
DSPC089BE2A53,CUST100099207,TECH1075,2026-06-23,Equipment Install,1.33,Completed
DSP6DD552648C,CUST100027834,TECH1111,2026-05-17,No Service,0.74,Completed
DSP737349A184,CUST100077430,TECH1424,2026-01-19,No Service,4.16,Scheduled
DSP3DC59079F6,CUST100076311,TECH1342,2026-02-26,Slow Internet,2.28,Rescheduled
DSPD2CCACF7E0,CUST100094901,TECH1372,2026-05-30,No Service,1.16,Completed
DSPCD26591AB4,CUST100019379,TECH1041,2026-02-05,Line Repair,2.11,Scheduled
DSP16DED8057B,CUST100014141,TECH1113,2026-04-04,Equipment Install,2.88,Cancelled
DSP129BB16CB7,CUST100047380,TECH1334,2026-03-22,Equipment Install,0.53,Completed
DSPC963BBAA5D,CUST100015225,TECH1180,2026-07-11,Equipment Install,3.0,Completed
DSP49573912B4,CUST100073719,TECH1213,2026-03-17,Slow Internet,0.19,Completed
DSP90D8D284AC,CUST100092978,TECH1360,2026-06-14,Line Repair,3.82,Rescheduled
DSPF968333C57,CUST100018727,TECH1278,2026-07-11,Equipment Install,8.16,Completed
DSP6612BCD26D,CUST100061490,TECH1364,2026-07-15,Line Repair,5.41,Completed
DSP3F6450713A,CUST100049203,TECH1031,2026-05-16,Slow Internet,6.78,Completed
DSP69B2879C91,CUST100056282,TECH1275,2026-04-05,Router Replacement,0.34,Completed
DSP1823D5E6F0,CUST100004783,TECH1421,2026-04-19,No Service,1.57,Completed
DSP2A2F16D7B6,CUST100067670,TECH1239,2026-04-09,Equipment Install,2.81,Scheduled
DSP014B5595F7,CUST100078779,TECH1470,2026-06-22,Equipment Install,2.89,Completed
DSP1308A26532,CUST100092594,TECH1369,2026-01-24,Slow Internet,3.23,Completed
DSPB4E5E7E5A4,CUST100090542,TECH1487,2026-01-20,Line Repair,8.18,Completed
DSPA1B79478A8,CUST100063931,TECH1118,2026-01-13,No Service,1.96,Completed
DSPCBD16EA76B,CUST100022330,TECH1326,2026-06-14,Equipment Install,0.47,Completed
DSP354FD3E9D1,CUST100047301,TECH1380,2026-02-16,Equipment Install,3.73,Completed
DSP153A0FD366,CUST100038374,TECH1321,2026-06-29,No Service,0.55,Rescheduled
DSP8DEEB42440,CUST100074782,TECH1329,2026-04-14,Router Replacement,0.74,Completed
DSP90DF058F65,CUST100081216,TECH1437,2026-02-24,Slow Internet,0.3,Completed
DSP080F441B40,CUST100055642,TECH1397,2026-06-27,Line Repair,0.15,Completed
DSPC3D00D3157,CUST100009249,TECH1370,2026-01-05,Line Repair,4.62,Completed
DSP96D3B04A83,CUST100004079,TECH1019,2026-03-05,No Service,0.09,Scheduled
DSP8A59CBBF53,CUST100061036,TECH1175,2026-06-15,No Service,3.89,Completed
DSPCC024CC548,CUST100077124,TECH1106,2026-04-27,Router Replacement,0.37,Rescheduled
DSP3576319F85,CUST100029615,TECH1281,2026-05-25,No Service,2.44,Completed
DSP348121C1BB,CUST100091006,TECH1471,2026-05-17,Equipment Install,2.05,Completed
DSP2B8BD1D84A,CUST100026156,TECH1374,2026-04-15,Line Repair,5.37,Completed
DSPEC1BFA4A00,CUST100086285,TECH1071,2026-04-13,Line Repair,2.28,Completed
DSP5F4D48D288,CUST100030868,TECH1445,2026-03-09,No Service,1.11,Completed
