visit_id,customer_id,store_id,visit_date,visit_reason,duration_min,outcome
VIS4CB57027F4,CUST100050239,STR1181,2026-06-20 06:08:53,Device Purchase,47,Purchase Completed
VIS0432E66F71,CUST100095902,STR1230,2026-04-07 08:19:28,Bill Payment,17,Follow-up Scheduled
VIS3BCAAB6394,CUST100050467,STR1056,2026-04-26 18:56:51,Plan Upgrade,26,Follow-up Scheduled
VISBACB66AFFF,CUST100031991,STR1190,2026-01-25 10:33:54,Bill Payment,38,Resolved
VIS1F3F9E13B8,CUST100007759,STR1016,2026-06-30 21:29:20,Plan Upgrade,30,Follow-up Scheduled
VIS585B0F4BC3,CUST100008661,STR1013,2026-07-05 01:44:10,Device Purchase,49,Resolved
VIS6DEEF6583A,CUST100007947,STR1125,2026-06-26 21:52:50,Account Inquiry,44,Unresolved
VIS687D8B48AB,CUST100079923,STR1094,2026-04-01 15:34:47,Bill Payment,20,Resolved
VIS1B94C330D5,CUST100081952,STR1239,2026-03-25 06:26:57,Device Purchase,44,Purchase Completed
VISF5263DCF7F,CUST100028111,STR1194,2026-06-04 02:40:47,Technical Support,9,Follow-up Scheduled
VIS0D420263ED,CUST100024902,STR1152,2026-01-01 12:26:37,Device Repair,19,Resolved
VISDBB0E7236D,CUST100056437,STR1118,2026-04-28 09:59:48,Technical Support,33,Purchase Completed
VISB69809C890,CUST100007447,STR1142,2026-05-10 15:10:17,Account Inquiry,68,Purchase Completed
VIS1F49170824,CUST100030793,STR1141,2026-01-05 14:09:04,Bill Payment,66,Resolved
VIS4C139D8CF7,CUST100068108,STR1186,2026-01-28 22:13:57,Device Purchase,32,Resolved
VISA602EC37E6,CUST100077704,STR1161,2026-05-16 04:14:08,Bill Payment,38,Unresolved
VIS2CFAFC4F32,CUST100076002,STR1153,2026-04-14 14:06:59,Account Inquiry,23,Purchase Completed
VIS4EF55B029E,CUST100083467,STR1210,2026-05-17 00:54:18,Technical Support,7,Follow-up Scheduled
VIS0FC7162F31,CUST100096452,STR1235,2026-07-20 18:45:35,Plan Upgrade,89,Resolved
VIS009BE53E58,CUST100023207,STR1199,2026-04-21 00:56:08,Technical Support,79,Resolved
VIS58EBF8DFA6,CUST100038878,STR1116,2026-06-20 03:01:46,Technical Support,48,Follow-up Scheduled
VIS67E10CBA75,CUST100047739,STR1074,2026-01-10 08:11:54,Device Purchase,67,Purchase Completed
VIS2C0A434C96,CUST100099515,STR1175,2026-04-18 19:51:33,Plan Upgrade,75,Resolved
VIS8EAEB38FC5,CUST100063689,STR1240,2026-01-14 06:54:40,Device Repair,58,Resolved
VIS43D2F3A7B4,CUST100097532,STR1089,2026-02-15 22:20:53,Account Inquiry,17,Purchase Completed
VIS1BEBF45476,CUST100070768,STR1022,2026-07-16 03:25:30,Bill Payment,86,Resolved
VIS636D5EAF87,CUST100052609,STR1174,2026-04-05 21:09:48,Device Repair,17,Purchase Completed
VISC9F5D434C4,CUST100060728,STR1013,2026-06-25 03:29:54,Device Repair,32,Resolved
VISD7250089B0,CUST100051697,STR1072,2026-01-13 04:16:31,Bill Payment,68,Resolved
VISCD5A65FF40,CUST100033226,STR1197,2026-05-01 13:49:35,Technical Support,57,Purchase Completed
VIS9512A1C7BD,CUST100056963,STR1185,2026-04-04 03:35:37,Device Repair,28,Resolved
VIS6C1C89E947,CUST100073480,STR1218,2026-01-06 08:56:03,Device Purchase,12,Purchase Completed
VIS2BFEAEBA7F,CUST100063272,STR1223,2026-07-06 06:29:55,Device Purchase,43,Purchase Completed
VIS4C70171F23,CUST100051226,STR1091,2026-04-08 04:40:58,Account Inquiry,22,Resolved
VISE8D489C4D0,CUST100094833,STR1231,2026-06-26 08:37:25,Device Repair,71,Follow-up Scheduled
VIS849429DE6D,CUST100054390,STR1006,2026-06-17 21:26:11,Account Inquiry,70,Resolved
VIS2C9BB22EB1,CUST100026041,STR1011,2026-01-21 07:50:08,Device Purchase,81,Purchase Completed
VISCB542CBE48,CUST100026020,STR1060,2026-06-24 07:05:46,Device Repair,13,Purchase Completed
VIS7F8D8D8AA0,CUST100001102,STR1110,2026-03-20 11:42:15,Plan Upgrade,61,Resolved
VIS33B8D06859,CUST100096697,STR1132,2026-05-15 07:18:34,Technical Support,85,Resolved
VISC41E6365B2,CUST100072608,STR1088,2026-06-06 11:38:43,Bill Payment,78,Unresolved
VISFCA96E382D,CUST100009491,STR1203,2026-04-20 05:38:46,Device Purchase,40,Purchase Completed
VISF0E1F65398,CUST100058983,STR1018,2026-06-26 14:30:56,Bill Payment,38,Resolved
VISC0D19545B4,CUST100062554,STR1136,2026-04-06 01:20:02,Device Repair,15,Resolved
VIS45526E5C11,CUST100076611,STR1119,2026-01-11 16:42:51,Bill Payment,43,Follow-up Scheduled
VIS7840636404,CUST100064328,STR1047,2026-03-15 18:24:53,Plan Upgrade,31,Resolved
VISAFF95F8394,CUST100076613,STR1236,2026-01-24 08:40:40,Technical Support,30,Purchase Completed
VIS70BA49F1C1,CUST100027188,STR1198,2026-04-07 19:53:30,Plan Upgrade,60,Resolved
VIS177881ED3D,CUST100002021,STR1165,2026-07-20 22:19:13,Plan Upgrade,54,Unresolved
VISD6DB96FA1D,CUST100062243,STR1172,2026-06-27 16:03:00,Technical Support,56,Purchase Completed
VISD1442126E3,CUST100089676,STR1035,2026-06-20 10:54:42,Device Purchase,87,Follow-up Scheduled
VIS3176F67E9F,CUST100080550,STR1177,2026-04-10 20:38:14,Plan Upgrade,84,Purchase Completed
VIS66AC858FA8,CUST100059359,STR1073,2026-03-30 16:02:30,Plan Upgrade,68,Purchase Completed
VIS35DF1E9A61,CUST100098259,STR1247,2026-02-11 06:30:41,Technical Support,42,Purchase Completed
VIS027FB2EA37,CUST100032500,STR1122,2026-03-07 06:26:14,Device Repair,25,Purchase Completed
VIS1958EE9873,CUST100048526,STR1036,2026-06-10 15:38:10,Account Inquiry,84,Resolved
VIS8D83B8F946,CUST100038356,STR1197,2026-03-18 01:54:55,Bill Payment,43,Resolved
VIS3C5A01B772,CUST100016576,STR1242,2026-02-18 23:27:01,Device Purchase,34,Resolved
VIS8ECE014C6D,CUST100049369,STR1195,2026-03-11 03:53:31,Device Repair,22,Resolved
VIS0B315545E4,CUST100025755,STR1202,2026-06-09 05:28:11,Bill Payment,62,Purchase Completed
VIS8F53871FAF,CUST100039378,STR1241,2026-02-25 12:04:01,Account Inquiry,74,Resolved
VIS55AB2430C8,CUST100017176,STR1061,2026-04-20 13:10:19,Plan Upgrade,21,Resolved
VIS220C831FB5,CUST100097083,STR1187,2026-01-14 18:47:33,Bill Payment,5,Resolved
VIS6B9025049B,CUST100001376,STR1025,2026-01-28 04:39:58,Technical Support,34,Resolved
VIS825F21663E,CUST100050374,STR1127,2026-04-16 16:14:36,Bill Payment,58,Resolved
VIS10184107FD,CUST100053156,STR1212,2026-02-18 16:43:35,Plan Upgrade,87,Purchase Completed
VIS637B1DD0F6,CUST100090581,STR1241,2026-02-11 13:07:43,Bill Payment,73,Resolved
VIS98F17C5B2D,CUST100086506,STR1137,2026-06-16 20:39:41,Plan Upgrade,14,Resolved
VIS7AEA57264C,CUST100016803,STR1183,2026-04-29 14:40:18,Bill Payment,40,Purchase Completed
VISE83FF02683,CUST100074921,STR1147,2026-05-25 02:00:03,Device Purchase,19,Follow-up Scheduled
VISEE4D556899,CUST100086749,STR1108,2026-01-20 17:58:16,Device Repair,59,Purchase Completed
VIS0D3F592922,CUST100049530,STR1103,2026-06-02 12:53:31,Plan Upgrade,62,Resolved
VISC7ABB9065E,CUST100048154,STR1158,2026-07-19 19:34:45,Bill Payment,60,Resolved
VIS1C33A72BBD,CUST100059883,STR1037,2026-03-11 10:53:38,Account Inquiry,21,Unresolved
VIS534150EE64,CUST100095214,STR1242,2026-03-16 02:14:13,Technical Support,89,Follow-up Scheduled
VIS7630DFD7B4,CUST100094480,STR1165,2026-04-02 01:28:03,Bill Payment,88,Unresolved
VIS037841D7AC,CUST100028029,STR1221,2026-04-11 09:43:43,Plan Upgrade,83,Follow-up Scheduled
VISD87B63D50F,CUST100018859,STR1176,2026-02-27 04:33:46,Account Inquiry,66,Resolved
VIS53914027C9,CUST100098721,STR1087,2026-05-27 07:22:02,Technical Support,58,Follow-up Scheduled
VIS29C4C5D2D7,CUST100006659,STR1023,2026-01-02 10:05:03,Plan Upgrade,23,Purchase Completed
VISC8BCED86ED,CUST100099491,STR1102,2026-02-10 12:44:43,Account Inquiry,53,Resolved
VIS9AD056047C,CUST100058829,STR1152,2026-06-25 03:00:38,Device Repair,13,Purchase Completed
VISD5E2FA84A9,CUST100007220,STR1157,2026-06-16 18:45:02,Technical Support,45,Unresolved
VISD9932A5AF2,CUST100052614,STR1095,2026-07-04 18:47:34,Technical Support,87,Purchase Completed
VIS0A05A473CE,CUST100014995,STR1044,2026-01-31 23:05:15,Device Purchase,77,Follow-up Scheduled
VISC12C370DD8,CUST100054512,STR1243,2026-07-11 17:13:02,Device Repair,45,Resolved
VISA575855895,CUST100029088,STR1057,2026-04-12 02:55:23,Bill Payment,77,Follow-up Scheduled
VIS31C46F0FA6,CUST100094613,STR1158,2026-03-18 21:05:22,Technical Support,82,Purchase Completed
VISE081374D77,CUST100056721,STR1103,2026-07-04 13:35:47,Device Repair,47,Purchase Completed
VISBDB0B03DE7,CUST100097931,STR1216,2026-01-04 11:47:08,Device Repair,89,Follow-up Scheduled
VISD65F26E454,CUST100094606,STR1102,2026-04-18 00:52:12,Plan Upgrade,52,Unresolved
VISDB4AE9D749,CUST100044848,STR1118,2026-02-08 02:48:20,Bill Payment,49,Unresolved
VISA3CF139BA5,CUST100011204,STR1213,2026-02-21 14:28:02,Account Inquiry,41,Resolved
VISA8F9E69284,CUST100048687,STR1093,2026-03-15 01:47:30,Technical Support,32,Resolved
VIS1848A11DC0,CUST100062443,STR1138,2026-02-20 23:32:23,Device Purchase,62,Follow-up Scheduled
VIS1F07DCF875,CUST100019360,STR1246,2026-07-05 13:06:21,Device Purchase,20,Purchase Completed
VISBF1D6BC3AB,CUST100025386,STR1153,2026-05-29 10:28:55,Technical Support,61,Unresolved
VIS1BABFA5155,CUST100074276,STR1217,2026-04-18 14:53:08,Bill Payment,12,Resolved
VIS47E47E2B5A,CUST100068671,STR1222,2026-03-13 01:04:22,Device Purchase,42,Purchase Completed
VIS81065A7595,CUST100007593,STR1169,2026-04-06 11:30:52,Technical Support,24,Resolved
VISC21F08FC0A,CUST100023718,STR1069,2026-02-21 20:35:13,Bill Payment,51,Unresolved
VIS0E470683B0,CUST100098311,STR1165,2026-07-08 11:42:06,Account Inquiry,77,Resolved
VIS42BBB2CE4F,CUST100028272,STR1203,2026-06-23 18:29:44,Bill Payment,6,Purchase Completed
VIS5FACF477DA,CUST100068745,STR1142,2026-05-06 19:35:27,Device Repair,72,Follow-up Scheduled
VISCFCA3FBFED,CUST100063670,STR1186,2026-07-03 07:03:57,Account Inquiry,50,Purchase Completed
VIS7614962BD2,CUST100093595,STR1197,2026-05-17 14:23:27,Device Repair,46,Resolved
VISEECEA81A86,CUST100098936,STR1058,2026-06-25 11:18:11,Bill Payment,25,Resolved
VIS7FF17D8589,CUST100050989,STR1071,2026-06-19 01:42:07,Technical Support,78,Resolved
VIS3F53B64543,CUST100023799,STR1233,2026-03-08 05:07:40,Plan Upgrade,41,Resolved
VISCB5611C879,CUST100037256,STR1107,2026-02-12 10:12:04,Bill Payment,37,Resolved
VIS63D7967CDB,CUST100046883,STR1153,2026-06-22 10:37:47,Account Inquiry,87,Resolved
VISEC2CD8FCED,CUST100014825,STR1174,2026-03-14 00:37:48,Technical Support,10,Resolved
VIS7BF6D3AB4F,CUST100005792,STR1189,2026-02-09 10:15:50,Technical Support,67,Follow-up Scheduled
VISC7EC54166F,CUST100040236,STR1146,2026-07-09 14:44:27,Device Purchase,56,Purchase Completed
VIS968890FC24,CUST100011703,STR1186,2026-02-27 14:48:03,Account Inquiry,53,Resolved
VISA640464D3E,CUST100092246,STR1178,2026-07-12 10:57:39,Plan Upgrade,87,Resolved
VISB915EB1B42,CUST100069605,STR1069,2026-05-15 00:29:52,Account Inquiry,86,Resolved
VISA8408D7ECA,CUST100089351,STR1001,2026-03-25 14:44:23,Device Purchase,62,Purchase Completed
VIS1EC7379A9D,CUST100019027,STR1063,2026-02-11 01:01:32,Plan Upgrade,49,Resolved
VIS1961C392E0,CUST100010299,STR1015,2026-01-05 11:46:04,Device Purchase,17,Resolved
VIS1067978595,CUST100066796,STR1038,2026-02-16 02:09:11,Bill Payment,65,Follow-up Scheduled
VIS6D6D8530DA,CUST100010776,STR1146,2026-03-25 13:56:36,Device Repair,42,Purchase Completed
VIS6D8C55D7BB,CUST100069880,STR1046,2026-07-09 05:17:44,Plan Upgrade,77,Purchase Completed
VIS8663BFBEDF,CUST100092695,STR1081,2026-07-22 18:08:07,Bill Payment,21,Purchase Completed
VISAE2D79F885,CUST100032116,STR1083,2026-07-19 21:49:08,Device Purchase,34,Purchase Completed
VIS9459B37C7E,CUST100070439,STR1008,2026-05-21 04:27:29,Bill Payment,17,Follow-up Scheduled
VIS578FE15EFA,CUST100038749,STR1165,2026-04-21 12:49:54,Account Inquiry,82,Resolved
VISD7A01830C1,CUST100092141,STR1081,2026-03-10 06:44:13,Plan Upgrade,11,Purchase Completed
VISC2731DEDC9,CUST100090701,STR1245,2026-05-06 20:35:59,Plan Upgrade,17,Follow-up Scheduled
VIS6B5E5BE06C,CUST100088617,STR1002,2026-04-07 20:55:21,Bill Payment,55,Resolved
VIS8ED605CA36,CUST100020841,STR1052,2026-04-02 19:15:00,Account Inquiry,65,Resolved
VIS540CEFC52A,CUST100047061,STR1033,2026-04-20 12:17:49,Device Purchase,42,Purchase Completed
VIS195F2224FD,CUST100012174,STR1009,2026-07-07 23:48:21,Technical Support,24,Purchase Completed
VIS452BF4409D,CUST100001686,STR1180,2026-01-20 00:51:03,Device Repair,58,Purchase Completed
VIS6F88EFDAFB,CUST100074813,STR1032,2026-04-05 05:18:21,Device Repair,79,Resolved
VIS5A9C4403AF,CUST100094458,STR1199,2026-06-29 13:34:41,Bill Payment,16,Purchase Completed
VIS9856483771,CUST100029464,STR1109,2026-06-24 15:45:18,Device Repair,64,Purchase Completed
VISCC68ABC790,CUST100027883,STR1019,2026-06-16 10:36:31,Bill Payment,14,Purchase Completed
VIS05297DDAEA,CUST100025545,STR1081,2026-05-15 00:06:36,Technical Support,10,Purchase Completed
VIS64AE2521AA,CUST100045919,STR1001,2026-06-22 11:45:40,Technical Support,47,Resolved
VIS70E5DBD4E7,CUST100007996,STR1134,2026-05-09 03:48:06,Account Inquiry,68,Resolved
VISBD28979D01,CUST100070350,STR1239,2026-01-05 04:12:55,Device Repair,69,Resolved
VIS40337BFC6E,CUST100012265,STR1114,2026-07-14 20:45:42,Plan Upgrade,6,Purchase Completed
VISC2E8176400,CUST100045932,STR1002,2026-04-15 17:08:32,Account Inquiry,69,Purchase Completed
VIS30C451DC24,CUST100008652,STR1237,2026-06-03 02:31:28,Plan Upgrade,30,Resolved
VISA9B1AE07A0,CUST100050074,STR1115,2026-01-21 10:42:55,Plan Upgrade,5,Resolved
VIS8D0F0806D5,CUST100030231,STR1024,2026-06-06 05:58:02,Technical Support,32,Unresolved
VISC34ECCAA61,CUST100006170,STR1125,2026-04-29 11:10:54,Account Inquiry,38,Purchase Completed
VIS1ACF4048CB,CUST100054468,STR1137,2026-06-26 16:12:16,Bill Payment,84,Purchase Completed
VISCAA6866B18,CUST100006739,STR1048,2026-06-20 11:12:03,Technical Support,64,Follow-up Scheduled
VIS3531B41709,CUST100089270,STR1122,2026-01-15 20:53:19,Device Purchase,63,Purchase Completed
VIS8CF23933E1,CUST100078442,STR1025,2026-05-24 11:49:43,Technical Support,80,Unresolved
VISE2D2A3A712,CUST100043801,STR1132,2026-07-11 06:46:09,Plan Upgrade,45,Resolved
VISE14E7E9F77,CUST100028059,STR1206,2026-05-15 04:11:08,Account Inquiry,22,Resolved
VIS1E1A01328B,CUST100075162,STR1095,2026-06-17 14:53:10,Device Purchase,89,Follow-up Scheduled
VIS8572089D31,CUST100099912,STR1167,2026-07-23 01:24:29,Plan Upgrade,19,Resolved
VIS21E61E9A11,CUST100083655,STR1189,2026-01-30 23:36:22,Technical Support,56,Resolved
VIS2ADC39C60D,CUST100047379,STR1208,2026-07-21 06:29:32,Device Purchase,50,Purchase Completed
VIS8C4980C61D,CUST100011788,STR1019,2026-04-19 21:45:16,Device Repair,62,Resolved
VISE6AC0AF190,CUST100056578,STR1220,2026-07-14 05:53:15,Bill Payment,10,Purchase Completed
VIS779F3C28BF,CUST100019687,STR1129,2026-07-01 03:26:55,Plan Upgrade,30,Purchase Completed
VIS3BFACB67EE,CUST100079527,STR1043,2026-02-28 07:50:29,Account Inquiry,19,Resolved
VIS9ECB467AF7,CUST100054272,STR1182,2026-01-20 22:29:09,Device Repair,24,Resolved
VIS0BCC9EE3CC,CUST100038360,STR1116,2026-06-10 20:26:22,Plan Upgrade,16,Resolved
VIS88AE6B7A39,CUST100079477,STR1216,2026-03-16 18:38:44,Technical Support,51,Unresolved
VISEA04686FED,CUST100012783,STR1236,2026-02-10 02:22:19,Device Repair,37,Resolved
VISB7BDCAAA0F,CUST100096664,STR1223,2026-06-10 00:58:49,Plan Upgrade,62,Resolved
VISB40302F5B9,CUST100088713,STR1044,2026-03-05 02:18:36,Account Inquiry,81,Follow-up Scheduled
VISCE28AE2CEB,CUST100094849,STR1218,2026-04-03 02:50:57,Technical Support,69,Purchase Completed
VIS18AFAECB62,CUST100015651,STR1059,2026-03-12 00:10:08,Bill Payment,25,Resolved
VISCB3AA140BD,CUST100093323,STR1239,2026-04-29 15:41:47,Device Purchase,28,Purchase Completed
VIS22C343AE4A,CUST100062087,STR1088,2026-03-24 18:48:07,Bill Payment,40,Follow-up Scheduled
VIS58EFFBED45,CUST100080456,STR1132,2026-01-01 22:56:05,Device Purchase,18,Resolved
VIS75184D502A,CUST100033674,STR1230,2026-06-08 20:57:38,Account Inquiry,80,Resolved
VIS287783569E,CUST100029221,STR1050,2026-03-15 05:01:21,Plan Upgrade,73,Follow-up Scheduled
VIS130044D5FE,CUST100048557,STR1216,2026-04-16 06:02:52,Plan Upgrade,45,Follow-up Scheduled
VIS851B7A1D1A,CUST100018014,STR1021,2026-02-12 08:43:35,Account Inquiry,5,Resolved
VIS4CFEB759A4,CUST100065638,STR1093,2026-04-16 10:32:24,Device Purchase,33,Purchase Completed
VISAE4A3CCB39,CUST100006364,STR1038,2026-06-24 05:35:32,Bill Payment,6,Follow-up Scheduled
VIS576F2E7851,CUST100055203,STR1159,2026-03-03 03:50:32,Device Repair,50,Follow-up Scheduled
VIS71BFEEC8C5,CUST100027316,STR1219,2026-03-24 18:29:01,Plan Upgrade,33,Follow-up Scheduled
VIS52980E4848,CUST100054045,STR1215,2026-03-14 14:51:23,Plan Upgrade,85,Resolved
VIS8B19F45C35,CUST100057306,STR1039,2026-04-02 00:40:48,Technical Support,64,Resolved
VIS7FD8B1DD5A,CUST100009910,STR1152,2026-03-19 06:03:30,Device Repair,61,Follow-up Scheduled
VISFEF3E2FD1C,CUST100030291,STR1114,2026-02-05 21:43:57,Device Repair,30,Purchase Completed
VISEDE752968D,CUST100021446,STR1192,2026-06-05 15:14:23,Device Purchase,5,Purchase Completed
VISF4635393E5,CUST100094490,STR1018,2026-06-12 14:01:34,Plan Upgrade,35,Purchase Completed
VIS9932E69851,CUST100045615,STR1172,2026-02-14 02:40:04,Account Inquiry,75,Resolved
VIS26636A6B7B,CUST100042333,STR1095,2026-03-22 21:41:46,Bill Payment,59,Resolved
VIS2D4E531AC0,CUST100047036,STR1169,2026-02-09 04:24:20,Plan Upgrade,54,Resolved
VIS20B90A4620,CUST100026029,STR1169,2026-04-26 12:34:35,Device Purchase,75,Resolved
VISD9004589E6,CUST100006344,STR1190,2026-01-10 17:33:47,Device Purchase,59,Purchase Completed
VIS44A151797A,CUST100070215,STR1102,2026-05-19 14:56:23,Plan Upgrade,18,Unresolved
VIS3228160B11,CUST100011365,STR1224,2026-07-02 02:06:33,Device Purchase,75,Purchase Completed
VISA0F0B113F6,CUST100081660,STR1029,2026-04-15 09:30:00,Account Inquiry,61,Purchase Completed
VISFC59142839,CUST100005557,STR1105,2026-02-20 02:58:43,Device Purchase,50,Follow-up Scheduled
VISF0E98655F2,CUST100067323,STR1010,2026-01-21 16:58:28,Device Purchase,54,Purchase Completed
VISF4806E65CF,CUST100071932,STR1151,2026-03-29 00:33:49,Device Purchase,40,Follow-up Scheduled
VIS713FA55240,CUST100031440,STR1142,2026-01-02 13:06:02,Device Repair,10,Purchase Completed
VIS25E5319D14,CUST100038195,STR1172,2026-04-21 20:02:33,Device Purchase,41,Purchase Completed
VIS447E30014E,CUST100043839,STR1219,2026-05-19 02:33:16,Bill Payment,83,Purchase Completed
VIS777D0764E7,CUST100003913,STR1005,2026-05-22 09:52:37,Technical Support,67,Unresolved
VISCCD44B8622,CUST100077524,STR1091,2026-01-30 20:08:52,Device Purchase,16,Resolved
VIS048AF8441D,CUST100007726,STR1142,2026-04-22 19:31:59,Plan Upgrade,68,Purchase Completed
VIS8E104470F2,CUST100099654,STR1038,2026-04-30 18:58:01,Device Repair,48,Unresolved
VIS8FA78854A3,CUST100042073,STR1121,2026-07-10 03:33:57,Device Repair,81,Resolved
VIS1115ACE818,CUST100042103,STR1171,2026-03-04 00:58:21,Plan Upgrade,70,Unresolved
VIS7B97720319,CUST100085286,STR1101,2026-01-14 13:55:09,Device Repair,80,Follow-up Scheduled
VISB55862CBBC,CUST100012995,STR1196,2026-02-01 13:23:57,Account Inquiry,21,Resolved
VISC54F82D502,CUST100079225,STR1125,2026-03-01 05:22:48,Technical Support,59,Resolved
VIS491235019C,CUST100000582,STR1061,2026-03-27 23:06:11,Plan Upgrade,28,Purchase Completed
VISDCD56CC2E2,CUST100013596,STR1172,2026-02-09 04:58:20,Device Purchase,21,Purchase Completed
VIS637D38B60E,CUST100094411,STR1003,2026-05-05 04:54:03,Device Repair,81,Unresolved
VIS4D0722CE57,CUST100035857,STR1247,2026-06-19 05:42:42,Device Repair,37,Resolved
VISF71BF3D813,CUST100042533,STR1015,2026-01-09 01:00:38,Account Inquiry,50,Resolved
VIS3882E0B818,CUST100016236,STR1188,2026-04-03 23:14:58,Plan Upgrade,57,Resolved
VISE9484E5EDF,CUST100094404,STR1077,2026-03-11 00:31:14,Plan Upgrade,88,Purchase Completed
VIS3ED146DD95,CUST100049603,STR1239,2026-07-08 04:48:40,Bill Payment,25,Purchase Completed
VISB7F91D70A5,CUST100034475,STR1099,2026-05-02 16:14:51,Bill Payment,59,Unresolved
VIS72BDDD9CCF,CUST100035056,STR1069,2026-06-08 22:26:22,Account Inquiry,74,Follow-up Scheduled
VIS8DC7AE6419,CUST100013073,STR1117,2026-02-28 19:56:30,Technical Support,21,Resolved
VISBE5F095240,CUST100021942,STR1028,2026-04-17 19:23:57,Device Purchase,35,Resolved
VISE2A706DCAA,CUST100025063,STR1165,2026-03-01 00:20:13,Plan Upgrade,50,Purchase Completed
VISEA14CB2261,CUST100075937,STR1230,2026-04-12 13:36:14,Device Repair,83,Purchase Completed
VIS4723292049,CUST100049928,STR1185,2026-03-23 20:03:47,Bill Payment,76,Purchase Completed
VIS3F73A5096D,CUST100051890,STR1078,2026-06-19 08:05:23,Bill Payment,59,Resolved
VISF9BAF647AC,CUST100078006,STR1216,2026-06-30 19:22:32,Account Inquiry,86,Purchase Completed
VIS1800816442,CUST100005139,STR1030,2026-05-19 01:11:11,Bill Payment,25,Follow-up Scheduled
VISAF41A6A03F,CUST100000008,STR1212,2026-01-19 17:58:53,Account Inquiry,34,Resolved
VIS2728185C41,CUST100075310,STR1093,2026-02-20 05:08:41,Bill Payment,18,Purchase Completed
VIS8AE46CFF9D,CUST100064133,STR1182,2026-02-09 22:22:42,Bill Payment,40,Purchase Completed
VISF9CD0AACB0,CUST100055208,STR1097,2026-05-27 03:53:35,Device Repair,66,Follow-up Scheduled
VIS9EF4F5A7D4,CUST100061600,STR1227,2026-05-19 21:44:34,Technical Support,83,Resolved
VIS1F9CF16933,CUST100008345,STR1022,2026-04-08 22:24:24,Device Purchase,9,Purchase Completed
VIS304ABE3F54,CUST100037410,STR1190,2026-05-31 11:16:45,Account Inquiry,58,Purchase Completed
VIS7259E1E3BE,CUST100075394,STR1249,2026-02-06 09:55:28,Account Inquiry,66,Unresolved
VIS2A10C19315,CUST100006936,STR1242,2026-07-03 04:28:53,Device Purchase,27,Follow-up Scheduled
VIS4C8EBA99D3,CUST100003492,STR1013,2026-05-30 11:18:39,Device Repair,50,Purchase Completed
VIS91776B837A,CUST100063127,STR1243,2026-01-06 15:34:32,Device Purchase,89,Purchase Completed
VIS0CD4BF4444,CUST100015889,STR1099,2026-01-10 01:08:41,Bill Payment,44,Resolved
VIS5A5BF42CCE,CUST100080450,STR1206,2026-06-21 06:54:11,Bill Payment,28,Resolved
VIS1DE879898A,CUST100085876,STR1035,2026-05-14 09:43:45,Plan Upgrade,61,Resolved
VISFA2CC1350C,CUST100014800,STR1114,2026-07-03 17:37:39,Account Inquiry,72,Purchase Completed
