membership_id,customer_id,tier_code,tier_name,points_balance,lifetime_points,discount_pct,points_multiplier,status,joined_at,renewal_date,referral_code
MEM0860,CUS0860,PLATINUM,Platinum Slice Club,1018,2490,0.15,2.00,active,2024-02-07,2025-02-06,PIZZA0860
MEM0861,CUS0861,GOLD,Gold Slice Club,580,1956,0.10,1.50,active,2024-06-11,2025-06-11,PIZZA0861
MEM0862,CUS0862,BRONZE,Bronze Slice Club,319,1032,0.00,1.00,active,2026-05-14,2027-05-14,PIZZA0862
MEM0863,CUS0863,SILVER,Silver Slice Club,193,1090,0.05,1.25,paused,2025-08-09,2026-08-09,PIZZA0863
MEM0864,CUS0864,SILVER,Silver Slice Club,154,1918,0.05,1.25,active,2024-12-13,2025-12-13,PIZZA0864
MEM0865,CUS0865,GOLD,Gold Slice Club,248,515,0.10,1.50,expired,2026-03-21,2027-03-21,PIZZA0865
MEM0866,CUS0866,PLATINUM,Platinum Slice Club,812,1268,0.15,2.00,active,2025-09-03,2026-09-03,PIZZA0866
MEM0867,CUS0867,BRONZE,Bronze Slice Club,106,1381,0.00,1.00,paused,2025-02-02,2026-02-02,PIZZA0867
MEM0868,CUS0868,GOLD,Gold Slice Club,628,1499,0.10,1.50,active,2025-02-10,2026-02-10,PIZZA0868
MEM0869,CUS0869,SILVER,Silver Slice Club,360,1181,0.05,1.25,expired,2024-07-19,2025-07-19,PIZZA0869
MEM0870,CUS0870,PLATINUM,Platinum Slice Club,739,2664,0.15,2.00,active,2026-03-12,2027-03-12,PIZZA0870
MEM0871,CUS0871,PLATINUM,Platinum Slice Club,582,718,0.15,2.00,paused,2026-07-10,2027-07-10,PIZZA0871
MEM0872,CUS0872,GOLD,Gold Slice Club,622,835,0.10,1.50,active,2024-04-22,2025-04-22,PIZZA0872
MEM0873,CUS0873,GOLD,Gold Slice Club,794,1927,0.10,1.50,active,2024-08-11,2025-08-11,PIZZA0873
MEM0874,CUS0874,GOLD,Gold Slice Club,807,1737,0.10,1.50,active,2025-02-09,2026-02-09,PIZZA0874
MEM0875,CUS0875,GOLD,Gold Slice Club,790,837,0.10,1.50,active,2024-01-12,2025-01-11,PIZZA0875
MEM0876,CUS0876,PLATINUM,Platinum Slice Club,1099,1780,0.15,2.00,expired,2025-02-07,2026-02-07,PIZZA0876
MEM0877,CUS0877,BRONZE,Bronze Slice Club,425,1284,0.00,1.00,active,2026-01-23,2027-01-23,PIZZA0877
MEM0878,CUS0878,PLATINUM,Platinum Slice Club,705,940,0.15,2.00,active,2026-03-15,2027-03-15,PIZZA0878
MEM0879,CUS0879,SILVER,Silver Slice Club,233,1167,0.05,1.25,paused,2024-07-04,2025-07-04,PIZZA0879
MEM0880,CUS0880,BRONZE,Bronze Slice Club,548,2131,0.00,1.00,active,2026-02-08,2027-02-08,PIZZA0880
MEM0881,CUS0881,SILVER,Silver Slice Club,671,1257,0.05,1.25,expired,2025-06-28,2026-06-28,PIZZA0881
MEM0882,CUS0882,SILVER,Silver Slice Club,312,1054,0.05,1.25,active,2024-07-17,2025-07-17,PIZZA0882
MEM0883,CUS0883,GOLD,Gold Slice Club,699,942,0.10,1.50,paused,2026-04-20,2027-04-20,PIZZA0883
MEM0884,CUS0884,BRONZE,Bronze Slice Club,373,2025,0.00,1.00,active,2024-10-20,2025-10-20,PIZZA0884
MEM0885,CUS0885,GOLD,Gold Slice Club,648,1516,0.10,1.50,active,2024-06-16,2025-06-16,PIZZA0885
MEM0886,CUS0886,GOLD,Gold Slice Club,259,1912,0.10,1.50,active,2025-09-25,2026-09-25,PIZZA0886
MEM0887,CUS0887,BRONZE,Bronze Slice Club,660,2228,0.00,1.00,expired,2024-06-09,2025-06-09,PIZZA0887
MEM0888,CUS0888,BRONZE,Bronze Slice Club,669,873,0.00,1.00,active,2024-02-20,2025-02-19,PIZZA0888
MEM0889,CUS0889,PLATINUM,Platinum Slice Club,981,2293,0.15,2.00,active,2024-12-11,2025-12-11,PIZZA0889
MEM0890,CUS0890,SILVER,Silver Slice Club,568,2246,0.05,1.25,active,2026-06-15,2027-06-15,PIZZA0890
MEM0891,CUS0891,GOLD,Gold Slice Club,406,982,0.10,1.50,expired,2026-03-18,2027-03-18,PIZZA0891
MEM0892,CUS0892,BRONZE,Bronze Slice Club,137,1076,0.00,1.00,paused,2024-06-03,2025-06-03,PIZZA0892
MEM0893,CUS0893,BRONZE,Bronze Slice Club,453,1456,0.00,1.00,active,2024-07-29,2025-07-29,PIZZA0893
MEM0894,CUS0894,GOLD,Gold Slice Club,812,1839,0.10,1.50,active,2025-08-21,2026-08-21,PIZZA0894
MEM0895,CUS0895,SILVER,Silver Slice Club,54,1760,0.05,1.25,expired,2026-07-23,2027-07-23,PIZZA0895
MEM0896,CUS0896,BRONZE,Bronze Slice Club,288,843,0.00,1.00,paused,2025-12-01,2026-12-01,PIZZA0896
MEM0897,CUS0897,GOLD,Gold Slice Club,688,692,0.10,1.50,active,2024-01-23,2025-01-22,PIZZA0897
MEM0898,CUS0898,BRONZE,Bronze Slice Club,609,2111,0.00,1.00,active,2026-04-15,2027-04-15,PIZZA0898
MEM0899,CUS0899,SILVER,Silver Slice Club,700,791,0.05,1.25,paused,2026-05-29,2027-05-29,PIZZA0899
MEM0900,CUS0900,GOLD,Gold Slice Club,769,2034,0.10,1.50,paused,2024-05-30,2025-05-30,PIZZA0900
MEM0901,CUS0901,GOLD,Gold Slice Club,916,1521,0.10,1.50,active,2026-05-13,2027-05-13,PIZZA0901
MEM0902,CUS0902,SILVER,Silver Slice Club,300,1251,0.05,1.25,paused,2026-05-28,2027-05-28,PIZZA0902
MEM0903,CUS0903,GOLD,Gold Slice Club,279,1961,0.10,1.50,paused,2025-05-15,2026-05-15,PIZZA0903
MEM0904,CUS0904,GOLD,Gold Slice Club,613,2591,0.10,1.50,active,2026-05-12,2027-05-12,PIZZA0904
MEM0905,CUS0905,BRONZE,Bronze Slice Club,243,1369,0.00,1.00,paused,2024-09-19,2025-09-19,PIZZA0905
MEM0906,CUS0906,GOLD,Gold Slice Club,332,1179,0.10,1.50,active,2025-10-14,2026-10-14,PIZZA0906
MEM0907,CUS0907,BRONZE,Bronze Slice Club,8,755,0.00,1.00,expired,2026-05-11,2027-05-11,PIZZA0907
MEM0908,CUS0908,BRONZE,Bronze Slice Club,538,2111,0.00,1.00,expired,2024-07-05,2025-07-05,PIZZA0908
MEM0909,CUS0909,BRONZE,Bronze Slice Club,715,1221,0.00,1.00,active,2024-01-12,2025-01-11,PIZZA0909
MEM0910,CUS0910,BRONZE,Bronze Slice Club,199,1133,0.00,1.00,expired,2025-05-31,2026-05-31,PIZZA0910
MEM0911,CUS0911,SILVER,Silver Slice Club,456,2228,0.05,1.25,expired,2026-04-28,2027-04-28,PIZZA0911
MEM0912,CUS0912,PLATINUM,Platinum Slice Club,1141,2483,0.15,2.00,active,2024-09-06,2025-09-06,PIZZA0912
MEM0913,CUS0913,BRONZE,Bronze Slice Club,10,940,0.00,1.00,active,2024-10-23,2025-10-23,PIZZA0913
MEM0914,CUS0914,BRONZE,Bronze Slice Club,64,1906,0.00,1.00,paused,2026-04-22,2027-04-22,PIZZA0914
MEM0915,CUS0915,SILVER,Silver Slice Club,259,2047,0.05,1.25,expired,2024-09-15,2025-09-15,PIZZA0915
MEM0916,CUS0916,PLATINUM,Platinum Slice Club,1063,1864,0.15,2.00,active,2025-08-11,2026-08-11,PIZZA0916
MEM0917,CUS0917,BRONZE,Bronze Slice Club,275,416,0.00,1.00,active,2025-07-23,2026-07-23,PIZZA0917
MEM0918,CUS0918,BRONZE,Bronze Slice Club,574,695,0.00,1.00,paused,2026-06-17,2027-06-17,PIZZA0918
MEM0919,CUS0919,BRONZE,Bronze Slice Club,465,1967,0.00,1.00,active,2024-07-16,2025-07-16,PIZZA0919
MEM0920,CUS0920,SILVER,Silver Slice Club,365,2103,0.05,1.25,active,2026-07-12,2027-07-12,PIZZA0920
MEM0921,CUS0921,PLATINUM,Platinum Slice Club,740,1841,0.15,2.00,active,2024-12-02,2025-12-02,PIZZA0921
MEM0922,CUS0922,GOLD,Gold Slice Club,321,1761,0.10,1.50,paused,2026-06-26,2027-06-26,PIZZA0922
MEM0923,CUS0923,SILVER,Silver Slice Club,646,2225,0.05,1.25,expired,2026-05-19,2027-05-19,PIZZA0923
MEM0924,CUS0924,PLATINUM,Platinum Slice Club,1030,1693,0.15,2.00,active,2025-02-22,2026-02-22,PIZZA0924
MEM0925,CUS0925,BRONZE,Bronze Slice Club,624,912,0.00,1.00,active,2024-03-23,2025-03-23,PIZZA0925
MEM0926,CUS0926,SILVER,Silver Slice Club,421,2160,0.05,1.25,expired,2025-07-12,2026-07-12,PIZZA0926
MEM0927,CUS0927,GOLD,Gold Slice Club,302,2129,0.10,1.50,expired,2025-12-08,2026-12-08,PIZZA0927
MEM0928,CUS0928,SILVER,Silver Slice Club,459,1800,0.05,1.25,active,2025-02-12,2026-02-12,PIZZA0928
MEM0929,CUS0929,BRONZE,Bronze Slice Club,83,1440,0.00,1.00,expired,2025-11-06,2026-11-06,PIZZA0929
MEM0930,CUS0930,BRONZE,Bronze Slice Club,328,2294,0.00,1.00,expired,2025-06-28,2026-06-28,PIZZA0930
MEM0931,CUS0931,PLATINUM,Platinum Slice Club,612,649,0.15,2.00,active,2025-07-22,2026-07-22,PIZZA0931
MEM0932,CUS0932,PLATINUM,Platinum Slice Club,678,2151,0.15,2.00,expired,2024-05-14,2025-05-14,PIZZA0932
MEM0933,CUS0933,BRONZE,Bronze Slice Club,66,943,0.00,1.00,paused,2025-04-07,2026-04-07,PIZZA0933
MEM0934,CUS0934,GOLD,Gold Slice Club,817,903,0.10,1.50,active,2024-08-31,2025-08-31,PIZZA0934
MEM0935,CUS0935,PLATINUM,Platinum Slice Club,1199,3075,0.15,2.00,expired,2026-07-14,2027-07-14,PIZZA0935
MEM0936,CUS0936,BRONZE,Bronze Slice Club,336,2078,0.00,1.00,active,2025-03-03,2026-03-03,PIZZA0936
MEM0937,CUS0937,BRONZE,Bronze Slice Club,575,2525,0.00,1.00,expired,2024-04-20,2025-04-20,PIZZA0937
MEM0938,CUS0938,BRONZE,Bronze Slice Club,641,972,0.00,1.00,expired,2026-01-05,2027-01-05,PIZZA0938
MEM0939,CUS0939,GOLD,Gold Slice Club,678,1294,0.10,1.50,expired,2025-06-08,2026-06-08,PIZZA0939
MEM0940,CUS0940,PLATINUM,Platinum Slice Club,1000,1527,0.15,2.00,active,2025-02-24,2026-02-24,PIZZA0940
MEM0941,CUS0941,BRONZE,Bronze Slice Club,178,1039,0.00,1.00,active,2026-06-14,2027-06-14,PIZZA0941
MEM0942,CUS0942,PLATINUM,Platinum Slice Club,1152,2258,0.15,2.00,active,2025-06-22,2026-06-22,PIZZA0942
MEM0943,CUS0943,PLATINUM,Platinum Slice Club,421,2117,0.15,2.00,active,2024-10-15,2025-10-15,PIZZA0943
MEM0944,CUS0944,BRONZE,Bronze Slice Club,467,2109,0.00,1.00,active,2025-07-06,2026-07-06,PIZZA0944
MEM0945,CUS0945,BRONZE,Bronze Slice Club,509,1093,0.00,1.00,active,2026-06-04,2027-06-04,PIZZA0945
MEM0946,CUS0946,GOLD,Gold Slice Club,479,1883,0.10,1.50,active,2025-11-24,2026-11-24,PIZZA0946
MEM0947,CUS0947,SILVER,Silver Slice Club,402,2079,0.05,1.25,active,2025-05-28,2026-05-28,PIZZA0947
MEM0948,CUS0948,PLATINUM,Platinum Slice Club,425,1863,0.15,2.00,expired,2026-02-16,2027-02-16,PIZZA0948
MEM0949,CUS0949,GOLD,Gold Slice Club,764,2256,0.10,1.50,active,2025-10-21,2026-10-21,PIZZA0949
MEM0950,CUS0950,BRONZE,Bronze Slice Club,347,1769,0.00,1.00,expired,2024-06-10,2025-06-10,PIZZA0950
MEM0951,CUS0951,BRONZE,Bronze Slice Club,799,1231,0.00,1.00,paused,2024-07-17,2025-07-17,PIZZA0951
MEM0952,CUS0952,SILVER,Silver Slice Club,770,1153,0.05,1.25,active,2025-02-28,2026-02-28,PIZZA0952
MEM0953,CUS0953,GOLD,Gold Slice Club,844,920,0.10,1.50,active,2026-01-21,2027-01-21,PIZZA0953
MEM0954,CUS0954,SILVER,Silver Slice Club,168,1339,0.05,1.25,active,2025-06-20,2026-06-20,PIZZA0954
MEM0955,CUS0955,PLATINUM,Platinum Slice Club,542,1173,0.15,2.00,active,2025-11-28,2026-11-28,PIZZA0955
MEM0956,CUS0956,PLATINUM,Platinum Slice Club,1036,2958,0.15,2.00,active,2024-03-19,2025-03-19,PIZZA0956
MEM0957,CUS0957,PLATINUM,Platinum Slice Club,563,2278,0.15,2.00,active,2026-01-23,2027-01-23,PIZZA0957
MEM0958,CUS0958,PLATINUM,Platinum Slice Club,695,1633,0.15,2.00,paused,2026-01-22,2027-01-22,PIZZA0958
MEM0959,CUS0959,SILVER,Silver Slice Club,752,1840,0.05,1.25,active,2024-03-25,2025-03-25,PIZZA0959
MEM0960,CUS0960,GOLD,Gold Slice Club,285,1655,0.10,1.50,expired,2025-11-14,2026-11-14,PIZZA0960
MEM0961,CUS0961,BRONZE,Bronze Slice Club,690,806,0.00,1.00,active,2024-05-27,2025-05-27,PIZZA0961
MEM0962,CUS0962,PLATINUM,Platinum Slice Club,673,1985,0.15,2.00,paused,2025-01-23,2026-01-23,PIZZA0962
MEM0963,CUS0963,GOLD,Gold Slice Club,667,696,0.10,1.50,active,2024-05-05,2025-05-05,PIZZA0963
MEM0964,CUS0964,SILVER,Silver Slice Club,744,1059,0.05,1.25,active,2024-03-12,2025-03-12,PIZZA0964
MEM0965,CUS0965,SILVER,Silver Slice Club,373,1972,0.05,1.25,expired,2024-01-25,2025-01-24,PIZZA0965
MEM0966,CUS0966,PLATINUM,Platinum Slice Club,867,1377,0.15,2.00,active,2025-06-19,2026-06-19,PIZZA0966
MEM0967,CUS0967,PLATINUM,Platinum Slice Club,1193,2529,0.15,2.00,active,2026-05-12,2027-05-12,PIZZA0967
MEM0968,CUS0968,PLATINUM,Platinum Slice Club,752,2713,0.15,2.00,paused,2025-08-10,2026-08-10,PIZZA0968
MEM0969,CUS0969,GOLD,Gold Slice Club,505,789,0.10,1.50,active,2025-07-09,2026-07-09,PIZZA0969
MEM0970,CUS0970,PLATINUM,Platinum Slice Club,731,2657,0.15,2.00,paused,2026-05-16,2027-05-16,PIZZA0970
MEM0971,CUS0971,GOLD,Gold Slice Club,892,2850,0.10,1.50,paused,2024-02-08,2025-02-07,PIZZA0971
MEM0972,CUS0972,PLATINUM,Platinum Slice Club,912,1888,0.15,2.00,expired,2025-02-19,2026-02-19,PIZZA0972
MEM0973,CUS0973,SILVER,Silver Slice Club,367,2158,0.05,1.25,expired,2025-09-15,2026-09-15,PIZZA0973
MEM0974,CUS0974,PLATINUM,Platinum Slice Club,629,721,0.15,2.00,active,2024-06-22,2025-06-22,PIZZA0974
MEM0975,CUS0975,BRONZE,Bronze Slice Club,351,1072,0.00,1.00,active,2024-09-30,2025-09-30,PIZZA0975
MEM0976,CUS0976,PLATINUM,Platinum Slice Club,748,2485,0.15,2.00,active,2025-02-16,2026-02-16,PIZZA0976
MEM0977,CUS0977,SILVER,Silver Slice Club,505,1778,0.05,1.25,expired,2025-03-20,2026-03-20,PIZZA0977
MEM0978,CUS0978,GOLD,Gold Slice Club,749,1292,0.10,1.50,expired,2024-07-30,2025-07-30,PIZZA0978
MEM0979,CUS0979,GOLD,Gold Slice Club,616,628,0.10,1.50,active,2025-03-23,2026-03-23,PIZZA0979
MEM0980,CUS0980,BRONZE,Bronze Slice Club,380,452,0.00,1.00,active,2025-04-29,2026-04-29,PIZZA0980
MEM0981,CUS0981,PLATINUM,Platinum Slice Club,1183,1584,0.15,2.00,paused,2024-11-25,2025-11-25,PIZZA0981
MEM0982,CUS0982,BRONZE,Bronze Slice Club,617,2479,0.00,1.00,active,2025-10-26,2026-10-26,PIZZA0982
MEM0983,CUS0983,BRONZE,Bronze Slice Club,535,748,0.00,1.00,expired,2024-04-12,2025-04-12,PIZZA0983
MEM0984,CUS0984,PLATINUM,Platinum Slice Club,602,1697,0.15,2.00,paused,2024-07-06,2025-07-06,PIZZA0984
MEM0985,CUS0985,GOLD,Gold Slice Club,483,1637,0.10,1.50,active,2025-06-25,2026-06-25,PIZZA0985
MEM0986,CUS0986,SILVER,Silver Slice Club,638,1712,0.05,1.25,active,2024-10-04,2025-10-04,PIZZA0986
MEM0987,CUS0987,SILVER,Silver Slice Club,713,1023,0.05,1.25,active,2025-01-17,2026-01-17,PIZZA0987
MEM0988,CUS0988,BRONZE,Bronze Slice Club,473,1945,0.00,1.00,active,2025-12-16,2026-12-16,PIZZA0988
MEM0989,CUS0989,BRONZE,Bronze Slice Club,5,1767,0.00,1.00,active,2026-03-18,2027-03-18,PIZZA0989
MEM0990,CUS0990,PLATINUM,Platinum Slice Club,1113,2718,0.15,2.00,paused,2025-11-17,2026-11-17,PIZZA0990
MEM0991,CUS0991,GOLD,Gold Slice Club,538,643,0.10,1.50,active,2024-10-28,2025-10-28,PIZZA0991
MEM0992,CUS0992,BRONZE,Bronze Slice Club,532,1211,0.00,1.00,expired,2026-07-10,2027-07-10,PIZZA0992
MEM0993,CUS0993,SILVER,Silver Slice Club,151,679,0.05,1.25,active,2025-11-12,2026-11-12,PIZZA0993
MEM0994,CUS0994,PLATINUM,Platinum Slice Club,1188,1743,0.15,2.00,paused,2026-06-10,2027-06-10,PIZZA0994
MEM0995,CUS0995,GOLD,Gold Slice Club,360,2345,0.10,1.50,active,2026-07-28,2027-07-28,PIZZA0995
MEM0996,CUS0996,PLATINUM,Platinum Slice Club,1113,3055,0.15,2.00,expired,2025-08-29,2026-08-29,PIZZA0996
MEM0997,CUS0997,SILVER,Silver Slice Club,477,643,0.05,1.25,paused,2026-02-24,2027-02-24,PIZZA0997
MEM0998,CUS0998,BRONZE,Bronze Slice Club,681,1665,0.00,1.00,paused,2026-03-29,2027-03-29,PIZZA0998
MEM0999,CUS0999,PLATINUM,Platinum Slice Club,1144,1791,0.15,2.00,expired,2025-04-22,2026-04-22,PIZZA0999
MEM1000,CUS1000,BRONZE,Bronze Slice Club,299,686,0.00,1.00,active,2026-04-18,2027-04-18,PIZZA1000
