sale_id,order_id,store_id,customer_id,sale_ts,sale_channel,gross_amount,discount_amount,tax_amount,net_amount,items_count,is_member_sale,business_date
SAL0824,ORD0824,STR0740,CUS0049,2024-02-15 11:24:33,phone,37.94,3.79,3.13,37.27,3,true,2024-02-15
SAL0825,ORD0825,STR0397,CUS0049,2025-06-19 12:50:20,in_store,49.65,4.97,4.10,48.78,1,true,2025-06-19
SAL0826,ORD0826,STR0909,CUS0328,2024-08-24 10:31:38,delivery_partner,52.70,0.00,4.35,61.04,4,true,2024-08-24
SAL0827,ORD0827,STR0374,CUS0844,2025-03-02 10:42:18,delivery_partner,10.09,1.01,0.83,13.91,2,true,2025-03-02
SAL0828,ORD0828,STR0759,CUS0601,2025-06-03 12:44:29,in_store,49.30,0.00,4.07,53.37,1,true,2025-06-03
SAL0829,ORD0829,STR0051,CUS0827,2025-03-15 16:20:33,phone,81.05,8.11,6.69,79.64,2,true,2025-03-15
SAL0830,ORD0830,STR0842,CUS0557,2025-11-16 18:23:27,phone,41.63,0.00,3.43,45.06,1,true,2025-11-16
SAL0831,ORD0831,STR0261,CUS0894,2025-04-04 11:17:22,phone,28.07,0.00,2.32,30.39,3,true,2025-04-04
SAL0832,ORD0832,STR0883,CUS0056,2024-09-29 04:46:37,in_store,13.19,0.66,1.09,13.61,3,true,2024-09-29
SAL0833,ORD0833,STR0146,CUS0029,2025-01-06 03:38:22,phone,35.64,0.00,2.94,38.58,2,true,2025-01-06
SAL0834,ORD0834,STR0881,CUS0880,2024-02-06 19:30:14,phone,48.75,7.31,4.02,45.46,1,true,2024-02-06
SAL0835,ORD0835,STR0803,CUS0853,2025-07-29 03:05:06,in_store,85.77,8.58,7.08,84.27,3,true,2025-07-29
SAL0836,ORD0836,STR0874,CUS0403,2024-02-25 19:33:54,in_store,41.11,0.00,3.39,44.50,3,true,2024-02-25
SAL0837,ORD0837,STR0226,CUS0287,2025-04-18 05:26:54,in_store,70.22,10.53,5.79,65.48,3,true,2025-04-18
SAL0838,ORD0838,STR0861,CUS0155,2025-04-22 20:30:24,web,65.80,0.00,5.43,75.21,4,true,2025-04-22
SAL0839,ORD0839,STR0741,CUS0303,2024-12-27 16:43:41,phone,12.91,0.00,1.07,13.98,4,true,2024-12-27
SAL0840,ORD0840,STR0863,CUS0682,2025-06-10 19:38:37,in_store,51.58,0.00,4.26,55.83,1,true,2025-06-10
SAL0841,ORD0841,STR0352,CUS0242,2024-01-06 07:44:38,mobile_app,18.91,1.89,1.56,18.58,4,true,2024-01-06
SAL0842,ORD0842,STR0611,CUS0768,2026-07-16 17:12:18,delivery_partner,13.48,0.00,1.11,18.58,2,true,2026-07-16
SAL0843,ORD0843,STR0201,CUS0958,2025-01-05 09:02:32,in_store,23.33,2.33,1.92,22.92,2,true,2025-01-05
SAL0844,ORD0844,STR0391,CUS0544,2025-07-02 11:09:01,mobile_app,75.49,11.32,6.23,70.39,4,true,2025-07-02
SAL0845,ORD0845,STR0654,CUS0010,2026-04-05 19:25:59,web,24.53,1.23,2.02,29.32,3,true,2026-04-05
SAL0846,ORD0846,STR0897,CUS0591,2024-08-25 23:29:12,delivery_partner,40.15,0.00,3.31,43.47,1,true,2024-08-25
SAL0847,ORD0847,STR0334,CUS0406,2024-04-28 10:05:01,phone,67.44,6.74,5.56,66.26,2,true,2024-04-28
SAL0848,ORD0848,STR0645,CUS0117,2024-09-17 03:13:32,in_store,71.52,0.00,5.90,77.43,1,true,2024-09-17
SAL0849,ORD0849,STR0519,CUS0927,2024-12-17 03:05:19,in_store,8.48,0.42,0.70,8.76,2,true,2024-12-17
SAL0850,ORD0850,STR0668,CUS0704,2025-10-16 13:57:51,in_store,16.70,0.00,1.38,18.08,2,true,2025-10-16
SAL0851,ORD0851,STR0226,CUS0751,2024-06-19 20:55:45,mobile_app,78.05,7.80,6.44,76.68,2,true,2024-06-19
SAL0852,ORD0852,STR0180,CUS0208,2024-05-28 10:13:16,web,27.28,2.73,2.25,30.79,2,true,2024-05-28
SAL0853,ORD0853,STR0329,CUS0949,2024-11-10 04:40:00,mobile_app,93.44,9.34,7.71,91.80,3,true,2024-11-10
SAL0854,ORD0854,STR0958,CUS0190,2024-09-03 15:39:20,in_store,86.09,12.91,7.10,80.28,3,true,2024-09-03
SAL0855,ORD0855,STR0321,CUS0138,2026-06-10 19:29:58,mobile_app,81.01,8.10,6.68,79.59,3,true,2026-06-10
SAL0856,ORD0856,STR0040,CUS0352,2024-03-11 09:55:28,phone,56.78,8.52,4.68,52.94,4,true,2024-03-11
SAL0857,ORD0857,STR0606,CUS0544,2026-02-02 02:48:30,mobile_app,93.49,0.00,7.71,105.20,1,true,2026-02-02
SAL0858,ORD0858,STR0084,CUS0355,2026-05-22 03:58:12,in_store,69.56,0.00,5.74,75.30,1,true,2026-05-22
SAL0859,ORD0859,STR0114,CUS0186,2025-04-13 19:36:39,phone,83.83,12.58,6.92,78.17,3,true,2025-04-13
SAL0860,ORD0860,STR0740,CUS0397,2024-12-27 13:17:16,web,84.15,12.62,6.94,82.46,1,true,2024-12-27
SAL0861,ORD0861,STR0637,CUS0659,2025-10-08 16:26:27,phone,61.74,0.00,5.09,66.83,4,true,2025-10-08
SAL0862,ORD0862,STR0083,CUS0849,2025-07-24 04:24:21,mobile_app,8.49,0.00,0.70,9.19,4,true,2025-07-24
SAL0863,ORD0863,STR0758,CUS0755,2024-12-25 05:46:42,web,27.06,2.71,2.23,30.58,3,true,2024-12-25
SAL0864,ORD0864,STR0940,CUS0576,2026-03-05 22:40:11,phone,68.09,6.81,5.62,66.89,1,true,2026-03-05
SAL0865,ORD0865,STR0245,CUS0226,2026-02-04 08:53:16,in_store,92.80,13.92,7.66,86.53,1,true,2026-02-04
SAL0866,ORD0866,STR0022,CUS0624,2024-12-19 10:12:53,in_store,55.41,8.31,4.57,51.67,4,true,2024-12-19
SAL0867,ORD0867,STR0093,CUS0622,2024-04-19 10:24:34,web,9.08,0.91,0.75,8.93,1,true,2024-04-19
SAL0868,ORD0868,STR0173,CUS0448,2024-04-21 22:57:01,mobile_app,86.85,0.00,7.16,94.01,2,true,2024-04-21
SAL0869,ORD0869,STR0962,CUS0240,2024-04-02 12:45:21,phone,34.20,0.00,2.82,37.02,4,true,2024-04-02
SAL0870,ORD0870,STR0345,CUS0996,2025-07-05 01:59:27,delivery_partner,20.86,0.00,1.72,22.58,2,true,2025-07-05
SAL0871,ORD0871,STR0100,CUS0572,2025-09-04 14:52:08,phone,90.44,13.57,7.46,84.33,1,true,2025-09-04
SAL0872,ORD0872,STR0528,CUS0701,2026-04-12 00:26:10,in_store,50.68,0.00,4.18,54.86,4,true,2026-04-12
SAL0873,ORD0873,STR0390,CUS0315,2024-12-13 03:44:43,web,33.60,1.68,2.77,38.68,4,true,2024-12-13
SAL0874,ORD0874,STR0220,CUS0425,2026-04-23 20:18:14,phone,12.57,0.00,1.04,13.61,3,true,2026-04-23
SAL0875,ORD0875,STR0159,CUS0783,2024-07-16 07:57:07,in_store,35.16,0.00,2.90,38.06,1,true,2024-07-16
SAL0876,ORD0876,STR0712,CUS0991,2025-03-30 17:16:53,phone,41.04,0.00,3.39,44.42,1,true,2025-03-30
SAL0877,ORD0877,STR0269,CUS0185,2025-07-23 23:48:29,in_store,22.40,3.36,1.85,20.89,1,true,2025-07-23
SAL0878,ORD0878,STR0520,CUS0030,2024-06-03 18:50:59,web,64.35,9.65,5.31,64.00,3,true,2024-06-03
SAL0879,ORD0879,STR0806,CUS0699,2024-05-24 15:59:38,phone,65.37,6.54,5.39,64.22,3,true,2024-05-24
SAL0880,ORD0880,STR0500,CUS0231,2025-02-18 10:32:43,in_store,59.01,0.00,4.87,63.88,3,true,2025-02-18
SAL0881,ORD0881,STR0547,CUS0094,2024-04-12 20:07:41,phone,79.93,0.00,6.59,86.52,3,true,2024-04-12
SAL0882,ORD0882,STR0905,CUS0154,2024-04-21 16:53:15,web,92.35,0.00,7.62,99.97,1,true,2024-04-21
SAL0883,ORD0883,STR0816,CUS0194,2025-01-19 10:01:22,in_store,22.68,0.00,1.87,24.55,4,true,2025-01-19
SAL0884,ORD0884,STR0769,CUS0842,2025-08-30 07:46:38,web,62.84,0.00,5.18,68.03,3,true,2025-08-30
SAL0885,ORD0885,STR0466,CUS0475,2024-06-21 09:07:01,in_store,73.00,0.00,6.02,79.03,1,true,2024-06-21
SAL0886,ORD0886,STR0678,CUS0770,2024-10-20 03:46:31,mobile_app,44.03,6.60,3.63,41.05,1,true,2024-10-20
SAL0887,ORD0887,STR0266,CUS0655,2024-06-14 12:29:30,in_store,52.59,0.00,4.34,56.93,2,true,2024-06-14
SAL0888,ORD0888,STR0674,CUS0325,2025-12-04 10:52:34,web,43.80,4.38,3.61,47.02,4,true,2025-12-04
SAL0889,ORD0889,STR0019,CUS0381,2026-01-28 04:03:38,phone,93.53,4.68,7.72,96.57,3,true,2026-01-28
SAL0890,ORD0890,STR0426,CUS0237,2025-03-24 10:59:50,phone,40.52,0.00,3.34,43.86,2,true,2025-03-24
SAL0891,ORD0891,STR0300,CUS0101,2025-09-04 14:34:31,in_store,51.42,7.71,4.24,47.95,4,true,2025-09-04
SAL0892,ORD0892,STR0544,CUS0337,2024-11-16 12:51:17,in_store,30.39,3.04,2.51,29.86,2,true,2024-11-16
SAL0893,ORD0893,STR0246,CUS0153,2024-04-13 05:36:46,phone,43.11,6.47,3.56,40.20,3,true,2024-04-13
SAL0894,ORD0894,STR0271,CUS0489,2025-03-28 18:56:43,phone,42.44,2.12,3.50,43.81,4,true,2025-03-28
SAL0895,ORD0895,STR0410,CUS0102,2024-01-26 08:25:56,phone,33.92,0.00,2.80,36.71,4,true,2024-01-26
SAL0896,ORD0896,STR0825,CUS0468,2025-03-10 06:38:57,in_store,61.74,9.26,5.09,57.57,4,true,2025-03-10
SAL0897,ORD0897,STR0969,CUS0932,2025-08-30 23:03:30,mobile_app,78.05,0.00,6.44,88.47,4,true,2025-08-30
SAL0898,ORD0898,STR0829,CUS0728,2025-06-06 05:40:18,mobile_app,22.25,0.00,1.84,24.09,3,true,2025-06-06
SAL0899,ORD0899,STR0427,CUS0823,2024-07-26 18:28:12,mobile_app,47.55,4.75,3.92,46.71,3,true,2024-07-26
SAL0900,ORD0900,STR0914,CUS0659,2024-09-02 18:18:12,mobile_app,13.35,0.00,1.10,14.45,3,true,2024-09-02
SAL0901,ORD0901,STR0450,CUS0397,2024-12-06 04:50:57,phone,18.47,2.77,1.52,17.22,4,true,2024-12-06
SAL0902,ORD0902,STR0936,CUS0789,2025-11-27 00:53:09,delivery_partner,32.10,0.00,2.65,34.74,4,true,2025-11-27
SAL0903,ORD0903,STR0025,CUS0183,2025-03-11 09:52:09,phone,85.59,4.28,7.06,88.37,1,true,2025-03-11
SAL0904,ORD0904,STR0971,CUS0804,2025-12-10 06:40:13,in_store,68.55,0.00,5.66,74.21,3,true,2025-12-10
SAL0905,ORD0905,STR0833,CUS0812,2025-02-28 18:39:05,delivery_partner,43.62,2.18,3.60,49.02,1,true,2025-02-28
SAL0906,ORD0906,STR0604,CUS0477,2026-04-04 15:49:26,phone,69.65,10.45,5.75,64.95,4,true,2026-04-04
SAL0907,ORD0907,STR0897,CUS0596,2024-04-28 17:58:59,delivery_partner,50.69,7.60,4.18,47.26,1,true,2024-04-28
SAL0908,ORD0908,STR0190,CUS0638,2024-04-25 16:22:04,delivery_partner,90.60,0.00,7.47,102.07,3,true,2024-04-25
SAL0909,ORD0909,STR0659,CUS0393,2026-06-10 09:10:47,mobile_app,46.09,6.91,3.80,42.98,2,true,2026-06-10
SAL0910,ORD0910,STR0703,CUS0866,2025-12-19 10:21:51,web,34.11,3.41,2.81,37.50,1,true,2025-12-19
SAL0911,ORD0911,STR0302,CUS0636,2025-11-27 19:40:16,web,47.73,4.77,3.94,50.88,3,true,2025-11-27
SAL0912,ORD0912,STR0663,CUS0874,2025-09-11 15:41:50,in_store,41.75,2.09,3.44,43.11,1,true,2025-09-11
SAL0913,ORD0913,STR0994,CUS0720,2024-03-04 08:40:37,mobile_app,57.89,5.79,4.78,60.87,2,true,2024-03-04
SAL0914,ORD0914,STR0663,CUS0238,2025-10-25 11:07:29,mobile_app,47.41,4.74,3.91,50.57,4,true,2025-10-25
SAL0915,ORD0915,STR0382,CUS0885,2024-07-18 07:22:37,phone,43.06,0.00,3.55,46.62,2,true,2024-07-18
SAL0916,ORD0916,STR0012,CUS0377,2025-02-03 07:26:58,delivery_partner,31.99,3.20,2.64,35.42,4,true,2025-02-03
SAL0917,ORD0917,STR0101,CUS0053,2024-04-13 09:01:58,web,87.70,13.15,7.24,85.77,3,true,2024-04-13
SAL0918,ORD0918,STR0658,CUS0915,2025-12-30 02:47:44,in_store,93.72,4.69,7.73,96.77,1,true,2025-12-30
SAL0919,ORD0919,STR0515,CUS0673,2026-04-14 14:09:56,mobile_app,18.76,0.00,1.55,24.29,4,true,2026-04-14
SAL0920,ORD0920,STR0437,CUS0425,2025-02-09 17:43:39,phone,56.05,0.00,4.62,60.67,3,true,2025-02-09
SAL0921,ORD0921,STR0175,CUS0149,2024-10-06 05:36:07,web,33.59,0.00,2.77,36.37,4,true,2024-10-06
SAL0922,ORD0922,STR0095,CUS0334,2026-01-05 01:44:07,web,56.85,0.00,4.69,61.54,2,true,2026-01-05
SAL0923,ORD0923,STR0510,CUS0997,2024-03-22 20:28:12,phone,55.37,5.54,4.57,54.40,2,true,2024-03-22
SAL0924,ORD0924,STR0180,CUS0585,2024-11-03 11:21:44,delivery_partner,31.06,4.66,2.56,32.95,1,true,2024-11-03
SAL0925,ORD0925,STR0912,CUS0405,2026-07-19 12:30:12,mobile_app,43.25,4.33,3.57,42.50,1,true,2026-07-19
SAL0926,ORD0926,STR0903,CUS0999,2025-04-05 21:57:35,mobile_app,26.24,2.62,2.17,25.78,3,true,2025-04-05
SAL0927,ORD0927,STR0699,CUS0696,2025-12-11 06:47:04,web,34.10,3.41,2.81,33.50,4,true,2025-12-11
SAL0928,ORD0928,STR0896,CUS0869,2025-08-26 16:48:31,web,78.16,3.91,6.45,84.69,1,true,2025-08-26
SAL0929,ORD0929,STR0258,CUS0843,2026-01-02 12:17:59,delivery_partner,60.56,9.08,5.00,60.47,2,true,2026-01-02
SAL0930,ORD0930,STR0502,CUS0045,2024-12-27 04:52:56,in_store,71.17,0.00,5.87,77.05,1,true,2024-12-27
SAL0931,ORD0931,STR0483,CUS0583,2025-12-31 06:00:26,mobile_app,89.91,0.00,7.42,97.32,3,true,2025-12-31
SAL0932,ORD0932,STR0942,CUS0664,2025-01-23 15:23:50,mobile_app,34.79,3.48,2.87,34.18,2,true,2025-01-23
SAL0933,ORD0933,STR0328,CUS0352,2024-10-08 00:07:54,in_store,60.41,0.00,4.98,65.39,2,true,2024-10-08
SAL0934,ORD0934,STR0721,CUS0671,2025-09-15 22:01:42,in_store,20.86,0.00,1.72,22.59,1,true,2025-09-15
SAL0935,ORD0935,STR0663,CUS0833,2024-02-11 05:56:30,web,17.21,1.72,1.42,20.90,2,true,2024-02-11
SAL0936,ORD0936,STR0357,CUS0268,2024-09-04 18:15:59,web,16.49,0.00,1.36,21.84,3,true,2024-09-04
SAL0937,ORD0937,STR0226,CUS0574,2025-10-17 14:23:27,delivery_partner,89.78,8.98,7.41,88.21,4,true,2025-10-17
SAL0938,ORD0938,STR0524,CUS0152,2026-01-19 05:00:49,mobile_app,21.28,3.19,1.76,23.83,1,true,2026-01-19
SAL0939,ORD0939,STR0102,CUS0921,2025-03-21 19:02:49,phone,82.40,4.12,6.80,85.08,2,true,2025-03-21
SAL0940,ORD0940,STR0182,CUS0832,2026-03-03 21:36:40,web,89.88,0.00,7.42,101.29,3,true,2026-03-03
SAL0941,ORD0941,STR0597,CUS0675,2024-02-03 11:31:13,delivery_partner,58.05,0.00,4.79,66.83,1,true,2024-02-03
SAL0942,ORD0942,STR0808,CUS0229,2026-01-04 04:44:11,in_store,30.43,3.04,2.51,29.90,3,true,2026-01-04
SAL0943,ORD0943,STR0108,CUS0673,2024-12-13 15:21:14,mobile_app,30.09,3.01,2.48,33.55,1,true,2024-12-13
SAL0944,ORD0944,STR0921,CUS0546,2026-03-31 06:58:22,delivery_partner,35.33,0.00,2.91,42.23,3,true,2026-03-31
SAL0945,ORD0945,STR0822,CUS0660,2025-12-16 20:39:04,mobile_app,61.76,0.00,5.09,66.85,3,true,2025-12-16
SAL0946,ORD0946,STR0512,CUS0761,2025-06-01 10:40:51,delivery_partner,68.41,0.00,5.64,78.05,2,true,2025-06-01
SAL0947,ORD0947,STR0592,CUS0858,2025-12-02 18:06:35,in_store,28.00,4.20,2.31,26.11,1,true,2025-12-02
SAL0948,ORD0948,STR0805,CUS0780,2026-02-06 03:33:10,phone,90.04,0.00,7.43,97.47,4,true,2026-02-06
SAL0949,ORD0949,STR0093,CUS0927,2025-02-02 07:26:58,phone,22.35,3.35,1.84,20.84,3,true,2025-02-02
SAL0950,ORD0950,STR0963,CUS0661,2025-04-30 15:52:21,web,18.72,0.00,1.54,20.26,1,true,2025-04-30
SAL0951,ORD0951,STR0145,CUS0834,2024-01-23 03:17:15,delivery_partner,93.16,4.66,7.69,96.18,2,true,2024-01-23
SAL0952,ORD0952,STR0962,CUS0195,2024-12-13 01:27:18,delivery_partner,50.27,0.00,4.15,54.42,2,true,2024-12-13
SAL0953,ORD0953,STR0921,CUS0066,2025-03-18 15:19:57,web,42.52,2.13,3.51,43.90,2,true,2025-03-18
SAL0954,ORD0954,STR0087,CUS0325,2025-01-24 04:17:18,web,84.79,0.00,6.99,91.78,4,true,2025-01-24
SAL0955,ORD0955,STR0232,CUS0287,2024-08-20 18:49:20,delivery_partner,47.86,0.00,3.95,55.80,2,true,2024-08-20
SAL0956,ORD0956,STR0117,CUS0409,2025-12-19 17:26:28,in_store,27.87,4.18,2.30,25.99,2,true,2025-12-19
SAL0957,ORD0957,STR0041,CUS0039,2025-05-31 08:19:36,delivery_partner,93.75,4.69,7.73,96.80,2,true,2025-05-31
SAL0958,ORD0958,STR0058,CUS0278,2025-08-30 17:49:33,mobile_app,78.47,0.00,6.47,84.94,1,true,2025-08-30
SAL0959,ORD0959,STR0736,CUS0199,2024-01-10 00:19:11,in_store,77.94,0.00,6.43,84.38,2,true,2024-01-10
SAL0960,ORD0960,STR0657,CUS0970,2026-06-18 06:51:44,phone,61.36,0.00,5.06,66.42,4,true,2026-06-18
SAL0961,ORD0961,STR0078,CUS0149,2024-12-15 01:56:16,mobile_app,10.66,1.60,0.88,13.93,2,true,2024-12-15
SAL0962,ORD0962,STR0420,CUS0527,2024-01-26 07:17:41,phone,61.89,0.00,5.11,67.00,1,true,2024-01-26
SAL0963,ORD0963,STR0469,CUS0516,2024-10-18 23:07:52,web,37.14,0.00,3.06,40.21,1,true,2024-10-18
SAL0964,ORD0964,STR0691,CUS0453,2024-08-14 23:23:23,web,36.98,3.70,3.05,36.34,4,true,2024-08-14
SAL0965,ORD0965,STR0926,CUS0389,2024-03-02 20:38:29,phone,49.14,2.46,4.05,50.73,1,true,2024-03-02
SAL0966,ORD0966,STR0548,CUS0304,2025-11-16 15:13:47,mobile_app,75.70,3.79,6.25,78.16,3,true,2025-11-16
SAL0967,ORD0967,STR0543,CUS0137,2024-03-27 07:40:31,delivery_partner,81.04,0.00,6.69,87.72,2,true,2024-03-27
SAL0968,ORD0968,STR0037,CUS0108,2026-07-16 06:16:48,web,26.45,0.00,2.18,28.63,1,true,2026-07-16
SAL0969,ORD0969,STR0484,CUS0401,2026-05-10 06:27:38,web,61.36,0.00,5.06,70.42,4,true,2026-05-10
SAL0970,ORD0970,STR0850,CUS0969,2024-07-21 22:34:33,phone,62.97,9.45,5.20,58.72,4,true,2024-07-21
SAL0971,ORD0971,STR0277,CUS0009,2024-09-19 04:02:50,phone,55.93,8.39,4.61,52.16,3,true,2024-09-19
SAL0972,ORD0972,STR0462,CUS0260,2025-09-14 06:33:10,web,33.23,3.32,2.74,32.65,2,true,2025-09-14
SAL0973,ORD0973,STR0531,CUS0554,2025-06-06 03:23:25,delivery_partner,82.45,12.37,6.80,80.88,3,true,2025-06-06
SAL0974,ORD0974,STR0397,CUS0045,2026-06-10 14:24:16,web,28.91,1.45,2.38,33.84,4,true,2026-06-10
SAL0975,ORD0975,STR0621,CUS0984,2026-06-18 00:38:36,web,62.08,0.00,5.12,71.19,1,true,2026-06-18
SAL0976,ORD0976,STR0406,CUS0002,2024-03-01 13:40:11,mobile_app,58.44,5.84,4.82,61.41,2,true,2024-03-01
SAL0977,ORD0977,STR0050,CUS0315,2025-06-20 20:33:05,phone,17.16,1.72,1.42,16.86,3,true,2025-06-20
SAL0978,ORD0978,STR0192,CUS0019,2024-01-02 17:12:21,mobile_app,48.45,4.85,4.00,47.60,3,true,2024-01-02
SAL0979,ORD0979,STR0236,CUS0338,2024-02-01 09:15:19,delivery_partner,27.18,1.36,2.24,28.06,4,true,2024-02-01
SAL0980,ORD0980,STR0354,CUS0063,2024-08-07 12:12:50,mobile_app,58.31,5.83,4.81,57.29,4,true,2024-08-07
SAL0981,ORD0981,STR0148,CUS0797,2025-11-28 15:16:53,in_store,76.51,0.00,6.31,82.82,1,true,2025-11-28
SAL0982,ORD0982,STR0720,CUS0144,2025-07-09 16:09:30,delivery_partner,52.31,7.85,4.32,48.78,3,true,2025-07-09
SAL0983,ORD0983,STR0777,CUS0312,2024-05-03 00:31:54,phone,50.30,0.00,4.15,54.45,3,true,2024-05-03
SAL0984,ORD0984,STR0847,CUS0688,2024-06-23 10:38:19,web,34.19,5.13,2.82,31.89,4,true,2024-06-23
SAL0985,ORD0985,STR0016,CUS0359,2024-08-14 16:45:27,web,73.81,0.00,6.09,83.89,2,true,2024-08-14
SAL0986,ORD0986,STR0852,CUS0399,2026-04-09 22:50:44,in_store,51.04,0.00,4.21,55.25,3,true,2026-04-09
SAL0987,ORD0987,STR0595,CUS0695,2026-01-31 02:16:02,in_store,89.81,13.47,7.41,83.75,1,true,2026-01-31
SAL0988,ORD0988,STR0311,CUS0723,2025-09-04 00:21:57,mobile_app,24.56,0.00,2.03,30.57,4,true,2025-09-04
SAL0989,ORD0989,STR0183,CUS0651,2025-04-08 19:29:13,web,34.40,0.00,2.84,37.23,3,true,2025-04-08
SAL0990,ORD0990,STR0978,CUS0351,2025-10-22 03:39:03,phone,86.30,0.00,7.12,93.42,3,true,2025-10-22
SAL0991,ORD0991,STR0346,CUS0281,2025-07-20 19:08:05,in_store,15.38,1.54,1.27,15.11,1,true,2025-07-20
SAL0992,ORD0992,STR0935,CUS0085,2024-09-05 01:14:08,mobile_app,54.64,2.73,4.51,60.41,1,true,2024-09-05
SAL0993,ORD0993,STR0409,CUS0301,2026-02-18 12:44:58,phone,41.30,0.00,3.41,44.71,1,true,2026-02-18
SAL0994,ORD0994,STR0290,CUS0583,2026-03-23 15:55:05,in_store,43.36,0.00,3.58,46.94,2,true,2026-03-23
SAL0995,ORD0995,STR0593,CUS0921,2026-07-15 23:32:07,delivery_partner,49.08,0.00,4.05,57.11,3,true,2026-07-15
SAL0996,ORD0996,STR0951,CUS0116,2026-03-11 14:44:07,in_store,76.21,11.43,6.29,71.07,4,true,2026-03-11
SAL0997,ORD0997,STR0234,CUS0842,2024-07-20 08:20:29,mobile_app,48.16,0.00,3.97,56.12,3,true,2024-07-20
SAL0998,ORD0998,STR0287,CUS0398,2024-09-02 07:07:48,in_store,52.21,5.22,4.31,51.30,3,true,2024-09-02
SAL0999,ORD0999,STR0793,CUS0145,2025-02-15 16:44:46,phone,62.31,6.23,5.14,61.22,3,true,2025-02-15
SAL1000,ORD1000,STR0998,CUS0313,2025-11-26 23:17:23,mobile_app,26.53,1.33,2.19,27.39,4,true,2025-11-26
