order_id,customer_id,store_id,employee_id,membership_id,order_channel,order_type,order_status,ordered_at,promised_at,subtotal_amount,tax_amount,delivery_fee,discount_amount,total_amount,currency
ORD0607,CUS0224,STR0484,EMP0088,MEM0224,delivery_partner,delivery,ready_pickup,2025-10-28 20:56:41,2025-10-28 21:24:41,83.57,6.89,0.00,4.18,86.28,USD
ORD0608,CUS0325,STR0738,EMP0505,MEM0325,phone,delivery,cancelled,2026-07-29 06:43:41,2026-07-29 07:58:41,87.34,7.21,0.00,8.73,85.81,USD
ORD0609,CUS0790,STR0506,EMP0181,MEM0790,delivery_partner,dine_in,placed,2026-05-26 01:06:14,2026-05-26 01:36:14,14.09,1.16,3.99,0.00,19.24,USD
ORD0610,CUS0920,STR0416,EMP0035,MEM0920,delivery_partner,dine_in,baking,2024-12-03 20:00:09,2024-12-03 20:44:09,17.71,1.46,3.99,0.00,23.17,USD
ORD0611,CUS0176,STR0175,EMP0325,MEM0176,in_store,takeout,cancelled,2025-05-19 15:10:02,2025-05-19 15:38:02,60.88,5.02,0.00,0.00,65.90,USD
ORD0612,CUS0817,STR0991,EMP0817,MEM0817,web,delivery,cancelled,2026-02-27 16:24:29,2026-02-27 16:55:29,33.28,2.75,3.99,0.00,40.02,USD
ORD0613,CUS0905,STR0935,EMP0888,MEM0905,in_store,dine_in,baking,2026-02-16 03:04:16,2026-02-16 03:46:16,70.98,5.86,0.00,0.00,76.84,USD
ORD0614,CUS0908,STR0714,EMP0048,MEM0908,in_store,delivery,placed,2024-07-25 09:23:06,2024-07-25 09:47:06,31.09,2.56,0.00,0.00,33.65,USD
ORD0615,CUS0554,STR0161,EMP0937,MEM0554,in_store,delivery,cancelled,2026-02-16 13:42:55,2026-02-16 14:27:55,21.35,1.76,0.00,1.07,22.05,USD
ORD0616,CUS0675,STR0429,EMP0502,MEM0675,mobile_app,dine_in,cancelled,2025-10-31 22:32:16,2025-10-31 23:30:16,52.64,4.34,0.00,0.00,56.98,USD
ORD0617,CUS0764,STR0273,EMP0083,MEM0764,delivery_partner,dine_in,ready_pickup,2024-03-19 07:42:31,2024-03-19 08:33:31,26.80,2.21,3.99,0.00,33.00,USD
ORD0618,CUS0426,STR0908,EMP0105,MEM0426,web,delivery,cancelled,2026-04-11 11:38:46,2026-04-11 12:36:46,54.15,4.47,0.00,8.12,50.49,USD
ORD0619,CUS0754,STR0390,EMP0298,MEM0754,delivery_partner,takeout,ready_pickup,2026-02-07 18:31:05,2026-02-07 18:55:05,82.66,6.82,3.99,8.27,85.20,USD
ORD0620,CUS0639,STR0158,EMP0256,MEM0639,web,delivery,ready_pickup,2024-01-05 18:47:15,2024-01-05 19:28:15,94.29,7.78,3.99,0.00,106.06,USD
ORD0621,CUS0094,STR0929,EMP0553,MEM0094,in_store,takeout,baking,2026-06-04 18:21:23,2026-06-04 19:29:23,40.47,3.34,0.00,2.02,41.78,USD
ORD0622,CUS0700,STR0356,EMP0959,MEM0700,phone,dine_in,cancelled,2026-06-23 09:07:31,2026-06-23 09:30:31,68.38,5.64,0.00,0.00,74.02,USD
ORD0623,CUS0856,STR0473,EMP0834,MEM0856,phone,delivery,cancelled,2025-07-19 03:10:39,2025-07-19 04:09:39,55.75,4.60,0.00,8.36,51.98,USD
ORD0624,CUS0486,STR0169,EMP0329,MEM0486,web,dine_in,cancelled,2024-08-04 13:25:46,2024-08-04 13:53:46,49.12,4.05,3.99,7.37,49.79,USD
ORD0625,CUS0932,STR0179,EMP0678,MEM0932,phone,dine_in,ready_pickup,2025-06-06 19:09:42,2025-06-06 20:17:42,85.81,7.08,0.00,0.00,92.89,USD
ORD0626,CUS0190,STR0982,EMP0829,MEM0190,web,takeout,preparing,2026-01-08 01:50:39,2026-01-08 02:30:39,31.41,2.59,0.00,3.14,30.86,USD
ORD0627,CUS0641,STR0013,EMP0559,MEM0641,in_store,dine_in,completed,2025-01-19 11:00:53,2025-01-19 11:41:53,47.41,3.91,0.00,0.00,51.32,USD
ORD0628,CUS0258,STR0801,EMP0683,MEM0258,mobile_app,takeout,out_for_delivery,2025-10-27 02:58:50,2025-10-27 03:51:50,20.92,1.73,3.99,1.05,25.59,USD
ORD0629,CUS0196,STR0578,EMP0005,MEM0196,web,takeout,out_for_delivery,2024-01-18 07:41:42,2024-01-18 08:28:42,85.77,7.08,3.99,8.58,88.26,USD
ORD0630,CUS0186,STR0415,EMP0471,MEM0186,web,dine_in,ready_pickup,2026-01-20 09:16:10,2026-01-20 10:05:10,9.13,0.75,3.99,0.00,13.88,USD
ORD0631,CUS0738,STR0140,EMP0546,MEM0738,in_store,dine_in,ready_pickup,2024-09-21 03:38:57,2024-09-21 04:11:57,51.46,4.25,0.00,0.00,55.70,USD
ORD0632,CUS0410,STR0071,EMP0187,MEM0410,web,delivery,completed,2025-03-20 04:02:58,2025-03-20 04:27:58,34.42,2.84,0.00,5.16,32.10,USD
ORD0633,CUS0935,STR0967,EMP0536,MEM0935,web,takeout,out_for_delivery,2025-07-16 18:49:33,2025-07-16 19:44:33,9.68,0.80,3.99,1.45,13.02,USD
ORD0634,CUS0308,STR0073,EMP0230,MEM0308,phone,takeout,ready_pickup,2025-02-25 18:21:43,2025-02-25 19:26:43,78.29,6.46,0.00,7.83,76.92,USD
ORD0635,CUS0412,STR0035,EMP0084,MEM0412,delivery_partner,delivery,preparing,2024-07-27 03:08:21,2024-07-27 03:59:21,28.37,2.34,0.00,0.00,30.71,USD
ORD0636,CUS0792,STR0308,EMP0753,MEM0792,mobile_app,dine_in,completed,2026-03-05 05:42:26,2026-03-05 06:24:26,24.48,2.02,3.99,2.45,28.04,USD
ORD0637,CUS0552,STR0260,EMP0235,MEM0552,mobile_app,takeout,placed,2025-08-31 18:17:24,2025-08-31 19:19:24,8.52,0.70,3.99,0.00,13.21,USD
ORD0638,CUS0715,STR0108,EMP0952,MEM0715,delivery_partner,dine_in,baking,2026-01-26 18:07:24,2026-01-26 18:29:24,24.66,2.03,3.99,1.23,29.45,USD
ORD0639,CUS0555,STR0690,EMP0458,MEM0555,mobile_app,delivery,baking,2025-02-12 12:26:07,2025-02-12 13:23:07,25.49,2.10,3.99,0.00,31.58,USD
ORD0640,CUS0997,STR0407,EMP0541,MEM0997,phone,delivery,cancelled,2024-06-10 20:58:14,2024-06-10 22:03:14,44.70,3.69,0.00,0.00,48.39,USD
ORD0641,CUS0624,STR0620,EMP0605,MEM0624,web,delivery,baking,2026-01-25 20:03:15,2026-01-25 21:05:15,51.99,4.29,0.00,2.60,53.68,USD
ORD0642,CUS0489,STR0552,EMP0528,MEM0489,in_store,delivery,cancelled,2026-03-05 21:10:14,2026-03-05 21:32:14,45.05,3.72,0.00,2.25,46.51,USD
ORD0643,CUS0639,STR0415,EMP0567,MEM0639,in_store,takeout,placed,2025-05-28 00:25:22,2025-05-28 01:03:22,57.97,4.78,0.00,5.80,56.96,USD
ORD0644,CUS0660,STR0311,EMP0464,MEM0660,phone,delivery,preparing,2026-01-07 20:47:05,2026-01-07 21:55:05,15.26,1.26,0.00,2.29,14.23,USD
ORD0645,CUS0331,STR0301,EMP0024,MEM0331,web,takeout,out_for_delivery,2025-05-09 09:39:12,2025-05-09 10:01:12,85.90,7.09,3.99,4.29,92.68,USD
ORD0646,CUS0534,STR0789,EMP0320,MEM0534,web,delivery,completed,2025-06-15 09:49:11,2025-06-15 10:59:11,56.03,4.62,3.99,0.00,64.65,USD
ORD0647,CUS0383,STR0883,EMP0723,MEM0383,phone,takeout,baking,2025-10-05 18:03:54,2025-10-05 18:42:54,88.81,7.33,0.00,4.44,91.69,USD
ORD0648,CUS0085,STR0998,EMP0053,MEM0085,web,dine_in,completed,2024-04-20 12:30:13,2024-04-20 13:31:13,45.04,3.72,0.00,2.25,46.51,USD
ORD0649,CUS0353,STR0837,EMP0551,MEM0353,mobile_app,dine_in,preparing,2025-08-18 00:20:36,2025-08-18 01:14:36,42.88,3.54,3.99,4.29,46.12,USD
ORD0650,CUS0059,STR0842,EMP0047,MEM0059,mobile_app,delivery,preparing,2025-07-25 03:41:05,2025-07-25 04:21:05,93.88,7.74,3.99,0.00,105.61,USD
ORD0651,CUS0261,STR0408,EMP0955,MEM0261,in_store,delivery,cancelled,2025-01-05 07:16:02,2025-01-05 08:02:02,44.75,3.69,0.00,0.00,48.44,USD
ORD0652,CUS0041,STR0410,EMP0245,MEM0041,web,takeout,completed,2025-09-16 13:22:58,2025-09-16 14:03:58,57.08,4.71,0.00,0.00,61.79,USD
ORD0653,CUS0337,STR0712,EMP0233,MEM0337,delivery_partner,delivery,preparing,2026-04-17 05:11:37,2026-04-17 05:36:37,53.30,4.40,3.99,0.00,61.69,USD
ORD0654,CUS0270,STR0596,EMP0524,MEM0270,phone,takeout,completed,2025-01-22 03:16:34,2025-01-22 04:12:34,39.12,3.23,0.00,0.00,42.34,USD
ORD0655,CUS0703,STR0169,EMP0440,MEM0703,phone,takeout,cancelled,2026-02-18 16:41:45,2026-02-18 17:21:45,72.84,6.01,0.00,3.64,75.21,USD
ORD0656,CUS0213,STR0265,EMP0582,MEM0213,mobile_app,dine_in,ready_pickup,2026-02-16 01:12:51,2026-02-16 01:33:51,87.70,7.24,3.99,0.00,98.93,USD
ORD0657,CUS0156,STR0865,EMP0918,MEM0156,in_store,dine_in,placed,2026-04-14 10:19:48,2026-04-14 11:26:48,11.41,0.94,0.00,0.00,12.36,USD
ORD0658,CUS0429,STR0409,EMP0521,MEM0429,in_store,delivery,cancelled,2025-09-28 05:37:39,2025-09-28 06:29:39,48.58,4.01,0.00,0.00,52.59,USD
ORD0659,CUS0845,STR0416,EMP0401,MEM0845,delivery_partner,dine_in,baking,2025-02-03 07:14:25,2025-02-03 08:05:25,87.95,7.26,3.99,0.00,99.19,USD
ORD0660,CUS0712,STR0498,EMP0624,MEM0712,in_store,takeout,baking,2025-10-05 10:35:43,2025-10-05 11:43:43,20.85,1.72,0.00,3.13,19.44,USD
ORD0661,CUS0166,STR0363,EMP0120,MEM0166,in_store,takeout,cancelled,2024-04-07 07:30:23,2024-04-07 08:02:23,21.41,1.77,0.00,2.14,21.03,USD
ORD0662,CUS0378,STR0208,EMP0075,MEM0378,delivery_partner,delivery,baking,2025-12-10 11:44:59,2025-12-10 12:33:59,93.28,7.70,0.00,4.66,96.31,USD
ORD0663,CUS0886,STR0405,EMP0218,MEM0886,mobile_app,delivery,placed,2025-09-04 23:24:59,2025-09-04 23:45:59,22.55,1.86,0.00,0.00,24.41,USD
ORD0664,CUS0113,STR0840,EMP0473,MEM0113,mobile_app,takeout,cancelled,2024-03-16 14:24:01,2024-03-16 15:03:01,84.80,7.00,0.00,4.24,87.55,USD
ORD0665,CUS0406,STR0021,EMP0589,MEM0406,web,dine_in,preparing,2026-04-17 23:51:51,2026-04-18 00:42:51,94.18,7.77,3.99,0.00,105.94,USD
ORD0666,CUS0762,STR0332,EMP0951,MEM0762,delivery_partner,dine_in,out_for_delivery,2024-01-16 03:18:47,2024-01-16 03:51:47,74.04,6.11,3.99,0.00,84.14,USD
ORD0667,CUS0228,STR0119,EMP0387,MEM0228,phone,dine_in,cancelled,2025-05-10 15:49:09,2025-05-10 16:15:09,31.73,2.62,0.00,1.59,32.76,USD
ORD0668,CUS0858,STR0502,EMP0227,MEM0858,in_store,takeout,placed,2025-03-21 17:40:14,2025-03-21 18:22:14,81.05,6.69,0.00,12.16,75.58,USD
ORD0669,CUS0108,STR0306,EMP0394,MEM0108,web,delivery,out_for_delivery,2024-06-14 16:35:15,2024-06-14 17:38:15,56.82,4.69,3.99,8.52,56.97,USD
ORD0670,CUS0592,STR0574,EMP0977,MEM0592,delivery_partner,delivery,preparing,2024-10-17 20:15:54,2024-10-17 20:43:54,70.48,5.81,3.99,0.00,80.28,USD
ORD0671,CUS0456,STR0542,EMP0713,MEM0456,phone,delivery,placed,2025-09-03 00:47:24,2025-09-03 02:00:24,78.66,6.49,0.00,0.00,85.15,USD
ORD0672,CUS0797,STR0424,EMP0070,MEM0797,web,dine_in,baking,2024-12-01 00:28:18,2024-12-01 00:52:18,88.17,7.27,3.99,0.00,99.43,USD
ORD0673,CUS0674,STR0615,EMP0607,MEM0674,in_store,delivery,cancelled,2026-05-30 17:15:31,2026-05-30 18:12:31,30.84,2.54,0.00,4.63,28.76,USD
ORD0674,CUS0357,STR0133,EMP0086,MEM0357,web,delivery,preparing,2025-05-14 21:17:10,2025-05-14 22:01:10,58.17,4.80,0.00,0.00,62.97,USD
ORD0675,CUS0374,STR0279,EMP0881,MEM0374,mobile_app,takeout,completed,2026-06-03 16:05:02,2026-06-03 16:41:02,13.05,1.08,3.99,1.31,16.81,USD
ORD0676,CUS0370,STR0695,EMP0790,MEM0370,in_store,dine_in,ready_pickup,2026-07-01 20:05:53,2026-07-01 20:25:53,30.60,2.52,0.00,0.00,33.13,USD
ORD0677,CUS0141,STR0039,EMP0075,MEM0141,delivery_partner,dine_in,ready_pickup,2024-11-14 12:44:30,2024-11-14 13:57:30,65.96,5.44,0.00,3.30,68.11,USD
ORD0678,CUS0764,STR0651,EMP0824,MEM0764,web,dine_in,placed,2025-10-29 13:59:54,2025-10-29 14:21:54,89.99,7.42,0.00,0.00,97.42,USD
ORD0679,CUS0294,STR0418,EMP0920,MEM0294,delivery_partner,dine_in,out_for_delivery,2026-04-21 06:20:08,2026-04-21 07:13:08,49.02,4.04,0.00,0.00,53.07,USD
ORD0680,CUS0292,STR0565,EMP0725,MEM0292,web,takeout,baking,2025-11-01 19:39:48,2025-11-01 20:44:48,23.25,1.92,3.99,0.00,29.16,USD
ORD0681,CUS0530,STR0393,EMP0659,MEM0530,phone,takeout,preparing,2024-08-09 05:19:20,2024-08-09 06:30:20,61.71,5.09,0.00,9.26,57.54,USD
ORD0682,CUS0273,STR0291,EMP0510,MEM0273,in_store,dine_in,out_for_delivery,2024-05-27 07:59:30,2024-05-27 08:57:30,9.54,0.79,0.00,0.48,9.85,USD
ORD0683,CUS0750,STR0148,EMP0010,MEM0750,mobile_app,takeout,completed,2024-12-02 15:53:38,2024-12-02 16:29:38,73.60,6.07,3.99,3.68,79.99,USD
ORD0684,CUS0696,STR0529,EMP0987,MEM0696,phone,delivery,preparing,2026-02-04 08:42:05,2026-02-04 09:14:05,37.09,3.06,0.00,3.71,36.45,USD
ORD0685,CUS0970,STR0576,EMP0143,MEM0970,web,dine_in,completed,2026-06-13 18:40:56,2026-06-13 19:19:56,15.19,1.25,3.99,2.28,18.15,USD
ORD0686,CUS0476,STR0495,EMP0972,MEM0476,web,takeout,placed,2024-02-06 09:06:34,2024-02-06 09:51:34,53.33,4.40,3.99,8.00,53.72,USD
ORD0687,CUS0133,STR0474,EMP0863,MEM0133,web,delivery,preparing,2025-01-21 14:43:36,2025-01-21 15:22:36,37.83,3.12,3.99,1.89,43.05,USD
ORD0688,CUS0222,STR0572,EMP0346,MEM0222,mobile_app,dine_in,preparing,2024-12-30 04:42:24,2024-12-30 05:29:24,74.35,6.13,0.00,0.00,80.48,USD
ORD0689,CUS0893,STR0804,EMP0697,MEM0893,delivery_partner,delivery,baking,2024-11-19 20:07:02,2024-11-19 20:35:02,26.35,2.17,0.00,3.95,24.57,USD
ORD0690,CUS0917,STR0974,EMP0263,MEM0917,in_store,takeout,cancelled,2024-12-26 13:24:17,2024-12-26 14:14:17,14.20,1.17,0.00,0.71,14.67,USD
ORD0691,CUS0373,STR0950,EMP0758,MEM0373,delivery_partner,takeout,preparing,2024-02-16 17:54:52,2024-02-16 18:19:52,12.89,1.06,3.99,0.00,17.94,USD
ORD0692,CUS0555,STR0323,EMP0866,MEM0555,phone,dine_in,placed,2024-09-14 08:27:21,2024-09-14 09:39:21,58.88,4.86,0.00,0.00,63.74,USD
ORD0693,CUS0924,STR0124,EMP0598,MEM0924,web,delivery,baking,2024-01-31 19:12:48,2024-01-31 19:35:48,26.83,2.21,0.00,0.00,29.04,USD
ORD0694,CUS0838,STR0595,EMP0680,MEM0838,phone,delivery,cancelled,2026-07-01 21:58:37,2026-07-01 23:11:37,79.34,6.55,0.00,0.00,85.88,USD
ORD0695,CUS0419,STR0714,EMP0516,MEM0419,delivery_partner,takeout,placed,2024-01-31 23:43:28,2024-02-01 00:45:28,88.31,7.29,3.99,4.42,95.17,USD
ORD0696,CUS0540,STR0402,EMP0190,MEM0540,delivery_partner,takeout,baking,2025-08-03 14:29:26,2025-08-03 15:17:26,66.35,5.47,0.00,0.00,71.82,USD
ORD0697,CUS0400,STR0536,EMP0320,MEM0400,web,dine_in,out_for_delivery,2025-06-30 15:07:04,2025-06-30 16:04:04,39.86,3.29,3.99,0.00,47.14,USD
ORD0698,CUS0180,STR0507,EMP0150,MEM0180,in_store,takeout,baking,2026-02-06 06:22:11,2026-02-06 06:50:11,15.52,1.28,0.00,0.00,16.80,USD
ORD0699,CUS0725,STR0418,EMP0093,MEM0725,delivery_partner,takeout,baking,2025-11-16 18:02:37,2025-11-16 18:46:37,32.30,2.66,3.99,0.00,38.96,USD
ORD0700,CUS0060,STR0628,EMP0999,MEM0060,phone,takeout,preparing,2025-07-06 06:18:20,2025-07-06 07:16:20,52.30,4.31,0.00,0.00,56.62,USD
ORD0701,CUS0561,STR0461,EMP0228,MEM0561,web,delivery,completed,2024-04-27 22:50:54,2024-04-27 23:30:54,23.80,1.96,0.00,3.57,22.19,USD
ORD0702,CUS0468,STR0903,EMP0297,MEM0468,delivery_partner,delivery,out_for_delivery,2026-02-14 02:22:43,2026-02-14 02:57:43,27.18,2.24,0.00,0.00,29.42,USD
ORD0703,CUS0530,STR0393,EMP0942,MEM0530,phone,takeout,out_for_delivery,2024-11-27 10:34:16,2024-11-27 11:15:16,73.63,6.07,0.00,0.00,79.71,USD
ORD0704,CUS0655,STR0360,EMP0480,MEM0655,mobile_app,delivery,preparing,2024-11-13 08:46:29,2024-11-13 09:33:29,25.41,2.10,0.00,1.27,26.23,USD
ORD0705,CUS0223,STR0064,EMP0365,MEM0223,delivery_partner,takeout,baking,2025-11-06 04:38:38,2025-11-06 05:49:38,38.98,3.22,0.00,1.95,40.24,USD
ORD0706,CUS0645,STR0815,EMP0653,MEM0645,delivery_partner,delivery,cancelled,2025-08-26 15:51:40,2025-08-26 16:47:40,59.05,4.87,0.00,8.86,55.06,USD
ORD0707,CUS0502,STR0225,EMP0950,MEM0502,phone,takeout,completed,2024-02-14 15:46:32,2024-02-14 16:39:32,69.98,5.77,0.00,7.00,68.76,USD
ORD0708,CUS0954,STR0106,EMP0537,MEM0954,web,delivery,completed,2025-02-21 04:12:57,2025-02-21 04:44:57,63.47,5.24,0.00,6.35,62.36,USD
ORD0709,CUS0419,STR0545,EMP0321,MEM0419,in_store,dine_in,out_for_delivery,2025-12-27 12:14:16,2025-12-27 12:54:16,62.29,5.14,0.00,3.11,64.32,USD
ORD0710,CUS0406,STR0081,EMP0045,MEM0406,web,takeout,completed,2024-06-03 08:21:30,2024-06-03 09:00:30,90.45,7.46,0.00,0.00,97.91,USD
ORD0711,CUS0826,STR0610,EMP0894,MEM0826,delivery_partner,takeout,placed,2026-04-26 23:22:04,2026-04-26 23:48:04,53.34,4.40,3.99,5.33,56.40,USD
ORD0712,CUS0089,STR0382,EMP0515,MEM0089,delivery_partner,takeout,ready_pickup,2026-05-12 04:47:41,2026-05-12 06:00:41,10.39,0.86,3.99,1.56,13.68,USD
ORD0713,CUS0130,STR0607,EMP0520,MEM0130,in_store,dine_in,placed,2025-12-10 01:31:45,2025-12-10 02:32:45,71.44,5.89,0.00,3.57,73.77,USD
ORD0714,CUS0120,STR0365,EMP0655,MEM0120,web,dine_in,preparing,2025-09-22 23:12:59,2025-09-23 00:21:59,24.19,2.00,0.00,0.00,26.19,USD
ORD0715,CUS0099,STR0414,EMP0783,MEM0099,delivery_partner,dine_in,out_for_delivery,2026-01-18 06:07:08,2026-01-18 07:21:08,8.91,0.74,0.00,0.00,9.65,USD
ORD0716,CUS0416,STR0898,EMP0620,MEM0416,phone,takeout,cancelled,2026-05-07 09:55:12,2026-05-07 11:00:12,71.90,5.93,0.00,0.00,77.83,USD
ORD0717,CUS0459,STR0086,EMP0254,MEM0459,in_store,dine_in,completed,2026-06-23 09:28:07,2026-06-23 10:19:07,68.24,5.63,0.00,10.24,63.64,USD
ORD0718,CUS0724,STR0108,EMP0375,MEM0724,mobile_app,delivery,cancelled,2024-02-20 07:16:04,2024-02-20 08:29:04,76.01,6.27,0.00,3.80,78.48,USD
ORD0719,CUS0144,STR0124,EMP0882,MEM0144,in_store,takeout,preparing,2024-10-08 10:00:52,2024-10-08 10:52:52,78.20,6.45,0.00,0.00,84.65,USD
ORD0720,CUS0628,STR0578,EMP0994,MEM0628,mobile_app,dine_in,baking,2024-04-05 18:24:55,2024-04-05 19:12:55,70.02,5.78,3.99,0.00,79.78,USD
ORD0721,CUS0141,STR0794,EMP0861,MEM0141,in_store,takeout,completed,2024-05-02 11:04:34,2024-05-02 11:37:34,64.20,5.30,0.00,0.00,69.50,USD
ORD0722,CUS0790,STR0833,EMP0781,MEM0790,in_store,delivery,cancelled,2024-04-13 21:57:06,2024-04-13 22:46:06,53.68,4.43,0.00,2.68,55.42,USD
ORD0723,CUS0893,STR0017,EMP0359,MEM0893,delivery_partner,dine_in,ready_pickup,2024-04-13 20:13:07,2024-04-13 21:16:07,51.06,4.21,3.99,0.00,59.26,USD
ORD0724,CUS0328,STR0309,EMP0996,MEM0328,delivery_partner,dine_in,baking,2025-04-03 21:00:01,2025-04-03 21:29:01,24.49,2.02,3.99,0.00,30.50,USD
ORD0725,CUS0368,STR0300,EMP0242,MEM0368,delivery_partner,takeout,placed,2025-11-19 21:06:28,2025-11-19 22:07:28,58.47,4.82,0.00,0.00,63.30,USD
ORD0726,CUS0867,STR0821,EMP0261,MEM0867,web,takeout,baking,2024-02-03 12:42:52,2024-02-03 13:09:52,68.25,5.63,3.99,3.41,74.45,USD
ORD0727,CUS0666,STR0570,EMP0197,MEM0666,phone,takeout,completed,2025-08-20 18:26:28,2025-08-20 19:21:28,62.80,5.18,0.00,0.00,67.99,USD
ORD0728,CUS0707,STR0114,EMP0772,MEM0707,web,delivery,placed,2024-10-21 15:19:29,2024-10-21 15:57:29,84.36,6.96,3.99,0.00,95.31,USD
ORD0729,CUS0567,STR0666,EMP0783,MEM0567,mobile_app,delivery,cancelled,2024-01-14 06:38:59,2024-01-14 07:52:59,80.27,6.62,3.99,4.01,86.87,USD
ORD0730,CUS0257,STR0747,EMP0182,MEM0257,delivery_partner,dine_in,completed,2025-06-22 22:59:28,2025-06-22 23:29:28,32.10,2.65,3.99,0.00,38.74,USD
ORD0731,CUS0455,STR0738,EMP0056,MEM0455,in_store,takeout,out_for_delivery,2026-01-21 08:56:49,2026-01-21 10:04:49,19.28,1.59,0.00,1.93,18.94,USD
ORD0732,CUS0445,STR0896,EMP0748,MEM0445,web,takeout,preparing,2026-01-23 14:21:42,2026-01-23 14:57:42,23.39,1.93,3.99,3.51,25.80,USD
ORD0733,CUS0924,STR0278,EMP0657,MEM0924,delivery_partner,dine_in,placed,2025-06-29 09:44:26,2025-06-29 10:08:26,11.33,0.93,3.99,0.00,16.25,USD
ORD0734,CUS0751,STR0855,EMP0284,MEM0751,delivery_partner,takeout,cancelled,2024-01-13 09:36:01,2024-01-13 10:08:01,24.73,2.04,3.99,3.71,27.05,USD
ORD0735,CUS0855,STR0744,EMP0263,MEM0855,in_store,dine_in,placed,2026-01-31 10:47:43,2026-01-31 11:28:43,67.41,5.56,0.00,6.74,66.23,USD
ORD0736,CUS0456,STR0897,EMP0245,MEM0456,phone,takeout,baking,2025-06-21 14:42:39,2025-06-21 15:15:39,78.58,6.48,0.00,3.93,81.13,USD
ORD0737,CUS0705,STR0265,EMP0430,MEM0705,mobile_app,delivery,cancelled,2026-05-28 19:53:54,2026-05-28 20:52:54,18.92,1.56,0.00,1.89,18.59,USD
ORD0738,CUS0990,STR0522,EMP0345,MEM0990,phone,dine_in,preparing,2024-10-28 10:42:18,2024-10-28 11:13:18,86.11,7.10,0.00,0.00,93.22,USD
ORD0739,CUS0981,STR0997,EMP0008,MEM0981,mobile_app,dine_in,out_for_delivery,2024-10-09 23:30:32,2024-10-10 00:04:32,30.76,2.54,0.00,3.08,30.22,USD
ORD0740,CUS0531,STR0261,EMP0909,MEM0531,in_store,dine_in,cancelled,2026-02-03 20:43:41,2026-02-03 21:24:41,27.12,2.24,0.00,1.36,28.00,USD
ORD0741,CUS0541,STR0903,EMP0808,MEM0541,mobile_app,dine_in,completed,2026-02-06 21:39:37,2026-02-06 22:53:37,71.36,5.89,0.00,0.00,77.25,USD
ORD0742,CUS0700,STR0910,EMP0013,MEM0700,in_store,delivery,completed,2024-09-06 03:04:29,2024-09-06 03:33:29,10.92,0.90,0.00,0.00,11.82,USD
ORD0743,CUS0220,STR0678,EMP0848,MEM0220,in_store,delivery,preparing,2025-03-13 04:58:28,2025-03-13 05:48:28,24.33,2.01,0.00,3.65,22.69,USD
ORD0744,CUS0656,STR0216,EMP0856,MEM0656,web,dine_in,baking,2026-05-09 10:03:35,2026-05-09 11:13:35,87.98,7.26,3.99,0.00,99.23,USD
ORD0745,CUS0056,STR0129,EMP0426,MEM0056,mobile_app,delivery,baking,2024-05-30 23:32:44,2024-05-31 00:09:44,28.87,2.38,0.00,1.44,29.81,USD
ORD0746,CUS0656,STR0774,EMP0632,MEM0656,web,dine_in,out_for_delivery,2024-10-20 12:09:21,2024-10-20 13:07:21,52.17,4.30,3.99,0.00,60.47,USD
ORD0747,CUS0591,STR0492,EMP0727,MEM0591,web,delivery,completed,2026-04-22 07:28:24,2026-04-22 08:07:24,82.13,6.78,0.00,0.00,88.90,USD
ORD0748,CUS0301,STR0821,EMP0510,MEM0301,web,takeout,completed,2025-05-04 23:17:01,2025-05-04 23:49:01,29.54,2.44,0.00,1.48,30.50,USD
ORD0749,CUS0504,STR0874,EMP0091,MEM0504,web,delivery,ready_pickup,2025-05-05 01:15:11,2025-05-05 02:16:11,83.84,6.92,0.00,0.00,90.75,USD
ORD0750,CUS0557,STR0538,EMP0834,MEM0557,mobile_app,takeout,placed,2025-09-04 05:28:54,2025-09-04 05:59:54,90.67,7.48,3.99,0.00,102.15,USD
ORD0751,CUS0812,STR0525,EMP0750,MEM0812,in_store,dine_in,ready_pickup,2024-02-24 05:15:00,2024-02-24 05:59:00,16.47,1.36,0.00,0.00,17.83,USD
ORD0752,CUS0523,STR0177,EMP0266,MEM0523,mobile_app,delivery,ready_pickup,2025-04-04 02:33:50,2025-04-04 03:29:50,47.70,3.94,3.99,7.15,48.47,USD
ORD0753,CUS0117,STR0073,EMP0407,MEM0117,mobile_app,takeout,placed,2025-02-09 05:54:54,2025-02-09 06:20:54,40.30,3.32,0.00,2.01,41.61,USD
ORD0754,CUS0186,STR0951,EMP0366,MEM0186,web,dine_in,out_for_delivery,2025-10-21 02:32:44,2025-10-21 03:14:44,92.92,7.67,3.99,4.65,99.93,USD
ORD0755,CUS0104,STR0206,EMP0222,MEM0104,web,dine_in,preparing,2026-03-09 00:41:12,2026-03-09 01:20:12,89.43,7.38,3.99,8.94,91.86,USD
ORD0756,CUS0683,STR0616,EMP0159,MEM0683,web,delivery,out_for_delivery,2025-05-20 12:33:33,2025-05-20 13:06:33,17.45,1.44,3.99,0.00,22.88,USD
ORD0757,CUS0867,STR0054,EMP0438,MEM0867,web,takeout,cancelled,2026-07-11 23:05:03,2026-07-11 23:51:03,50.36,4.16,0.00,5.04,49.48,USD
ORD0758,CUS0758,STR0839,EMP0700,MEM0758,mobile_app,dine_in,completed,2025-07-19 20:04:34,2025-07-19 20:38:34,15.29,1.26,0.00,1.53,15.02,USD
