account_txn_id,order_id,customer_id,store_id,account_type,payment_method,txn_status,amount,currency,auth_code,txn_ts,settlement_date,reference_no
ACC0783,ORD0783,CUS0287,STR0510,card_clearing,amex,refunded,-55.08,USD,182135,2025-08-03 21:39:16,2025-08-03,REF00000783
ACC0784,ORD0784,CUS0422,STR0121,cogs,visa,captured,63.98,USD,174379,2025-02-18 23:31:11,2025-02-18,REF00000784
ACC0785,ORD0785,CUS0415,STR0740,card_clearing,apple_pay,captured,80.76,USD,826084,2024-03-09 21:47:09,2024-03-09,REF00000785
ACC0786,ORD0786,CUS0804,STR0451,revenue,gift_card,pending,27.59,USD,854130,2026-03-29 13:23:45,2026-03-29,REF00000786
ACC0787,ORD0787,CUS0221,STR0628,revenue,cash,pending,69.07,USD,478010,2024-11-21 08:04:10,2024-11-21,REF00000787
ACC0788,ORD0788,CUS0577,STR0214,payable,apple_pay,refunded,-29.05,USD,651365,2024-07-14 21:26:52,2024-07-14,REF00000788
ACC0789,ORD0789,CUS0407,STR0115,card_clearing,gift_card,refunded,-95.43,USD,942491,2025-07-30 21:13:40,2025-07-30,REF00000789
ACC0790,ORD0790,CUS0886,STR0403,receivable,amex,pending,78.02,USD,541402,2026-04-11 12:27:32,2026-04-11,REF00000790
ACC0791,ORD0791,CUS0075,STR0564,payable,cash,pending,91.57,USD,238678,2025-11-04 10:58:17,2025-11-04,REF00000791
ACC0792,ORD0792,CUS0120,STR0707,receivable,mastercard,captured,87.46,USD,572640,2024-08-16 01:10:26,2024-08-16,REF00000792
ACC0793,ORD0793,CUS0400,STR0227,loyalty_liability,mastercard,refunded,-39.16,USD,701554,2025-08-22 03:32:40,2025-08-22,REF00000793
ACC0794,ORD0794,CUS0117,STR0214,payable,visa,voided,91.96,USD,941782,2024-08-10 09:55:51,2024-08-10,REF00000794
ACC0795,ORD0795,CUS0992,STR0774,cash,google_pay,pending,27.60,USD,976606,2024-10-11 17:40:49,2024-10-11,REF00000795
ACC0796,ORD0796,CUS0835,STR0191,loyalty_liability,gift_card,pending,47.63,USD,161132,2024-02-17 23:18:11,2024-02-17,REF00000796
ACC0797,ORD0797,CUS0048,STR0938,card_clearing,gift_card,refunded,-26.30,USD,382819,2024-05-24 01:20:03,2024-05-24,REF00000797
ACC0798,ORD0798,CUS0832,STR0955,loyalty_liability,google_pay,captured,71.96,USD,317187,2024-12-04 13:28:06,2024-12-04,REF00000798
ACC0799,ORD0799,CUS0184,STR0615,cash,mastercard,captured,20.88,USD,642606,2024-07-21 00:44:40,2024-07-21,REF00000799
ACC0800,ORD0800,CUS0455,STR0015,inventory,apple_pay,captured,83.03,USD,722417,2025-03-20 07:38:41,2025-03-20,REF00000800
ACC0801,ORD0801,CUS0947,STR0742,receivable,apple_pay,captured,65.35,USD,636054,2026-01-04 08:06:34,2026-01-04,REF00000801
ACC0802,ORD0802,CUS0552,STR0138,cogs,amex,voided,61.41,USD,213515,2024-11-01 06:38:56,2024-11-01,REF00000802
ACC0803,ORD0803,CUS0152,STR0792,revenue,amex,captured,15.34,USD,496266,2025-11-03 10:14:53,2025-11-03,REF00000803
ACC0804,ORD0804,CUS0732,STR0702,inventory,google_pay,captured,26.02,USD,613641,2024-12-05 03:31:45,2024-12-05,REF00000804
ACC0805,ORD0805,CUS0786,STR0854,card_clearing,apple_pay,captured,19.26,USD,968367,2024-11-05 01:03:57,2024-11-05,REF00000805
ACC0806,ORD0806,CUS0424,STR0079,payable,google_pay,refunded,-83.55,USD,665147,2026-07-30 10:54:17,2026-07-30,REF00000806
ACC0807,ORD0807,CUS0111,STR0518,card_clearing,amex,refunded,-8.41,USD,269366,2024-06-22 02:06:15,2024-06-22,REF00000807
ACC0808,ORD0808,CUS0296,STR0678,receivable,cash,voided,30.02,USD,590407,2024-08-23 02:26:08,2024-08-23,REF00000808
ACC0809,ORD0809,CUS0762,STR0517,revenue,google_pay,captured,72.87,USD,444914,2026-06-19 10:25:42,2026-06-19,REF00000809
ACC0810,ORD0810,CUS0151,STR0043,card_clearing,mastercard,voided,92.97,USD,566531,2024-04-10 03:29:08,2024-04-10,REF00000810
ACC0811,ORD0811,CUS0077,STR0941,payable,cash,captured,26.09,USD,238611,2024-01-12 11:41:31,2024-01-12,REF00000811
ACC0812,ORD0812,CUS0917,STR0904,cash,amex,refunded,-61.51,USD,650541,2026-02-12 12:14:02,2026-02-12,REF00000812
ACC0813,ORD0813,CUS0127,STR0007,cash,apple_pay,pending,37.58,USD,239898,2026-03-01 23:10:39,2026-03-01,REF00000813
ACC0814,ORD0814,CUS0255,STR0498,cogs,mastercard,refunded,-61.99,USD,527274,2025-03-29 07:21:18,2025-03-29,REF00000814
ACC0815,ORD0815,CUS0270,STR0487,card_clearing,cash,refunded,-28.92,USD,425366,2026-02-15 03:37:54,2026-02-15,REF00000815
ACC0816,ORD0816,CUS0195,STR0084,cogs,gift_card,refunded,-43.90,USD,597293,2024-03-27 05:14:50,2024-03-27,REF00000816
ACC0817,ORD0817,CUS0300,STR0657,receivable,google_pay,pending,54.52,USD,201352,2025-01-08 04:45:09,2025-01-08,REF00000817
ACC0818,ORD0818,CUS0922,STR0093,receivable,visa,captured,101.24,USD,848304,2024-02-14 01:26:53,2024-02-14,REF00000818
ACC0819,ORD0819,CUS0330,STR0622,revenue,apple_pay,refunded,-13.29,USD,238027,2025-08-29 05:52:16,2025-08-29,REF00000819
ACC0820,ORD0820,CUS0860,STR0574,card_clearing,mastercard,captured,93.23,USD,183190,2025-04-01 03:54:06,2025-04-01,REF00000820
ACC0821,ORD0821,CUS0443,STR0854,cogs,cash,captured,20.10,USD,211378,2026-04-19 04:35:49,2026-04-19,REF00000821
ACC0822,ORD0822,CUS0719,STR0192,revenue,apple_pay,captured,76.83,USD,451906,2026-05-24 22:28:39,2026-05-24,REF00000822
ACC0823,ORD0823,CUS0601,STR0505,cash,visa,voided,67.84,USD,578137,2025-07-24 09:22:57,2025-07-24,REF00000823
ACC0824,ORD0824,CUS0049,STR0740,revenue,cash,captured,37.27,USD,655865,2024-02-15 11:24:33,2024-02-15,REF00000824
ACC0825,ORD0825,CUS0049,STR0397,revenue,mastercard,pending,48.78,USD,982576,2025-06-19 12:50:20,2025-06-19,REF00000825
ACC0826,ORD0826,CUS0328,STR0909,revenue,gift_card,voided,61.04,USD,474697,2024-08-24 10:31:38,2024-08-24,REF00000826
ACC0827,ORD0827,CUS0844,STR0374,inventory,gift_card,pending,13.91,USD,668050,2025-03-02 10:42:18,2025-03-02,REF00000827
ACC0828,ORD0828,CUS0601,STR0759,loyalty_liability,mastercard,captured,53.37,USD,292539,2025-06-03 12:44:29,2025-06-03,REF00000828
ACC0829,ORD0829,CUS0827,STR0051,payable,google_pay,refunded,-79.64,USD,775845,2025-03-15 16:20:33,2025-03-15,REF00000829
ACC0830,ORD0830,CUS0557,STR0842,cogs,cash,captured,45.06,USD,379999,2025-11-16 18:23:27,2025-11-16,REF00000830
ACC0831,ORD0831,CUS0894,STR0261,card_clearing,apple_pay,pending,30.39,USD,544917,2025-04-04 11:17:22,2025-04-04,REF00000831
ACC0832,ORD0832,CUS0056,STR0883,revenue,mastercard,captured,13.61,USD,619801,2024-09-29 04:46:37,2024-09-29,REF00000832
ACC0833,ORD0833,CUS0029,STR0146,cash,cash,voided,38.58,USD,963408,2025-01-06 03:38:22,2025-01-06,REF00000833
ACC0834,ORD0834,CUS0880,STR0881,loyalty_liability,cash,captured,45.46,USD,737712,2024-02-06 19:30:14,2024-02-06,REF00000834
ACC0835,ORD0835,CUS0853,STR0803,revenue,apple_pay,pending,84.27,USD,771019,2025-07-29 03:05:06,2025-07-29,REF00000835
ACC0836,ORD0836,CUS0403,STR0874,inventory,mastercard,captured,44.50,USD,468847,2024-02-25 19:33:54,2024-02-25,REF00000836
ACC0837,ORD0837,CUS0287,STR0226,payable,amex,captured,65.48,USD,811406,2025-04-18 05:26:54,2025-04-18,REF00000837
ACC0838,ORD0838,CUS0155,STR0861,payable,visa,voided,75.21,USD,829261,2025-04-22 20:30:24,2025-04-22,REF00000838
ACC0839,ORD0839,CUS0303,STR0741,card_clearing,apple_pay,captured,13.98,USD,710957,2024-12-27 16:43:41,2024-12-27,REF00000839
ACC0840,ORD0840,CUS0682,STR0863,card_clearing,amex,refunded,-55.83,USD,941666,2025-06-10 19:38:37,2025-06-10,REF00000840
ACC0841,ORD0841,CUS0242,STR0352,receivable,apple_pay,voided,18.58,USD,277021,2024-01-06 07:44:38,2024-01-06,REF00000841
ACC0842,ORD0842,CUS0768,STR0611,cash,gift_card,refunded,-18.58,USD,704775,2026-07-16 17:12:18,2026-07-16,REF00000842
ACC0843,ORD0843,CUS0958,STR0201,cogs,amex,pending,22.92,USD,860104,2025-01-05 09:02:32,2025-01-05,REF00000843
ACC0844,ORD0844,CUS0544,STR0391,receivable,visa,captured,70.39,USD,619392,2025-07-02 11:09:01,2025-07-02,REF00000844
ACC0845,ORD0845,CUS0010,STR0654,payable,gift_card,captured,29.32,USD,325820,2026-04-05 19:25:59,2026-04-05,REF00000845
ACC0846,ORD0846,CUS0591,STR0897,card_clearing,mastercard,captured,43.47,USD,298087,2024-08-25 23:29:12,2024-08-25,REF00000846
ACC0847,ORD0847,CUS0406,STR0334,loyalty_liability,amex,pending,66.26,USD,958939,2024-04-28 10:05:01,2024-04-28,REF00000847
ACC0848,ORD0848,CUS0117,STR0645,cash,apple_pay,captured,77.43,USD,618603,2024-09-17 03:13:32,2024-09-17,REF00000848
ACC0849,ORD0849,CUS0927,STR0519,revenue,apple_pay,captured,8.76,USD,598735,2024-12-17 03:05:19,2024-12-17,REF00000849
ACC0850,ORD0850,CUS0704,STR0668,loyalty_liability,amex,captured,18.08,USD,614171,2025-10-16 13:57:51,2025-10-16,REF00000850
ACC0851,ORD0851,CUS0751,STR0226,cash,visa,voided,76.68,USD,403963,2024-06-19 20:55:45,2024-06-19,REF00000851
ACC0852,ORD0852,CUS0208,STR0180,payable,mastercard,pending,30.79,USD,700089,2024-05-28 10:13:16,2024-05-28,REF00000852
ACC0853,ORD0853,CUS0949,STR0329,loyalty_liability,mastercard,captured,91.80,USD,693111,2024-11-10 04:40:00,2024-11-10,REF00000853
ACC0854,ORD0854,CUS0190,STR0958,loyalty_liability,gift_card,pending,80.28,USD,598721,2024-09-03 15:39:20,2024-09-03,REF00000854
ACC0855,ORD0855,CUS0138,STR0321,revenue,visa,pending,79.59,USD,144542,2026-06-10 19:29:58,2026-06-10,REF00000855
ACC0856,ORD0856,CUS0352,STR0040,cash,mastercard,captured,52.94,USD,669854,2024-03-11 09:55:28,2024-03-11,REF00000856
ACC0857,ORD0857,CUS0544,STR0606,cogs,cash,pending,105.20,USD,215733,2026-02-02 02:48:30,2026-02-02,REF00000857
ACC0858,ORD0858,CUS0355,STR0084,revenue,amex,captured,75.30,USD,714379,2026-05-22 03:58:12,2026-05-22,REF00000858
ACC0859,ORD0859,CUS0186,STR0114,loyalty_liability,apple_pay,captured,78.17,USD,425030,2025-04-13 19:36:39,2025-04-13,REF00000859
ACC0860,ORD0860,CUS0397,STR0740,card_clearing,visa,refunded,-82.46,USD,710863,2024-12-27 13:17:16,2024-12-27,REF00000860
ACC0861,ORD0861,CUS0659,STR0637,cash,amex,captured,66.83,USD,385305,2025-10-08 16:26:27,2025-10-08,REF00000861
ACC0862,ORD0862,CUS0849,STR0083,receivable,amex,captured,9.19,USD,425350,2025-07-24 04:24:21,2025-07-24,REF00000862
ACC0863,ORD0863,CUS0755,STR0758,inventory,visa,refunded,-30.58,USD,437861,2024-12-25 05:46:42,2024-12-25,REF00000863
ACC0864,ORD0864,CUS0576,STR0940,loyalty_liability,google_pay,voided,66.89,USD,592209,2026-03-05 22:40:11,2026-03-05,REF00000864
ACC0865,ORD0865,CUS0226,STR0245,receivable,cash,captured,86.53,USD,138188,2026-02-04 08:53:16,2026-02-04,REF00000865
ACC0866,ORD0866,CUS0624,STR0022,payable,amex,captured,51.67,USD,501466,2024-12-19 10:12:53,2024-12-19,REF00000866
ACC0867,ORD0867,CUS0622,STR0093,receivable,apple_pay,captured,8.93,USD,499131,2024-04-19 10:24:34,2024-04-19,REF00000867
ACC0868,ORD0868,CUS0448,STR0173,cash,gift_card,voided,94.01,USD,383074,2024-04-21 22:57:01,2024-04-21,REF00000868
ACC0869,ORD0869,CUS0240,STR0962,cogs,visa,captured,37.02,USD,769578,2024-04-02 12:45:21,2024-04-02,REF00000869
ACC0870,ORD0870,CUS0996,STR0345,cogs,amex,pending,22.58,USD,435461,2025-07-05 01:59:27,2025-07-05,REF00000870
ACC0871,ORD0871,CUS0572,STR0100,card_clearing,visa,captured,84.33,USD,705588,2025-09-04 14:52:08,2025-09-04,REF00000871
ACC0872,ORD0872,CUS0701,STR0528,cogs,cash,voided,54.86,USD,835320,2026-04-12 00:26:10,2026-04-12,REF00000872
ACC0873,ORD0873,CUS0315,STR0390,receivable,mastercard,refunded,-38.68,USD,480163,2024-12-13 03:44:43,2024-12-13,REF00000873
ACC0874,ORD0874,CUS0425,STR0220,loyalty_liability,apple_pay,refunded,-13.61,USD,222805,2026-04-23 20:18:14,2026-04-23,REF00000874
ACC0875,ORD0875,CUS0783,STR0159,cash,apple_pay,captured,38.06,USD,389050,2024-07-16 07:57:07,2024-07-16,REF00000875
ACC0876,ORD0876,CUS0991,STR0712,payable,amex,captured,44.42,USD,169981,2025-03-30 17:16:53,2025-03-30,REF00000876
ACC0877,ORD0877,CUS0185,STR0269,receivable,gift_card,refunded,-20.89,USD,981888,2025-07-23 23:48:29,2025-07-23,REF00000877
ACC0878,ORD0878,CUS0030,STR0520,revenue,visa,captured,64.00,USD,573776,2024-06-03 18:50:59,2024-06-03,REF00000878
ACC0879,ORD0879,CUS0699,STR0806,revenue,cash,captured,64.22,USD,212273,2024-05-24 15:59:38,2024-05-24,REF00000879
ACC0880,ORD0880,CUS0231,STR0500,card_clearing,gift_card,pending,63.88,USD,666112,2025-02-18 10:32:43,2025-02-18,REF00000880
ACC0881,ORD0881,CUS0094,STR0547,cogs,gift_card,captured,86.52,USD,350122,2024-04-12 20:07:41,2024-04-12,REF00000881
ACC0882,ORD0882,CUS0154,STR0905,receivable,apple_pay,captured,99.97,USD,897523,2024-04-21 16:53:15,2024-04-21,REF00000882
ACC0883,ORD0883,CUS0194,STR0816,card_clearing,google_pay,pending,24.55,USD,622468,2025-01-19 10:01:22,2025-01-19,REF00000883
ACC0884,ORD0884,CUS0842,STR0769,cogs,gift_card,captured,68.03,USD,276227,2025-08-30 07:46:38,2025-08-30,REF00000884
ACC0885,ORD0885,CUS0475,STR0466,inventory,cash,refunded,-79.03,USD,138397,2024-06-21 09:07:01,2024-06-21,REF00000885
ACC0886,ORD0886,CUS0770,STR0678,cash,apple_pay,captured,41.05,USD,512407,2024-10-20 03:46:31,2024-10-20,REF00000886
ACC0887,ORD0887,CUS0655,STR0266,card_clearing,cash,pending,56.93,USD,421615,2024-06-14 12:29:30,2024-06-14,REF00000887
ACC0888,ORD0888,CUS0325,STR0674,loyalty_liability,cash,captured,47.02,USD,508678,2025-12-04 10:52:34,2025-12-04,REF00000888
ACC0889,ORD0889,CUS0381,STR0019,inventory,mastercard,refunded,-96.57,USD,744678,2026-01-28 04:03:38,2026-01-28,REF00000889
ACC0890,ORD0890,CUS0237,STR0426,payable,cash,voided,43.86,USD,599165,2025-03-24 10:59:50,2025-03-24,REF00000890
ACC0891,ORD0891,CUS0101,STR0300,loyalty_liability,mastercard,captured,47.95,USD,164203,2025-09-04 14:34:31,2025-09-04,REF00000891
ACC0892,ORD0892,CUS0337,STR0544,receivable,google_pay,voided,29.86,USD,175676,2024-11-16 12:51:17,2024-11-16,REF00000892
ACC0893,ORD0893,CUS0153,STR0246,inventory,amex,captured,40.20,USD,125770,2024-04-13 05:36:46,2024-04-13,REF00000893
ACC0894,ORD0894,CUS0489,STR0271,card_clearing,mastercard,refunded,-43.81,USD,441379,2025-03-28 18:56:43,2025-03-28,REF00000894
ACC0895,ORD0895,CUS0102,STR0410,payable,amex,refunded,-36.71,USD,402535,2024-01-26 08:25:56,2024-01-26,REF00000895
ACC0896,ORD0896,CUS0468,STR0825,cash,cash,voided,57.57,USD,594714,2025-03-10 06:38:57,2025-03-10,REF00000896
ACC0897,ORD0897,CUS0932,STR0969,payable,amex,captured,88.47,USD,980121,2025-08-30 23:03:30,2025-08-30,REF00000897
ACC0898,ORD0898,CUS0728,STR0829,inventory,gift_card,voided,24.09,USD,351377,2025-06-06 05:40:18,2025-06-06,REF00000898
ACC0899,ORD0899,CUS0823,STR0427,cogs,visa,voided,46.71,USD,726498,2024-07-26 18:28:12,2024-07-26,REF00000899
ACC0900,ORD0900,CUS0659,STR0914,card_clearing,visa,refunded,-14.45,USD,981567,2024-09-02 18:18:12,2024-09-02,REF00000900
ACC0901,ORD0901,CUS0397,STR0450,payable,apple_pay,captured,17.22,USD,261572,2024-12-06 04:50:57,2024-12-06,REF00000901
ACC0902,ORD0902,CUS0789,STR0936,payable,gift_card,captured,34.74,USD,869398,2025-11-27 00:53:09,2025-11-27,REF00000902
ACC0903,ORD0903,CUS0183,STR0025,cogs,cash,refunded,-88.37,USD,391476,2025-03-11 09:52:09,2025-03-11,REF00000903
ACC0904,ORD0904,CUS0804,STR0971,receivable,google_pay,captured,74.21,USD,920781,2025-12-10 06:40:13,2025-12-10,REF00000904
ACC0905,ORD0905,CUS0812,STR0833,card_clearing,amex,captured,49.02,USD,890369,2025-02-28 18:39:05,2025-02-28,REF00000905
ACC0906,ORD0906,CUS0477,STR0604,cash,visa,pending,64.95,USD,662660,2026-04-04 15:49:26,2026-04-04,REF00000906
ACC0907,ORD0907,CUS0596,STR0897,card_clearing,google_pay,captured,47.26,USD,275298,2024-04-28 17:58:59,2024-04-28,REF00000907
ACC0908,ORD0908,CUS0638,STR0190,revenue,visa,pending,102.07,USD,143489,2024-04-25 16:22:04,2024-04-25,REF00000908
ACC0909,ORD0909,CUS0393,STR0659,inventory,google_pay,captured,42.98,USD,495331,2026-06-10 09:10:47,2026-06-10,REF00000909
ACC0910,ORD0910,CUS0866,STR0703,loyalty_liability,amex,captured,37.50,USD,386721,2025-12-19 10:21:51,2025-12-19,REF00000910
ACC0911,ORD0911,CUS0636,STR0302,cogs,visa,captured,50.88,USD,280602,2025-11-27 19:40:16,2025-11-27,REF00000911
ACC0912,ORD0912,CUS0874,STR0663,cash,gift_card,voided,43.11,USD,264875,2025-09-11 15:41:50,2025-09-11,REF00000912
ACC0913,ORD0913,CUS0720,STR0994,cogs,amex,captured,60.87,USD,256484,2024-03-04 08:40:37,2024-03-04,REF00000913
ACC0914,ORD0914,CUS0238,STR0663,card_clearing,apple_pay,captured,50.57,USD,329940,2025-10-25 11:07:29,2025-10-25,REF00000914
ACC0915,ORD0915,CUS0885,STR0382,cash,mastercard,captured,46.62,USD,763493,2024-07-18 07:22:37,2024-07-18,REF00000915
ACC0916,ORD0916,CUS0377,STR0012,card_clearing,amex,captured,35.42,USD,288978,2025-02-03 07:26:58,2025-02-03,REF00000916
ACC0917,ORD0917,CUS0053,STR0101,cogs,visa,captured,85.77,USD,446362,2024-04-13 09:01:58,2024-04-13,REF00000917
ACC0918,ORD0918,CUS0915,STR0658,cogs,amex,captured,96.77,USD,782030,2025-12-30 02:47:44,2025-12-30,REF00000918
ACC0919,ORD0919,CUS0673,STR0515,card_clearing,mastercard,refunded,-24.29,USD,420030,2026-04-14 14:09:56,2026-04-14,REF00000919
ACC0920,ORD0920,CUS0425,STR0437,payable,google_pay,captured,60.67,USD,959703,2025-02-09 17:43:39,2025-02-09,REF00000920
ACC0921,ORD0921,CUS0149,STR0175,receivable,amex,captured,36.37,USD,753432,2024-10-06 05:36:07,2024-10-06,REF00000921
ACC0922,ORD0922,CUS0334,STR0095,payable,gift_card,refunded,-61.54,USD,866341,2026-01-05 01:44:07,2026-01-05,REF00000922
ACC0923,ORD0923,CUS0997,STR0510,payable,gift_card,refunded,-54.40,USD,853221,2024-03-22 20:28:12,2024-03-22,REF00000923
ACC0924,ORD0924,CUS0585,STR0180,cash,google_pay,refunded,-32.95,USD,403017,2024-11-03 11:21:44,2024-11-03,REF00000924
ACC0925,ORD0925,CUS0405,STR0912,loyalty_liability,google_pay,captured,42.50,USD,214752,2026-07-19 12:30:12,2026-07-19,REF00000925
ACC0926,ORD0926,CUS0999,STR0903,revenue,gift_card,captured,25.78,USD,337418,2025-04-05 21:57:35,2025-04-05,REF00000926
ACC0927,ORD0927,CUS0696,STR0699,cogs,mastercard,refunded,-33.50,USD,488499,2025-12-11 06:47:04,2025-12-11,REF00000927
ACC0928,ORD0928,CUS0869,STR0896,card_clearing,visa,captured,84.69,USD,256189,2025-08-26 16:48:31,2025-08-26,REF00000928
ACC0929,ORD0929,CUS0843,STR0258,card_clearing,cash,refunded,-60.47,USD,717272,2026-01-02 12:17:59,2026-01-02,REF00000929
ACC0930,ORD0930,CUS0045,STR0502,receivable,amex,captured,77.05,USD,957364,2024-12-27 04:52:56,2024-12-27,REF00000930
ACC0931,ORD0931,CUS0583,STR0483,cash,cash,refunded,-97.32,USD,740686,2025-12-31 06:00:26,2025-12-31,REF00000931
ACC0932,ORD0932,CUS0664,STR0942,cogs,visa,pending,34.18,USD,560143,2025-01-23 15:23:50,2025-01-23,REF00000932
ACC0933,ORD0933,CUS0352,STR0328,payable,apple_pay,captured,65.39,USD,388976,2024-10-08 00:07:54,2024-10-08,REF00000933
ACC0934,ORD0934,CUS0671,STR0721,loyalty_liability,mastercard,captured,22.59,USD,907495,2025-09-15 22:01:42,2025-09-15,REF00000934
ACC0935,ORD0935,CUS0833,STR0663,loyalty_liability,google_pay,refunded,-20.90,USD,397914,2024-02-11 05:56:30,2024-02-11,REF00000935
ACC0936,ORD0936,CUS0268,STR0357,cash,mastercard,captured,21.84,USD,923204,2024-09-04 18:15:59,2024-09-04,REF00000936
ACC0937,ORD0937,CUS0574,STR0226,card_clearing,apple_pay,pending,88.21,USD,613022,2025-10-17 14:23:27,2025-10-17,REF00000937
ACC0938,ORD0938,CUS0152,STR0524,card_clearing,visa,pending,23.83,USD,271524,2026-01-19 05:00:49,2026-01-19,REF00000938
ACC0939,ORD0939,CUS0921,STR0102,card_clearing,gift_card,captured,85.08,USD,939946,2025-03-21 19:02:49,2025-03-21,REF00000939
ACC0940,ORD0940,CUS0832,STR0182,card_clearing,mastercard,refunded,-101.29,USD,312658,2026-03-03 21:36:40,2026-03-03,REF00000940
ACC0941,ORD0941,CUS0675,STR0597,inventory,amex,captured,66.83,USD,823158,2024-02-03 11:31:13,2024-02-03,REF00000941
ACC0942,ORD0942,CUS0229,STR0808,cogs,amex,captured,29.90,USD,667671,2026-01-04 04:44:11,2026-01-04,REF00000942
ACC0943,ORD0943,CUS0673,STR0108,card_clearing,mastercard,captured,33.55,USD,723102,2024-12-13 15:21:14,2024-12-13,REF00000943
ACC0944,ORD0944,CUS0546,STR0921,payable,visa,captured,42.23,USD,508304,2026-03-31 06:58:22,2026-03-31,REF00000944
ACC0945,ORD0945,CUS0660,STR0822,card_clearing,mastercard,voided,66.85,USD,219389,2025-12-16 20:39:04,2025-12-16,REF00000945
ACC0946,ORD0946,CUS0761,STR0512,loyalty_liability,visa,pending,78.05,USD,463170,2025-06-01 10:40:51,2025-06-01,REF00000946
ACC0947,ORD0947,CUS0858,STR0592,revenue,amex,refunded,-26.11,USD,566419,2025-12-02 18:06:35,2025-12-02,REF00000947
ACC0948,ORD0948,CUS0780,STR0805,receivable,mastercard,pending,97.47,USD,471551,2026-02-06 03:33:10,2026-02-06,REF00000948
ACC0949,ORD0949,CUS0927,STR0093,cogs,amex,captured,20.84,USD,198154,2025-02-02 07:26:58,2025-02-02,REF00000949
ACC0950,ORD0950,CUS0661,STR0963,payable,mastercard,refunded,-20.26,USD,783908,2025-04-30 15:52:21,2025-04-30,REF00000950
ACC0951,ORD0951,CUS0834,STR0145,card_clearing,apple_pay,captured,96.18,USD,927604,2024-01-23 03:17:15,2024-01-23,REF00000951
ACC0952,ORD0952,CUS0195,STR0962,inventory,visa,captured,54.42,USD,514675,2024-12-13 01:27:18,2024-12-13,REF00000952
ACC0953,ORD0953,CUS0066,STR0921,inventory,visa,captured,43.90,USD,117944,2025-03-18 15:19:57,2025-03-18,REF00000953
ACC0954,ORD0954,CUS0325,STR0087,inventory,cash,captured,91.78,USD,899251,2025-01-24 04:17:18,2025-01-24,REF00000954
ACC0955,ORD0955,CUS0287,STR0232,payable,apple_pay,captured,55.80,USD,897811,2024-08-20 18:49:20,2024-08-20,REF00000955
ACC0956,ORD0956,CUS0409,STR0117,card_clearing,gift_card,captured,25.99,USD,864101,2025-12-19 17:26:28,2025-12-19,REF00000956
ACC0957,ORD0957,CUS0039,STR0041,payable,mastercard,captured,96.80,USD,344333,2025-05-31 08:19:36,2025-05-31,REF00000957
ACC0958,ORD0958,CUS0278,STR0058,cash,amex,captured,84.94,USD,124775,2025-08-30 17:49:33,2025-08-30,REF00000958
ACC0959,ORD0959,CUS0199,STR0736,cash,google_pay,voided,84.38,USD,238724,2024-01-10 00:19:11,2024-01-10,REF00000959
ACC0960,ORD0960,CUS0970,STR0657,cogs,cash,captured,66.42,USD,339613,2026-06-18 06:51:44,2026-06-18,REF00000960
ACC0961,ORD0961,CUS0149,STR0078,cash,gift_card,refunded,-13.93,USD,991300,2024-12-15 01:56:16,2024-12-15,REF00000961
ACC0962,ORD0962,CUS0527,STR0420,receivable,visa,pending,67.00,USD,938109,2024-01-26 07:17:41,2024-01-26,REF00000962
ACC0963,ORD0963,CUS0516,STR0469,revenue,amex,voided,40.21,USD,760040,2024-10-18 23:07:52,2024-10-18,REF00000963
ACC0964,ORD0964,CUS0453,STR0691,revenue,gift_card,refunded,-36.34,USD,541660,2024-08-14 23:23:23,2024-08-14,REF00000964
ACC0965,ORD0965,CUS0389,STR0926,cogs,visa,captured,50.73,USD,117294,2024-03-02 20:38:29,2024-03-02,REF00000965
ACC0966,ORD0966,CUS0304,STR0548,revenue,apple_pay,voided,78.16,USD,945861,2025-11-16 15:13:47,2025-11-16,REF00000966
ACC0967,ORD0967,CUS0137,STR0543,revenue,mastercard,refunded,-87.72,USD,941378,2024-03-27 07:40:31,2024-03-27,REF00000967
ACC0968,ORD0968,CUS0108,STR0037,cogs,visa,voided,28.63,USD,427936,2026-07-16 06:16:48,2026-07-16,REF00000968
ACC0969,ORD0969,CUS0401,STR0484,payable,amex,refunded,-70.42,USD,704154,2026-05-10 06:27:38,2026-05-10,REF00000969
ACC0970,ORD0970,CUS0969,STR0850,inventory,visa,refunded,-58.72,USD,702043,2024-07-21 22:34:33,2024-07-21,REF00000970
ACC0971,ORD0971,CUS0009,STR0277,payable,gift_card,voided,52.16,USD,190609,2024-09-19 04:02:50,2024-09-19,REF00000971
ACC0972,ORD0972,CUS0260,STR0462,loyalty_liability,cash,captured,32.65,USD,710117,2025-09-14 06:33:10,2025-09-14,REF00000972
ACC0973,ORD0973,CUS0554,STR0531,card_clearing,google_pay,captured,80.88,USD,435367,2025-06-06 03:23:25,2025-06-06,REF00000973
ACC0974,ORD0974,CUS0045,STR0397,card_clearing,cash,refunded,-33.84,USD,253499,2026-06-10 14:24:16,2026-06-10,REF00000974
ACC0975,ORD0975,CUS0984,STR0621,card_clearing,amex,captured,71.19,USD,234742,2026-06-18 00:38:36,2026-06-18,REF00000975
ACC0976,ORD0976,CUS0002,STR0406,loyalty_liability,apple_pay,pending,61.41,USD,989354,2024-03-01 13:40:11,2024-03-01,REF00000976
ACC0977,ORD0977,CUS0315,STR0050,card_clearing,apple_pay,pending,16.86,USD,820636,2025-06-20 20:33:05,2025-06-20,REF00000977
